,price_diff,profit,total,returns,accuracy,equity
2016-07-28 01:00:00,-10,0,0.0,,1,0.0
2016-07-28 01:30:00,-20,0,0.0,,1,0.0
2016-07-28 02:00:00,-40,0,0.0,,1,0.0
2016-07-28 02:30:00,-25,-5000,-5000.0,-inf,0,-5000.0
2016-07-28 03:00:00,-60,0,-5000.0,0.0,0,-5000.0
2016-07-28 03:30:00,-20,0,-5000.0,0.0,0,-5000.0
2016-07-28 04:00:00,-15,-3000,-8000.0,0.6,0,-8000.0
2016-07-28 04:30:00,20,4000,-4000.0,-0.5,0,-4000.0
2016-07-28 05:00:00,55,11000,7000.0,-2.75,0,7000.0
2016-07-28 05:30:00,-40,8000,15000.0,1.14285714286,0,15000.0
2016-07-28 06:00:00,-15,0,15000.0,0.0,0,15000.0
2016-07-28 06:30:00,-20,-4000,11000.0,-0.266666666667,0,11000.0
2016-07-28 07:00:00,15,0,11000.0,0.0,0,11000.0
2016-07-28 07:30:00,-10,0,11000.0,0.0,0,11000.0
2016-07-28 08:00:00,30,0,11000.0,0.0,0,11000.0
2016-07-28 08:30:00,-10,0,11000.0,0.0,0,11000.0
2016-07-28 09:00:00,-80,-16000,-5000.0,-1.45454545455,0,-5000.0
2016-07-28 09:30:00,25,5000,0.0,-1.0,0,0.0
2016-07-28 10:00:00,45,0,0.0,,0,0.0
2016-07-28 10:30:00,10,2000,2000.0,inf,0,2000.0
2016-07-28 11:00:00,5,-1000,1000.0,-0.5,0,1000.0
2016-07-28 11:30:00,5,0,1000.0,0.0,0,1000.0
2016-07-28 12:00:00,-20,0,1000.0,0.0,0,1000.0
2016-07-28 12:30:00,-10,0,1000.0,0.0,0,1000.0
2016-07-28 13:00:00,0,0,1000.0,0.0,0,1000.0
2016-07-28 13:30:00,0,0,1000.0,0.0,0,1000.0
2016-07-28 14:00:00,-5,-1000,0.0,-1.0,0,0.0
2016-07-28 14:30:00,-30,-6000,-6000.0,-inf,0,-6000.0
2016-07-28 15:00:00,15,0,-6000.0,0.0,0,-6000.0
2016-07-28 15:30:00,15,0,-6000.0,0.0,0,-6000.0
2016-07-28 16:00:00,25,0,-6000.0,0.0,0,-6000.0
2016-07-28 16:30:00,-10,0,-6000.0,0.0,0,-6000.0
2016-07-28 17:00:00,-20,0,-6000.0,0.0,0,-6000.0
2016-07-28 17:30:00,-25,-5000,-11000.0,0.833333333333,0,-11000.0
2016-07-28 18:00:00,5,0,-11000.0,0.0,0,-11000.0
2016-07-28 18:30:00,10,2000,-9000.0,-0.181818181818,0,-9000.0
2016-07-28 19:00:00,15,0,-9000.0,0.0,0,-9000.0
2016-07-28 19:30:00,-5,0,-9000.0,0.0,0,-9000.0
2016-07-28 20:00:00,-5,1000,-8000.0,-0.111111111111,0,-8000.0
2016-07-28 20:30:00,95,0,-8000.0,0.0,0,-8000.0
2016-07-28 21:00:00,55,0,-8000.0,0.0,0,-8000.0
2016-07-28 21:30:00,10,2000,-6000.0,-0.25,0,-6000.0
2016-07-28 22:00:00,-15,0,-6000.0,0.0,0,-6000.0
2016-07-28 22:30:00,-15,-3000,-9000.0,0.5,0,-9000.0
2016-07-28 23:00:00,45,9000,0.0,-1.0,0,0.0
2016-07-28 23:30:00,-25,0,0.0,,0,0.0
2016-07-29 01:00:00,10,0,0.0,,0,0.0
2016-07-29 01:30:00,-70,-14000,-14000.0,-inf,0,-14000.0
2016-07-29 02:00:00,35,0,-14000.0,0.0,0,-14000.0
2016-07-29 02:30:00,-90,0,-14000.0,0.0,0,-14000.0
2016-07-29 03:00:00,-10,-2000,-16000.0,0.142857142857,0,-16000.0
2016-07-29 03:30:00,0,0,-16000.0,0.0,0,-16000.0
2016-07-29 04:00:00,5,1000,-15000.0,-0.0625,0,-15000.0
2016-07-29 04:30:00,-40,8000,-7000.0,-0.533333333333,0,-7000.0
2016-07-29 05:00:00,15,3000,-4000.0,-0.428571428571,0,-4000.0
2016-07-29 05:30:00,165,0,-4000.0,0.0,0,-4000.0
2016-07-29 06:00:00,-95,19000,15000.0,-4.75,0,15000.0
2016-07-29 06:30:00,-40,8000,23000.0,0.533333333333,0,23000.0
2016-07-29 07:00:00,-250,-50000,-27000.0,-2.17391304348,0,-27000.0
2016-07-29 07:30:00,155,31000,4000.0,-1.14814814815,0,4000.0
2016-07-29 08:00:00,115,-23000,-19000.0,-5.75,0,-19000.0
2016-07-29 08:30:00,80,-16000,-35000.0,0.842105263158,0,-35000.0
2016-07-29 09:00:00,35,0,-35000.0,0.0,0,-35000.0
2016-07-29 09:30:00,-65,0,-35000.0,0.0,0,-35000.0
2016-07-29 10:00:00,0,0,-35000.0,0.0,0,-35000.0
2016-07-29 10:30:00,-15,-3000,-38000.0,0.0857142857143,0,-38000.0
2016-07-29 11:00:00,40,8000,-30000.0,-0.210526315789,0,-30000.0
2016-07-29 11:30:00,-30,0,-30000.0,0.0,0,-30000.0
2016-07-29 12:00:00,-20,-4000,-34000.0,0.133333333333,0,-34000.0
2016-07-29 12:30:00,10,2000,-32000.0,-0.0588235294118,0,-32000.0
2016-07-29 13:00:00,20,0,-32000.0,0.0,0,-32000.0
2016-07-29 13:30:00,-45,0,-32000.0,0.0,0,-32000.0
2016-07-29 14:00:00,0,0,-32000.0,0.0,0,-32000.0
2016-07-29 14:30:00,0,0,-32000.0,0.0,0,-32000.0
2016-07-29 15:00:00,-5,-1000,-33000.0,0.03125,0,-33000.0
2016-07-29 15:30:00,-45,-9000,-42000.0,0.272727272727,0,-42000.0
2016-07-29 16:00:00,0,0,-42000.0,0.0,0,-42000.0
2016-07-29 16:30:00,-20,0,-42000.0,0.0,0,-42000.0
2016-07-29 17:00:00,-25,0,-42000.0,0.0,0,-42000.0
2016-07-29 17:30:00,5,1000,-41000.0,-0.0238095238095,0,-41000.0
2016-07-29 18:00:00,-5,-1000,-42000.0,0.0243902439024,0,-42000.0
2016-07-29 18:30:00,0,0,-42000.0,0.0,0,-42000.0
