,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-12,1.0,0.0062158316459,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-13,1.0,-0.00848466804938,1.0,621.570732926,0.0,1.0,100619.570733,100619.570733,0.0,0.0
2016-07-14,-1.0,-0.00360306260314,1.0,-853.72365694,2.0,2.0,99763.847076,100619.570733,0.00850454489825,0.00850454489825
2016-07-15,-1.0,0.00143136959233,1.0,359.455386545,0.0,3.0,100123.302463,100619.570733,0.00493212470278,0.00850454489825
2016-07-18,-1.0,0.0022568269004,1.0,-143.313450628,0.0,4.0,99979.9890119,100619.570733,0.00635643460179,0.00850454489825
2016-07-19,-1.0,-0.00975756211141,1.0,-225.637528704,0.0,5.0,99754.3514832,100619.570733,0.00859891612959,0.00859891612959
2016-07-20,-1.0,0.00886833926927,1.0,973.359280481,0.0,6.0,100727.710764,100727.710764,0.0,0.00859891612959
2016-07-21,-1.0,-0.0057099924849,1.0,-893.28751287,0.0,7.0,99834.4232508,100727.710764,0.00886833926927,0.00886833926927
2016-07-22,-1.0,-0.00294695481284,1.0,570.053806497,0.0,8.0,100404.477057,100727.710764,0.00320898493495,0.00886833926927
2016-07-25,-1.0,0.000828812537673,1.0,295.887456895,0.0,9.0,100700.364514,100727.710764,0.000271486855707,0.00886833926927
2016-07-26,-1.0,0.00466762026651,1.0,-83.4617246576,0.0,10.0,100616.90279,100727.710764,0.00110007438167,0.00886833926927
2016-07-27,-1.0,0.0050206069689,1.0,-469.641494614,0.0,11.0,100147.261295,100727.710764,0.0057625599187,0.00886833926927
2016-07-28,-1.0,0.0121532955562,1.0,-502.800037974,0.0,12.0,99644.461257,100727.710764,0.0107542353391,0.0107542353391
2016-07-29,-1.0,0.00154696132597,1.0,-1211.0085882,0.0,13.0,98433.4526688,100727.710764,0.0227768314948,0.0227768314948
2016-08-01,-1.0,0.00956163577523,1.0,-152.27274446,0.0,14.0,98281.1799243,100727.710764,0.0242885579433,0.0242885579433
2016-08-02,-1.0,-0.00575550050998,1.0,-939.728845996,0.0,15.0,97341.4510783,100727.710764,0.033617955374,0.033617955374
2016-08-03,-1.0,0.00197845680369,1.0,560.248771323,0.0,16.0,97901.6998496,100727.710764,0.0280559430233,0.033617955374
2016-08-04,-1.0,-0.0168202427965,1.0,-193.694284161,0.0,17.0,97708.0055655,100727.710764,0.0299788923556,0.033617955374
2016-08-05,-1.0,-0.00230586135079,1.0,1643.47237678,0.0,18.0,99351.4779422,100727.710764,0.0136629018073,0.033617955374
2016-08-08,-1.0,0.00402594497875,1.0,229.090733131,0.0,19.0,99580.5686754,100727.710764,0.0113885452137,0.033617955374
2016-08-09,-1.0,0.00386129056211,1.0,-400.90589044,0.0,20.0,99179.6627849,100727.710764,0.015368640536,0.033617955374
