,signals,gainAhead,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-04-05 21:30:00,-1.0,0.000409878469044,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-04-05 22:00:00,1.0,-1.59110888355e-05,1.0,-0.000409878469044,1.0,0.999590121531,1.0,0.000409878469044,0.000409878469044
2016-04-05 22:30:00,-1.0,-0.000465406753569,1.0,-1.59045672228e-05,2.0,0.999574216964,1.0,0.000425783036267,0.000425783036267
2016-04-05 23:00:00,1.0,-0.00064868909088,1.0,0.000465208591269,3.0,1.00003942556,1.00003942556,0.0,0.000425783036267
2016-04-05 23:30:00,-1.0,-0.000868135062701,1.0,-0.000648714665808,4.0,0.999390710889,1.00003942556,0.00064868909088,0.00064868909088
2016-04-06 00:00:00,-1.0,0.000665617090815,1.0,0.00086760611746,5.0,1.00025831701,1.00025831701,0.0,0.00064868909088
2016-04-06 00:30:00,1.0,-0.00144187491536,1.0,-0.000665789031029,6.0,0.999592527976,1.00025831701,0.000665617090815,0.000665617090815
2016-04-06 01:00:00,-1.0,0.00047467092142,1.0,-0.00144128739167,7.0,0.998151240584,1.00025831701,0.00210653226959,0.00210653226959
2016-04-06 01:30:00,1.0,-0.000310981225505,1.0,-0.000473793369085,8.0,0.997677447215,1.00025831701,0.00258020328139,0.00258020328139
2016-04-06 02:00:00,-1.0,0.000279172532613,1.0,-0.000310258955194,9.0,0.99736718826,1.00025831701,0.00289038211212,0.00289038211212
2016-04-06 02:30:00,-1.0,-0.000295042880894,1.0,-0.000278437523892,10.0,0.997088750736,1.00025831701,0.00316874772944,0.00316874772944
2016-04-06 03:00:00,-1.0,0.000239294559638,1.0,0.000294183937525,11.0,0.997382934673,1.00025831701,0.002874639765,0.00316874772944
2016-04-06 03:30:00,-1.0,-0.00164675016049,1.0,-0.000238668310143,12.0,0.997144266363,1.00025831701,0.00311324643899,0.00316874772944
2016-04-06 04:00:00,-1.0,0.000758834430315,1.0,0.00164204748066,13.0,0.998786313844,1.00025831701,0.00147162301757,0.00316874772944
