,signals,gainAhead,safef,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-20 22:55:00,1.0,-8.70640268853e-05,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-20 22:56:00,-1.0,0.000100132348844,1.0,1.0,-8.70640268853e-05,1.0,0.999912935973,1.0,8.70640268853e-05,8.70640268853e-05
2016-03-20 22:57:00,-1.0,0.000191538357733,1.0,1.0,-0.000100123630918,2.0,0.999812812342,1.0,0.000187187657803,0.000187187657803
2016-03-20 22:58:00,1.0,4.35231085945e-05,1.0,1.0,-0.000191502504116,3.0,0.999621309838,1.0,0.00037869016192,0.00037869016192
2016-03-20 22:59:00,-1.0,3.91690929744e-05,1.0,1.0,4.35066268214e-05,4.0,0.999664816465,1.0,0.000335183535098,0.00037869016192
2016-03-20 23:00:00,-1.0,-4.7871460776e-05,1.0,1.0,-3.91559641394e-05,5.0,0.999625660501,1.0,0.000374339499238,0.00037869016192
2016-03-20 23:01:00,-1.0,3.0465115267e-05,1.0,1.0,4.78535405973e-05,6.0,0.999673514041,1.0,0.00032648595864,0.00037869016192
2016-03-20 23:02:00,-1.0,-0.000108800668471,1.0,1.0,-3.04551688346e-05,7.0,0.999643058873,1.0,0.000356941127475,0.00037869016192
2016-03-20 23:03:00,-1.0,3.91725026442e-05,1.0,1.0,0.000108761833038,8.0,0.999751820706,1.0,0.000248179294437,0.00037869016192
2016-03-20 23:04:00,-1.0,8.70465960433e-06,1.0,1.0,-3.91627808401e-05,9.0,0.999712657925,1.0,0.000287342075277,0.00037869016192
2016-03-20 23:05:00,-1.0,6.09320868368e-05,1.0,1.0,-8.70215838937e-06,10.0,0.999703955766,1.0,0.000296044233666,0.00037869016192
2016-03-20 23:06:00,-1.0,-4.35202673887e-06,1.0,1.0,-6.09140482439e-05,11.0,0.999643041718,1.0,0.00035695828191,0.00037869016192
2016-03-20 23:07:00,-1.0,3.04643197536e-05,1.0,1.0,4.35047324689e-06,12.0,0.999647392191,1.0,0.000352607808663,0.00037869016192
2016-03-20 23:08:00,-1.0,0.000134909306131,1.0,1.0,-3.04535777966e-05,13.0,0.999616938614,1.0,0.00038306138646,0.00038306138646
2016-03-20 23:09:00,-1.0,-3.04592824664e-05,1.0,1.0,-0.000134857627585,14.0,0.999482080986,1.0,0.000517919014045,0.000517919014045
2016-03-20 23:10:00,-1.0,-3.48116688713e-05,1.0,1.0,3.04435070248e-05,15.0,0.999512524493,1.0,0.00048747550702,0.000517919014045
2016-03-20 23:11:00,-1.0,2.61096605743e-05,1.0,1.0,3.47946990354e-05,16.0,0.999547319192,1.0,0.000452680807985,0.000517919014045
2016-03-20 23:12:00,-1.0,8.70299295932e-06,1.0,1.0,-2.6097841232e-05,17.0,0.999521221351,1.0,0.000478778649217,0.000517919014045
2016-03-20 23:13:00,-1.0,-9.13806307874e-05,1.0,1.0,-8.69882615211e-06,18.0,0.999512522525,1.0,0.000487477475369,0.000517919014045
2016-03-20 23:14:00,-1.0,4.35185628429e-05,1.0,1.0,9.13360847882e-05,19.0,0.999603858609,1.0,0.000396141390581,0.000517919014045
2016-03-20 23:15:00,-1.0,0.0,1.0,1.0,-4.35013233389e-05,20.0,0.999560357286,1.0,0.00043964271392,0.000517919014045
2016-03-20 23:16:00,-1.0,8.70333381206e-06,1.0,1.0,-0.0,21.0,0.999560357286,1.0,0.00043964271392,0.000517919014045
2016-03-20 23:17:00,-1.0,-6.52744354849e-05,1.0,1.0,-8.69950745476e-06,22.0,0.999551657779,1.0,0.000448342221374,0.000517919014045
2016-03-20 23:18:00,-1.0,-8.26863489191e-05,1.0,1.0,6.52451701995e-05,23.0,0.999616902949,1.0,0.000383097051175,0.000517919014045
2016-03-20 23:19:00,-1.0,2.17613648729e-05,1.0,1.0,8.26546720227e-05,24.0,0.999699557621,1.0,0.000300442379152,0.000517919014045
2016-03-20 23:20:00,-1.0,-4.35217826524e-06,1.0,1.0,-2.17548268367e-05,25.0,0.999677802794,1.0,0.000322197205989,0.000517919014045
2016-03-20 23:21:00,-1.0,9.57483385487e-05,1.0,1.0,4.35077600557e-06,26.0,0.99968215357,1.0,0.000317846429983,0.000517919014045
2016-03-20 23:22:00,-1.0,-3.04624637169e-05,1.0,1.0,-9.57179052811e-05,27.0,0.999586435665,1.0,0.000413564335264,0.000517919014045
2016-03-20 23:23:00,-1.0,2.17595655049e-05,1.0,1.0,3.04498655284e-05,28.0,0.99961688553,1.0,0.000383114469736,0.000517919014045
2016-03-20 23:24:00,-1.0,-3.48145472585e-05,1.0,1.0,-2.17512291005e-05,29.0,0.999595134301,1.0,0.000404865698836,0.000517919014045
2016-03-20 23:25:00,-1.0,8.70393983829e-06,1.0,1.0,3.48004520425e-05,30.0,0.999629934753,1.0,0.000370065246794,0.000517919014045
2016-03-20 23:26:00,-1.0,-0.000152317621408,1.0,1.0,-8.70071881264e-06,31.0,0.999621234034,1.0,0.000378765965606,0.000517919014045
2016-03-20 23:27:00,-1.0,-6.96415202743e-05,1.0,1.0,0.000152259928677,32.0,0.999773493963,1.0,0.000226506036929,0.000517919014045
2016-03-20 23:28:00,-1.0,-9.14108613514e-05,1.0,1.0,6.96257460496e-05,33.0,0.999843119709,1.0,0.00015688029088,0.000517919014045
2016-03-20 23:29:00,-1.0,-0.000108832402454,1.0,1.0,9.13965207889e-05,34.0,0.99993451623,1.0,6.54837700909e-05,0.000517919014045
2016-03-20 23:30:00,-1.0,4.35376992939e-05,1.0,1.0,0.000108825275698,35.0,1.00004334151,1.00004334151,0.0,0.000517919014045
2016-03-20 23:31:00,-1.0,8.70716076893e-06,1.0,1.0,-4.35395862833e-05,36.0,0.999999801919,1.00004334151,4.35376992939e-05,0.000517919014045
2016-03-20 23:32:00,-1.0,3.91818822977e-05,1.0,1.0,-8.70715904421e-06,37.0,0.99999109476,1.00004334151,5.22444809731e-05,0.000517919014045
2016-03-20 23:33:00,-1.0,1.74134876169e-05,1.0,1.0,-3.91815333736e-05,38.0,0.999951913227,1.00004334151,9.14243162337e-05,0.000517919014045
2016-03-20 23:34:00,-1.0,-8.70659219632e-06,1.0,1.0,-1.74126502585e-05,39.0,0.999934500577,1.00004334151,0.000108836211834,0.000517919014045
2016-03-20 23:35:00,-1.0,3.48266720068e-05,1.0,1.0,8.70602191955e-06,40.0,0.999943206599,1.00004334151,0.000100130567231,0.000517919014045
2016-03-20 23:36:00,-1.0,3.91786415458e-05,1.0,1.0,-3.48246940816e-05,41.0,0.999908381904,1.00004334151,0.000134953752023,0.000517919014045
2016-03-20 23:37:00,-1.0,1.74120473956e-05,1.0,1.0,-3.91750520733e-05,42.0,0.999869206852,1.00004334151,0.000174127106264,0.000517919014045
2016-03-20 23:38:00,-1.0,-8.70587211078e-06,1.0,1.0,-1.74097700191e-05,43.0,0.999851797082,1.00004334151,0.00019153612175,0.000517919014045
2016-03-20 23:39:00,-1.0,-2.17648697589e-05,1.0,1.0,8.70458187513e-06,44.0,0.999860501664,1.00004334151,0.000182831917128,0.000517919014045
2016-03-20 23:40:00,-1.0,-1.30592060874e-05,1.0,1.0,2.17618335958e-05,45.0,0.999882263498,1.00004334151,0.000161071026682,0.000517919014045
2016-03-20 23:41:00,-1.0,2.61187532648e-05,1.0,1.0,1.30576685421e-05,46.0,0.999895321166,1.00004334151,0.000148013924055,0.000517919014045
2016-03-20 23:42:00,-1.0,-8.7060236978e-05,1.0,1.0,-2.61160191842e-05,47.0,0.999869205147,1.00004334151,0.00017412881138,0.000517919014045
2016-03-20 23:43:00,-1.0,-3.91805177052e-05,1.0,1.0,8.70488499471e-05,48.0,0.999956253997,1.00004334151,8.7083734098e-05,0.000517919014045
2016-03-20 23:44:00,-1.0,-8.27176671877e-05,1.0,1.0,3.91788037141e-05,49.0,0.999995432801,1.00004334151,4.79066283785e-05,0.000517919014045
2016-03-20 23:45:00,-1.0,8.27245099662e-05,1.0,1.0,8.27172893996e-05,50.0,1.00007815009,1.00007815009,0.0,0.000517919014045
2016-03-20 23:46:00,-1.0,6.5303421464e-05,1.0,1.0,-8.27309748941e-05,51.0,0.999995419115,1.00007815009,8.27245099662e-05,0.000517919014045
2016-03-20 23:47:00,-1.0,-3.04729400293e-05,1.0,1.0,-6.53031223166e-05,52.0,0.999930115993,1.00007815009,0.000148022529237,0.000517919014045
2016-03-20 23:48:00,-1.0,3.91806882742e-05,1.0,1.0,3.04708104581e-05,53.0,0.999960586804,1.00007815009,0.000117554099889,0.000517919014045
2016-03-20 23:49:00,-1.0,4.35323924532e-05,1.0,1.0,-3.9179144038e-05,54.0,0.999921407659,1.00007815009,0.000156730182313,0.000517919014045
2016-03-20 23:50:00,-1.0,2.61182984798e-05,1.0,1.0,-4.35289711406e-05,55.0,0.999877878688,1.00007815009,0.000200255751926,0.000517919014045
2016-03-20 23:51:00,-1.0,0.0,1.0,1.0,-2.61151088789e-05,56.0,0.999851763579,1.00007815009,0.000226368820066,0.000517919014045
2016-03-20 23:52:00,-1.0,-1.74117442214e-05,1.0,1.0,-0.0,57.0,0.999851763579,1.00007815009,0.000226368820066,0.000517919014045
