,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-13,-1.0,0.00635632828569,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-14,-1.0,0.0011146201001,1.0,-635.620115912,0.0,1.0,99362.3798841,100000.0,0.00637620115912,0.00637620115912
2016-07-15,-1.0,0.00519576915964,1.0,-110.751305813,0.0,2.0,99251.6285783,100000.0,0.00748371421725,0.00748371421725
2016-07-18,-1.0,-0.00129222817063,1.0,-515.688550811,0.0,3.0,98735.9400275,100000.0,0.0126405997254,0.0126405997254
2016-07-19,-1.0,0.00720887245795,1.0,127.589363158,0.0,4.0,98863.5293906,100000.0,0.0113647060938,0.0126405997254
2016-07-20,-1.0,0.00623967700499,1.0,-712.69457412,0.0,5.0,98150.8348165,100000.0,0.018491651835,0.018491651835
2016-07-21,-1.0,-0.00291811052227,1.0,-612.429507025,0.0,6.0,97538.4053095,100000.0,0.0246159469052,0.0246159469052
2016-07-22,-1.0,0.0029266508128,1.0,284.627846859,0.0,7.0,97823.0331563,100000.0,0.0217696684366,0.0246159469052
2016-07-25,-1.0,0.00145905526205,1.0,-286.293859497,0.0,8.0,97536.7392968,100000.0,0.0246326070316,0.0246326070316
2016-07-26,-1.0,0.00163904571176,1.0,-142.311492714,0.0,9.0,97394.4278041,100000.0,0.0260557219588,0.0260557219588
2016-07-27,-1.0,0.00309090909001,1.0,-159.633919242,0.0,10.0,97234.7938849,100000.0,0.0276520611512,0.0276520611512
2016-07-28,-1.0,0.000362515860605,1.0,-300.543908284,0.0,11.0,96934.2499766,100000.0,0.030657500234,0.030657500234
2016-07-29,-1.0,0.00489219061421,1.0,-35.1402030524,0.0,12.0,96899.1097735,100000.0,0.0310089022645,0.0310089022645
2016-08-01,-1.0,-0.00829426613737,1.0,-474.048915359,0.0,13.0,96425.0608582,100000.0,0.0357493914181,0.0357493914181
2016-08-02,-1.0,-0.0147272727272,1.0,799.77511707,0.0,14.0,97224.8359753,100000.0,0.0277516402474,0.0357493914181
2016-08-03,-1.0,0.00295257427451,1.0,1431.85667526,0.0,15.0,98656.6926505,100000.0,0.0134330734948,0.0357493914181
2016-08-04,-1.0,0.0042318307275,1.0,-291.291212728,0.0,16.0,98365.4014378,100000.0,0.0163459856221,0.0357493914181
2016-08-05,-1.0,0.00458043239224,1.0,-416.265728327,0.0,17.0,97949.1357095,100000.0,0.0205086429054,0.0357493914181
2016-08-08,-1.0,0.00127667335406,1.0,-448.649393996,0.0,18.0,97500.4863155,100000.0,0.0249951368453,0.0357493914181
2016-08-09,-1.0,-0.000364298723666,1.0,-124.476272887,0.0,19.0,97376.0100426,100000.0,0.0262398995742,0.0357493914181
2016-08-10,-1.0,-0.00419096209984,1.0,35.4739561742,0.0,20.0,97411.4839988,100000.0,0.0258851600125,0.0357493914181
2016-08-11,-1.0,0.00365965233294,1.0,408.247837528,0.0,21.0,97819.7318363,100000.0,0.0218026816372,0.0357493914181
2016-08-12,-1.0,0.00182315405739,1.0,-357.986209822,0.0,22.0,97461.7456265,100000.0,0.0253825437354,0.0357493914181
2016-08-15,-1.0,-0.00127388535038,1.0,-177.687776979,0.0,23.0,97284.0578495,100000.0,0.0271594215052,0.0357493914181
2016-08-16,-1.0,0.00419096209801,1.0,123.92873612,0.0,24.0,97407.9865856,100000.0,0.025920134144,0.0357493914181
2016-08-17,-1.0,-0.00635093449494,1.0,-408.233179824,0.0,25.0,96999.7534058,100000.0,0.0300024659422,0.0357493914181
2016-08-18,-1.0,0.00365230094951,1.0,616.039079906,0.0,26.0,97615.7924857,100000.0,0.0238420751432,0.0357493914181
2016-08-19,-1.0,-0.000909752546829,1.0,-356.522251582,0.0,27.0,97259.2702341,100000.0,0.027407297659,0.0357493914181
2016-08-22,-1.0,0.00437078856409,1.0,88.4818687982,0.0,28.0,97347.7521029,100000.0,0.026522478971,0.0357493914181
2016-08-23,-1.0,0.0050770625569,1.0,-425.486441631,0.0,29.0,96922.2656613,100000.0,0.0307773433873,0.0357493914181
2016-08-24,-1.0,-0.00541223164428,1.0,-492.080405918,0.0,30.0,96430.1852553,100000.0,0.0356981474465,0.0357493914181
2016-08-25,-1.0,-0.0048975149646,1.0,521.902500103,0.0,31.0,96952.0877555,100000.0,0.0304791224455,0.0357493914181
2016-08-26,-1.0,-0.00637987604842,1.0,474.824300631,0.0,32.0,97426.9120561,100000.0,0.0257308794392,0.0357493914181
2016-08-29,-1.0,0.0014676206204,1.0,621.571622698,0.0,33.0,98048.4836788,100000.0,0.0195151632122,0.0357493914181
2016-08-30,-1.0,-0.00897600293135,1.0,-143.897976446,0.0,34.0,97904.5857023,100000.0,0.0209541429767,0.0357493914181
2016-08-31,-1.0,-0.000739371533436,1.0,878.791848257,0.0,35.0,98783.3775506,100000.0,0.0121662244941,0.0357493914181
2016-09-01,-1.0,-0.0107288198308,1.0,73.0376173375,0.0,36.0,98856.4151679,100000.0,0.0114358483207,0.0357493914181
2016-09-02,-1.0,0.0130890052362,1.0,1060.61266746,0.0,37.0,99917.0278354,100000.0,0.000829721646115,0.0357493914181
2016-09-05,-1.0,-0.00129198966414,1.0,-1307.81450052,0.0,38.0,98609.2133349,100000.0,0.0139078666514,0.0357493914181
2016-09-06,-1.0,0.000554426169735,1.0,127.402084418,0.0,39.0,98736.6154193,100000.0,0.0126338458072,0.0357493914181
2016-09-07,-1.0,-0.00905060953126,1.0,-54.7421634996,0.0,40.0,98681.8732558,100000.0,0.0131812674422,0.0357493914181
2016-09-08,-1.0,-0.00745573159347,1.0,893.131102651,0.0,41.0,99575.0043584,100000.0,0.00424995641567,0.0357493914181
2016-09-09,-1.0,-0.0232863849771,1.0,742.404505915,0.0,42.0,100317.408864,100317.408864,0.0,0.0357493914181
2016-09-12,-1.0,-0.00154291224687,1.0,2336.02980272,0.0,43.0,102653.438667,102653.438667,0.0,0.0357493914181
2016-09-13,-1.0,0.0079196445818,1.0,158.385247702,0.0,44.0,102811.823915,102811.823915,0.0,0.0357493914181
2016-09-14,-1.0,0.0021080873898,1.0,-814.233104212,0.0,45.0,101997.590811,102811.823915,0.0079196445818,0.0357493914181
2016-09-15,-1.0,0.00879709313444,1.0,-215.019834978,0.0,46.0,101782.570976,102811.823915,0.0100110366687,0.0357493914181
2016-09-16,-1.0,-0.00113744075829,1.0,-895.390756335,0.0,47.0,100887.180219,102811.823915,0.0187200617812,0.0357493914181
2016-09-19,-1.0,0.00398557601063,1.0,114.753190771,0.0,48.0,101001.93341,102811.823915,0.0176039139842,0.0357493914181
2016-09-20,-1.0,0.0062381852552,1.0,-402.550882826,0.0,49.0,100599.382527,102811.823915,0.0215193282576,0.0357493914181
2016-09-21,-1.0,0.00582378358069,1.0,-627.557584763,0.0,50.0,99971.8249424,102811.823915,0.0276232719565,0.0357493914181
2016-09-22,-1.0,0.0123272319761,1.0,-582.214272631,0.0,51.0,99389.6106698,102811.823915,0.0332861835795,0.0357493914181
2016-09-23,-1.0,-0.000553505535055,1.0,-1225.19878674,0.0,52.0,98164.4118831,102811.823915,0.0452030890491,0.0452030890491
2016-09-26,-1.0,-0.00184604024368,1.0,54.3345453227,0.0,53.0,98218.7464284,102811.823915,0.044674603674,0.0452030890491
