,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-07 03:30:00,-1.0,-0.00235214462832,0.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-04-07 04:00:00,-1.0,-0.000643407060732,1.0,0.0,2.0,1.0,99996.0,100000.0,4e-05,4e-05
2016-04-07 04:30:00,-1.0,-0.00107156558819,1.0,64.3381324449,0.0,2.0,100060.338132,100060.338132,0.0,4e-05
2016-04-07 05:00:00,-1.0,6.18025144795e-05,1.0,107.221215086,0.0,3.0,100167.559348,100167.559348,0.0,4e-05
2016-04-07 05:30:00,-1.0,3.97277326058e-05,1.0,-6.19060703695,0.0,4.0,100161.36874,100167.559348,6.18025144794e-05,6.18025144794e-05
2016-04-07 06:00:00,-1.0,-0.000851905310504,1.0,-3.97918407475,0.0,5.0,100157.389556,100167.559348,0.000101527791811,0.000101527791811
2016-04-07 06:30:00,-1.0,0.00178478339621,1.0,85.3246120493,0.0,6.0,100242.714168,100242.714168,0.0,0.000101527791811
2016-04-07 07:00:00,-1.0,0.00012347747859,1.0,-178.911531839,0.0,7.0,100063.802637,100242.714168,0.00178478339621,0.00178478339621
2016-04-07 07:30:00,-1.0,-0.00129194408925,1.0,-12.3556260477,0.0,8.0,100051.447011,100242.714168,0.00190804049425,0.00190804049425
2016-04-07 08:00:00,-1.0,0.000834448138386,1.0,129.260875586,0.0,9.0,100180.707886,100242.714168,0.000618561486642,0.00190804049425
2016-04-07 08:30:00,-1.0,-0.00410259124957,1.0,-83.5956051978,0.0,10.0,100097.112281,100242.714168,0.00145249346755,0.00190804049425
2016-04-07 09:00:00,1.0,0.00116940413544,1.0,410.657536951,4.02,11.0,100503.749818,100503.749818,0.0,0.00190804049425
2016-04-07 09:30:00,-1.0,-0.000318555880011,1.0,117.529500664,2.0,12.0,100619.279319,100619.279319,0.0,0.00190804049425
2016-04-07 10:00:00,-1.0,0.000331934781454,1.0,32.0528630694,0.0,13.0,100651.332182,100651.332182,0.0,0.00190804049425
2016-04-07 10:30:00,-1.0,0.000800803458055,1.0,-33.4096779508,0.0,14.0,100617.922504,100651.332182,0.000331934781454,0.00190804049425
2016-04-07 11:00:00,-1.0,-0.000119361284504,1.0,-80.5751802833,0.0,15.0,100537.347323,100651.332182,0.00113247242499,0.00190804049425
2016-04-07 11:30:00,-1.0,0.000477502133285,1.0,12.0002669172,0.0,16.0,100549.34759,100651.332182,0.00101324631385,0.00190804049425
2016-04-07 12:00:00,-1.0,0.000304925204941,1.0,-48.0125279748,0.0,17.0,100501.335062,100651.332182,0.00149026461986,0.00190804049425
2016-04-07 12:30:00,-1.0,0.000631753801567,1.0,-30.6453901907,0.0,18.0,100470.689672,100651.332182,0.00179473540555,0.00190804049425
2016-04-07 13:00:00,-1.0,-0.000772637165172,1.0,-63.4727401465,0.0,19.0,100407.216932,100651.332182,0.0024253553762,0.0024253553762
2016-04-07 13:30:00,-1.0,0.00101183269854,1.0,77.5783474532,0.0,20.0,100484.795279,100651.332182,0.00165459213073,0.0024253553762
2016-04-07 14:00:00,-1.0,0.000291325132089,1.0,-101.67380157,0.0,21.0,100383.121478,100651.332182,0.00266475065886,0.00266475065886
2016-04-07 14:30:00,-1.0,0.000966388223302,1.0,-29.2441261241,0.0,22.0,100353.877352,100651.332182,0.00295529948211,0.00295529948211
2016-04-07 15:00:00,-1.0,-0.000317409934931,1.0,-96.9808052354,0.0,23.0,100256.896547,100651.332182,0.0039188317388,0.0039188317388
2016-04-07 15:30:00,-1.0,-0.000524774655589,1.0,31.8225350092,0.0,24.0,100288.719082,100651.332182,0.00360266567999,0.0039188317388
2016-04-07 16:00:00,-1.0,-0.000979505393898,1.0,52.6289780155,0.0,25.0,100341.34806,100651.332182,0.00307978161204,0.0039188317388
2016-04-07 16:30:00,-1.0,0.000980465765404,1.0,98.2848916553,0.0,26.0,100439.632951,100651.332182,0.00210329288085,0.0039188317388
2016-04-07 17:00:00,-1.0,-0.0018398817534,1.0,-98.4776215984,0.0,27.0,100341.15533,100651.332182,0.00308169643959,0.0039188317388
2016-04-07 17:15:00,-1.0,0.00113602206623,1.0,184.615860806,0.0,28.0,100525.77119,100651.332182,0.00124748464323,0.0039188317388
2016-04-07 17:30:00,-1.0,0.000362054882222,1.0,-114.199494298,0.0,29.0,100411.571696,100651.332182,0.00238208953939,0.0039188317388
2016-04-07 18:00:00,-1.0,4.41370543812e-05,1.0,-36.3544997641,0.0,30.0,100375.217196,100651.332182,0.00274328197446,0.0039188317388
2016-04-07 18:30:00,1.0,-8.82702127758e-06,1.0,-4.43026641992,4.01,31.0,100366.77693,100651.332182,0.00282713845442,0.0039188317388
2016-04-07 19:00:00,-1.0,0.00117400419287,1.0,-0.885939675523,2.0,32.0,100363.89099,100651.332182,0.00285581109702,0.0039188317388
2016-04-07 19:30:00,-1.0,0.00111531865933,1.0,-117.827628836,0.0,33.0,100246.063361,100651.332182,0.0040264625557,0.0040264625557
2016-04-07 20:00:00,-1.0,0.000845464873576,1.0,-111.806304991,0.0,34.0,100134.257056,100651.332182,0.0051372904262,0.0051372904262
2016-04-07 20:30:00,-1.0,0.00133752188872,1.0,-84.6599969829,0.0,35.0,100049.597059,100651.332182,0.00597841190118,0.00597841190118
2016-04-07 21:00:00,-1.0,0.000123028252559,1.0,-133.818526025,0.0,36.0,99915.7785334,100651.332182,0.00730793753312,0.00730793753312
2016-04-07 21:30:00,-1.0,-0.00089623843457,1.0,-12.2924636361,0.0,37.0,99903.4860698,100651.332182,0.0074300667029,0.0074300667029
2016-04-07 22:00:00,-1.0,-0.00119605653126,1.0,89.5373439633,0.0,38.0,99993.0234138,100651.332182,0.00654048737968,0.0074300667029
2016-04-07 22:30:00,-1.0,0.000559121606748,1.0,119.597308735,0.0,39.0,100112.620723,100651.332182,0.00535225364106,0.0074300667029
2016-04-07 23:00:00,-1.0,-0.000290404762638,1.0,-55.9751293541,0.0,40.0,100056.645593,100651.332182,0.00590838268716,0.0074300667029
2016-04-07 23:30:00,-1.0,0.0011047389339,1.0,29.0569264138,0.0,41.0,100085.70252,100651.332182,0.00561969374699,0.0074300667029
2016-04-08 00:00:00,-1.0,-0.000505596736043,1.0,-110.568572301,0.0,42.0,99975.1339473,100651.332182,0.00671822438642,0.0074300667029
2016-04-08 00:30:00,-1.0,0.000712592208112,1.0,50.5471014092,0.0,43.0,100025.681049,100651.332182,0.00621602436269,0.0074300667029
2016-04-08 01:00:00,-1.0,-0.0010109845671,1.0,-71.2775209264,0.0,44.0,99954.4035277,100651.332182,0.00692418708028,0.0074300667029
2016-04-08 01:30:00,-1.0,0.000114400869447,1.0,101.05235938,0.0,45.0,100055.455887,100651.332182,0.00592020275946,0.0074300667029
2016-04-08 02:00:00,1.0,-0.000426754422628,0.0,-11.4464311464,2.0,46.0,100042.009456,100651.332182,0.0060537969291,0.0074300667029
2016-04-08 02:30:00,-1.0,0.000897887323944,1.0,-0.0,2.0,47.0,100040.009456,100651.332182,0.00607366750564,0.0074300667029
2016-04-08 03:00:00,1.0,0.00318376105961,2.0,-89.8246563777,6.0,48.0,99944.1847996,100651.332182,0.00702571309014,0.0074300667029
2016-04-08 03:30:00,1.0,-0.00120546359938,2.0,636.396807399,0.0,49.0,100580.581607,100651.332182,0.000702927354425,0.0074300667029
