,price_diff,profit,total,returns,accuracy,equity
2016-05-16 01:30:00,-0.00023,-4.6,-4.6,,0.0,-4.6
2016-05-16 02:00:00,-0.0005,-10.0,-14.6,2.17391304348,0.0,-14.6
2016-05-16 02:30:00,0.00059,11.8,-2.8,-0.808219178082,0.333333333333,-2.8
2016-05-16 03:00:00,0.0011,22.0,19.2,-7.85714285715,0.333333333333,19.2
2016-05-16 03:30:00,0.00022,4.4,23.6,0.229166666667,0.333333333333,23.6
2016-05-16 04:00:00,0.00085,17.0,40.6,0.720338983051,0.333333333333,40.6
2016-05-16 04:30:00,-0.00049,9.8,50.4,0.241379310345,0.333333333333,50.4
2016-05-16 05:00:00,4e-05,0.800000000001,51.2,0.015873015873,0.333333333333,51.2
2016-05-16 05:30:00,-0.00017,3.4,54.6,0.06640625,0.333333333333,54.6
2016-05-16 06:00:00,0.00076,-15.2,39.4,-0.278388278388,0.233333333333,39.4
2016-05-16 06:30:00,0.00021,-4.2,35.2,-0.106598984772,0.233333333333,35.2
2016-05-16 07:00:00,-0.00022,4.4,39.6,0.125,0.316666666667,39.6
2016-05-16 07:30:00,0.00046,-9.2,30.4,-0.232323232323,0.239743589744,30.4
2016-05-16 08:00:00,-0.00022,4.4,34.8,0.144736842105,0.311172161172,34.8
2016-05-16 08:30:00,-0.00051,10.2,45.0,0.293103448276,0.311172161172,45.0
2016-05-16 09:00:00,-9e-05,1.8,46.8,0.04,0.311172161172,46.8
2016-05-16 09:30:00,-0.00019,-3.8,43.0,-0.0811965811966,0.25234863176,43.0
2016-05-16 10:00:00,0.00054,10.8,53.8,0.251162790698,0.307904187316,53.8
2016-05-16 10:30:00,0.00105,21.0,74.8,0.390334572491,0.307904187316,74.8
2016-05-16 11:00:00,-0.00089,-17.8,57.0,-0.237967914438,0.257904187316,57.0
2016-05-16 11:30:00,0.0008,16.0,73.0,0.280701754386,0.305523234935,73.0
2016-05-16 12:00:00,0.00091,18.2,91.2,0.249315068493,0.305523234935,91.2
2016-05-16 12:30:00,-0.00086,17.2,108.4,0.188596491228,0.305523234935,108.4
2016-05-16 13:00:00,0.00014,-2.8,105.6,-0.0258302583026,0.263856568268,105.6
2016-05-16 13:30:00,-0.0002,4.0,109.6,0.0378787878788,0.303856568268,109.6
2016-05-16 14:00:00,-3.99999999999e-05,-0.799999999999,108.8,-0.00729927007298,0.265395029807,108.8
2016-05-16 14:30:00,0.00018,3.6,112.4,0.0330882352941,0.302432066844,112.4
2016-05-16 15:00:00,-2e-05,-0.4,112.0,-0.00355871886121,0.26671778113,112.0
2016-05-16 15:30:00,-0.0003,6.0,118.0,0.0535714285714,0.30120053975,118.0
2016-05-16 16:00:00,0.00065,13.0,131.0,0.110169491525,0.30120053975,131.0
2016-05-16 16:30:00,0.00042,8.4,139.4,0.0641221374046,0.30120053975,139.4
2016-05-16 17:00:00,-0.00064,12.8,152.2,0.0918220946915,0.30120053975,152.2
2016-05-16 17:30:00,0.00054,10.8,163.0,0.0709592641261,0.30120053975,163.0
2016-05-16 18:00:00,0.00074,14.8,177.8,0.0907975460123,0.30120053975,177.8
2016-05-16 18:30:00,8e-05,-1.6,176.2,-0.0089988751406,0.272629111179,176.2
2016-05-16 19:00:00,-0.00057,11.4,187.6,0.0646992054484,0.300406888957,187.6
2016-05-16 19:30:00,0.00015,-3.0,184.6,-0.0159914712153,0.27337986193,184.6
2016-05-16 20:00:00,-0.00036,7.2,191.8,0.0390032502709,0.299695651403,191.8
2016-05-16 20:30:00,4e-05,-0.800000000001,191.0,-0.00417101147029,0.274054625762,191.0
2016-05-16 21:00:00,-0.00059,-11.8,179.2,-0.061780104712,0.274054625762,179.2
2016-05-16 21:30:00,-0.00017,-3.4,175.8,-0.0189732142857,0.274054625762,175.8
2016-05-16 22:00:00,0.00037,7.4,183.2,0.0420932878271,0.297864149572,183.2
2016-05-16 22:30:00,3.00000000001e-05,0.600000000002,183.8,0.00327510917031,0.297864149572,183.8
2016-05-16 23:00:00,0.00012,2.4,186.2,0.0130576713819,0.297864149572,186.2
2016-05-16 23:30:00,6.99999999999e-05,1.4,187.6,0.00751879699247,0.297864149572,187.6
2016-05-17 00:00:00,9.99999999995e-06,0.199999999999,187.8,0.00106609808102,0.297864149572,187.8
2016-05-17 00:30:00,-0.00016,-3.2,184.6,-0.0170394036209,0.276587553827,184.6
2016-05-17 01:00:00,7.99999999999e-05,1.6,186.2,0.00866738894906,0.29742088716,186.2
