,signals,gainAhead,safef,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-20 22:54:00,-1.0,-0.000111900284413,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-20 22:55:00,-1.0,-2.17608236781e-05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2016-03-20 22:56:00,-1.0,9.9480215872e-05,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
2016-03-20 22:57:00,-1.0,0.000195832193569,0.0,0.0,-0.0,3.0,1.0,1.0,0.0,0.0
2016-03-20 22:58:00,-1.0,-7.76959725515e-05,5.0,5.0,-0.0,4.0,1.0,1.0,0.0,0.0
2016-03-20 22:59:00,-1.0,9.32424116213e-06,5.0,5.0,0.000388479862757,5.0,1.00038847986,1.00038847986,0.0,0.0
2016-03-20 23:00:00,-1.0,-1.86483084431e-05,5.0,5.0,-4.66393172103e-05,6.0,1.00034184055,1.00038847986,4.66212058106e-05,4.66212058106e-05
2016-03-20 23:01:00,-1.0,0.0,5.0,5.0,9.32734159552e-05,7.0,1.00043511396,1.00043511396,0.0,4.66212058106e-05
2016-03-20 23:02:00,-1.0,-0.000205135218298,5.0,5.0,-0.0,8.0,1.00043511396,1.00043511396,0.0,4.66212058106e-05
2016-03-20 23:03:00,-1.0,7.77186770415e-05,5.0,5.0,0.00102612237748,9.0,1.00146123634,1.00146123634,0.0,4.66212058106e-05
2016-03-20 23:04:00,-1.0,-2.79765494344e-05,5.0,5.0,-0.000389161211983,10.0,1.00107207513,1.00146123634,0.000388593385208,0.000388593385208
2016-03-20 23:05:00,-1.0,3.7303109525e-05,5.0,5.0,0.000140032711986,11.0,1.00121210784,1.00146123634,0.000248764995546,0.000388593385208
2016-03-20 23:06:00,-1.0,-3.10847650468e-06,5.0,5.0,-0.000186741624583,12.0,1.00102536621,1.00146123634,0.000435234144632,0.000435234144632
2016-03-20 23:07:00,-1.0,6.21697233449e-05,5.0,5.0,1.55583191573e-05,13.0,1.00104092453,1.00146123634,0.000419698526684,0.000435234144632
2016-03-20 23:08:00,-1.0,0.000133656595797,5.0,5.0,-0.000311172186676,14.0,1.00072975235,1.00146123634,0.000730416680701,0.000730416680701
2016-03-20 23:09:00,-1.0,6.52654282811e-05,5.0,5.0,-0.000668770660059,15.0,1.00006098169,1.00146123634,0.00139821153465,0.00139821153465
2016-03-20 23:10:00,-1.0,9.32302414037e-06,5.0,5.0,-0.000326347041385,16.0,0.999734634645,1.00146123634,0.00172408240169,0.00172408240169
2016-03-20 23:11:00,-1.0,4.66146861124e-05,5.0,5.0,-4.66027506638e-05,17.0,0.999688031895,1.00146123634,0.00177061715408,0.00177061715408
