,gainAhead,safef,signals,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-25 04:56:00,0.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:57:00,-3.4326440077e-05,1,1,0.0,1.0,1.0,1.0,0.0,0.0
2016-03-25 05:01:00,5.32920735071e-05,1,1,-3.4326440077e-05,2.0,0.99996567356,1.0,3.43264400771e-05,3.43264400771e-05
2016-03-25 05:02:00,-2.48622942671e-06,1,1,5.32902441799e-05,3.0,1.0000189638,1.0000189638,0.0,3.43264400771e-05
2016-03-25 05:08:00,-4.53148431846e-05,1,1,-2.48627657508e-06,4.0,1.00001647753,1.0000189638,2.4862294267e-06,3.43264400771e-05
2016-03-25 05:09:00,2.69464292306e-05,1,1,-4.53155898612e-05,5.0,0.999971161938,1.0000189638,4.78009599482e-05,4.78009599482e-05
2016-03-25 05:10:00,-4.38064574985e-05,1,1,2.69456521477e-05,6.0,0.99999810759,1.0000189638,2.08558187828e-05,4.78009599482e-05
2016-03-25 05:15:00,5.62438015043e-05,1,1,-4.38063745988e-05,7.0,0.999954301215,1.0000189638,6.46613626619e-05,6.46613626619e-05
2016-03-25 05:16:00,4.94071528892e-05,1,1,5.62412312309e-05,8.0,1.00001054245,1.0000189638,8.42119795838e-06,6.46613626619e-05
2016-03-25 05:17:00,-4.26863551135e-05,1,1,4.94076737615e-05,9.0,1.00005995012,1.00005995012,0.0,6.46613626619e-05
2016-03-25 05:22:00,3.32523193393e-05,1,1,-4.26889141656e-05,10.0,1.00001726121,1.00005995012,4.26863551135e-05,6.46613626619e-05
2016-03-25 05:23:00,3.14664825421e-05,1,1,3.32528933145e-05,11.0,1.0000505141,1.00005995012,9.43545519445e-06,6.46613626619e-05
2016-03-25 05:24:00,-0.00014726497611,1,1,3.14680720431e-05,12.0,1.00008198217,1.00008198217,0.0,6.46613626619e-05
2016-03-25 05:25:00,3.91939229323e-05,1,1,-0.000147277049213,13.0,0.999934705122,1.00008198217,0.00014726497611,0.00014726497611
