,price_diff,profit,total,returns,accuracy,equity
2016-05-05 02:00:00,0.001045,0.0,0.0,,1.0,0.0
2016-05-05 02:30:00,-0.000175,3.5,3.5,inf,1.0,3.5
2016-05-05 03:00:00,0.000425,0.0,3.5,0.0,1.0,3.5
2016-05-05 03:30:00,-0.0016,-0.0,3.5,0.0,1.0,3.5
2016-05-05 04:00:00,-0.001625,32.5,36.0,9.28571428571,1.0,36.0
2016-05-05 04:30:00,-0.001495,-0.0,36.0,0.0,1.0,36.0
2016-05-05 05:00:00,-0.00035,7.0,43.0,0.194444444444,1.0,43.0
2016-05-05 05:30:00,0.0029,0.0,43.0,0.0,1.0,43.0
2016-05-05 06:00:00,0.00053,0.0,43.0,0.0,1.0,43.0
2016-05-05 06:30:00,-0.00211,-0.0,43.0,0.0,1.0,43.0
2016-05-05 07:00:00,-0.00304,-0.0,43.0,0.0,1.0,43.0
2016-05-05 07:30:00,-0.00047,-0.0,43.0,0.0,1.0,43.0
2016-05-05 08:30:00,0.00053,-10.6,32.4,-0.246511627907,0.923076923077,32.4
2016-05-05 09:00:00,0.001985,-39.7,-7.3,-1.22530864198,0.923076923077,-7.3
2016-05-05 09:30:00,0.000735,0.0,-7.3,0.0,0.989743589744,-7.3
2016-05-05 10:00:00,-0.003325,-0.0,-7.3,0.0,0.989743589744,-7.3
2016-05-05 10:30:00,-0.00051,10.2,2.9,-1.39726027397,0.989743589744,2.9
2016-05-05 11:00:00,0.00167,0.0,2.9,0.0,0.989743589744,2.9
2016-05-05 11:30:00,0.00014,0.0,2.9,0.0,0.989743589744,2.9
2016-05-05 12:00:00,-0.00088,-0.0,2.9,0.0,0.989743589744,2.9
2016-05-05 12:30:00,-0.000185,3.7,6.6,1.27586206897,0.989743589744,6.6
2016-05-05 13:00:00,-0.000805,-0.0,6.6,0.0,0.989743589744,6.6
2016-05-05 13:30:00,0.001005,0.0,6.6,0.0,0.989743589744,6.6
2016-05-05 14:00:00,-0.001835,-0.0,6.6,0.0,0.989743589744,6.6
2016-05-05 14:30:00,0.00046,0.0,6.6,0.0,0.989743589744,6.6
2016-05-05 15:00:00,-0.000245,4.90000000001,11.5,0.742424242425,0.989743589744,11.5
2016-05-05 15:30:00,0.000495,-9.9,1.60000000001,-0.860869565217,0.952706552707,1.60000000001
2016-05-05 16:00:00,0.000775,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 16:30:00,-0.00031,-0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 17:00:00,-9.5e-05,-0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 17:30:00,0.00051,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 18:00:00,-3.5e-05,-0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 18:30:00,0.00023,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 19:00:00,0.00012,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 19:30:00,0.00015,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 20:00:00,0.000325,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 20:30:00,-3.5e-05,-0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 21:00:00,-0.000995,-0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 21:30:00,6.5e-05,0.0,1.60000000001,0.0,0.988420838421,1.60000000001
2016-05-05 22:00:00,0.00032,-6.4,-4.8,-3.99999999999,0.963420838421,-4.8
2016-05-05 22:30:00,-0.00015,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-05 23:00:00,0.00046,0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-05 23:30:00,-0.000505,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 00:00:00,-3.5e-05,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 00:30:00,-0.000505,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 01:00:00,0.000175,0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 01:30:00,6.50000000002e-05,0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 02:00:00,-0.00049,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 02:30:00,-0.000245,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 03:00:00,0.00097,0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 03:30:00,-0.000165,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 04:00:00,-0.001335,-0.0,-4.8,0.0,0.987811082323,-4.8
2016-05-06 04:30:00,0.00147,-29.4,-34.2,6.125,0.968943157795,-34.2
2016-05-06 05:00:00,0.001535,0.0,-34.2,0.0,0.987461676313,-34.2
2016-05-06 05:30:00,-0.000825,16.5,-17.7,-0.482456140351,0.987461676313,-17.7
2016-05-06 06:00:00,0.00085,0.0,-17.7,0.0,0.987461676313,-17.7
2016-05-06 06:30:00,0.001395,0.0,-17.7,0.0,0.987461676313,-17.7
2016-05-06 07:00:00,-0.000535,-0.0,-17.7,0.0,0.987461676313,-17.7
2016-05-06 07:30:00,-0.000105,-0.0,-17.7,0.0,0.987461676313,-17.7
2016-05-06 08:00:00,-0.000635,12.7,-4.99999999999,-0.717514124294,0.987461676313,-4.99999999999
2016-05-06 08:30:00,-0.001765,-0.0,-4.99999999999,0.0,0.987461676313,-4.99999999999
2016-05-06 09:00:00,0.00272,0.0,-4.99999999999,0.0,0.987461676313,-4.99999999999
2016-05-06 09:30:00,-0.005285,105.7,100.7,-21.14,0.987461676313,100.7
2016-05-06 10:00:00,-0.00101,-0.0,100.7,0.0,0.987461676313,100.7
2016-05-06 10:30:00,0.00257,0.0,100.7,0.0,0.987461676313,100.7
2016-05-06 11:00:00,-0.002915,-0.0,100.7,0.0,0.987461676313,100.7
2016-05-06 11:30:00,-0.001035,-0.0,100.7,0.0,0.987461676313,100.7
2016-05-06 12:00:00,0.000715,0.0,100.7,0.0,0.987461676313,100.7
2016-05-06 12:30:00,-9.49999999997e-05,1.89999999999,102.6,0.0188679245282,0.987461676313,102.6
2016-05-06 13:00:00,0.00023,0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 13:30:00,0.002275,0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 14:00:00,-0.00125,-0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 14:30:00,-0.001245,-0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 15:00:00,-0.001765,-0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 15:30:00,-3e-05,-0.0,102.6,0.0,0.987461676313,102.6
2016-05-06 16:00:00,0.00102,-20.4,82.2,-0.198830409357,0.974303781577,82.2
2016-05-06 16:30:00,-0.0001,-0.0,82.2,0.0,0.987290794564,82.2
2016-05-06 17:00:00,-4.50000000001e-05,-0.0,82.2,0.0,0.987290794564,82.2
2016-05-06 17:30:00,-0.00046,-0.0,82.2,0.0,0.987290794564,82.2
2016-05-08 18:00:00,-0.000725,-0.0,82.2,0.0,0.987290794564,82.2
2016-05-08 18:30:00,0.00026,0.0,82.2,0.0,0.987290794564,82.2
2016-05-08 19:00:00,-1.99999999999e-05,-0.0,82.2,0.0,0.987290794564,82.2
2016-05-08 19:30:00,0.00066,0.0,82.2,0.0,0.987290794564,82.2
2016-05-08 20:00:00,0.00049,-9.8,72.4,-0.119221411192,0.975386032659,72.4
2016-05-08 20:30:00,-0.00088,17.6,90.0,0.243093922652,0.987150738541,90.0
2016-05-08 21:00:00,-0.000795,-0.0,90.0,0.0,0.987150738541,90.0
2016-05-08 23:00:00,0.00014,0.0,90.0,0.0,0.987150738541,90.0
2016-05-08 23:30:00,0.000245,0.0,90.0,0.0,0.987150738541,90.0
2016-05-09 00:00:00,0.00042,0.0,90.0,0.0,0.987150738541,90.0
2016-05-09 00:30:00,0.00036,0.0,90.0,0.0,0.987150738541,90.0
2016-05-09 01:00:00,0.000135,-2.7,87.3,-0.0299999999999,0.976161727552,87.3
