,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-13,-1.0,0.014339006763,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-14,-1.0,-0.00149408113195,1.0,-1433.87199829,0.0,1.0,98564.1280017,100000.0,0.0143587199829,0.0143587199829
2016-07-15,-1.0,0.00886279925738,1.0,147.262803934,0.0,2.0,98711.3908056,100000.0,0.0128860919435,0.0143587199829
2016-07-18,-1.0,-0.0103822019398,1.0,-874.859241127,0.0,3.0,97836.5315645,100000.0,0.0216346843548,0.0216346843548
2016-07-19,-1.0,0.00541849204397,1.0,1015.7586278,0.0,4.0,98852.2901923,100000.0,0.0114770980768,0.0216346843548
2016-07-20,-1.0,-0.00366930398003,1.0,-535.630347935,0.0,5.0,98316.6598444,100000.0,0.0168334015562,0.0216346843548
2016-07-21,-1.0,0.00667510646424,1.0,360.75371127,0.0,6.0,98677.4135557,100000.0,0.0132258644435,0.0216346843548
2016-07-22,-1.0,-0.00868869326887,1.0,-658.6822411,0.0,7.0,98018.7313146,100000.0,0.0198126868545,0.0216346843548
2016-07-25,-1.0,0.00715027101474,1.0,851.654690996,0.0,8.0,98870.3860055,100000.0,0.0112961399445,0.0216346843548
2016-07-26,-1.0,0.0033207374366,1.0,-706.950055271,0.0,9.0,98163.4359503,100000.0,0.0183656404972,0.0216346843548
2016-07-27,-1.0,-0.000114129197133,1.0,-325.974996666,0.0,10.0,97837.4609536,100000.0,0.0216253904639,0.0216346843548
2016-07-28,-1.0,0.00616367995279,1.0,11.1661108682,0.0,11.0,97848.6270645,100000.0,0.0215137293552,0.0216346843548
2016-07-29,-1.0,-0.00260918889186,1.0,-603.107621046,0.0,12.0,97245.5194434,100000.0,0.0275448055657,0.0275448055657
2016-08-01,-1.0,-0.00682438579601,1.0,253.731929115,0.0,13.0,97499.2513725,100000.0,0.0250074862745,0.0275448055657
2016-08-02,-1.0,0.00263398992005,1.0,665.372506188,0.0,14.0,98164.6238787,100000.0,0.0183537612126,0.0275448055657
2016-08-03,-1.0,0.00628212449931,1.0,-258.564629802,0.0,15.0,97906.0592489,100000.0,0.0209394075106,0.0275448055657
2016-08-04,-1.0,0.0116912599326,1.0,-615.058053439,0.0,16.0,97291.0011955,100000.0,0.027089988045,0.0275448055657
2016-08-05,-1.0,0.00628295747973,1.0,-1137.45438408,0.0,17.0,96153.5468114,100000.0,0.0384645318858,0.0384645318858
2016-08-08,-1.0,0.00713568958849,1.0,-604.128646141,0.0,18.0,95549.4181653,100000.0,0.0445058183472,0.0445058183472
2016-08-09,-1.0,0.000221410389745,1.0,-681.810988388,0.0,19.0,94867.6071769,100000.0,0.0513239282311,0.0513239282311
2016-08-10,-1.0,0.0129496402834,1.0,-21.0046738792,0.0,20.0,94846.602503,100000.0,0.0515339749699,0.0515339749699
2016-08-11,-1.0,-0.00338723776054,1.0,-1228.22938451,0.0,21.0,93618.3731185,100000.0,0.063816268815,0.063816268815
2016-08-12,-1.0,0.00975770201206,1.0,317.107688508,0.0,22.0,93935.480807,100000.0,0.06064519193,0.063816268815
2016-08-15,-1.0,-0.0045602605931,1.0,-916.594430075,0.0,23.0,93018.8863769,100000.0,0.0698111362307,0.0698111362307
2016-08-16,-1.0,-0.00545375217772,1.0,424.190361959,0.0,24.0,93443.0767389,100000.0,0.0655692326111,0.0698111362307
2016-08-17,-1.0,0.00800614169194,1.0,509.615383257,0.0,25.0,93952.6921221,100000.0,0.0604730787785,0.0698111362307
2016-08-18,-1.0,-0.00522250026274,1.0,-752.198565469,0.0,26.0,93200.4935567,100000.0,0.0679950644332,0.0698111362307
2016-08-19,-1.0,-0.0144372744219,1.0,486.739602087,0.0,27.0,93687.2331588,100000.0,0.0631276684124,0.0698111362307
2016-08-22,-1.0,-0.0031073132847,1.0,1352.58829494,0.0,28.0,95039.8214537,100000.0,0.049601785463,0.0698111362307
2016-08-23,-1.0,0.00278303462457,1.0,295.318499779,0.0,29.0,95335.1399535,100000.0,0.0466486004652,0.0698111362307
2016-08-24,-1.0,0.000222024861306,1.0,-265.320995429,0.0,30.0,95069.8189581,100000.0,0.0493018104195,0.0698111362307
2016-08-25,-1.0,-0.00843507214464,1.0,-21.1078633685,0.0,31.0,95048.7110947,100000.0,0.0495128890531,0.0698111362307
2016-08-26,-1.0,0.00761137228799,1.0,801.742735338,0.0,32.0,95850.45383,100000.0,0.0414954616998,0.0698111362307
2016-08-29,-1.0,-0.00177738280436,1.0,-729.553488073,0.0,33.0,95120.900342,100000.0,0.0487909965805,0.0698111362307
