,signals,gainAhead,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-28 02:46:00,-1.0,4.08239438263e-05,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-28 02:47:00,-1.0,8.74763084999e-05,0.0,-0.0,1.0,1.0,1.0,0.0,0.0
2016-03-28 02:48:00,-1.0,8.16374132603e-05,0.0,-0.0,2.0,1.0,1.0,0.0,0.0
2016-03-28 02:49:00,-1.0,5.83076779537e-06,0.0,-0.0,3.0,1.0,1.0,0.0,0.0
2016-03-28 02:50:00,-1.0,1.16614675958e-05,0.0,-0.0,4.0,1.0,1.0,0.0,0.0
2016-03-28 02:51:00,-1.0,-3.49839948224e-05,0.0,-0.0,5.0,1.0,1.0,0.0,0.0
2016-03-28 02:52:00,-1.0,-2.91543489544e-05,0.0,0.0,6.0,1.0,1.0,0.0,0.0
2016-03-28 02:53:00,-1.0,5.24793581192e-05,0.0,0.0,7.0,1.0,1.0,0.0,0.0
2016-03-28 02:54:00,-1.0,3.49844027871e-05,0.0,-0.0,8.0,1.0,1.0,0.0,0.0
2016-03-28 02:55:00,-1.0,-3.49831789215e-05,0.0,-0.0,9.0,1.0,1.0,0.0,0.0
2016-03-28 02:56:00,-1.0,9.91224745636e-05,0.0,0.0,10.0,1.0,1.0,0.0,0.0
2016-03-28 02:57:00,-1.0,9.91126502721e-05,0.0,-0.0,11.0,1.0,1.0,0.0,0.0
2016-03-28 02:58:00,-1.0,-5.24662030208e-05,0.0,-0.0,12.0,1.0,1.0,0.0,0.0
2016-03-28 02:59:00,-1.0,5.24689558677e-05,0.0,0.0,13.0,1.0,1.0,0.0,0.0
2016-03-28 03:00:00,-1.0,-0.000134080296609,0.0,-0.0,14.0,1.0,1.0,0.0,0.0
2016-03-28 03:01:00,-1.0,-4.66428787985e-05,0.0,0.0,15.0,1.0,1.0,0.0,0.0
2016-03-28 03:02:00,-1.0,5.24756862654e-05,0.0,0.0,16.0,1.0,1.0,0.0,0.0
2016-03-28 03:03:00,-1.0,-2.91516292845e-05,0.0,-0.0,17.0,1.0,1.0,0.0,0.0
