,price_diff,profit,total,returns,accuracy,equity
2016-05-13 03:30:00,0.0003,6.0,6.0,,1.0,6.0
2016-05-13 04:00:00,0.00024,4.8,10.8,0.8,1.0,10.8
2016-05-13 04:30:00,-0.00017,-3.4,7.4,-0.314814814815,0.666666666667,7.4
2016-05-13 05:00:00,-0.00011,-2.2,5.2,-0.297297297297,0.666666666667,5.2
2016-05-13 06:30:00,-0.00013,-2.6,2.6,-0.5,0.666666666667,2.6
2016-05-13 07:00:00,-0.00011,-2.2,0.400000000005,-0.846153846152,0.666666666667,0.400000000005
2016-05-13 07:30:00,3e-05,0.599999999999,1.0,1.49999999998,0.809523809524,1.0
2016-05-13 08:00:00,-0.00024,-4.8,-3.8,-4.79999999998,0.684523809524,-3.8
2016-05-13 08:30:00,0.00035,7.0,3.2,-1.84210526316,0.795634920635,3.2
2016-05-13 09:00:00,0.00031,6.2,9.4,1.9375,0.795634920635,9.4
2016-05-13 09:30:00,6.99999999999e-05,1.4,10.8,0.148936170213,0.795634920635,10.8
2016-05-13 10:00:00,0.00108,21.6,32.4,2.0,0.795634920635,32.4
2016-05-13 10:30:00,0.00057,11.4,43.8,0.351851851852,0.795634920635,43.8
2016-05-13 11:00:00,0.00033,6.6,50.4,0.150684931507,0.795634920635,50.4
2016-05-13 11:30:00,0.002295,45.9,96.3,0.910714285714,0.795634920635,96.3
2016-05-13 12:00:00,0.00325,65.0,161.3,0.67497403946,0.795634920635,161.3
2016-05-13 12:30:00,0.00387,77.4,238.7,0.479851208927,0.795634920635,238.7
2016-05-13 13:00:00,0.00581,116.2,354.9,0.486803519062,0.795634920635,354.9
2016-05-13 13:30:00,0.005255,105.1,460.0,0.296139757678,0.795634920635,460.0
2016-05-13 14:00:00,0.003635,72.7,532.7,0.158043478261,0.795634920635,532.7
2016-05-13 14:30:00,0.004105,82.1,614.8,0.154120518115,0.795634920635,614.8
2016-05-13 15:00:00,0.003895,77.9,692.7,0.126707872479,0.795634920635,692.7
2016-05-13 15:30:00,0.004465,89.3,782.0,0.128915836581,0.795634920635,782.0
2016-05-13 16:00:00,0.003935,78.7,860.7,0.100639386189,0.795634920635,860.7
2016-05-13 16:30:00,0.002655,53.1,913.8,0.0616939700244,0.795634920635,913.8
2016-05-13 17:00:00,0.00101,20.2,934.0,0.0221054935434,0.795634920635,934.0
2016-05-13 17:30:00,0.00152,30.4,964.4,0.0325481798715,0.795634920635,964.4
2016-05-13 18:00:00,-0.00032,-6.4,958.0,-0.00663625051846,0.759920634921,958.0
2016-05-13 18:30:00,-0.00021,-4.2,953.8,-0.00438413361169,0.759920634921,953.8
2016-05-13 19:00:00,0.00068,13.6,967.4,0.0142587544559,0.793253968254,967.4
2016-05-13 19:30:00,-0.00109,-21.8,945.6,-0.0225346289022,0.760995903738,945.6
2016-05-13 20:00:00,0.00044,8.8,954.4,0.00930626057529,0.792245903738,954.4
2016-05-13 20:30:00,0.00032,6.4,960.8,0.00670578373847,0.792245903738,960.8
2016-05-13 21:00:00,-0.00033,-6.6,954.2,-0.00686927560366,0.762834139032,954.2
2016-05-13 21:30:00,-0.00027,-5.4,948.8,-0.00565919094529,0.762834139032,948.8
2016-05-13 22:00:00,0.00018,3.6,952.4,0.00379426644182,0.79061191681,952.4
2016-05-13 22:30:00,-0.00054,-10.8,941.6,-0.0113397732045,0.763584889783,941.6
2016-05-13 23:00:00,-0.00072,-14.4,927.2,-0.0152931180969,0.763584889783,927.2
2016-05-13 23:30:00,0.00019,3.8,931.0,0.00409836065574,0.789225915424,931.0
2016-05-14 00:00:00,0.00044,8.8,939.8,0.0094522019334,0.789225915424,939.8
2016-05-16 01:00:00,-0.00032,-6.4,933.4,-0.00680995956587,0.764835671521,933.4
2016-05-16 01:30:00,0.00062,12.4,945.8,0.0132847653739,0.788645195331,945.8
2016-05-16 02:00:00,-0.00015,-3.0,942.8,-0.00317191795306,0.765389381377,942.8
2016-05-16 02:30:00,-0.00017,-3.4,939.4,-0.00360627916843,0.765389381377,939.4
2016-05-16 03:00:00,5.99999999998e-05,1.2,940.6,0.00127741111347,0.7876116036,940.6
2016-05-16 03:30:00,0.00042,8.4,949.0,0.00893046991282,0.7876116036,949.0
