,price_diff,profit,total,returns,accuracy,equity
2016-05-30 04:30:00,8,1600,1600.0,,1,1600.0
2016-05-30 05:00:00,4,800,2400.0,0.5,1,2400.0
2016-05-30 05:30:00,17,-3400,-1000.0,-1.41666666667,0,-1000.0
2016-05-30 06:00:00,2,-400,-1400.0,0.4,0,-1400.0
2016-05-30 06:30:00,-2,-400,-1800.0,0.285714285714,0,-1800.0
2016-05-30 07:00:00,-2,-400,-2200.0,0.222222222222,0,-2200.0
2016-05-30 07:30:00,-1,-200,-2400.0,0.0909090909091,0,-2400.0
2016-05-30 08:00:00,-2,-400,-2800.0,0.166666666667,0,-2800.0
2016-05-30 08:30:00,0,0,-2800.0,0.0,0,-2800.0
2016-05-30 09:00:00,2,400,-2400.0,-0.142857142857,0,-2400.0
2016-05-30 09:30:00,-7,-1400,-3800.0,0.583333333333,0,-3800.0
2016-05-30 10:00:00,0,0,-3800.0,0.0,0,-3800.0
2016-05-30 10:30:00,-1,-200,-4000.0,0.0526315789474,0,-4000.0
2016-05-30 11:00:00,-7,-1400,-5400.0,0.35,0,-5400.0
2016-05-30 11:30:00,0,0,-5400.0,0.0,0,-5400.0
2016-05-30 12:00:00,8,1600,-3800.0,-0.296296296296,0,-3800.0
2016-05-30 12:30:00,-3,-600,-4400.0,0.157894736842,0,-4400.0
2016-05-30 13:00:00,1,200,-4200.0,-0.0454545454545,0,-4200.0
2016-05-30 13:30:00,2,400,-3800.0,-0.0952380952381,0,-3800.0
2016-05-30 14:00:00,5,1000,-2800.0,-0.263157894737,0,-2800.0
2016-05-30 14:30:00,0,0,-2800.0,0.0,0,-2800.0
2016-05-30 15:00:00,0,0,-2800.0,0.0,0,-2800.0
2016-05-30 15:30:00,-4,-800,-3600.0,0.285714285714,0,-3600.0
2016-05-30 16:00:00,2,400,-3200.0,-0.111111111111,0,-3200.0
2016-05-30 16:30:00,-7,-1400,-4600.0,0.4375,0,-4600.0
2016-05-30 17:00:00,-2,-400,-5000.0,0.0869565217391,0,-5000.0
2016-05-30 17:30:00,0,0,-5000.0,0.0,0,-5000.0
2016-05-30 18:00:00,13,2600,-2400.0,-0.52,0,-2400.0
2016-05-30 18:30:00,0,0,-2400.0,0.0,0,-2400.0
2016-05-30 19:00:00,1,-200,-2600.0,0.0833333333333,0,-2600.0
2016-05-30 19:30:00,0,0,-2600.0,0.0,0,-2600.0
2016-05-30 20:00:00,-1,-200,-2800.0,0.0769230769231,0,-2800.0
2016-05-31 01:00:00,-17,-3400,-6200.0,1.21428571429,0,-6200.0
2016-05-31 01:30:00,4,800,-5400.0,-0.129032258065,0,-5400.0
2016-05-31 02:00:00,7,1400,-4000.0,-0.259259259259,0,-4000.0
2016-05-31 02:30:00,1,200,-3800.0,-0.05,0,-3800.0
2016-05-31 03:00:00,-8,-1600,-5400.0,0.421052631579,0,-5400.0
2016-05-31 03:30:00,-3,-600,-6000.0,0.111111111111,0,-6000.0
2016-05-31 04:00:00,-5,-1000,-7000.0,0.166666666667,0,-7000.0
2016-05-31 04:30:00,19,3800,-3200.0,-0.542857142857,0,-3200.0
2016-05-31 05:00:00,12,-2400,-5600.0,0.75,0,-5600.0
2016-05-31 05:30:00,-4,800,-4800.0,-0.142857142857,0,-4800.0
2016-05-31 06:00:00,2,-400,-5200.0,0.0833333333333,0,-5200.0
2016-05-31 06:30:00,3,-600,-5800.0,0.115384615385,0,-5800.0
2016-05-31 07:00:00,-10,2000,-3800.0,-0.344827586207,0,-3800.0
2016-05-31 07:30:00,2,400,-3400.0,-0.105263157895,0,-3400.0
2016-05-31 08:00:00,0,0,-3400.0,0.0,0,-3400.0
2016-05-31 08:30:00,-6,1200,-2200.0,-0.352941176471,0,-2200.0
2016-05-31 09:00:00,-1,-200,-2400.0,0.0909090909091,0,-2400.0
2016-05-31 09:30:00,-13,-2600,-5000.0,1.08333333333,0,-5000.0
2016-05-31 10:00:00,-10,-2000,-7000.0,0.4,0,-7000.0
2016-05-31 10:30:00,-9,-1800,-8800.0,0.257142857143,0,-8800.0
2016-05-31 11:00:00,1,200,-8600.0,-0.0227272727273,0,-8600.0
2016-05-31 11:30:00,-6,-1200,-9800.0,0.139534883721,0,-9800.0
2016-05-31 12:00:00,14,2800,-7000.0,-0.285714285714,0,-7000.0
2016-05-31 12:30:00,0,0,-7000.0,0.0,0,-7000.0
2016-05-31 13:00:00,-3,-600,-7600.0,0.0857142857143,0,-7600.0
2016-05-31 13:30:00,-1,-200,-7800.0,0.0263157894737,0,-7800.0
2016-05-31 14:00:00,3,600,-7200.0,-0.0769230769231,0,-7200.0
2016-05-31 14:30:00,16,3200,-4000.0,-0.444444444444,0,-4000.0
2016-05-31 15:00:00,3,-600,-4600.0,0.15,0,-4600.0
2016-05-31 15:30:00,-5,1000,-3600.0,-0.217391304348,0,-3600.0
2016-05-31 16:00:00,4,-800,-4400.0,0.222222222222,0,-4400.0
2016-05-31 16:30:00,-42,8400,4000.0,-1.90909090909,0,4000.0
2016-05-31 17:00:00,6,1200,5200.0,0.3,0,5200.0
2016-05-31 17:30:00,-36,-7200,-2000.0,-1.38461538462,0,-2000.0
2016-05-31 18:00:00,-21,4200,2200.0,-2.1,0,2200.0
2016-05-31 18:30:00,-18,3600,5800.0,1.63636363636,0,5800.0
