,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-15 01:30:00,-1.0,0.000337147858787,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-04-15 02:00:00,-1.0,-0.000550921334915,1.0,-33.714111583,0.0,1.0,99964.2858884,100000.0,0.00035714111583,0.00035714111583
2016-04-15 02:30:00,-1.0,0.00276909508307,1.0,55.0724578254,0.0,2.0,100019.358346,100019.358346,0.0,0.00035714111583
2016-04-15 03:00:00,-1.0,-0.00153270085172,1.0,-276.963113409,0.0,3.0,99742.3952328,100019.358346,0.00276909508307,0.00276909508307
2016-04-15 03:30:00,-1.0,-2.59080781389e-05,1.0,152.875254126,0.0,4.0,99895.270487,100019.358346,0.00124063842575,0.00276909508307
2016-04-15 04:00:00,-1.0,4.53403114232e-05,1.0,2.58809447349,0.0,5.0,99897.8585814,100019.358346,0.00121476249017,0.00276909508307
2016-04-15 04:30:00,-1.0,-0.000408044301953,1.0,-4.52940001859,0.0,6.0,99893.3291814,100019.358346,0.00126004772388,0.00276909508307
2016-04-15 05:00:00,-1.0,0.00034341549387,1.0,40.7609037756,0.0,7.0,99934.0900852,100019.358346,0.000852517577222,0.00276909508307
2016-04-15 05:30:00,-1.0,0.000375684166208,1.0,-34.3189149011,0.0,8.0,99899.7711703,100019.358346,0.00119564030335,0.00276909508307
2016-04-15 06:00:00,-1.0,-0.000110072971905,1.0,-37.5307622365,0.0,9.0,99862.2404081,100019.358346,0.00157087528643,0.00276909508307
2016-04-15 06:30:00,-1.0,0.000407962389753,1.0,10.9921335829,0.0,10.0,99873.2325416,100019.358346,0.00146097522543,0.00276909508307
2016-04-15 07:00:00,-1.0,-0.000589038701785,1.0,-40.74452262,0.0,11.0,99832.488019,100019.358346,0.00186834159224,0.00276909508307
2016-04-15 07:30:00,-1.0,-0.000660630319045,1.0,58.8051991386,0.0,12.0,99891.2932182,100019.358346,0.00128040341596,0.00276909508307
2016-04-15 08:00:00,-1.0,-0.000537927101156,1.0,65.9912169086,0.0,13.0,99957.2844351,100019.358346,0.000620618970233,0.00276909508307
2016-04-15 08:30:00,-1.0,-0.00140066012593,1.0,53.7697322556,0.0,14.0,100011.054167,100019.358346,8.302571684e-05,0.00276909508307
2016-04-15 09:00:00,1.0,-0.00114287940674,1.0,140.081495724,4.01,15.0,100147.125663,100147.125663,0.0,0.00276909508307
2016-04-15 09:30:00,1.0,0.00170977954896,1.0,-114.456087565,0.0,16.0,100032.669575,100147.125663,0.00114287940674,0.00276909508307
2016-04-15 10:00:00,1.0,-0.00216115884842,1.0,171.033812668,0.0,17.0,100203.703388,100203.703388,0.0,0.00276909508307
2016-04-15 10:30:00,1.0,0.00137885282047,1.0,-216.556120222,0.0,18.0,99987.1472679,100203.703388,0.00216115884842,0.00276909508307
2016-04-15 11:00:00,1.0,0.000694972168638,1.0,137.867560021,0.0,19.0,100125.014828,100203.703388,0.000785285947925,0.00276909508307
2016-04-15 11:30:00,1.0,0.000532225611735,1.0,69.5840986899,0.0,20.0,100194.598927,100203.703388,9.08595311648e-05,0.00276909508307
2016-04-15 12:00:00,1.0,0.00108334630754,1.0,53.3261317063,0.0,21.0,100247.925058,100247.925058,0.0,0.00276909508307
2016-04-15 12:30:00,1.0,0.00117937519035,1.0,108.603219451,0.0,22.0,100356.528278,100356.528278,0.0,0.00276909508307
2016-04-15 13:00:00,1.0,-8.41418502145e-05,1.0,118.357999641,0.0,23.0,100474.886277,100474.886277,0.0,0.00276909508307
2016-04-15 13:30:00,1.0,-0.000368960695976,1.0,-8.45414283148,0.0,24.0,100466.432135,100474.886277,8.41418502146e-05,0.00276909508307
2016-04-15 14:00:00,1.0,-0.000304343039934,1.0,-37.0681647226,0.0,25.0,100429.36397,100474.886277,0.000453071501155,0.00276909508307
2016-04-15 14:30:00,1.0,1.94320654991e-05,1.0,-30.5649779292,0.0,26.0,100398.798992,100474.886277,0.000757276651931,0.00276909508307
2016-04-15 15:00:00,1.0,7.77267516047e-05,1.0,1.95095603805,0.0,27.0,100400.749948,100474.886277,0.000737859301882,0.00276909508307
2016-04-15 15:30:00,1.0,6.47672588553e-05,1.0,7.80382415213,0.0,28.0,100408.553772,100474.886277,0.000660189901684,0.00276909508307
2016-04-15 16:00:00,1.0,-0.000602296498261,1.0,6.50318679345,0.0,29.0,100415.056959,100474.886277,0.000595465401518,0.00276909508307
2016-04-15 16:30:00,1.0,0.000803545970606,1.0,-60.479637179,0.0,30.0,100354.577322,100474.886277,0.00119740325305,0.00276909508307
2016-04-15 17:00:00,1.0,0.00045325045325,1.0,80.6395162387,0.0,31.0,100435.216838,100474.886277,0.000394819451007,0.00276909508307
2016-04-15 17:30:00,1.0,-0.00744935602874,1.0,45.5223075541,0.0,32.0,100480.739146,100480.739146,0.0,0.00276909508307
