,signals,gainAhead,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-28 04:30:00,-1.0,-0.000431376280648,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-28 05:00:00,-1.0,0.000228474236356,1.0,0.000431376280648,1.0,1.00043137628,1.00043137628,0.0,0.0
2016-03-28 05:30:00,-1.0,0.000107865967019,1.0,-0.000228572794723,2.0,1.00020280349,1.00043137628,0.000228474236356,0.000228474236356
2016-03-28 06:00:00,-1.0,0.000171298058622,1.0,-0.000107887842613,3.0,1.00009491564,1.00043137628,0.00033631555878,0.00033631555878
2016-03-28 06:30:00,-1.0,-0.000101492575184,1.0,-0.000171314317487,4.0,0.999923601326,1.00043137628,0.0005075560072,0.0005075560072
2016-03-28 07:00:00,-1.0,-9.51589471615e-05,1.0,0.000101484821286,5.0,1.00002508615,1.00043137628,0.000406114945183,0.0005075560072
2016-03-28 07:30:00,-1.0,-6.34453354989e-05,1.0,9.51613343328e-05,6.0,1.00012024748,1.00043137628,0.000310994643492,0.0005075560072
2016-03-28 08:00:00,-1.0,-0.00257604405924,1.0,6.34529646407e-05,7.0,1.00018370045,1.00043137628,0.000247569039152,0.0005075560072
2016-03-28 08:30:00,-1.0,0.000368956743003,1.0,0.00257651727968,8.0,1.00276021773,1.00276021773,0.0,0.0005075560072
2016-03-28 09:00:00,-1.0,-0.00103015426878,0.0,-0.000369975143945,9.0,1.00239024258,1.00276021773,0.000368956743002,0.0005075560072
2016-03-28 09:30:00,-1.0,0.00105667871875,0.0,0.0,10.0,1.00239024258,1.00276021773,0.000368956743002,0.0005075560072
2016-03-28 10:00:00,-1.0,0.000375170098307,1.0,-0.0,11.0,1.00239024258,1.00276021773,0.000368956743002,0.0005075560072
2016-03-28 10:30:00,-1.0,0.000368672968008,0.0,-0.000376066845852,12.0,1.00201417574,1.00276021773,0.000743988419772,0.000743988419772
2016-03-28 11:00:00,-1.0,-0.000304996219318,1.0,-0.0,13.0,1.00201417574,1.00276021773,0.000743988419772,0.000743988419772
2016-03-28 11:30:00,-1.0,0.000292377217459,1.0,0.000305610535302,14.0,1.00231978627,1.00276021773,0.00043921911411,0.000743988419772
2016-03-28 12:00:00,-1.0,-0.000737083563672,0.0,-0.000293055470114,15.0,1.0020267308,1.00276021773,0.000731467913906,0.000743988419772
