,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-12,-1.0,0.00386954117881,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-13,-1.0,0.0143171806189,1.0,-386.946378798,0.0,1.0,99611.0536212,100000.0,0.00388946378798,0.00388946378798
2016-07-14,-1.0,-0.0124864277967,1.0,-1426.14944633,0.0,2.0,98184.9041749,100000.0,0.0181509582513,0.0181509582513
2016-07-15,1.0,-0.00274876305519,1.0,1225.9787167,3.98,3.0,99406.9028916,100000.0,0.00593097108424,0.0181509582513
2016-07-18,1.0,-0.00110253583503,1.0,-273.246022099,0.0,4.0,99133.6568695,100000.0,0.00866343130523,0.0181509582513
2016-07-19,1.0,0.00220750551868,1.0,-109.298409157,0.0,5.0,99024.3584603,100000.0,0.0097564153968,0.0181509582513
2016-07-20,1.0,0.00110132158852,1.0,218.596817785,0.0,6.0,99242.9552781,100000.0,0.00757044721895,0.0181509582513
2016-07-21,1.0,-0.016501650167,1.0,109.298409157,0.0,7.0,99352.2536873,100000.0,0.00647746312738,0.0181509582513
2016-07-22,1.0,-0.00111856822992,1.0,-1639.47613365,0.0,8.0,97712.7775536,100000.0,0.0228722244639,0.0228722244639
2016-07-25,1.0,0.0139977603564,1.0,-109.298408628,0.0,9.0,97603.479145,100000.0,0.0239652085502,0.0239652085502
2016-07-26,1.0,-0.00386526780903,1.0,1366.23011102,0.0,10.0,98969.709256,100000.0,0.0103029074399,0.0239652085502
2016-07-27,1.0,0.00498891352933,1.0,-382.544431256,0.0,11.0,98587.1648248,100000.0,0.0141283517525,0.0239652085502
2016-07-28,1.0,0.0193050193002,1.0,491.842840412,0.0,12.0,99079.0076652,100000.0,0.00920992334837,0.0239652085502
2016-07-29,1.0,-0.0162337662306,1.0,1912.72215522,0.0,13.0,100991.72982,100991.72982,0.0,0.0239652085502
2016-08-01,1.0,0.00440044004383,1.0,-1639.47613312,0.0,14.0,99352.2536873,100991.72982,0.0162337662306,0.0239652085502
2016-08-02,1.0,0.000547645124614,1.0,437.19363557,0.0,15.0,99789.4473228,100991.72982,0.0119047619017,0.0239652085502
2016-08-03,1.0,-0.00547345374646,1.0,54.6492043142,0.0,16.0,99844.0965271,100991.72982,0.0113636363619,0.0239652085502
2016-08-04,1.0,0.00330214639236,1.0,-546.492044199,0.0,17.0,99297.6044829,100991.72982,0.0167748917704,0.0239652085502
2016-08-05,1.0,0.00109709270694,1.0,327.895226413,0.0,18.0,99625.4997094,100991.72982,0.0135281385263,0.0239652085502
2016-08-08,1.0,-0.00328767123539,1.0,109.298409157,0.0,19.0,99734.7981185,100991.72982,0.0124458874415,0.0239652085502
2016-08-09,1.0,-0.000549752609975,1.0,-327.895226942,0.0,20.0,99406.9028916,100991.72982,0.0156926406908,0.0239652085502
2016-08-10,1.0,-0.00550055005744,1.0,-54.6492043142,0.0,21.0,99352.2536873,100991.72982,0.0162337662306,0.0239652085502
2016-08-11,1.0,-0.00276548672422,1.0,-546.492044727,0.0,22.0,98805.7616425,100991.72982,0.0216450216442,0.0239652085502
2016-08-12,1.0,-0.00110926233782,1.0,-273.246022099,0.0,23.0,98532.5156204,100991.72982,0.0243506493485,0.0243506493485
2016-08-15,1.0,-0.0144364242109,1.0,-109.298408628,0.0,24.0,98423.2172118,100991.72982,0.025432900428,0.025432900428
2016-08-16,1.0,-0.0123943661994,1.0,-1420.87931587,0.0,25.0,97002.3378959,100991.72982,0.0395021644994,0.0395021644994
2016-08-17,1.0,0.0212885154101,1.0,-1202.28249808,0.0,26.0,95800.0553979,100991.72982,0.0514069264064,0.0514069264064
2016-08-18,1.0,-0.00329127811445,1.0,2039.44095563,0.0,27.0,97839.4963535,100991.72982,0.0312127881412,0.0514069264064
2016-08-19,1.0,0.00770500825335,1.0,-322.016993077,0.0,28.0,97517.4793604,100991.72982,0.0344013362892,0.0514069264064
2016-08-22,1.0,-0.00546149644707,1.0,751.372983318,0.0,29.0,98268.8523437,100991.72982,0.0269613906159,0.0514069264064
2016-08-23,1.0,-0.00604063701259,1.0,-536.694987933,0.0,30.0,97732.1573558,100991.72982,0.0322756375239,0.0514069264064
2016-08-24,1.0,-0.00718232044243,1.0,-590.364487044,0.0,31.0,97141.7928687,100991.72982,0.0381213091258,0.0514069264064
2016-08-25,1.0,0.0122426265998,1.0,-697.703484736,0.0,32.0,96444.089384,100991.72982,0.0450298301105,0.0514069264064
2016-08-26,1.0,-0.00164925783741,1.0,1180.72897409,0.0,33.0,97624.8183581,100991.72982,0.0333384869065,0.0514069264064
2016-08-30,1.0,0.00660792951835,1.0,-161.008496803,0.0,34.0,97463.8098613,100991.72982,0.0349327609831,0.0514069264064
2016-08-31,1.0,0.0131291028451,1.0,644.033986154,0.0,35.0,98107.8438475,100991.72982,0.0285556646872,0.0514069264064
2016-09-01,1.0,0.00701943844536,1.0,1288.06797178,0.0,36.0,99395.9118192,100991.72982,0.0158014721007,0.0514069264064
2016-09-02,1.0,0.00643431635145,1.0,697.703484736,0.0,37.0,100093.615304,100991.72982,0.00889295111606,0.0514069264064
2016-09-05,1.0,0.00639318061018,1.0,644.033985626,0.0,38.0,100737.64929,100991.72982,0.0025158548254,0.0514069264064
2016-09-06,1.0,0.0121757543649,1.0,644.033986154,0.0,39.0,101381.683276,101381.683276,0.0,0.0514069264064
2016-09-07,1.0,0.00784518828542,1.0,1234.39847267,0.0,40.0,102616.081748,102616.081748,0.0,0.0514069264064
2016-09-08,1.0,-0.00934094447229,1.0,805.042482428,0.0,41.0,103421.124231,103421.124231,0.0,0.0514069264064
2016-09-09,1.0,0.00890518595743,1.0,-966.050978703,0.0,42.0,102455.073252,103421.124231,0.00934094447229,0.0514069264064
2016-09-12,1.0,0.00882658359431,1.0,912.381479592,0.0,43.0,103367.454732,103421.124231,0.000518941362409,0.0514069264064
2016-09-13,1.0,-0.00051466803681,1.0,912.38148012,0.0,44.0,104279.836212,104279.836212,0.0,0.0514069264064
2016-09-14,1.0,-0.00308959835358,1.0,-53.6694985821,0.0,45.0,104226.166713,104279.836212,0.000514668036811,0.0514069264064
2016-09-15,1.0,0.000516528923307,1.0,-322.016993077,0.0,46.0,103904.14972,104279.836212,0.00360267627287,0.0514069264064
2016-09-16,1.0,0.011874032011,1.0,53.6694985821,0.0,47.0,103957.819219,104279.836212,0.00308800823606,0.0514069264064
2016-09-19,1.0,-0.00255102040678,1.0,1234.3984732,0.0,48.0,105192.217692,105192.217692,0.0,0.0514069264064
2016-09-20,1.0,0.015856777493,1.0,-268.347493967,0.0,49.0,104923.870198,105192.217692,0.00255102040678,0.0514069264064
2016-09-21,1.0,0.00805639476194,1.0,1663.75446344,0.0,50.0,106587.624661,106587.624661,0.0,0.0514069264064
2016-09-22,1.0,-0.0179820179801,1.0,858.71198101,0.0,51.0,107446.336642,107446.336642,0.0,0.0514069264064
2016-09-23,1.0,0.00457782299036,1.0,-1932.10195741,0.0,52.0,105514.234685,107446.336642,0.0179820179801,0.0514069264064
2016-09-26,1.0,0.010126582278,1.0,483.025489351,0.0,53.0,105997.260174,107446.336642,0.0134865134851,0.0514069264064
2016-09-27,1.0,0.000501253130587,1.0,1073.38997639,0.0,54.0,107070.650151,107446.336642,0.00349650349559,0.0514069264064
2016-09-28,1.0,0.00701402805922,1.0,53.6694985821,0.0,55.0,107124.319649,107446.336642,0.00299700299833,0.0514069264064
2016-09-29,1.0,-0.00298507462818,1.0,751.372983846,0.0,56.0,107875.692633,107875.692633,0.0,0.0514069264064
2016-09-30,1.0,-0.0134730538908,1.0,-322.016993077,0.0,57.0,107553.67564,107875.692633,0.00298507462818,0.0514069264064
2016-10-03,1.0,-0.00961052099315,1.0,-1449.07646805,0.0,58.0,106104.599172,107875.692633,0.0164179104477,0.0514069264064
2016-10-04,1.0,0.0183861082718,1.0,-1019.72047781,0.0,59.0,105084.878694,107875.692633,0.0258706467678,0.0514069264064
2016-10-05,1.0,-0.00401203610517,1.0,1932.10195741,0.0,60.0,107016.980652,107875.692633,0.00796019900848,0.0514069264064
