,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-15 01:30:00,-1.0,0.000558764622217,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-04-15 02:00:00,-1.0,-0.0013344840841,1.0,-55.8753446925,0.0,1.0,99942.1246553,100000.0,0.000578753446925,0.000578753446925
2016-04-15 02:30:00,-1.0,0.00263622301139,1.0,133.371174684,0.0,2.0,100075.49583,100075.49583,0.0,0.000578753446925
2016-04-15 03:00:00,-1.0,0.000108648413733,1.0,-263.821324984,0.0,3.0,99811.674505,100075.49583,0.00263622301139,0.00263622301139
2016-04-15 03:30:00,-1.0,0.000478001086366,1.0,-10.844380107,0.0,4.0,99800.8301249,100075.49583,0.00274458500368,0.00274458500368
2016-04-15 04:00:00,-1.0,0.00106413012791,1.0,-47.7049052199,0.0,5.0,99753.1252197,100075.49583,0.00322127417543,0.00322127417543
2016-04-15 04:30:00,-1.0,-0.00118593081106,1.0,-106.1503059,0.0,6.0,99646.9749138,100075.49583,0.00428197644844,0.00428197644844
2016-04-15 05:00:00,-1.0,0.000347513828154,1.0,118.174417779,0.0,7.0,99765.1493316,100075.49583,0.00310112376519,0.00428197644844
2016-04-15 05:30:00,-1.0,0.000405291954955,1.0,-34.6697689606,0.0,8.0,99730.4795626,100075.49583,0.00344755990995,0.00428197644844
2016-04-15 06:00:00,-1.0,7.23442428451e-05,1.0,-40.4199610305,0.0,9.0,99690.0596016,100075.49583,0.00385145459661,0.00428197644844
2016-04-15 06:30:00,-1.0,0.00111402074683,1.0,-7.21200188106,0.0,10.0,99682.8475997,100075.49583,0.00392352020889,0.00428197644844
2016-04-15 07:00:00,-1.0,-0.000303485750621,1.0,-111.048760329,0.0,11.0,99571.7988394,100075.49583,0.0050331700728,0.0050331700728
2016-04-15 07:30:00,-1.0,-0.000939645825804,1.0,30.2186221115,0.0,12.0,99602.0174615,100075.49583,0.00473121181758,0.0050331700728
2016-04-15 08:00:00,-1.0,0.000253219505137,1.0,93.5906199493,0.0,13.0,99695.6080814,100075.49583,0.00379601165521,0.0050331700728
2016-04-15 08:30:00,-1.0,-0.00114281581136,1.0,-25.2448725427,0.0,14.0,99670.3632089,100075.49583,0.00404826993615,0.0050331700728
2016-04-15 09:00:00,1.0,-0.000318616624547,1.0,113.904866999,3.99,15.0,99780.2780759,100075.49583,0.00294995045157,0.0050331700728
2016-04-15 09:30:00,1.0,0.000890962166704,1.0,-31.7916553968,0.0,16.0,99748.4864205,100075.49583,0.00326762717286,0.0050331700728
2016-04-15 10:00:00,1.0,-0.00166454377026,1.0,88.8721275866,0.0,17.0,99837.3585481,100075.49583,0.00237957633834,0.0050331700728
2016-04-15 10:30:00,1.0,0.00179780493816,1.0,-166.183653211,0.0,18.0,99671.1748949,100075.49583,0.00404015919964,0.0050331700728
2016-04-15 11:00:00,1.0,-0.000470353271488,1.0,179.189330419,0.0,19.0,99850.3642253,100075.49583,0.00224961767963,0.0050331700728
2016-04-15 11:30:00,1.0,-0.000398178514287,1.0,-46.9649454726,0.0,20.0,99803.3992798,100075.49583,0.00271891283609,0.0050331700728
2016-04-15 12:00:00,1.0,0.00110085895969,1.0,-39.7395692461,0.0,21.0,99763.6597106,100075.49583,0.0031160087377,0.0050331700728
2016-04-15 12:30:00,1.0,0.00120816633629,1.0,109.825718644,0.0,22.0,99873.4854292,100075.49583,0.00201858006415,0.0050331700728
2016-04-15 13:00:00,1.0,7.22579899277e-06,2.0,120.663782983,2.0,23.0,99992.1492122,100075.49583,0.000832837420564,0.0050331700728
2016-04-15 13:30:00,1.0,-0.00062141422316,1.0,1.44504634212,2.0,24.0,99991.5942585,100075.49583,0.000838382770634,0.0050331700728
2016-04-15 14:00:00,1.0,-0.000281979350435,1.0,-62.1361988687,0.0,25.0,99929.4580597,100075.49583,0.00145927601082,0.0050331700728
2016-04-15 14:30:00,1.0,0.000520724095784,1.0,-28.178043673,0.0,26.0,99901.280016,100075.49583,0.00174084387555,0.0050331700728
