,price_diff,profit,total,returns,accuracy,equity
2016-05-16 01:30:00,-0.00056,-0.0,0.0,,1.0,0.0
2016-05-16 02:00:00,0.00025,0.0,0.0,,1.0,0.0
2016-05-16 02:30:00,0.00091,0.0,0.0,,1.0,0.0
2016-05-16 03:00:00,3.00000000001e-05,0.0,0.0,,1.0,0.0
2016-05-16 03:30:00,0.00019,0.0,0.0,,1.0,0.0
2016-05-16 04:00:00,-0.00078,-0.0,0.0,,1.0,0.0
2016-05-16 04:30:00,-3.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-05-16 05:00:00,-6.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-05-16 05:30:00,-5e-05,-0.0,0.0,,1.0,0.0
2016-05-16 06:00:00,-0.00047,-0.0,0.0,,1.0,0.0
2016-05-16 06:30:00,-0.00021,-0.0,0.0,,1.0,0.0
2016-05-16 07:00:00,-9e-05,-0.0,0.0,,1.0,0.0
2016-05-16 07:30:00,6.00000000001e-05,0.0,0.0,,1.0,0.0
2016-05-16 08:00:00,0.0,0.0,0.0,,1.0,0.0
2016-05-16 08:30:00,0.00041,0.0,0.0,,1.0,0.0
2016-05-16 09:00:00,0.00023,0.0,0.0,,1.0,0.0
2016-05-16 09:30:00,-5.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-05-16 10:00:00,-0.0001,-0.0,0.0,,1.0,0.0
2016-05-16 10:30:00,0.00022,0.0,0.0,,1.0,0.0
2016-05-16 11:00:00,0.00089,0.0,0.0,,1.0,0.0
2016-05-16 11:30:00,-0.00032,-0.0,0.0,,1.0,0.0
2016-05-16 12:00:00,-0.00056,-0.0,0.0,,1.0,0.0
2016-05-16 12:30:00,0.00092,0.0,0.0,,1.0,0.0
2016-05-16 13:00:00,0.0001,0.0,0.0,,1.0,0.0
2016-05-16 13:30:00,0.00013,0.0,0.0,,1.0,0.0
2016-05-16 14:00:00,-0.00021,-0.0,0.0,,1.0,0.0
2016-05-16 14:30:00,0.00044,0.0,0.0,,1.0,0.0
2016-05-16 15:00:00,-0.00108,-0.0,0.0,,1.0,0.0
2016-05-16 15:30:00,-0.00017,-0.0,0.0,,1.0,0.0
2016-05-16 16:00:00,0.00029,0.0,0.0,,1.0,0.0
2016-05-16 16:30:00,6.00000000001e-05,0.0,0.0,,1.0,0.0
2016-05-16 17:00:00,-0.00026,-0.0,0.0,,1.0,0.0
2016-05-16 17:30:00,-0.00018,-0.0,0.0,,1.0,0.0
2016-05-16 18:00:00,-0.00078,-0.0,0.0,,1.0,0.0
2016-05-16 18:30:00,-0.0006,-0.0,0.0,,1.0,0.0
2016-05-16 19:00:00,0.00027,0.0,0.0,,1.0,0.0
2016-05-16 19:30:00,-0.00086,-0.0,0.0,,1.0,0.0
2016-05-16 20:00:00,0.00021,0.0,0.0,,1.0,0.0
2016-05-16 20:30:00,-0.00018,-0.0,0.0,,1.0,0.0
2016-05-16 21:00:00,6.99999999999e-05,0.0,0.0,,1.0,0.0
2016-05-16 21:30:00,-0.00012,-0.0,0.0,,1.0,0.0
2016-05-16 22:00:00,0.0,0.0,0.0,,1.0,0.0
2016-05-16 22:30:00,0.00027,0.0,0.0,,1.0,0.0
2016-05-16 23:00:00,-3.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-05-16 23:30:00,4e-05,0.0,0.0,,1.0,0.0
2016-05-17 00:00:00,9.99999999995e-06,0.0,0.0,,1.0,0.0
2016-05-17 00:30:00,-0.00046,-0.0,0.0,,1.0,0.0
2016-05-17 01:00:00,-0.00023,-0.0,0.0,,1.0,0.0
