,price_diff,profit,total,returns,accuracy,equity
2016-05-05 02:00:00,0.00053,-10.6,-10.6,,0.0,-10.6
2016-05-05 02:30:00,6.5e-05,-1.3,-11.9,0.122641509434,0.0,-11.9
2016-05-05 03:00:00,-0.00038,7.6,-4.3,-0.638655462185,0.333333333333,-4.3
2016-05-05 03:30:00,0.000145,-2.9,-7.2,0.67441860465,0.0833333333333,-7.2
2016-05-05 04:00:00,-0.00127,25.4,18.2,-3.52777777778,0.283333333333,18.2
2016-05-05 04:30:00,-0.001925,38.5,56.7,2.11538461538,0.283333333333,56.7
2016-05-05 05:00:00,-0.00115,23.0,79.7,0.405643738977,0.283333333333,79.7
2016-05-05 05:30:00,-0.000595,11.9,91.6,0.149309912171,0.283333333333,91.6
2016-05-05 06:00:00,0.000355,-7.1,84.5,-0.0775109170306,0.172222222222,84.5
2016-05-05 06:30:00,-0.000475,9.5,94.0,0.112426035503,0.272222222222,94.0
2016-05-05 07:00:00,-0.00031,6.2,100.2,0.0659574468085,0.272222222222,100.2
2016-05-05 07:30:00,-0.000755,15.1,115.3,0.150698602794,0.272222222222,115.3
2016-05-05 08:00:00,0.000235,-4.7,110.6,-0.040763226366,0.195299145299,110.6
2016-05-05 08:30:00,0.000195,-3.9,106.7,-0.0352622061483,0.195299145299,106.7
2016-05-05 09:00:00,-7.5e-05,1.5,108.2,0.0140581068416,0.261965811966,108.2
2016-05-05 09:30:00,0.00029,-5.8,102.4,-0.0536044362292,0.199465811966,102.4
2016-05-05 10:00:00,-0.00035,7.0,109.4,0.068359375,0.258289341378,109.4
2016-05-05 10:30:00,-0.00233,46.6,156.0,0.425959780622,0.258289341378,156.0
2016-05-05 11:00:00,0.00051,-10.2,145.8,-0.0653846153846,0.20565776243,145.8
2016-05-05 11:30:00,-0.00141,28.2,174.0,0.19341563786,0.25565776243,174.0
2016-05-05 12:00:00,0.00074,-14.8,159.2,-0.0850574712644,0.208038714811,159.2
2016-05-05 12:30:00,-0.00032,6.4,165.6,0.0402010050251,0.253493260266,165.6
