,signals,gainAhead,safef,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-21 23:38:00,-1.0,-6.41848523749e-05,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-21 23:39:00,-1.0,7.33588255253e-05,1.0,1.0,6.41848523749e-05,1.0,1.00006418485,1.00006418485,0.0,0.0
2016-03-21 23:40:00,-1.0,2.7507541651e-05,1.0,1.0,-7.33635340507e-05,2.0,0.999990821318,1.00006418485,7.33588255252e-05,7.33588255252e-05
2016-03-21 23:41:00,-1.0,4.58446416786e-06,1.0,1.0,-2.7507289168e-05,3.0,0.999963314029,1.00006418485,0.000100864349255,0.000100864349255
2016-03-21 23:42:00,-1.0,0.000100857749313,1.0,1.0,-4.58429598234e-06,4.0,0.999958729733,1.00006418485,0.000105448351014,0.000105448351014
2016-03-21 23:43:00,-1.0,-3.20878657442e-05,1.0,1.0,-0.000100853586887,5.0,0.999857876146,1.00006418485,0.000206295465044,0.000206295465044
2016-03-21 23:44:00,-1.0,9.16825583087e-06,1.0,1.0,3.2083305293e-05,6.0,0.999889959452,1.00006418485,0.000174214218881,0.000206295465044
2016-03-21 23:45:00,-1.0,7.3345374199e-05,1.0,1.0,-9.16724695097e-06,7.0,0.999880792205,1.00006418485,0.000183380877471,0.000206295465044
2016-03-21 23:46:00,-1.0,-5.50049962871e-05,1.0,1.0,-7.33366308586e-05,8.0,0.999807455574,1.00006418485,0.000256712801531,0.000256712801531
2016-03-21 23:47:00,-1.0,1.37520055007e-05,1.0,1.0,5.49944053817e-05,9.0,0.999862449979,1.00006418485,0.000201721925731,0.000256712801531
2016-03-21 23:48:00,-1.0,1.37518163856e-05,1.0,1.0,-1.3750113912e-05,10.0,0.999848699865,1.00006418485,0.000215471157151,0.000256712801531
2016-03-21 23:49:00,-1.0,9.62613909315e-05,1.0,1.0,-1.3749735734e-05,11.0,0.99983495013,1.00006418485,0.000229220010416,0.000256712801531
2016-03-21 23:50:00,-1.0,5.04177800592e-05,1.0,1.0,-9.62455030014e-05,12.0,0.999738704627,1.00006418485,0.000325459336311,0.000325459336311
2016-03-21 23:51:00,-1.0,-7.33312556145e-05,1.0,1.0,-5.04046061266e-05,13.0,0.99968830002,1.00006418485,0.000375860707433,0.000375860707433
2016-03-21 23:52:00,-1.0,-0.000132922648186,1.0,1.0,7.33083982636e-05,14.0,0.999761608419,1.00006418485,0.000302557014156,0.000375860707433
2016-03-21 23:53:00,-1.0,4.12573403685e-05,1.0,1.0,0.000132890960546,15.0,0.999894499379,1.00006418485,0.00016967458265,0.000375860707433
2016-03-21 23:54:00,-1.0,-3.20877186549e-05,1.0,1.0,-4.12529876935e-05,16.0,0.999853246391,1.00006418485,0.000210924922696,0.000375860707433
2016-03-21 23:55:00,-1.0,4.12569621124e-05,1.0,1.0,3.20830096664e-05,17.0,0.999885329401,1.00006418485,0.000178843972141,0.000375860707433
2016-03-21 23:56:00,-1.0,2.75035066971e-05,1.0,1.0,-4.12522311519e-05,18.0,0.99984407717,1.00006418485,0.000220093555694,0.000375860707433
2016-03-21 23:57:00,-1.0,0.000119178584525,1.0,1.0,-2.74992182725e-05,19.0,0.999816577952,1.00006418485,0.000247591009047,0.000375860707433
2016-03-21 23:58:00,-1.0,5.04157003659e-05,1.0,1.0,-0.000119156724545,20.0,0.999697421227,1.00006418485,0.000366740086026,0.000375860707433
2016-03-21 23:59:00,-1.0,-4.12471298873e-05,1.0,1.0,-5.04004456451e-05,21.0,0.999647020782,1.00006418485,0.000417137296934,0.000417137296934
2016-03-22 00:00:00,-1.0,-7.79144590904e-05,1.0,1.0,4.12325705076e-05,22.0,0.999688253352,1.00006418485,0.000375907372763,0.000417137296934
2016-03-22 00:01:00,-1.0,-1.83342424061e-05,1.0,1.0,7.7890169519e-05,23.0,0.999766143522,1.00006418485,0.000298022202292,0.000417137296934
2016-03-22 00:02:00,-1.0,-4.12528017529e-05,1.0,1.0,1.83299548247e-05,24.0,0.999784473476,1.00006418485,0.000279693423897,0.000417137296934
2016-03-22 00:03:00,-1.0,4.58383373519e-05,1.0,1.0,4.12439106799e-05,25.0,0.999825717387,1.00006418485,0.000238452160281,0.000417137296934
2016-03-22 00:04:00,-1.0,3.66689890358e-05,1.0,1.0,-4.58303485267e-05,26.0,0.999779887039,1.00006418485,0.000284279567383,0.000417137296934
2016-03-22 00:05:00,-1.0,-4.12511000292e-05,1.0,1.0,-3.6660917716e-05,27.0,0.999743226121,1.00006418485,0.000320938132174,0.000417137296934
2016-03-22 00:06:00,-1.0,2.75018678352e-05,1.0,1.0,4.12405078242e-05,28.0,0.999784466629,1.00006418485,0.000279700271196,0.000417137296934
2016-03-22 00:07:00,-1.0,-1.83340743354e-05,1.0,1.0,-2.74959402649e-05,29.0,0.999756970688,1.00006418485,0.000307194446751,0.000417137296934
2016-03-22 00:08:00,-1.0,-2.75016157201e-05,1.0,1.0,1.8329618618e-05,30.0,0.999775300307,1.00006418485,0.000288866004542,0.000417137296934
2016-03-22 00:09:00,-1.0,0.0,1.0,1.0,2.74954361155e-05,31.0,0.999802795743,1.00006418485,0.000261372333103,0.000417137296934
2016-03-22 00:10:00,-1.0,-1.37511860397e-05,1.0,1.0,-0.0,32.0,0.999802795743,1.00006418485,0.000261372333103,0.000417137296934
2016-03-22 00:11:00,-1.0,-4.58379171249e-05,1.0,1.0,1.37484742473e-05,33.0,0.999816544217,1.00006418485,0.000247624741243,0.000417137296934
2016-03-22 00:12:00,-1.0,-4.58400183361e-05,1.0,1.0,4.5829507894e-05,34.0,0.999862373725,1.00006418485,0.000201798174721,0.000417137296934
2016-03-22 00:13:00,-1.0,-9.16842394792e-05,1.0,1.0,4.58337095451e-05,35.0,0.999908207435,1.00006418485,0.000155967406817,0.000417137296934
2016-03-22 00:14:00,-1.0,2.29231615624e-05,1.0,1.0,9.16758235477e-05,36.0,0.999999883258,1.00006418485,6.42974670905e-05,0.000417137296934
2016-03-22 00:15:00,-1.0,-8.71060171919e-05,1.0,1.0,-2.29231588863e-05,37.0,0.999976960099,1.00006418485,8.72191547517e-05,0.000417137296934
2016-03-22 00:16:00,-1.0,0.000110038238288,1.0,1.0,8.7104010278e-05,38.0,1.00006406411,1.00006418485,1.20734872995e-07,0.000417137296934
2016-03-22 00:17:00,-1.0,4.58442213362e-06,1.0,1.0,-0.000110045287789,39.0,0.999954018822,1.00006418485,0.000110158959875,0.000417137296934
2016-03-22 00:18:00,-1.0,8.25192201018e-05,1.0,1.0,-4.58421133649e-06,40.0,0.999949434611,1.00006418485,0.000114742876994,0.000417137296934
2016-03-22 00:19:00,-1.0,9.16804569354e-05,1.0,1.0,-8.25150474853e-05,41.0,0.999866919563,1.00006418485,0.000197252628603,0.000417137296934
2016-03-22 00:20:00,-1.0,-2.75016157201e-05,1.0,1.0,-9.16682560601e-05,42.0,0.999775251307,1.00006418485,0.000288915001327,0.000417137296934
2016-03-22 00:21:00,-1.0,4.58372868017e-06,1.0,1.0,2.74954347679e-05,43.0,0.999802746742,1.00006418485,0.000261421331236,0.000417137296934
2016-03-22 00:22:00,-1.0,-0.000160429768431,1.0,1.0,-4.58282452475e-06,44.0,0.999798163917,1.00006418485,0.000266003861632,0.000417137296934
2016-03-22 00:23:00,-1.0,5.04288746567e-05,1.0,1.0,0.000160397387915,45.0,0.999958561305,1.00006418485,0.000105616768139,0.000417137296934
2016-03-22 00:24:00,-1.0,8.25158155312e-05,1.0,1.0,-5.04267849499e-05,46.0,0.99990813452,1.00006418485,0.000156040316661,0.000417137296934
2016-03-22 00:25:00,-1.0,2.29191686759e-05,1.0,1.0,-8.25082351763e-05,47.0,0.999825626285,1.00006418485,0.000238543256398,0.000417137296934
2016-03-22 00:26:00,-1.0,-1.83349147194e-05,1.0,1.0,-2.29151721753e-05,48.0,0.999802711113,1.00006418485,0.000261456957861,0.000417137296934
2016-03-22 00:27:00,-1.0,3.2086689066e-05,1.0,1.0,1.83312974445e-05,49.0,0.99982104241,1.00006418485,0.000243126836932,0.000417137296934
2016-03-22 00:28:00,-1.0,4.58366564912e-06,1.0,1.0,-3.20809469095e-05,50.0,0.999788961463,1.00006418485,0.000275205724863,0.000417137296934
2016-03-22 00:29:00,-1.0,-0.000142092983815,1.0,1.0,-4.58269831903e-06,51.0,0.999784378765,1.00006418485,0.000279788129061,0.000417137296934
2016-03-22 00:30:00,-1.0,-3.20900722483e-05,1.0,1.0,0.000142062345551,52.0,0.999926441111,1.00006418485,0.000137734901176,0.000417137296934
2016-03-22 00:31:00,-1.0,4.58444315044e-06,1.0,1.0,3.20877117382e-05,53.0,0.999958528822,1.00006418485,0.000105649248851,0.000417137296934
2016-03-22 00:32:00,-1.0,1.37532664009e-05,1.0,1.0,-4.58425302818e-06,54.0,0.999953944569,1.00006418485,0.000110233207658,0.000417137296934
2016-03-22 00:33:00,-1.0,4.12592317532e-05,1.0,1.0,-1.37526329883e-05,55.0,0.999940191936,1.00006418485,0.000123984957993,0.000417137296934
2016-03-22 00:34:00,-1.0,-1.83366797775e-05,1.0,1.0,-4.12567641184e-05,56.0,0.999898935172,1.00006418485,0.000165239074222,0.000417137296934
2016-03-22 00:35:00,-1.0,-2.29212700217e-05,1.0,1.0,1.83348265841e-05,57.0,0.999917269999,1.00006418485,0.00014690542438,0.000417137296934
2016-03-22 00:36:00,-1.0,4.58435908371e-06,1.0,1.0,2.2919373745e-05,58.0,0.999940189373,1.00006418485,0.000123987521617,0.000417137296934
2016-03-22 00:37:00,-1.0,4.58433806746e-06,1.0,1.0,-4.58408489032e-06,59.0,0.999935605288,1.00006418485,0.000128571312298,0.000417137296934
2016-03-22 00:38:00,-1.0,-5.50118046166e-05,1.0,1.0,-4.58404286033e-06,60.0,0.999931021245,1.00006418485,0.000133155060951,0.000417137296934
2016-03-22 00:39:00,-1.0,-6.87685388518e-05,1.0,1.0,5.50080099708e-05,61.0,0.999986029255,1.00006418485,7.81505814345e-05,0.000417137296934
2016-03-22 00:40:00,-1.0,8.71128064995e-05,1.0,1.0,6.8767578104e-05,62.0,1.00005479683,1.00006418485,9.38741688389e-06,0.000417137296934
2016-03-22 00:41:00,-1.0,3.20913962967e-05,1.0,1.0,-8.71175800054e-05,63.0,0.999967679253,1.00006418485,9.64994056191e-05,0.000417137296934
2016-03-22 00:42:00,-1.0,9.16867613471e-06,1.0,1.0,-3.20903590788e-05,64.0,0.999935588894,1.00006418485,0.000128587705115,0.000417137296934
2016-03-22 00:43:00,-1.0,0.0,1.0,1.0,-9.16808557014e-06,65.0,0.999926420808,1.00006418485,0.000137755202271,0.000417137296934
2016-03-22 00:44:00,-1.0,-1.37528881064e-05,1.0,1.0,-0.0,66.0,0.999926420808,1.00006418485,0.000137755202271,0.000417137296934
2016-03-22 00:45:00,-1.0,-5.50123090043e-05,1.0,1.0,1.375187618e-05,67.0,0.999940172684,1.00006418485,0.000124004208696,0.000417137296934
2016-03-22 00:46:00,-1.0,-9.16922258732e-06,1.0,1.0,5.50090177655e-05,68.0,0.999995181702,1.00006418485,6.89987214498e-05,0.000417137296934
2016-03-22 00:47:00,-1.0,1.83386133257e-05,1.0,1.0,9.16917840727e-06,69.0,1.00000435088,1.00006418485,5.98301315271e-05,0.000417137296934
2016-03-22 00:48:00,-1.0,7.79376773656e-05,1.0,1.0,-1.83386931148e-05,70.0,0.999986012188,1.00006418485,7.81676476511e-05,0.000417137296934
2016-03-22 00:49:00,-1.0,-7.33473915833e-05,1.0,1.0,-7.7936587188e-05,71.0,0.9999080756,1.00006418485,0.000156099232812,0.000417137296934
2016-03-22 00:50:00,-1.0,4.58454823861e-05,1.0,1.0,7.33406491683e-05,72.0,0.99998141625,1.00006418485,8.27632907001e-05,0.000417137296934
2016-03-22 00:51:00,-1.0,-9.16867613491e-06,1.0,1.0,-4.58446304051e-05,73.0,0.999935571619,1.00006418485,0.000128604978763,0.000417137296934
2016-03-22 00:52:00,-1.0,-2.29219005006e-05,1.0,1.0,9.16808541195e-06,74.0,0.999944739705,1.00006418485,0.000119437481766,0.000417137296934
2016-03-22 00:53:00,-1.0,-9.16897037053e-06,1.0,1.0,2.29206338296e-05,75.0,0.999967660338,1.00006418485,9.65183189992e-05,0.000417137296934
2016-03-22 00:54:00,-1.0,4.12607449857e-05,1.0,1.0,9.16867384913e-06,76.0,0.999976829012,1.00006418485,8.73502336022e-05,0.000417137296934
