,price_diff,profit,total,returns,accuracy,equity
2016-04-19 02:30:00,0.00042,0.0,0.0,,1.0,0.0
2016-04-19 03:00:00,0.00081,0.0,0.0,,1.0,0.0
2016-04-19 03:30:00,0.000565,0.0,0.0,,1.0,0.0
2016-04-19 04:00:00,-0.000475,-0.0,0.0,,1.0,0.0
2016-04-19 04:30:00,-0.000755,-0.0,0.0,,1.0,0.0
2016-04-19 05:00:00,-5.00000000003e-06,-0.0,0.0,,1.0,0.0
2016-04-19 05:30:00,0.00064,0.0,0.0,,1.0,0.0
2016-04-19 06:00:00,0.000155,0.0,0.0,,1.0,0.0
2016-04-19 06:30:00,-0.000295,-0.0,0.0,,1.0,0.0
2016-04-19 07:00:00,0.000555,0.0,0.0,,1.0,0.0
2016-04-19 07:30:00,-0.00029,-0.0,0.0,,1.0,0.0
2016-04-19 08:00:00,-0.00037,-0.0,0.0,,1.0,0.0
2016-04-19 08:30:00,0.001015,0.0,0.0,,1.0,0.0
2016-04-19 09:00:00,0.000325,0.0,0.0,,1.0,0.0
2016-04-19 09:30:00,0.00099,0.0,0.0,,1.0,0.0
2016-04-19 10:00:00,0.001285,0.0,0.0,,1.0,0.0
2016-04-19 10:30:00,0.0011,0.0,0.0,,1.0,0.0
2016-04-19 11:00:00,-0.000495,-0.0,0.0,,1.0,0.0
2016-04-19 11:30:00,0.00039,0.0,0.0,,1.0,0.0
2016-04-19 12:00:00,8.99999999999e-05,0.0,0.0,,1.0,0.0
2016-04-19 12:30:00,-0.000225,-0.0,0.0,,1.0,0.0
2016-04-19 13:00:00,-0.00048,-0.0,0.0,,1.0,0.0
2016-04-19 13:30:00,0.000525,0.0,0.0,,1.0,0.0
2016-04-19 14:00:00,0.00042,0.0,0.0,,1.0,0.0
2016-04-19 14:30:00,-0.00015,-0.0,0.0,,1.0,0.0
2016-04-19 15:00:00,-0.00026,-0.0,0.0,,1.0,0.0
2016-04-19 15:30:00,-5.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-04-19 16:00:00,-0.000125,-0.0,0.0,,1.0,0.0
2016-04-19 16:30:00,-0.001145,-0.0,0.0,,1.0,0.0
2016-04-19 17:00:00,-0.00018,-0.0,0.0,,1.0,0.0
2016-04-19 17:30:00,-0.000345,-0.0,0.0,,1.0,0.0
2016-04-19 18:00:00,-0.000135,-0.0,0.0,,1.0,0.0
2016-04-19 18:30:00,-0.000355,-0.0,0.0,,1.0,0.0
2016-04-19 19:00:00,-1.50000000001e-05,-0.0,0.0,,1.0,0.0
2016-04-19 19:30:00,0.00015,0.0,0.0,,1.0,0.0
2016-04-19 20:00:00,-9.00000000001e-05,-0.0,0.0,,1.0,0.0
2016-04-19 20:30:00,0.00025,0.0,0.0,,1.0,0.0
2016-04-19 21:00:00,0.000125,0.0,0.0,,1.0,0.0
2016-04-19 21:30:00,-0.00021,-0.0,0.0,,1.0,0.0
2016-04-19 22:00:00,0.001,0.0,0.0,,1.0,0.0
2016-04-19 22:30:00,-5.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-04-19 23:00:00,-0.00021,-0.0,0.0,,1.0,0.0
2016-04-19 23:30:00,0.000545,0.0,0.0,,1.0,0.0
2016-04-20 00:00:00,0.000155,0.0,0.0,,1.0,0.0
2016-04-20 00:30:00,-0.000945,-0.0,0.0,,1.0,0.0
2016-04-20 01:00:00,0.000115,0.0,0.0,,1.0,0.0
2016-04-20 01:30:00,-0.00019,-0.0,0.0,,1.0,0.0
2016-04-20 02:00:00,-7.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-04-20 02:30:00,0.000225,0.0,0.0,,1.0,0.0
2016-04-20 03:00:00,0.000525,0.0,0.0,,1.0,0.0
2016-04-20 03:30:00,-0.00024,-0.0,0.0,,1.0,0.0
2016-04-20 04:00:00,-0.00048,-0.0,0.0,,1.0,0.0
2016-04-20 04:30:00,0.00069,0.0,0.0,,1.0,0.0
2016-04-20 05:00:00,-0.0005,-0.0,0.0,,1.0,0.0
2016-04-20 05:30:00,0.000735,0.0,0.0,,1.0,0.0
2016-04-20 06:00:00,-4.99999999999e-05,-0.0,0.0,,1.0,0.0
2016-04-20 06:30:00,0.000625,0.0,0.0,,1.0,0.0
2016-04-20 07:00:00,-0.0001,-0.0,0.0,,1.0,0.0
2016-04-20 07:30:00,-0.00028,-0.0,0.0,,1.0,0.0
2016-04-20 08:00:00,0.00041,0.0,0.0,,1.0,0.0
2016-04-20 08:30:00,0.000655,0.0,0.0,,1.0,0.0
2016-04-20 09:00:00,0.00024,0.0,0.0,,1.0,0.0
2016-04-20 09:30:00,-0.00148,-0.0,0.0,,1.0,0.0
2016-04-20 10:00:00,-0.001195,-0.0,0.0,,1.0,0.0
2016-04-20 10:30:00,-0.001465,-0.0,0.0,,1.0,0.0
2016-04-20 11:00:00,-0.00159,-0.0,0.0,,1.0,0.0
2016-04-20 11:30:00,0.000625,0.0,0.0,,1.0,0.0
2016-04-20 12:00:00,-0.000205,-0.0,0.0,,1.0,0.0
2016-04-20 12:30:00,8.99999999999e-05,1.8,1.8,inf,1.0,1.8
2016-04-20 13:00:00,-0.00024,-0.0,1.8,0.0,1.0,1.8
2016-04-20 13:30:00,0.000125,0.0,1.8,0.0,1.0,1.8
2016-04-20 14:00:00,-0.001475,-0.0,1.8,0.0,1.0,1.8
2016-04-20 14:30:00,5.99999999999e-05,0.0,1.8,0.0,1.0,1.8
2016-04-20 15:00:00,-9.5e-05,-0.0,1.8,0.0,1.0,1.8
2016-04-20 15:30:00,-0.00102,-0.0,1.8,0.0,1.0,1.8
2016-04-20 16:00:00,-0.000765,-0.0,1.8,0.0,1.0,1.8
2016-04-20 16:30:00,-0.000325,-0.0,1.8,0.0,1.0,1.8
2016-04-20 17:00:00,0.00022,0.0,1.8,0.0,1.0,1.8
2016-04-20 17:30:00,0.00032,0.0,1.8,0.0,1.0,1.8
2016-04-20 18:00:00,-0.000385,-0.0,1.8,0.0,1.0,1.8
2016-04-20 18:30:00,0.000505,0.0,1.8,0.0,1.0,1.8
2016-04-20 19:00:00,-0.000125,-0.0,1.8,0.0,1.0,1.8
2016-04-20 19:30:00,0.00025,0.0,1.8,0.0,1.0,1.8
2016-04-20 20:00:00,0.00025,0.0,1.8,0.0,1.0,1.8
2016-04-20 20:30:00,-0.000135,-0.0,1.8,0.0,1.0,1.8
2016-04-20 21:00:00,-0.000295,-0.0,1.8,0.0,1.0,1.8
2016-04-20 21:30:00,-6.99999999998e-05,-0.0,1.8,0.0,1.0,1.8
2016-04-20 22:00:00,0.000365,0.0,1.8,0.0,1.0,1.8
2016-04-20 22:30:00,-0.00051,-0.0,1.8,0.0,1.0,1.8
2016-04-20 23:00:00,0.00014,0.0,1.8,0.0,1.0,1.8
2016-04-20 23:30:00,-1.50000000001e-05,-0.0,1.8,0.0,1.0,1.8
2016-04-21 00:00:00,-3.99999999998e-05,-0.0,1.8,0.0,1.0,1.8
2016-04-21 00:30:00,-0.00024,-0.0,1.8,0.0,1.0,1.8
2016-04-21 01:00:00,-0.00037,-0.0,1.8,0.0,1.0,1.8
2016-04-21 01:30:00,-0.000165,-0.0,1.8,0.0,1.0,1.8
2016-04-21 02:00:00,-9.00000000001e-05,-0.0,1.8,0.0,1.0,1.8
2016-04-21 02:30:00,4.99999999981e-06,0.0,1.8,0.0,1.0,1.8
2016-04-21 03:00:00,0.00014,0.0,1.8,0.0,1.0,1.8
2016-04-21 03:30:00,0.000115,0.0,1.8,0.0,1.0,1.8
2016-04-21 04:00:00,0.000695,0.0,1.8,0.0,1.0,1.8
2016-04-21 04:30:00,-0.001275,-0.0,1.8,0.0,1.0,1.8
2016-04-21 05:00:00,-0.000395,-0.0,1.8,0.0,1.0,1.8
2016-04-21 05:30:00,0.000455,0.0,1.8,0.0,1.0,1.8
2016-04-21 06:00:00,3e-05,0.0,1.8,0.0,1.0,1.8
