,signals,gainAhead,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-25 04:52:00,0.0,0.000194180230573,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:53:00,0.0,-0.00016596055149,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:54:00,0.0,-4.38459129346e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:55:00,0.0,3.13198824878e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:56:00,0.0,0.000206704750451,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:57:00,0.0,-0.000131512202454,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:58:00,0.0,-0.000303770512339,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 04:59:00,0.0,0.000422901858575,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:00:00,0.0,-7.82820533695e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:01:00,0.0,-8.14197092064e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:02:00,0.0,-0.000375813871916,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:03:00,0.0,0.000272567491784,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:04:00,0.0,-5.01136954466e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:05:00,0.0,0.000209861616624,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:06:00,0.0,5.63689031552e-05,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:07:00,0.0,5.32342966653e-05,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-25 05:08:00,0.0,-0.000169088176353,0.0,0.0,0.0,1.0,1.0,0.0,0.0
