,price_diff,profit,total,returns,accuracy,equity
2016-05-02 04:30:00,4.49999999999e-05,0.899999999997,0.899999999997,,1.0,0.899999999997
2016-05-02 05:00:00,0.00014,-2.8,-1.9,-3.11111111112,0.5,-1.9
2016-05-02 05:30:00,0.00041,-8.2,-10.1,4.31578947369,0.5,-10.1
2016-05-02 06:00:00,-0.000255,5.1,-5.0,-0.504950495049,0.75,-5.0
2016-05-02 06:30:00,8.49999999997e-05,1.69999999999,-3.30000000001,-0.339999999999,0.75,-3.30000000001
2016-05-02 07:00:00,-5.99999999999e-05,-1.2,-4.50000000001,0.363636363635,0.583333333333,-4.50000000001
2016-05-02 07:30:00,0.000215,-4.3,-8.8,0.955555555553,0.583333333333,-8.8
2016-05-02 08:00:00,-0.00025,5.0,-3.8,-0.568181818182,0.708333333333,-3.8
2016-05-02 08:30:00,-0.00028,5.6,1.79999999999,-1.47368421052,0.708333333333,1.79999999999
2016-05-02 09:00:00,0.000115,2.3,4.09999999999,1.27777777778,0.708333333333,4.09999999999
2016-05-02 09:30:00,0.000135,-2.7,1.4,-0.658536585366,0.617424242424,1.4
2016-05-02 10:00:00,0.000175,-3.5,-2.1,-2.50000000001,0.617424242424,-2.1
2016-05-02 10:30:00,-0.00046,9.2,7.09999999999,-4.38095238094,0.694347319347,7.09999999999
2016-05-02 11:00:00,-0.000605,-12.1,-5.00000000001,-1.70422535211,0.622918747919,-5.00000000001
2016-05-02 11:30:00,7.5e-05,-1.5,-6.50000000001,0.3,0.622918747919,-6.50000000001
2016-05-02 12:00:00,-0.00017,3.4,-3.10000000001,-0.523076923076,0.685418747919,-3.10000000001
2016-05-02 12:30:00,0.00108,21.6,18.5,-6.96774193547,0.685418747919,18.5
2016-05-02 13:00:00,-0.000515,10.3,28.8,0.556756756757,0.685418747919,28.8
2016-05-02 13:30:00,-0.000535,10.7,39.5,0.371527777778,0.685418747919,39.5
2016-05-02 14:00:00,0.00016,3.2,42.7,0.0810126582279,0.685418747919,42.7
2016-05-02 14:30:00,0.0002,-4.0,38.7,-0.0936768149883,0.6377997003,38.7
2016-05-02 15:00:00,0.00052,10.4,49.1,0.268733850129,0.683254245754,49.1
2016-05-02 15:30:00,-0.000225,4.5,53.6,0.0916496945011,0.683254245754,53.6
2016-05-02 16:00:00,0.000145,-2.9,50.7,-0.054104477612,0.641587579088,50.7
2016-05-02 16:30:00,0.000215,-4.3,46.4,-0.0848126232741,0.641587579088,46.4
2016-05-02 17:00:00,0.00022,-4.4,42.0,-0.0948275862069,0.641587579088,42.0
2016-05-02 17:30:00,-0.0003,6.0,48.0,0.142857142857,0.678624616125,48.0
2016-05-02 18:00:00,7.5e-05,1.5,49.5,0.03125,0.678624616125,49.5
2016-05-02 18:30:00,-0.00018,3.6,53.1,0.0727272727272,0.678624616125,53.1
2016-05-02 19:00:00,0.0001,-2.0,51.1,-0.0376647834275,0.645291282791,51.1
2016-05-02 19:30:00,-9.50000000002e-05,1.9,53.0,0.0371819960862,0.677549347307,53.0
2016-05-02 20:00:00,5.99999999999e-05,-1.2,51.8,-0.0226415094339,0.646299347307,51.8
2016-05-02 20:30:00,0.000185,3.7,55.5,0.0714285714286,0.67660237761,55.5
2016-05-02 21:00:00,-6.5e-05,1.3,56.8,0.0234234234234,0.67660237761,56.8
2016-05-02 21:30:00,-0.00019,3.8,60.6,0.0669014084507,0.67660237761,60.6
2016-05-02 22:00:00,2.49999999999e-05,0.499999999999,61.1,0.00825082508249,0.67660237761,61.1
2016-05-02 22:30:00,0.00024,-4.8,56.3,-0.0785597381343,0.649575350583,56.3
2016-05-02 23:00:00,-7.5e-05,1.5,57.8,0.0266429840142,0.675891140057,57.8
2016-05-02 23:30:00,-0.00032,6.4,64.2,0.110726643599,0.675891140057,64.2
2016-05-03 00:00:00,-0.00022,-4.4,59.8,-0.0685358255451,0.650891140057,59.8
2016-05-03 00:30:00,-7.5e-05,-1.5,58.3,-0.0250836120401,0.650891140057,58.3
2016-05-03 01:00:00,4.50000000001e-05,0.900000000001,59.2,0.0154373927959,0.674700663867,59.2
2016-05-03 01:30:00,0.00047,9.4,68.6,0.158783783784,0.674700663867,68.6
2016-05-03 02:00:00,7.99999999999e-05,-1.6,67.0,-0.0233236151603,0.651973391139,67.0
2016-05-03 02:30:00,0.000335,-6.7,60.3,-0.1,0.651973391139,60.3
2016-05-03 03:00:00,9.5e-05,-1.9,58.4,-0.0315091210613,0.651973391139,58.4
2016-05-03 03:30:00,-0.00039,-7.8,50.6,-0.133561643836,0.651973391139,50.6
2016-05-05 01:30:00,-0.00017,3.4,54.0,0.0671936758893,0.672806724473,54.0
2016-05-05 02:00:00,0.00041,8.2,62.2,0.151851851852,0.672806724473,62.2
2016-05-05 02:30:00,-6.00000000002e-05,1.2,63.4,0.0192926045017,0.672806724473,63.4
2016-05-05 03:00:00,-0.000325,6.5,69.9,0.102523659306,0.672806724473,69.9
2016-05-05 03:30:00,-0.00037,7.4,77.3,0.105865522175,0.672806724473,77.3
2016-05-05 04:00:00,-1.49999999999e-05,0.299999999998,77.6,0.00388098318237,0.672806724473,77.6
