,price_diff,profit,total,returns,accuracy,equity
2016-05-02 02:30:00,-0.00015,3.0,3.0,,1.0,3.0
2016-05-02 03:00:00,-0.000185,3.7,6.7,1.23333333334,1.0,6.7
2016-05-02 03:30:00,0.00099,-19.8,-13.1,-2.9552238806,0.666666666667,-13.1
2016-05-02 04:00:00,-0.001745,34.9,21.8,-2.6641221374,0.916666666667,21.8
2016-05-02 04:30:00,0.000695,13.9,35.7,0.637614678899,0.916666666667,35.7
2016-05-02 05:00:00,-0.00033,6.6,42.3,0.18487394958,0.916666666667,42.3
2016-05-02 05:30:00,-4e-05,0.800000000001,43.1,0.0189125295508,0.916666666667,43.1
2016-05-02 06:00:00,-0.00013,2.59999999999,45.7,0.060324825986,0.916666666667,45.7
2016-05-02 06:30:00,-0.000445,8.9,54.6,0.194748358862,0.916666666667,54.6
2016-05-02 07:00:00,-0.000215,4.3,58.9,0.0787545787545,0.916666666667,58.9
2016-05-02 07:30:00,0.001085,-21.7,37.2,-0.368421052632,0.825757575758,37.2
2016-05-02 08:00:00,0.000345,6.9,44.1,0.185483870968,0.909090909091,44.1
2016-05-02 08:30:00,0.00081,16.2,60.3,0.367346938776,0.909090909091,60.3
2016-05-02 09:00:00,0.002445,48.9,109.2,0.810945273632,0.909090909091,109.2
2016-05-02 09:30:00,-0.00038,-7.6,101.6,-0.0695970695971,0.842424242424,101.6
2016-05-02 10:00:00,-0.00058,11.6,113.2,0.114173228346,0.904924242424,113.2
2016-05-02 10:30:00,0.00024,4.8,118.0,0.0424028268551,0.904924242424,118.0
2016-05-02 11:00:00,-0.00188,37.6,155.6,0.318644067797,0.904924242424,155.6
2016-05-02 11:30:00,0.001795,-35.9,119.7,-0.230719794344,0.852292663477,119.7
2016-05-02 12:00:00,-0.000755,15.1,134.8,0.126148705096,0.902292663477,134.8
2016-05-02 12:30:00,-0.00015,3.0,137.8,0.0222551928784,0.902292663477,137.8
2016-05-02 13:00:00,-0.00027,5.4,143.2,0.0391872278664,0.902292663477,143.2
2016-05-02 13:30:00,0.00161,-32.2,111.0,-0.224860335196,0.858814402607,111.0
2016-05-02 14:00:00,0.00018,3.6,114.6,0.0324324324324,0.900481069274,114.6
2016-05-02 14:30:00,-0.000645,-12.9,101.7,-0.112565445026,0.860481069274,101.7
2016-05-02 15:00:00,-0.000175,3.5,105.2,0.0344149459193,0.898942607736,105.2
2016-05-02 15:30:00,-0.000205,4.1,109.3,0.0389733840304,0.898942607736,109.3
2016-05-02 16:00:00,-0.00049,9.8,119.1,0.0896614821592,0.898942607736,119.1
2016-05-02 16:30:00,0.00051,-10.2,108.9,-0.0856423173803,0.864459849115,108.9
2016-05-02 17:00:00,0.00038,-7.6,101.3,-0.0697887970615,0.864459849115,101.3
2016-05-02 17:30:00,3e-05,0.599999999999,101.9,0.00592300098716,0.896717913631,101.9
2016-05-02 18:00:00,4.99999999999e-05,-0.999999999998,100.9,-0.00981354268889,0.865467913631,100.9
2016-05-02 18:30:00,-0.00049,9.8,110.7,0.0971258671953,0.895770943934,110.7
2016-05-02 19:00:00,-3.49999999998e-05,0.699999999996,111.4,0.00632339656726,0.895770943934,111.4
2016-05-02 19:30:00,0.00011,-2.2,109.2,-0.0197486535009,0.867199515363,109.2
2016-05-02 20:00:00,-0.00048,9.6,118.8,0.0879120879121,0.89497729314,118.8
2016-05-02 20:30:00,-9.99999999984e-06,0.199999999997,119.0,0.00168350168348,0.89497729314,119.0
2016-05-02 21:00:00,0.00085,-17.0,102.0,-0.142857142857,0.868661503667,102.0
2016-05-02 21:30:00,3e-05,-0.599999999999,101.4,-0.00588235294117,0.868661503667,101.4
2016-05-02 22:00:00,-0.000505,10.1,111.5,0.0996055226825,0.893661503667,111.5
2016-05-02 22:30:00,0.00046,-9.2,102.3,-0.0825112107623,0.869271259764,102.3
2016-05-02 23:00:00,0.001295,25.9,128.2,0.253176930596,0.893080783574,128.2
2016-05-02 23:30:00,-6.5e-05,-1.3,126.9,-0.0101404056162,0.86982496962,126.9
2016-05-03 00:00:00,0.000205,4.1,131.0,0.0323089046493,0.892552242348,131.0
2016-05-03 00:30:00,-0.00015,-3.0,128.0,-0.0229007633588,0.870330020125,128.0
2016-05-03 01:00:00,7e-05,1.4,129.4,0.0109375,0.89206915056,129.4
2016-05-03 01:30:00,-0.00033,6.6,136.0,0.0510046367852,0.89206915056,136.0
2016-05-03 02:00:00,-0.00148,-29.6,106.4,-0.217647058824,0.871235817227,106.4
2016-05-03 02:30:00,0.00177,35.4,141.8,0.332706766917,0.891643980492,141.8
2016-05-03 03:00:00,0.00444,88.8,230.6,0.626234132581,0.891643980492,230.6
2016-05-03 03:30:00,-1.00000000001e-05,-0.200000000001,230.4,-0.000867302688644,0.872036137355,230.4
2016-05-05 01:30:00,-4.50000000001e-05,0.900000000001,231.3,0.00390625000001,0.891266906586,231.3
2016-05-05 02:00:00,0.001045,20.9,252.2,0.0903588413316,0.891266906586,252.2
