0
368.933
388.612
385.338
375.405
375.284
371.101
373.321
379.96
377.72
383.126
392.182
406.738
399.485
407.361
415.561
421.637
420.334
436.517
438.985
438.072
419.981
424.362
423.517
432.064
432.138
432.64
436.608
433.637
421.598
419.466
407.982
