model,params,sample,FS,cols,barSizeSetting,perturbDataPct,validationPeriod,rows,rStochBars,CAR25_threshold,maxReadLines,rfe_model,RSILookback,version_,t_start,ROCLookback,ticker,zScoreLookback,signal,CCLookback,rStochLookback,maxLeverage,input_signal,test_split,longMemory,initial_equity,v_start,version,statsLookback,data_type,wf_step,iters,wf_is_period,ACLookback,ATRLookback,t_end,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,minSafef,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,SOR25mm,TPYmm,scoremm,windowLength,timestamp,lastBartime,cycleTime
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 02:00:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-22 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-22 15:30:00,3,2016-04-22 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9998222088,1,0.324234949298,0.326330805743,-0.961730749234,BH1,0.002,-99.9998645508,-99.999843703,-77.5395824877,0.0,0.0,0.0,0.0,0.0,0.000508236226125,,34.5395759923,1.0,0,0,3,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160423 21:15:01 EDT,20160422 17:00:00 EDT,0.59
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 02:00:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-22 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-22 15:30:00,3,2016-04-22 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9998222088,1,0.324234949298,0.326330805743,-0.961730749234,BH1,0.002,-99.9998645508,-99.999843703,-77.5395824877,0.0,0.0,0.0,0.0,0.0,0.000508236226125,,34.5395759923,1.0,0,0,3,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160423 21:15:01 EDT,20160422 17:00:00 EDT,0.59
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 15:30:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-25 07:00:00,v3,25,ALL,1,1,0,3,3,2016-04-25 06:30:00,3,2016-04-25 08:00:00,95,0.01,DF1,20,1,0.0,10,0,500,83496.0859596,1,0.00672959133255,0.00744356042773,0.920454554161,BH1,0.002,37475.0916173,52601.9441741,8.64088084709,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000256236915562,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160425 08:00:12 EDT,20160425 08:00:00 EDT,0.203516666667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 17:30:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-25 09:00:00,v3,25,ALL,1,1,0,3,3,2016-04-25 08:30:00,3,2016-04-25 10:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9992477182,1,0.28922703145,0.289698191981,-0.987905865697,BH1,0.002,-99.9993045125,-99.9992663806,-137.024487983,0.0,0.0,0.0,0.0,0.0,0.000449930521324,,34.5395759923,1.0,0,0,3,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160425 09:34:03 EDT,20160425 10:00:00 EDT,-25.9495833333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 12:00:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 02:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 01:30:00,3,2016-04-27 03:00:00,95,0.01,DF1,20,1,0.0,10,0,500,1769.45453406,1,0.0166307183108,0.0195700507949,0.203175614011,BH1,0.002,791.504944007,1261.03550518,2.78378051034,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000432324847259,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 03:04:46 EDT,20160427 03:00:00 EDT,4.78128333333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 15:30:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 05:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 05:00:00,3,2016-04-27 06:30:00,95,0.01,DF1,20,1,0.0,10,0,500,33.3205467326,1,0.00606847192343,0.00702188996805,0.0356520097009,BH1,0.002,7.66744571637,18.7169454317,0.540427327637,0.5,0.333333333333,0.333333333333,1.0,0.0,8.16762137086e-05,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 06:30:45 EDT,20160427 06:30:00 EDT,0.75475
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 16:30:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 06:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 06:00:00,3,2016-04-27 07:30:00,95,0.01,DF1,20,1,0.0,10,0,500,12324937.6736,1,0.00649071508236,0.00793177837786,1.47292497505,BH1,0.002,4289604.63565,6542788.4762,11.2686536199,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000288054436854,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 07:10:20 EDT,20160427 07:30:00 EDT,-19.6665666667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 19:00:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 09:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 08:30:00,3,2016-04-27 10:00:00,95,0.01,DF1,20,1,0.0,10,0,500,4119.92505342,1,0.012335620311,0.0151232821146,0.320522103058,BH1,0.002,1487.36818726,2650.9077536,4.06332418816,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000344479210067,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 09:44:21 EDT,20160427 10:00:00 EDT,-15.6454833333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 06:30:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 20:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 20:00:00,3,2016-04-27 21:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-28.7034266358,1,0.0102906461446,0.01039341446,-0.778956905344,BH1,0.002,-29.4166765651,-29.2475119897,-27.7338359417,0.0,0.0,0.0,0.0,0.0,1.27526056958e-05,,34.5395759923,1.0,0,0,3,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 21:08:53 EDT,20160427 21:30:00 EDT,-21.1030833333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 09:00:00,25,GBPCAD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 23:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 22:30:00,3,2016-04-28 00:00:00,95,0.01,DF1,20,1,0.0,10,0,500,9782.61939123,1,0.00159192077158,0.00180199563558,2.24616094848,BH1,0.002,6851.36558463,8485.17356541,13.4830192275,0.5,0.333333333333,0.333333333333,1.0,0.0,7.51452352456e-05,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 23:41:38 EDT,20160428 00:00:00 EDT,-18.3598
