model,params,sample,FS,cols,barSizeSetting,perturbDataPct,validationPeriod,rows,rStochBars,CAR25_threshold,maxReadLines,rfe_model,RSILookback,version_,t_start,ROCLookback,ticker,zScoreLookback,signal,CCLookback,rStochLookback,maxLeverage,input_signal,test_split,longMemory,initial_equity,v_start,version,statsLookback,data_type,wf_step,iters,wf_is_period,ACLookback,ATRLookback,t_end,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,minSafef,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,SOR25mm,TPYmm,scoremm,windowLength,timestamp,lastBartime,cycleTime
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 01:30:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-29 15:30:00,v3,25,ALL,1,1,0,3,3,2016-04-29 15:00:00,3,2016-04-29 16:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-95.3054872635,1,0.102150991057,0.103607469208,-0.503139502211,SH1,0.002,-97.0407800836,-96.3202616258,-12.2682050288,0.0,0.666666666667,0.0,0.0,0.00055668756624,0.0,0.666666666667,11.512925465,0.333333333333,0,1,0,2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160501 07:25:20 EDT,20160429 16:30:00 EDT,0.42
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 01:30:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-29 15:30:00,v3,25,ALL,1,1,0,3,3,2016-04-29 15:00:00,3,2016-04-29 16:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-95.3054872635,1,0.102150991057,0.103607469208,-0.503139502211,SH1,0.002,-97.0407800836,-96.3202616258,-12.2682050288,0.0,0.666666666667,0.0,0.0,0.00055668756624,0.0,0.666666666667,11.512925465,0.333333333333,0,1,0,2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160501 07:25:20 EDT,20160429 16:30:00 EDT,0.42
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 15:30:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-05-02 06:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 06:00:00,3,2016-05-02 07:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999904229,1,0.395544634682,0.400159382405,-0.619530100305,SH1,0.002,-99.9999961178,-99.9999937704,-17.4360800417,0.0,0.666666666667,0.0,0.0,0.00219085060758,0.0,0.666666666667,11.512925465,0.333333333333,0,1,0,2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 07:28:06 EDT,20160502 07:30:00 EDT,-1.89481666667
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 16:30:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-05-02 07:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 07:00:00,3,2016-05-02 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9759768147,1,0.225782671044,0.226848100837,-0.775237638327,SH1,0.002,-99.9840816476,-99.9803055166,-27.4017805323,0.0,0.333333333333,0.0,0.0,0.000483181025596,0.0,0.833333333333,23.0258509299,0.666666666667,0,2,0,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 08:09:07 EDT,20160502 08:30:00 EDT,-20.8687333333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-01 18:00:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-05-02 08:00:00,v3,25,ALL,1,1,0,3,3,2016-05-02 07:30:00,3,2016-05-02 09:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9992007928,1,0.303677904082,0.3146917662,-0.75087632117,SH1,0.002,-99.9995620914,-99.9994084132,-25.389919421,0.0,0.333333333333,0.0,0.0,0.000691171788371,0.0,0.833333333333,23.0258509299,0.666666666667,0,2,0,1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 08:51:14 EDT,20160502 09:00:00 EDT,-8.75781666667
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-02 03:30:00,25,GBPCHF,3,BH1,3,3,2,1,0,False,10000,2016-05-02 17:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 17:00:00,3,2016-05-02 18:30:00,95,0.01,DF1,20,1,0.0,10,0,500,160.807230462,1,0.00448798790352,0.00652513866071,0.246968381629,BH1,0.002,97.1972733843,131.048684629,3.26001167574,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000108867916447,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 18:23:18 EDT,20160502 18:30:00 EDT,-6.69495
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-02 10:00:00,25,GBPCHF,3,SH1,3,3,2,1,0,False,10000,2016-05-03 00:00:00,v3,25,ALL,1,1,0,3,3,2016-05-02 23:30:00,3,2016-05-03 01:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-58.00208309,1,0.0300509148393,0.0305353809544,-0.475906720985,SH1,0.002,-62.4676989295,-60.2206228923,-11.2855770281,0.0,0.666666666667,0.0,0.0,0.000164160834794,0.0,0.666666666667,11.512925465,0.333333333333,0,1,0,2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160503 01:00:46 EDT,20160503 01:00:00 EDT,0.767366666667
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-06 02:00:00,25,GBPCHF,3,BH1,3,3,2,1,0,False,10000,2016-05-06 16:00:00,v3,25,ALL,1,1,0,3,3,2016-05-06 15:30:00,3,2016-05-06 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,110238.069771,1,0.00069757439278,0.000948041208322,7.60969884632,BH1,0.002,68586.8296052,86956.24646,18.4683836073,0.5,0.333333333333,0.333333333333,1.0,0.0,3.38735269473e-05,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160510 23:40:49 EDT,20160506 17:00:00 EDT,6160.82283333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-06 02:00:00,25,GBPCHF,3,BH1,3,3,2,1,0,False,10000,2016-05-06 16:00:00,v3,25,ALL,1,1,0,3,3,2016-05-06 15:30:00,3,2016-05-06 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,101856.830651,1,0.000765274188064,0.000880353795803,7.6016129466,BH1,0.002,69681.2133499,81624.6056638,18.5001939861,0.5,0.333333333333,0.333333333333,1.0,0.0,3.38735269473e-05,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160511 01:14:43 EDT,20160506 17:00:00 EDT,6254.71818333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-18 15:30:00,25,GBPCHF,3,BH1,3,3,2,1,0,False,10000,2016-05-19 05:30:00,v3,25,ALL,1,1,0,3,3,2016-05-19 05:00:00,3,2016-05-19 06:30:00,95,0.01,DF1,20,1,0.0,10,0,500,1007.99034721,1,0.000416847584105,0.000590482789429,4.97711528606,BH1,0.002,846.279174957,915.010655554,17.1550133027,0.5,0.333333333333,0.333333333333,1.0,0.0,1.73719685915e-05,0.666666666667,23.0263839949,0.666666666667,1,0,2,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160518 23:22:01 EDT,20160519 06:30:00 EDT,-427.9731
