model,params,sample,FS,cols,barSizeSetting,perturbDataPct,validationPeriod,rows,rStochBars,CAR25_threshold,maxReadLines,rfe_model,RSILookback,version_,t_start,ROCLookback,ticker,zScoreLookback,signal,CCLookback,rStochLookback,maxLeverage,input_signal,test_split,longMemory,initial_equity,v_start,version,statsLookback,data_type,wf_step,iters,wf_is_period,ACLookback,ATRLookback,t_end,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,minSafef,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,SOR25mm,TPYmm,scoremm,windowLength,timestamp,lastBartime,cycleTime
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 02:00:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-22 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-22 15:30:00,3,2016-04-22 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,60.2701778592,1,0.0435824909382,0.0498921166909,-0.0461550271075,SH1,0.002,-38.2523619633,3.88417357064,-0.747184601352,0.0,0.666666666667,0.0,0.0,0.000835172701784,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160423 21:13:15 EDT,20160422 17:00:00 EDT,0.61
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 02:00:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-22 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-22 15:30:00,3,2016-04-22 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,60.2701778592,1,0.0435824909382,0.0498921166909,-0.0461550271075,SH1,0.002,-38.2523619633,3.88417357064,-0.747184601352,0.0,0.666666666667,0.0,0.0,0.000835172701784,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160423 21:13:15 EDT,20160422 17:00:00 EDT,0.61
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 16:00:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-25 07:30:00,v3,25,ALL,1,1,0,3,3,2016-04-25 07:00:00,3,2016-04-25 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.978345209,1,0.218773380036,0.221020002865,-0.966853724355,SH1,0.002,-99.9806990333,-99.9795559567,-83.486259514,0.0,0.333333333333,0.0,0.0,0.000485372266593,0.0,0.833333333333,23.0258509299,0.666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160425 08:02:26 EDT,20160425 08:30:00 EDT,-27.5530166667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-22 17:30:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-25 09:00:00,v3,25,ALL,1,1,0,3,3,2016-04-25 08:30:00,3,2016-04-25 10:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9907590455,1,0.253435560581,0.25770650311,-0.651132106529,SH1,0.002,-99.9951890767,-99.9934860016,-19.0054280864,0.0,0.666666666667,0.0,0.0,0.00120372156125,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160425 09:35:42 EDT,20160425 10:00:00 EDT,-24.2998666667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 12:00:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-27 02:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 01:30:00,3,2016-04-27 03:00:00,95,0.01,DF1,20,1,0.0,10,0,500,3.74511582593e+11,1,0.00491599166189,0.00532456512088,3.99828158457,SH1,0.002,1.33187557557e+11,2.23290185795e+11,15.9894785858,0.0,0.666666666667,0.0,0.0,0.000410591925474,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 03:05:35 EDT,20160427 03:00:00 EDT,5.59751666667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 15:30:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-27 05:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 05:00:00,3,2016-04-27 06:30:00,95,0.01,DF1,20,1,0.0,10,0,500,4208534775.67,1,0.0,0.0,0.0,SH1,0.002,1794208501.24,3005891667.34,32.3717159402,0.0,1.0,0.0,0.0,0.0,0.0,,9.99200722163e-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 06:29:11 EDT,20160427 06:30:00 EDT,-0.80545
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 16:30:00,25,AUDCHF,3,BH1,3,3,2,1,0,False,10000,2016-04-27 06:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 06:00:00,3,2016-04-27 07:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-97.2398477989,1,0.141572234176,0.1482067745,-0.294360246516,BH1,0.002,-98.7897095319,-98.0423453348,-5.79726321165,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000597985094292,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 07:20:34 EDT,20160427 07:30:00 EDT,-9.43285
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 17:30:00,25,AUDCHF,3,BH1,3,3,2,1,0,False,10000,2016-04-27 07:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 07:00:00,3,2016-04-27 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9970310278,1,0.275544929461,0.282199924413,-0.694137968704,BH1,0.002,-99.9981496084,-99.9974639726,-21.5279973556,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000625261934053,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 08:13:48 EDT,20160427 08:30:00 EDT,-16.1884166667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-26 19:00:00,25,AUDCHF,3,BH1,3,3,2,1,0,False,10000,2016-04-27 09:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 08:30:00,3,2016-04-27 10:00:00,95,0.01,DF1,20,1,0.0,10,0,500,4485.47094704,1,0.0187873830611,0.0214238002933,0.197600544934,BH1,0.002,1222.65279268,2209.32208757,2.68895880809,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000516794120031,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 09:54:16 EDT,20160427 10:00:00 EDT,-5.72228333333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 06:30:00,25,AUDCHF,3,BH1,3,3,2,1,0,False,10000,2016-04-27 20:30:00,v3,25,ALL,1,1,0,3,3,2016-04-27 20:00:00,3,2016-04-27 21:30:00,95,0.01,DF1,20,1,0.0,10,0,500,25.9220770126,1,0.0197187773013,0.0282679867797,-0.0346939417399,BH1,0.002,-20.2468031073,-4.26151240303,-0.555720481289,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000260615865752,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 21:16:44 EDT,20160427 21:30:00 EDT,-13.2626833333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 09:00:00,25,AUDCHF,3,BH1,3,3,2,1,0,False,10000,2016-04-27 23:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 22:30:00,3,2016-04-28 00:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9872014363,1,0.275250971252,0.289045807021,-0.459108716979,BH1,0.002,-99.996485661,-99.9945934363,-10.661348695,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000886860918544,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 23:46:19 EDT,20160428 00:00:00 EDT,-13.6755166667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 12:00:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-28 02:00:00,v3,25,ALL,1,1,0,3,3,2016-04-28 01:30:00,3,2016-04-28 03:00:00,95,0.01,DF1,20,1,0.0,10,0,500,2030.32180956,1,0.00984110894018,0.0122845201427,0.355794711737,SH1,0.002,1176.50731973,1680.72622271,4.43593350658,0.0,0.666666666667,0.0,0.0,0.000568808954678,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 02:44:35 EDT,20160428 03:00:00 EDT,-15.4003166667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 17:30:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-28 07:30:00,v3,25,ALL,1,1,0,3,3,2016-04-28 07:00:00,3,2016-04-28 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,6.16662647197e+12,1,0.0,0.0,0.0,SH1,0.002,2.01085334162e+12,4.61179878002e+12,24.5370477153,0.0,1.0,0.0,0.0,0.0,0.0,,9.99200722163e-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 08:20:23 EDT,20160428 08:30:00 EDT,-9.60648333333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-28 08:30:00,25,AUDCHF,3,SH1,3,3,2,1,0,False,10000,2016-04-28 22:30:00,v3,25,ALL,1,1,0,3,3,2016-04-28 22:00:00,3,2016-04-28 23:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-93.2662304331,1,0.0767169702522,0.0778325675069,-0.931740807539,SH1,0.002,-93.6848435922,-93.5206135287,-57.0019985003,0.0,0.333333333333,0.0,0.0,0.000156025566075,0.0,0.833333333333,23.0258509299,0.666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 23:06:02 EDT,20160428 23:30:00 EDT,-23.9561666667
