model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,0.395500093266,None,1.0,0.469189617595,0.440148698885,2.2888211552,48,0.0482374850783,"['priceChangeCHFJPY', 'priceChangeEURUSD', 'corrEURJPY', 'priceChangeEURJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'priceChangeY3']",1506,-0.0,1400,16.5232714089,1,0.478392857143,0,False,2.0,0.502333474756,EURCHF Validation Period 1400,1737,2016-03-17 17:26:00,100,252.0,None,1.0,-1.0,1173,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.605705372535,2016-03-11 09:43:00,6.88643740509e-05,EURCHF,500,0.0593632346975,12,0.0,500,7.16747864384e-05,1.0,5,10,2016-03-17 17:25:00,0.521607142857,1.0,10.8432439488,10,2016-03-18 16:58:00,gainAhead,1184,60,1.0,DF1,-0.0,1.18973440908,300,0.0,10,0,1.0,2016-03-21 01:24:53,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,0.395500093266,None,1.0,0.469189617595,0.440148698885,2.2888211552,48,0.0482374850783,"['priceChangeCHFJPY', 'priceChangeEURUSD', 'corrEURJPY', 'priceChangeEURJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'priceChangeY3']",1506,-0.0,1400,16.5232714089,1,0.478392857143,0,False,2.0,0.502333474756,EURCHF Validation Period 1400,1737,2016-03-17 17:26:00,100,252.0,None,1.0,-1.0,1173,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.605705372535,2016-03-11 09:43:00,6.88643740509e-05,EURCHF,500,0.0593632346975,12,0.0,500,7.16747864384e-05,1.0,5,10,2016-03-17 17:25:00,0.521607142857,1.0,10.8432439488,10,2016-03-18 16:58:00,gainAhead,1184,60,1.0,DF1,-0.0,1.18973440908,300,0.0,10,0,1.0,2016-03-21 01:24:53,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,895.708058219,None,1.0,0.469189617595,0.440148698885,248447.373249,48,0.0105893863778,"['priceChangeCHFJPY', 'priceChangeEURUSD', 'corrEURJPY', 'priceChangeEURJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'priceChangeY3']",1506,-0.0,1400,16.5232714089,1,0.478392857143,0,False,1.0,0.502333474756,EURCHF Validation Period 1400,1737,2016-03-17 17:26:00,100,29.6566666667,None,1.0,-1.0,1173,1.5,12.0,ALL,1,1,1.0,0.0,0.605705372535,2016-03-11 09:43:00,6.88643740509e-05,EURCHF,500,0.0176382936002,12,0.0,500,7.16747864384e-05,1.0,5,10,2016-03-17 17:25:00,0.521607142857,1.0,2.47240954873,10,2016-03-18 16:58:00,gainAhead,1184,60,1.0,DF1,-1.0,64519.3713587,300,0.0,10,0,1.0,2016-03-21 15:29:24,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,397.159881218,None,1.0,0.469189617595,0.440148698885,4833.74751084,48,0.00502324196441,"['priceChangeCHFJPY', 'priceChangeEURUSD', 'corrEURJPY', 'priceChangeEURJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'priceChangeY3']",1506,-0.0,1400,16.5232714089,1,0.478392857143,0,False,1.0,0.502333474756,EURCHF Validation Period 1400,1737,2016-03-17 17:26:00,100,29.2625,None,1.0,-1.0,1173,1.5,24.0,ALL,1,1,1.0,0.0,0.605705372535,2016-03-11 09:43:00,6.88643740509e-05,EURCHF,500,0.00773013852395,12,0.0,500,7.16747864384e-05,1.0,5,10,2016-03-17 17:25:00,0.521607142857,1.0,1.0,10,2016-03-18 16:58:00,gainAhead,1184,60,1.0,DF1,-1.0,1503.01902107,300,0.0,10,0,1.0,2016-03-21 15:54:11,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,1307.60943875,None,1.0,0.469189617595,0.440148698885,570238.33661,48,0.0114313460438,"['priceChangeCHFJPY', 'priceChangeEURUSD', 'corrEURJPY', 'priceChangeEURJPY', 'Pri_RSI', 'Pri_RSI_Y2', 'Pri_ATR_Y4', 'priceChange', 'priceChangeY2', 'priceChangeY3']",1506,-0.0,1400,16.5232714089,1,0.478392857143,0,False,1.0,0.502333474756,EURCHF Validation Period 1400,1737,2016-03-17 17:26:00,100,29.1566666667,None,1.0,-1.0,1173,1.5,12.0,ALL,1,1,1.0,0.0,0.605705372535,2016-03-11 09:43:00,6.88643740509e-05,EURCHF,500,0.0173085842277,12,0.0,500,7.16747864384e-05,1.0,5,10,2016-03-17 17:25:00,0.521607142857,1.0,2.20213463795,10,2016-03-18 16:58:00,gainAhead,1184,60,1.0,DF1,-1.0,26444.2771389,300,0.0,10,0,1.0,2016-03-21 16:12:14,,
