model,params,sample,FS,cols,barSizeSetting,perturbDataPct,validationPeriod,rows,rStochBars,CAR25_threshold,maxReadLines,rfe_model,RSILookback,version_,t_start,ROCLookback,ticker,zScoreLookback,signal,CCLookback,rStochLookback,maxLeverage,input_signal,test_split,longMemory,initial_equity,v_start,version,statsLookback,data_type,wf_step,iters,wf_is_period,ACLookback,ATRLookback,t_end,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,minSafef,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,SOR25mm,TPYmm,scoremm,windowLength,timestamp,lastBartime,cycleTime
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 09:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-04-27 23:00:00,v3,25,ALL,1,1,0,3,3,2016-04-27 22:30:00,3,2016-04-28 00:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-90.1717720318,1,0.0677223214188,0.068070658728,-0.89206438745,BH1,0.002,-90.971513092,-90.5457974691,-43.9696892369,0.0,0.0,0.0,0.0,0.0,8.96632860162e-05,,34.5395759923,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160427 23:41:58 EDT,20160428 00:00:00 EDT,-18.0326833333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 12:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-04-28 02:00:00,v3,25,ALL,1,1,0,3,3,2016-04-28 01:30:00,3,2016-04-28 03:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.1779900157,1,0.149179510258,0.160128764713,-0.445133793371,BH1,0.002,-99.4559921242,-99.2670528671,-10.1596155567,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000463183457285,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 02:40:34 EDT,20160428 03:00:00 EDT,-19.4306
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-27 17:30:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-04-28 07:30:00,v3,25,ALL,1,1,0,3,3,2016-04-28 07:00:00,3,2016-04-28 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999961036,1,0.403362514199,0.407830825015,-0.886102298725,SH1,0.002,-99.9999977389,-99.9999970577,-42.5942315527,0.0,0.333333333333,0.0,0.0,0.000986794852883,0.0,0.833333333333,23.0258509299,0.666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 08:29:20 EDT,20160428 08:30:00 EDT,-0.653966666667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-28 08:30:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-04-28 22:30:00,v3,25,ALL,1,1,0,3,3,2016-04-28 22:00:00,3,2016-04-28 23:30:00,95,0.01,DF1,20,1,0.0,10,0,500,6448.15299958,1,0.000119092795344,0.000119092795344,0.0,SH1,0.002,5653.34219493,5906.93483172,33.4855588348,0.0,1.0,0.0,0.0,0.0,0.0,,9.99200722163e-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160428 23:13:59 EDT,20160428 23:30:00 EDT,-16.0131166667
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-28 17:30:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-04-29 07:30:00,v3,25,ALL,1,1,0,3,3,2016-04-29 07:00:00,3,2016-04-29 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,2937.26650859,1,0.0330058245106,0.0360783172275,0.11676519712,BH1,0.002,472.577430522,1158.98381451,1.67035357579,0.5,0.333333333333,0.333333333333,1.0,0.0,0.00058589876087,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160429 08:11:41 EDT,20160429 08:30:00 EDT,-18.30885
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 02:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-04-29 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-29 15:30:00,3,2016-04-29 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-67.3223043672,1,0.0455385024849,0.0496770606164,-0.348484576155,BH1,0.002,-73.5692653194,-70.611394804,-7.29407324413,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000153498331031,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160501 06:36:30 EDT,20160429 17:00:00 EDT,0.35
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 02:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-04-29 16:00:00,v3,25,ALL,1,1,0,3,3,2016-04-29 15:30:00,3,2016-04-29 17:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-67.8513604156,1,0.0444259475967,0.0513968709102,-0.365956354012,BH1,0.002,-75.6406290544,-72.9144036859,-7.73541840889,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000153498331031,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160501 07:13:39 EDT,20160429 17:00:00 EDT,0.46
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 15:30:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-05-02 06:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 06:00:00,3,2016-05-02 07:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-87.1368362124,1,0.0815210642481,0.0829594124883,-0.348852956919,SH1,0.002,-92.8647497264,-89.937552243,-7.21362027414,0.0,0.666666666667,0.0,0.0,0.000597672470266,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 07:30:40 EDT,20160502 07:30:00 EDT,0.683283333333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-04-29 16:30:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-05-02 07:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 07:00:00,3,2016-05-02 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,-86.5522632385,1,0.0932917093101,0.107298482013,-0.2602907278,SH1,0.002,-94.4213776445,-91.9856097267,-4.99559968348,0.0,0.666666666667,0.0,0.0,0.000884759431562,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 08:12:43 EDT,20160502 08:30:00 EDT,-17.2678333333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-01 18:00:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-05-02 08:00:00,v3,25,ALL,1,1,0,3,3,2016-05-02 07:30:00,3,2016-05-02 09:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-99.9999999837,1,0.482406065188,0.484809214862,-0.939760837292,SH1,0.002,-99.9999999878,-99.9999999861,-61.0157078197,0.0,0.333333333333,0.0,0.0,0.00129245820462,0.0,0.833333333333,23.0258509299,0.666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 08:53:45 EDT,20160502 09:00:00 EDT,-6.242
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-02 03:30:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-05-02 17:30:00,v3,25,ALL,1,1,0,3,3,2016-05-02 17:00:00,3,2016-05-02 18:30:00,95,0.01,DF1,20,1,0.0,10,0,500,419.612872872,1,0.000674595988055,0.000932248689036,2.18925978196,SH1,0.002,355.323146977,386.406325538,13.3354891323,0.0,0.666666666667,0.0,0.0,5.48622304894e-05,0.0,0.666666666667,11.512925465,0.333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160502 18:30:28 EDT,20160502 18:30:00 EDT,0.471266666667
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-02 10:00:00,25,GBPAUD,3,SH1,3,3,2,1,0,False,10000,2016-05-03 00:00:00,v3,25,ALL,1,1,0,3,3,2016-05-02 23:30:00,3,2016-05-03 01:00:00,95,0.01,DF1,20,1,0.0,10,0,500,230316.484439,1,0.0,0.0,0.0,SH1,0.002,217180.361349,224332.485321,149.464319399,0.0,1.0,0.0,0.0,0.0,0.0,,9.99200722163e-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160503 00:57:00 EDT,20160503 01:00:00 EDT,-2.99078333333
None,None,DF1,None,95,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-10 09:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-05-11 05:30:00,v3,25,ALL,1,1,0,3,3,2016-05-11 05:00:00,3,2016-05-11 07:00:00,95,0.01,DF1,20,1,0.0,10,0,500,-90.9984837221,1,0.0769023939632,0.0796634023402,-0.613554121352,BH1,0.002,-92.9445224928,-92.2764257489,-17.0286891797,0.5,0.333333333333,0.333333333333,1.0,0.0,0.000170576344371,0.666666666667,23.0263839949,0.666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160510 23:39:45 EDT,20160511 07:00:00 EDT,-440.2429
None,None,DF1,None,65,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-10 11:00:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-05-11 07:30:00,v3,25,ALL,1,1,0,3,3,2016-05-11 07:00:00,3,2016-05-11 08:30:00,95,0.01,DF1,20,1,0.0,10,0,500,2879.05862343,1,3.71053622877e-05,3.71053622877e-05,0.0,BH1,0.002,2763.48904007,2803.57410695,132.083271443,0.8,0.666666666667,0.666666666667,1.0,0.0,0.0,0.833333333333,11.5131919974,0.333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160511 01:12:35 EDT,20160511 08:30:00 EDT,-437.412483333
None,None,DF1,None,101,30m,0.0002,3,28,25,0,500,None,1.5,v3.1,2016-05-18 15:30:00,25,GBPAUD,3,BH1,3,3,2,1,0,False,10000,2016-05-19 05:30:00,v3,25,ALL,1,1,0,3,3,2016-05-19 05:00:00,3,2016-05-19 06:30:00,95,0.01,DF1,20,1,0.0,10,0,500,1944.93181213,1,0.000165348764683,0.000165348764683,0.0,BH1,0.002,1732.50082468,1840.42339084,27.1574281838,0.8,0.666666666667,0.666666666667,1.0,0.0,0.0,0.833333333333,11.5131919974,0.333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,20160518 23:19:04 EDT,20160519 06:30:00 EDT,-430.9239
