model,params,sample,CAR25,FS,f1mm,f1,rec,CAR75,cols,DD95,featureRank,fn,fn_magmm,validationPeriod,logloss,input_signal,ham,test_split,longMemory,scoremm,prec,C25sig,tn,v_start,statsLookback,TPY,rfe_model,CAR50mm,fp_magmm,fp,RSILookback,YIF,data_type,wf_step,iters,CAR25mm,SHA25,avg_prec,t_start,fn_mag,ticker,rows,DD100,ACLookback,SOR25,ROCLookback,fp_mag,accmm,ATRLookback,zScoreLookback,t_end,acc,recmm,safef,DPOLookback,v_end,signal,tp,CCLookback,precmm,filter,TPYmm,CAR50,rStochLookback,beLongThreshold,n_features,tox_adj,CAR75mm,timestamp,cycleTime,lastBarTime
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.401096854949,None,1.0,0.449140825597,0.419402434526,0.801607916108,56,0.0489573171897,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1574,-0.0,250,17.2017176565,1,0.498035714286,0,False,2.0,0.483418367347,NZDUSD Validation Period 250,1674,2016-03-17 17:26:00,100,252.0,None,1.0,-1.0,1215,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.591946115222,2016-03-11 08:34:00,0.000180372223691,NZDUSD,25,0.0703369313873,12,0.0,500,0.000184162065542,0.0,5,10,2016-03-17 17:25:00,0.501964285714,1.0,3.2850701119,10,2016-03-18 16:58:00,"ZZ 0.009,-0.009",1137,60,0.0,DF1,-0.0,0.296402220161,300,0.0,10,0,1.0,2016-03-21 01:21:36,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,-0.401096854949,None,1.0,0.449140825597,0.419402434526,0.801607916108,56,0.0489573171897,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1574,-0.0,250,17.2017176565,1,0.498035714286,0,False,2.0,0.483418367347,NZDUSD Validation Period 250,1674,2016-03-17 17:26:00,100,252.0,None,1.0,-1.0,1215,1.5,2.85714285714,ALL,1,1,1.0,0.0,0.591946115222,2016-03-11 08:34:00,0.000180372223691,NZDUSD,25,0.0703369313873,12,0.0,500,0.000184162065542,0.0,5,10,2016-03-17 17:25:00,0.501964285714,1.0,3.2850701119,10,2016-03-18 16:58:00,"ZZ 0.009,-0.009",1137,60,0.0,DF1,-0.0,0.296402220161,300,0.0,10,0,1.0,2016-03-21 01:21:36,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,-73.575409164,None,0.0,0.431396786156,0.386204352637,1267.27272232,56,0.0102927213179,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1664,-1.0,1400,17.0228391444,1,0.492857142857,0,False,0.0,0.488567428838,NZDUSD Validation Period 1400,1793,2016-03-17 17:26:00,100,28.3033333333,None,0.0,-0.0,1096,1.5,12.0,ALL,1,1,1.0,0.0,0.585957319309,2016-03-11 08:34:00,0.000193690641011,NZDUSD,25,0.0213039574108,12,0.0,500,0.000176232792496,1.0,5,10,2016-03-17 17:25:00,0.507142857143,0.0,0.544317026643,10,2016-03-18 16:58:00,"ZZ 0.009,-0.009",1047,60,1.0,DF1,-0.0,56.7013010748,300,0.0,10,0,0.0,2016-03-21 15:45:57,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,-40.9107187249,None,0.0,0.431396786156,0.386204352637,461.955335603,56,0.0124164374076,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1664,-1.0,1400,17.0228391444,1,0.492857142857,0,False,2.0,0.488567428838,NZDUSD Validation Period 1400,1793,2016-03-17 17:26:00,100,28.2616666667,None,1.0,-0.0,1096,1.5,24.0,ALL,1,1,1.0,0.0,0.585957319309,2016-03-11 08:34:00,0.000193690641011,NZDUSD,25,0.0133405193677,12,0.0,500,0.000176232792496,1.0,5,10,2016-03-17 17:25:00,0.507142857143,0.0,0.441044180285,10,2016-03-18 16:58:00,"ZZ 0.009,-0.009",1047,60,1.0,DF1,-0.0,43.9698112044,300,0.0,10,0,1.0,2016-03-21 15:51:06,,
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,-79.2145982633,None,1.0,0.449140825597,0.419402434526,65195.0208425,56,0.0142456771671,"['priceChangeY2', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'std60_ga', 'autoCor', 'autoCor_Y1', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1574,-0.0,250,17.2017176565,1,0.498035714286,0,False,1.0,0.483418367347,NZDUSD Validation Period 250,1674,2016-03-17 17:26:00,100,29.0866666667,None,1.0,-1.0,1215,1.5,12.0,ALL,1,1,1.0,0.0,0.591946115222,2016-03-11 08:34:00,0.000180372223691,NZDUSD,25,0.0155780878804,12,0.0,500,0.000184162065542,0.0,5,10,2016-03-17 17:25:00,0.501964285714,1.0,1.0,10,2016-03-18 16:58:00,"ZZ 0.009,-0.009",1137,60,0.0,DF1,-1.0,2366.96721797,300,0.0,10,0,1.0,2016-03-21 16:11:54,,
