dates,signals,gainAhead,safef,CAR25,dd95,ddTol
2010-01-07,1,0.00351648351648,2.0,10648.6182466,0.0,0.0117953564924
2010-01-08,1,0.000876040297854,2.0,176.81578975,0.0,0.0117953564924
2010-01-11,1,-0.0074398249453,2.0,28.8940925305,0.0,0.0117953564924
2010-01-12,1,0.00661375661376,0.0,-88.4684268535,0.0,0.0117953564924
2010-01-13,0,0.00328515111695,0.0,0.0,0.0,0.0
2010-01-14,0,-0.0113512333552,0.0,0.0,0.0,0.0
2010-01-15,0,0.0119231618459,0.0,0.0,0.0,0.0
2010-01-19,0,-0.0102552912939,0.0,0.0,0.0,0.0
2010-01-20,0,-0.0202821869489,0.0,0.0,0.0,0.0
2010-01-21,1,-0.01800180018,2.0,577.67968154,0.0,0.0117953564924
2010-01-22,1,0.00137488542621,0.0,-96.8062021174,0.0,0.0117953564924
2010-01-25,1,-0.00480549199085,2.0,48.9298057036,0.0,0.0117953564924
2010-01-26,0,0.00666819958611,0.0,0.0,0.0,0.0
2010-01-27,0,-0.013933302878,0.0,0.0,0.0,0.0
2010-01-28,0,-0.00810748204772,0.0,0.0,0.0,0.0
2010-01-29,1,0.0147127510509,0.0,-75.1995238582,0.0,0.0117953564924
2010-02-01,1,0.0101265822785,2.0,6897.57569735,0.0,0.0117953564924
2010-02-02,1,-0.000683526999316,2.0,1767.67409383,0.0,0.0117953564924
2010-02-03,1,-0.031691746466,0.0,-17.9728570097,0.0,0.0117953564924
2010-02-04,1,-0.00188368259948,0.0,-96.8440352332,0.0,0.0117953564924
2010-02-05,1,-0.00353857041755,0.0,-42.0823753891,0.0,0.0117953564924
2010-02-08,0,0.00970643939394,0.0,0.0,0.0,0.0
2010-02-09,0,-0.00281359906213,0.0,0.0,0.0,0.0
2010-02-10,0,0.0124617916765,0.0,0.0,0.0,0.0
2010-02-11,1,0.00232234091965,0.0,-64.1700467605,0.0,0.0117953564924
2010-02-12,1,0.0264133456905,2.0,95.9371891791,0.0,0.0117953564924
2010-02-22,1,-0.00925507900677,2.0,200617.277289,0.0,0.0117953564924
2010-02-23,0,0.00569605832764,0.0,0.0,0.0,0.0
2010-02-24,0,-0.0011327594019,0.0,0.0,0.0,0.0
2010-02-25,1,0.00113404400091,0.0,-93.2006755237,0.0,0.0117953564924
2010-02-26,0,0.00996828273675,0.0,0.0,0.0,0.0
2010-03-01,1,0.00269179004038,2.0,38.8956591866,0.0,0.0117953564924
2010-03-02,0,0.00089485458613,0.0,0.0,0.0,0.0
2010-03-03,0,0.00335270451498,0.0,0.0,0.0,0.0
2010-03-04,0,0.0126977055023,0.0,0.0,0.0,0.0
2010-03-05,1,-0.00351957765068,2.0,118.050449739,0.0,0.0117953564924
2010-03-08,0,0.00286975717439,0.0,0.0,0.0,0.0
2010-03-09,1,0.00462249614792,0.0,-63.9719407148,0.0,0.0117953564924
2010-03-10,1,0.00438212094654,2.0,281.161769776,0.0,0.0117953564924
2010-03-11,1,0.00043630017452,2.0,255.569101605,0.0,0.0117953564924
2010-03-12,0,-0.000654164849542,0.0,0.0,0.0,0.0
2010-03-15,1,0.00785511673576,2.0,13.4765476735,0.0,0.0117953564924
2010-03-16,1,0.00541242693224,2.0,869.833410125,0.0,0.0117953564924
2010-03-17,1,0.00021533161068,2.0,378.938863427,0.0,0.0117953564924
2010-03-18,0,-0.0043057050592,0.0,0.0,0.0,0.0
2010-03-19,1,0.00497297297297,2.0,6.43877398375,0.0,0.0117953564924
2010-03-22,1,0.00645438898451,2.0,321.807477822,0.0,0.0117953564924
2010-03-23,0,-0.00427533133818,0.0,0.0,0.0,0.0
2010-03-24,0,-0.00150279089738,0.0,0.0,0.0,0.0
2010-03-25,0,0.00064502257579,0.0,0.0,0.0,0.0
2010-03-26,0,0.00451224752901,0.0,0.0,0.0,0.0
2010-03-29,0,0.000641711229947,0.0,0.0,0.0,0.0
2010-03-30,0,-0.00363403163745,0.0,0.0,0.0,0.0
2010-03-31,1,0.00729457198026,2.0,547.190305888,0.0,0.0117953564924
2010-04-01,1,0.0102236421725,2.0,724.924092558,0.0,0.0117953564924
2010-04-06,0,-0.00569259962049,0.0,0.0,0.0,0.0
2010-04-07,1,0.0040288379983,2.0,1820.68027983,0.0,0.0117953564924
2010-04-08,1,0.00739176346357,2.0,221.035927335,0.0,0.0117953564924
2010-04-09,0,0.0,0.0,0.0,0.0,0.0
2010-04-12,0,0.00041928721174,0.0,0.0,0.0,0.0
2010-04-13,1,0.0113160100587,2.0,748.401871909,0.0,0.0117953564924
2010-04-14,1,0.0016576875259,2.0,2531.4949191,0.0,0.0117953564924
2010-04-15,0,-0.0151013653289,0.0,0.0,0.0,0.0
2010-04-16,1,0.00441083805923,2.0,61.6395818936,0.0,0.0117953564924
2010-04-19,0,0.00836470096194,0.0,0.0,0.0,0.0
2010-04-20,1,-0.00414765657404,2.0,258.53402832,0.0,0.0117953564924
2010-04-21,1,0.00104123281966,0.0,-69.9779766606,0.0,0.0117953564924
2010-04-22,1,0.00873725816518,2.0,35.2115970011,0.0,0.0117953564924
2010-04-23,1,-0.00329964941225,2.0,1151.01793622,0.0,0.0117953564924
2010-04-26,0,-0.0225532795365,0.0,0.0,0.0,0.0
2010-04-27,1,0.00762066045724,0.0,-61.5967494876,0.0,0.0117953564924
2010-04-28,1,0.0128151260504,2.0,806.363780298,0.0,0.0117953564924
2010-04-29,1,-0.0180460485376,2.0,3952.7300491,0.0,0.0117953564924
2010-04-30,1,-0.00929446556823,0.0,-96.8063247056,0.0,0.0117953564924
2010-05-04,0,-0.00724946695096,0.0,0.0,0.0,0.0
2010-05-05,1,-0.0356529209622,0.0,-93.2782007702,0.0,0.0117953564924
2010-05-06,0,-0.0138084632517,0.0,0.0,0.0,0.0
2010-05-07,0,0.0447154471545,0.0,0.0,0.0,0.0
2010-05-10,1,-0.00367488110679,0.0,-96.8549468076,0.0,0.0117953564924
2010-05-11,1,0.0151876762855,0.0,-65.5602981705,0.0,0.0117953564924
2010-05-12,1,-0.0111134857876,2.0,7921.9048278,0.0,0.0117953564924
2010-05-13,0,-0.0185865571645,0.0,0.0,0.0,0.0
2010-05-14,0,-0.000660647434486,0.0,0.0,0.0,0.0
2010-05-17,0,-0.0138827677391,0.0,0.0,0.0,0.0
2010-05-18,1,-0.00782122905028,0.0,-96.0429434672,0.0,0.0117953564924
2010-05-19,1,-0.036036036036,0.0,-89.6794759912,0.0,0.0117953564924
2010-05-20,1,0.000934579439252,0.0,-96.8560013031,0.0,0.0117953564924
2010-05-24,1,0.00186741363212,2.0,31.0983816833,0.0,0.0117953564924
2010-05-25,1,-0.0109506057782,2.0,71.7593146933,0.0,0.0117953564924
2010-05-26,1,0.0374558303887,0.0,-95.8505952477,0.0,0.0117953564924
2010-05-27,1,-0.011353315168,2.0,4683035.22673,0.0,0.0117953564924
2010-05-28,0,-0.0174552135967,0.0,0.0,0.0,0.0
2010-06-01,0,0.0254791958859,0.0,0.0,0.0,0.0
2010-06-02,1,0.00615454752678,0.0,-96.3100780188,0.0,0.0117953564924
2010-06-03,1,-0.0339827820571,2.0,493.489416872,0.0,0.0117953564924
2010-06-04,0,-0.0168855534709,0.0,0.0,0.0,0.0
2010-06-07,1,0.00667938931298,0.0,-96.8503481337,0.0,0.0117953564924
2010-06-08,0,-0.00355450236967,0.0,0.0,0.0,0.0
2010-06-09,1,0.0268727705113,2.0,590.649242056,0.0,0.0117953564924
2010-06-10,0,0.00509495136637,0.0,0.0,0.0,0.0
2010-06-11,0,0.0246543778802,0.0,0.0,0.0,0.0
2010-06-17,1,-0.00134922419609,2.0,228800.70847,0.0,0.0117953564924
2010-06-18,1,0.000225174510245,0.0,-32.3712582702,0.0,0.0117953564924
2010-06-21,1,-0.018009905448,2.0,6.74278754659,0.0,0.0117953564924
2010-06-22,1,-0.00275103163686,0.0,-96.8062245728,0.0,0.0117953564924
2010-06-23,0,-0.015632183908,0.0,0.0,0.0,0.0
2010-06-24,1,0.00397010742644,0.0,-54.968042697,0.0,0.0117953564924
2010-06-25,1,-0.00348918353105,2.0,215.628815329,0.0,0.0117953564924
2010-06-28,1,-0.0333800186741,0.0,-63.6526341127,0.0,0.0117953564924
2010-06-29,1,-0.00845206471867,0.0,-96.8486877483,0.0,0.0117953564924
2010-06-30,0,-0.00462737457379,0.0,0.0,0.0,0.0
2010-07-01,0,-0.00734034744311,0.0,0.0,0.0,0.0
2010-07-02,1,0.00985950209514,0.0,-91.4102334125,0.0,0.0117953564924
2010-07-06,1,0.0341713448865,2.0,1629.23450268,0.0,0.0117953564924
2010-07-07,1,0.00731649752183,2.0,1838249.82376,0.0,0.0117953564924
2010-07-08,1,0.00515463917526,2.0,730.163168261,0.0,0.0117953564924
2010-07-09,1,0.0037296037296,2.0,344.55016316,0.0,0.0117953564924
2010-07-12,0,0.0123084068741,0.0,0.0,0.0,0.0
2010-07-13,1,0.00114705207616,2.0,194.418676047,0.0,0.0117953564924
2010-07-14,1,-0.000458295142071,2.0,39.4199483457,0.0,0.0117953564924
2010-07-15,1,-0.0252177900046,0.0,-12.4385323209,0.0,0.0117953564924
2010-07-16,0,0.000705550329257,0.0,0.0,0.0,0.0
2010-07-19,1,0.0152761457109,0.0,-96.8261676218,0.0,0.0117953564924
2010-07-20,1,-0.0148148148148,2.0,8128.63840006,0.0,0.0117953564924
2010-07-21,1,0.0223214285714,0.0,-98.6557225529,0.0,0.0117953564924
2010-07-22,1,0.0117214433464,2.0,62098.6521091,0.0,0.0117953564924
2010-07-23,0,0.00817810086324,0.0,0.0,0.0,0.0
2010-07-26,1,0.0013519603425,2.0,2857.58732567,0.0,0.0117953564924
2010-07-27,1,-0.00810081008101,2.0,47.944311457,0.0,0.0117953564924
2010-07-28,1,-0.00453720508167,0.0,-90.4857740028,0.0,0.0117953564924
2010-07-29,1,0.00113947128532,0.0,-73.1894780267,0.0,0.0117953564924
2010-07-30,1,0.0213976781243,2.0,39.1141656296,0.0,0.0117953564924
2010-08-02,1,-0.00312012480499,2.0,47628.3109939,0.0,0.0117953564924
2010-08-03,1,0.00558909009613,0.0,-59.5425028735,0.0,0.0117953564924
2010-08-04,1,-0.000889284126278,2.0,404.026837431,0.0,0.0117953564924
2010-08-05,0,-0.00356030262572,0.0,0.0,0.0,0.0
2010-08-06,0,0.00535953550692,0.0,0.0,0.0,0.0
2010-08-09,1,-0.00510884051533,0.0,-22.7228481841,0.0,0.0117953564924
2010-08-10,0,-0.0310337128823,0.0,0.0,0.0,0.0
2010-08-11,1,-0.00529953917051,0.0,-77.2916200981,0.0,0.0117953564924
2010-08-12,0,-0.00301135047487,0.0,0.0,0.0,0.0
2010-08-13,0,0.00092936802974,0.0,0.0,0.0,0.0
2010-08-16,0,0.0111420612813,0.0,0.0,0.0,0.0
2010-08-17,1,-0.00206611570248,0.0,-78.5156370437,0.0,0.0117953564924
2010-08-18,0,-0.0142627099149,0.0,0.0,0.0,0.0
2010-08-19,0,-0.000933488914819,0.0,0.0,0.0,0.0
2010-08-20,0,-0.00443821537024,0.0,0.0,0.0,0.0
2010-08-23,0,-0.0147817925856,0.0,0.0,0.0,0.0
2010-08-24,0,0.00452488687783,0.0,0.0,0.0,0.0
2010-08-25,0,-0.00924608819346,0.0,0.0,0.0,0.0
2010-08-26,0,0.0181861689399,0.0,0.0,0.0,0.0
2010-08-27,0,-0.0176263219741,0.0,0.0,0.0,0.0
2010-08-30,0,0.00311004784689,0.0,0.0,0.0,0.0
2010-08-31,1,0.0319580252802,0.0,-45.0677633225,0.0,0.0117953564924
2010-09-01,1,0.00716431707881,2.0,978022.818951,0.0,0.0117953564924
2010-09-02,0,0.0128499311611,0.0,0.0,0.0,0.0
2010-09-03,1,-0.0111010421386,2.0,694.473363462,0.0,0.0117953564924
2010-09-07,0,0.00297823596793,0.0,0.0,0.0,0.0
2010-09-08,1,0.00274097761535,0.0,-96.0285679095,0.0,0.0117953564924
2010-09-09,0,0.00683371298405,0.0,0.0,0.0,0.0
2010-09-10,1,0.0101809954751,2.0,121.176645222,0.0,0.0117953564924
2010-09-13,1,-0.000447928331467,2.0,1797.2076516,0.0,0.0117953564924
2010-09-14,1,0.0044812906117,0.0,-12.1750159092,0.0,0.0117953564924
2010-09-15,1,0.00156145438323,2.0,265.912940106,0.0,0.0117953564924
2010-09-16,1,-0.00244988864143,2.0,57.1975217476,0.0,0.0117953564924
2010-09-17,1,0.0149586961375,0.0,-50.8558772963,0.0,0.0117953564924
2010-09-20,1,-0.00153981522217,2.0,7410.58855377,0.0,0.0117953564924
2010-09-21,1,0.00264375413087,0.0,-36.0078854769,0.0,0.0117953564924
2010-09-27,1,0.00351571083278,2.0,115.040029452,0.0,0.0117953564924
2010-09-28,0,-0.00065688635866,0.0,0.0,0.0,0.0
2010-09-29,0,-0.00372480280456,0.0,0.0,0.0,0.0
2010-09-30,1,0.0208928964152,2.0,176.753919822,0.0,0.0117953564924
2010-10-08,1,0.00150797070228,2.0,41196.1572066,0.0,0.0117953564924
2010-10-11,1,0.00193590019359,2.0,54.7816522694,0.0,0.0117953564924
2010-10-12,1,0.00837269214255,2.0,75.1990429054,0.0,0.0117953564924
2010-10-13,1,-0.000638705556738,2.0,1026.09549167,0.0,0.0117953564924
2010-10-14,0,0.0012782275245,0.0,0.0,0.0,0.0
2010-10-15,1,0.00276595744681,0.0,-16.9000787879,0.0,0.0117953564924
2010-10-18,0,-0.0123063865903,0.0,0.0,0.0,0.0
2010-10-19,1,0.0094522019334,2.0,122.781369421,0.0,0.0117953564924
2010-10-20,0,0.000851244945733,0.0,0.0,0.0,0.0
2010-10-21,0,0.00425260472039,0.0,0.0,0.0,0.0
2010-10-22,0,0.00169383866187,0.0,0.0,0.0,0.0
2010-10-25,0,0.0,0.0,0.0,0.0,0.0
2010-10-26,0,-0.00338194884802,0.0,0.0,0.0,0.0
2010-10-27,0,0.000424178154825,0.0,0.0,0.0,0.0
2010-10-28,0,0.000423998304007,0.0,0.0,0.0,0.0
2010-10-29,1,0.00275482093664,2.0,1437.58094787,0.0,0.0117953564924
2010-11-01,1,0.00824175824176,2.0,122.064520374,0.0,0.0117953564924
2010-11-02,1,0.00377279396353,2.0,984.336894676,0.0,0.0117953564924
2010-11-03,1,0.0177490081437,2.0,198.11994939,0.0,0.0117953564924
2010-11-04,1,0.00287238407879,2.0,16649.8261698,0.0,0.0117953564924
2010-11-05,0,-0.00163666121113,0.0,0.0,0.0,0.0
2010-11-08,0,-0.00737704918033,0.0,0.0,0.0,0.0
2010-11-09,1,0.00247729149463,2.0,129.749574327,0.0,0.0117953564924
2010-11-10,1,-0.00247116968699,2.0,104.925193798,0.0,0.0117953564924
2010-11-11,1,-0.0127993393889,0.0,-51.1583995973,0.0,0.0117953564924
2010-11-12,1,0.000209117524049,0.0,-97.579433108,0.0,0.0117953564924
2010-11-15,1,-0.0175621994564,2.0,6.24728732606,0.0,0.0117953564924
2010-11-16,1,0.00234092360077,0.0,-96.8049841142,0.0,0.0117953564924
2010-11-17,1,0.0171974522293,2.0,96.9939730419,0.0,0.0117953564924
2010-11-18,1,0.000417449384262,2.0,14195.3076782,0.0,0.0117953564924
2010-11-19,0,-0.000208637596495,0.0,0.0,0.0,0.0
2010-11-22,0,-0.0164858096828,0.0,0.0,0.0,0.0
2010-11-23,0,0.0154890727774,0.0,0.0,0.0,0.0
2010-11-24,1,-0.0110739657334,2.0,12.8584517223,0.0,0.0117953564924
2010-11-26,0,0.00274667230087,0.0,0.0,0.0,0.0
2010-11-29,0,-0.00589970501475,0.0,0.0,0.0,0.0
2010-11-30,1,0.0211954217889,0.0,-95.9971074277,0.0,0.0117953564924
2010-12-01,1,0.0151515151515,2.0,44938.9836682,0.0,0.0117953564924
2010-12-02,1,0.000613371498671,2.0,7838.90449858,0.0,0.0117953564924
2010-12-03,1,-0.0012259910094,2.0,19.4500144094,0.0,0.0117953564924
2010-12-06,1,0.00102291325696,0.0,-29.910776581,0.0,0.0117953564924
2010-12-07,1,0.000408747189863,2.0,34.4960278007,0.0,0.0117953564924
2010-12-08,1,0.00347293156282,2.0,12.5742516648,0.0,0.0117953564924
2010-12-09,1,0.00651465798046,2.0,173.349972666,0.0,0.0117953564924
2010-12-10,0,0.000202265372168,0.0,0.0,0.0,0.0
2010-12-13,1,0.000404448938322,2.0,558.556221673,0.0,0.0117953564924
2010-12-14,0,-0.00384071154235,0.0,0.0,0.0,0.0
2010-12-15,1,0.00527597402597,2.0,12.4341411942,0.0,0.0117953564924
2010-12-16,0,0.0,0.0,0.0,0.0,0.0
2010-12-17,0,0.009890997174,0.0,0.0,0.0,0.0
2010-12-21,1,0.00299820107935,2.0,360.417776606,0.0,0.0117953564924
2010-12-22,1,-0.00119569549621,2.0,138.268512304,0.0,0.0117953564924
2010-12-23,1,0.000199521149242,0.0,-29.2923331516,0.0,0.0117953564924
2010-12-27,1,0.000598444045482,2.0,5.95225107749,0.0,0.0117953564924
2010-12-28,1,0.00139553429027,2.0,18.9345484344,0.0,0.0117953564924
2010-12-29,0,-0.00099542106311,0.0,0.0,0.0,0.0
2010-12-30,0,-0.00119569549621,0.0,0.0,0.0,0.0
2010-12-31,0,0.00977653631285,0.0,0.0,0.0,0.0
2011-01-04,1,0.0051373246394,2.0,49.8230590348,0.0,0.0117953564924
2011-01-05,1,-0.00117947709849,2.0,342.330803606,0.0,0.0117953564924
2011-01-06,1,-0.00216492816375,0.0,-28.9590200302,0.0,0.0117953564924
2011-01-07,1,-0.00157790927022,0.0,-46.6201041979,0.0,0.0117953564924
2011-01-10,1,0.00395100750691,0.0,-36.710996182,0.0,0.0117953564924
2011-01-11,1,0.0102321920504,2.0,213.890020364,0.0,0.0117953564924
2011-01-12,1,-0.00175301908843,2.0,1825.42088163,0.0,0.0117953564924
2011-01-13,1,0.00643902439024,0.0,-39.8451254147,0.0,0.0117953564924
2011-01-14,0,0.00407134548275,0.0,0.0,0.0,0.0
2011-01-18,0,-0.0125506854605,0.0,0.0,0.0,0.0
2011-01-19,1,-0.00175987485334,2.0,544.3242119,0.0,0.0117953564924
2011-01-20,1,0.00274240940255,0.0,-39.9646273566,0.0,0.0117953564924
2011-01-21,1,0.00683727290486,2.0,121.26831183,0.0,0.0117953564924
2011-01-24,1,-0.000776096235933,2.0,622.872355942,0.0,0.0117953564924
2011-01-25,1,0.00466019417476,0.0,-20.1448916414,0.0,0.0117953564924
2011-01-26,0,0.00173946656359,0.0,0.0,0.0,0.0
2011-01-27,0,-0.0187150299055,0.0,0.0,0.0,0.0
2011-01-28,0,0.00865119937082,0.0,0.0,0.0,0.0
2011-01-31,1,0.0157894736842,2.0,285.339001947,0.0,0.0117953564924
2011-02-01,1,0.0126655152562,2.0,9437.54923969,0.0,0.0117953564924
2011-02-09,1,-0.000379003221527,2.0,3781.83498516,0.0,0.0117953564924
2011-02-10,1,0.00644549763033,0.0,-10.4027485161,0.0,0.0117953564924
2011-02-11,0,0.000376718779431,0.0,0.0,0.0,0.0
2011-02-14,0,-0.00112973074751,0.0,0.0,0.0,0.0
2011-02-15,0,0.00508953817154,0.0,0.0,0.0,0.0
2011-02-16,1,0.00356339084771,2.0,545.530174913,0.0,0.0117953564924
2011-02-17,1,0.00355073817978,2.0,180.597706088,0.0,0.0117953564924
2011-02-18,1,-0.0208566108007,2.0,179.57253035,0.0,0.0117953564924
2011-02-22,0,-0.00684670977558,0.0,0.0,0.0,0.0
2011-02-23,1,-0.00210647261586,0.0,-96.8141072105,0.0,0.0117953564924
2011-02-24,0,0.0122817117636,0.0,0.0,0.0,0.0
2011-02-25,1,0.00549763033175,0.0,-45.7071404161,0.0,0.0117953564924
2011-02-28,0,-0.0188536953243,0.0,0.0,0.0,0.0
2011-03-01,0,0.00365103766334,0.0,0.0,0.0,0.0
2011-03-02,1,0.0183802412407,2.0,390.87903665,0.0,0.0117953564924
2011-03-03,1,-0.0071442000376,2.0,19979.1453289,0.0,0.0117953564924
2011-03-04,0,-0.00852111342549,0.0,0.0,0.0,0.0
2011-03-07,0,0.00477463712758,0.0,0.0,0.0,0.0
2011-03-08,0,-0.00361148070709,0.0,0.0,0.0,0.0
2011-03-09,1,-0.016024418161,0.0,-87.4329995449,0.0,0.0117953564924
2011-03-10,0,0.00911205893757,0.0,0.0,0.0,0.0
2011-03-11,1,-0.00826128722382,0.0,-99.0557931578,0.0,0.0117953564924
2011-03-14,0,-0.0118171251453,0.0,0.0,0.0,0.0
2011-03-15,0,-0.0166633993335,0.0,0.0,0.0,0.0
2011-03-16,1,0.0117623604466,0.0,-90.9198486636,0.0,0.0117953564924
2011-03-17,1,0.00433497536946,2.0,2892.65935603,0.0,0.0117953564924
2011-03-18,1,0.0147145379635,2.0,250.754493831,0.0,0.0117953564924
2011-03-21,1,-0.00367362722351,2.0,6901.17383354,0.0,0.0117953564924
2011-03-22,1,0.00291092567436,0.0,-65.5477583155,0.0,0.0117953564924
2011-03-23,0,0.0102554179567,0.0,0.0,0.0,0.0
2011-03-24,1,0.0036391495882,2.0,132.326366952,0.0,0.0117953564924
2011-03-25,0,-0.00591603053435,0.0,0.0,0.0,0.0
2011-03-28,1,0.0109425993473,2.0,186.815001525,0.0,0.0117953564924
2011-03-29,1,0.00569692366122,2.0,2263.01067045,0.0,0.0117953564924
2011-03-30,1,-0.00226586102719,2.0,419.980732664,0.0,0.0117953564924
2011-03-31,0,0.0051097653293,0.0,0.0,0.0,0.0
2011-04-01,1,0.000941442289588,0.0,-48.1605515933,0.0,0.0117953564924
2011-04-06,1,-0.000376222723853,2.0,31.3592542098,0.0,0.0117953564924
2011-04-07,1,-0.00357546104629,0.0,-10.3305093658,0.0,0.0117953564924
2011-04-08,1,-0.00321057601511,0.0,-64.5517362514,0.0,0.0117953564924
2011-04-11,1,-0.00852595680182,0.0,-60.590864432,0.0,0.0117953564924
2011-04-12,0,0.000382189948404,0.0,0.0,0.0,0.0
2011-04-13,1,0.00114613180516,0.0,-91.5929859919,0.0,0.0117953564924
2011-04-14,0,0.00648731158176,0.0,0.0,0.0,0.0
2011-04-15,0,-0.0134597156398,0.0,0.0,0.0,0.0
2011-04-18,1,0.00576479631053,2.0,39.3827920637,0.0,0.0117953564924
2011-04-19,1,0.0150936186473,2.0,430.279937768,0.0,0.0117953564924
2011-04-20,0,0.00207039337474,0.0,0.0,0.0,0.0
2011-04-21,1,-0.000187828700225,2.0,7707.79661563,0.0,0.0117953564924
2011-04-25,1,0.00770242344543,0.0,-5.29802337235,0.0,0.0117953564924
2011-04-26,1,0.00745712155108,2.0,828.012534357,0.0,0.0117953564924
2011-04-27,0,0.00296076980015,0.0,0.0,0.0,0.0
2011-04-28,1,0.00350553505535,2.0,764.563841733,0.0,0.0117953564924
2011-04-29,1,-0.00569957712815,2.0,175.940417059,0.0,0.0117953564924
2011-05-03,0,-0.00665680473373,0.0,0.0,0.0,0.0
2011-05-04,1,-0.00595681310499,0.0,-80.8735020275,0.0,0.0117953564924
2011-05-05,1,-0.000374531835206,0.0,-96.7727587486,0.0,0.0117953564924
2011-05-06,0,0.00618209067066,0.0,0.0,0.0,0.0
2011-05-09,1,-0.00297896108732,0.0,-10.2865505441,0.0,0.0117953564924
2011-05-11,0,0.00653594771242,0.0,0.0,0.0,0.0
2011-05-12,1,-0.0100185528757,0.0,-57.8504635278,0.0,0.0117953564924
2011-05-13,1,-0.00637181409295,0.0,-94.5560914938,0.0,0.0117953564924
2011-05-16,1,0.0,0.0,-96.773913437,0.0,0.0117953564924
2011-05-17,1,0.00980761976613,0.0,0.0,0.0,0.0117953564924
2011-05-18,0,0.00242809114681,0.0,0.0,0.0,0.0
2011-05-19,0,-0.0104341345258,0.0,0.0,0.0,0.0
2011-05-20,0,-0.00941442289588,0.0,0.0,0.0,0.0
2011-05-23,0,-0.00133054552366,0.0,0.0,0.0,0.0
2011-05-24,0,0.00228397411496,0.0,0.0,0.0,0.0
2011-05-25,0,0.00759589821496,0.0,0.0,0.0,0.0
2011-05-26,1,0.00263852242744,2.0,1603.55440055,0.0,0.0117953564924
2011-05-27,1,0.0105263157895,2.0,114.714673377,0.0,0.0117953564924
2011-05-31,0,-0.0238095238095,0.0,0.0,0.0,0.0
2011-06-01,1,0.000381097560976,2.0,1995.81307063,0.0,0.0117953564924
2011-06-02,1,-0.012380952381,2.0,11.6759906684,0.0,0.0117953564924
2011-06-03,0,-0.00887174541948,0.0,0.0,0.0,0.0
2011-06-07,0,-0.0103132905234,0.0,0.0,0.0,0.0
2011-06-08,1,0.00825796303578,0.0,-97.265309068,0.0,0.0117953564924
2011-06-09,1,-0.0142355694228,2.0,989.420061275,0.0,0.0117953564924
2011-06-10,0,0.00197823936696,0.0,0.0,0.0,0.0
2011-06-13,0,0.0144126357354,0.0,0.0,0.0,0.0
2011-06-14,1,-0.0190735694823,0.0,-98.4080653664,0.0,0.0117953564924
2011-06-15,0,0.00277777777778,0.0,0.0,0.0,0.0
2011-06-16,1,0.0019786307875,0.0,-96.809170856,0.0,0.0117953564924
2011-06-17,1,0.00612164296998,2.0,77.3799309825,0.0,0.0117953564924
2011-06-20,1,0.0111874386654,2.0,487.874104925,0.0,0.0117953564924
2011-06-21,0,-0.00640527950311,0.0,0.0,0.0,0.0
2011-06-22,0,-0.00214885719867,0.0,0.0,0.0,0.0
2011-06-23,0,-0.0101801096319,0.0,0.0,0.0,0.0
2011-06-24,0,0.0096914556962,0.0,0.0,0.0,0.0
2011-06-27,0,0.0142997061704,0.0,0.0,0.0,0.0
2011-06-28,1,0.00753186558517,2.0,2435.77814906,0.0,0.0117953564924
2011-06-29,1,0.00862564692352,2.0,783.423858355,0.0,0.0117953564924
2011-06-30,1,0.0161535537818,2.0,1111.37057448,0.0,0.0117953564924
2011-07-05,1,-0.000748083037217,2.0,10490.0096066,0.0,0.0117953564924
2011-07-06,0,0.0119782893506,0.0,0.0,0.0,0.0
2011-07-07,0,-0.0073978176438,0.0,0.0,0.0,0.0
2011-07-08,0,-0.0173281162661,0.0,0.0,0.0,0.0
2011-07-11,1,-0.00587789154342,0.0,-19.4937221882,0.0,0.0117953564924
2011-07-12,0,0.00114438298684,0.0,0.0,0.0,0.0
2011-07-13,1,-0.00419127452848,0.0,-81.8394949785,0.0,0.0117953564924
2011-07-14,1,0.00631337287163,0.0,-70.3558639551,0.0,0.0117953564924
2011-07-15,0,-0.0110266159696,0.0,0.0,0.0,0.0
2011-07-18,0,0.0159554017686,0.0,0.0,0.0,0.0
2011-07-19,0,0.0,0.0,0.0,0.0,0.0
2011-07-20,0,0.0160832544939,0.0,0.0,0.0,0.0
2011-07-21,0,-0.00111731843575,0.0,0.0,0.0,0.0
2011-07-22,0,-0.00559284116331,0.0,0.0,0.0,0.0
2011-07-25,0,-0.00543682039745,0.0,0.0,0.0,0.0
2011-07-26,0,-0.0205466540999,0.0,0.0,0.0,0.0
2011-07-27,1,-0.00173210161663,2.0,521.355850413,0.0,0.0117953564924
2011-07-28,0,-0.00636205899364,0.0,0.0,0.0,0.0
2011-07-29,1,-0.00679084206442,0.0,-39.4790461829,0.0,0.0117953564924
2011-08-01,1,-0.0253955850752,0.0,-96.7750791549,0.0,0.0117953564924
2011-08-02,0,0.00581278813389,0.0,0.0,0.0,0.0
2011-08-03,1,-0.0444400159426,0.0,-96.8266588888,0.0,0.0117953564924
2011-08-04,1,-0.000834202294056,0.0,-96.879095045,0.0,0.0117953564924
2011-08-05,0,-0.0722187434774,0.0,0.0,0.0,0.0
2011-08-08,1,0.0544431946007,0.0,-21.4788567203,0.0,0.0117953564924
2011-08-09,1,-0.0411777256241,2.0,576151291.474,0.0,0.0117953564924
2011-08-10,1,0.0400534045394,0.0,-96.8701389683,0.0,0.0117953564924
2011-08-11,1,0.00706033376123,2.0,9800419.38129,0.0,0.0117953564924
