,system,signals,gainAhead,safef,CAR25,dd95,ddTol,trade,numDays,equity,maxEquity,drawdown,maxDD
2007-02-16,"('CAR25', 'less than threshold of', 0.0)",0,-0.0044551062371499996,0,0,0,0,-0.000708909716891,18.0,1.03394482209,1.04766369839,0.0130947329063,0.0252192169191
2007-02-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.039414802065400004,2.0,263.15295889200002,0.0,0.011795356492399999,0.0,18.0,1.03394482209,1.04766369839,0.0130947329063,0.0252192169191
2007-02-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0099027727763799991,2.0,117.48909679799999,0.0,0.011795356492399999,-0.0815054610181,19.0,0.952439361067,1.04766369839,0.0908920844259,0.0908920844259
2007-02-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0028388928318000004,2.0,1626.92350784,0.0,0.011795356492399999,0.0188635811519,20.0,0.971302942219,1.04766369839,0.0728867061916,0.0908920844259
2007-03-01,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0017818959372800001,2.0,1650.94741359,0.0,0.011795356492399999,-0.00551484992035,21.0,0.965788092299,1.04766369839,0.0781506567598,0.0908920844259
2007-03-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0097420169583299996,2.0,5130.1807483900002,0.0,0.011795356492399999,-0.00344186775588,22.0,0.962346224543,1.04766369839,0.0814359359588,0.0908920844259
2007-03-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00425305688464,2.0,730.71879373600007,0.0,0.011795356492399999,-0.0187503864786,23.0,0.943595838064,1.04766369839,0.0993332693372,0.0993332693372
2007-03-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0016123253314199999,2.0,13187.2974392,0.0,0.011795356492399999,0.0080263335508,24.0,0.951622171615,1.04766369839,0.0916720956579,0.0993332693372
2007-03-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.017225910640599997,2.0,59.530292796899992,0.0,0.011795356492399999,0.00306864906647,25.0,0.954690820682,1.04766369839,0.0887430554791,0.0993332693372
2007-03-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00017639795378400001,2.0,14312.677881799998,0.0,0.011795356492399999,0.0328908375329,26.0,0.987581658215,1.04766369839,0.0573485940853,0.0993332693372
2007-03-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0031640007031100001,2.0,1496.6786471299999,0.0,0.011795356492399999,-0.000348414767407,27.0,0.987233243447,1.04766369839,0.0576811576435,0.0993332693372
2007-03-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00122656386893,2.0,149.97803751000001,0.0,0.011795356492399999,0.0062472133528,28.0,0.9934804568,1.04766369839,0.051718162684,0.0993332693372
2007-03-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070043103448299993,2.0,26600.934276199998,0.0,0.011795356492399999,-0.0024371344656,29.0,0.991043322334,1.04766369839,0.0540444191624,0.0993332693372
2007-03-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0012484394506900001,2.0,658.59889878699994,0.0,0.011795356492399999,0.0138831499896,30.0,1.00492647232,1.04766369839,0.0407928862412,0.0993332693372
2007-03-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0,2.0,982.83118138899999,0.0,0.011795356492399999,0.00250917970618,31.0,1.00743565203,1.04766369839,0.0383978622368,0.0993332693372
2007-03-16,"('CAR25', 'less than threshold of', 0.0)",0,0.011972837741200002,0,0,0,0,0.0,32.0,1.00743565203,1.04766369839,0.0383978622368,0.0993332693372
2007-03-19,"('CAR25', 'less than threshold of', 0.0)",0,0.0054741303196199995,0,0,0,0,0.0,32.0,1.00743565203,1.04766369839,0.0383978622368,0.0993332693372
2007-03-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.015103617843299999,2.0,387.55644184599998,0.0,0.011795356492399999,0.0,32.0,1.00743565203,1.04766369839,0.0383978622368,0.0993332693372
2007-03-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,2.0,7730.2845891899997,0.0,0.011795356492399999,0.03043184618,33.0,1.03786749821,1.04766369839,0.00935051982464,0.0993332693372
2007-03-22,"('CAR25', 'less than threshold of', 0.0)",0,0.0013840830449800001,0,0,0,0,0.0,34.0,1.03786749821,1.04766369839,0.00935051982464,0.0993332693372
2007-03-23,"('CAR25', 'less than threshold of', 0.0)",0,-0.0012093987560499999,0,0,0,0,0.0,34.0,1.03786749821,1.04766369839,0.00935051982464,0.0993332693372
2007-03-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0032866286109699996,2.0,41.960382122399999,0.0,0.011795356492399999,0.0,34.0,1.03786749821,1.04766369839,0.00935051982464,0.0993332693372
2007-03-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0036617262423700001,2.0,2919.8010369499998,0.0,0.011795356492399999,0.00682217002803,35.0,1.04468966824,1.04766369839,0.00283872597467,0.0993332693372
2007-03-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0013990905911199999,2.0,810.44892250600003,0.0,0.011795356492399999,-0.00765073514664,36.0,1.03703893309,1.04766369839,0.0101413891846,0.0993332693372
2007-03-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.000174641983933,2.0,49.977440755299995,0.0,0.011795356492399999,0.00290182282783,37.0,1.03994075592,1.04766369839,0.00737158544675,0.0993332693372
2007-03-30,"('CAR25', 'less than threshold of', 0.0)",0,0.0013973799126599999,0,0,0,0,-0.000363234633573,38.0,1.03957752129,1.04766369839,0.007718294638,0.0993332693372
2007-04-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0014059753954300002,2.0,240.83714274900001,0.0,0.011795356492399999,0.0,38.0,1.03957752129,1.04766369839,0.007718294638,0.0993332693372
2007-04-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00086370703057500012,2.0,1584.2052961100001,0.0,0.011795356492399999,-0.00292324083314,39.0,1.03665428045,1.04766369839,0.0105085419642,0.0993332693372
2007-04-04,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0045630045630000006,2.0,126.02529769799999,0.0,0.011795356492399999,0.00179073118061,40.0,1.03844501163,1.04766369839,0.00879928050615,0.0993332693372
2007-04-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0051510989011,2.0,347.53241677,0.0,0.011795356492399999,0.00947685865302,41.0,1.04792187029,1.04792187029,0.0,0.0993332693372
2007-04-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00138816588582,2.0,617.90897533600003,0.0,0.011795356492399999,0.0107958983889,42.0,1.05871776868,1.05871776868,0.0,0.0993332693372
2007-04-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0039505324630699995,2.0,305.03123047400004,0.0,0.011795356492399999,-0.00293935177837,43.0,1.0557784169,1.05871776868,0.00277633177164,0.0993332693372
2007-04-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0097519247219799987,2.0,213.84689600099998,0.0,0.011795356492399999,0.00834177381952,44.0,1.06412019072,1.06412019072,0.0,0.0993332693372
2007-04-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0023720772619499997,2.0,1576.4106822199999,0.0,0.011795356492399999,0.02075443999,45.0,1.08487463071,1.08487463071,0.0,0.0993332693372
2007-04-17,"('CAR25', 'less than threshold of', 0.0)",0,0.00084516565246800003,0,0,0,0,-0.00514681288713,46.0,1.07972781782,1.08487463071,0.0047441545239,0.0993332693372
2007-04-18,"('CAR25', 'less than threshold of', 0.0)",0,0.0,0,0,0,0,0.0,46.0,1.07972781782,1.08487463071,0.0047441545239,0.0993332693372
2007-04-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0074886799024700005,2.0,148.58261466799999,0.0,0.011795356492399999,0.0,46.0,1.07972781782,1.08487463071,0.0047441545239,0.0993332693372
2007-04-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0117545375972,2.0,772.47736921399996,0.0,0.011795356492399999,0.0161714720189,47.0,1.09589928984,1.09589928984,0.0,0.0993332693372
2007-04-23,"('CAR25', 'less than threshold of', 0.0)",0,0.00016798252981699998,0,0,0,0,-0.0257635788103,48.0,1.07013571103,1.09589928984,0.0235090751944,0.0993332693372
2007-04-24,"('CAR25', 'less than threshold of', 0.0)",0,0.0082297615048700003,0,0,0,0,0.0,48.0,1.07013571103,1.09589928984,0.0235090751944,0.0993332693372
2007-04-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00133266699983,2.0,980.58898240300005,0.0,0.011795356492399999,0.0,48.0,1.07013571103,1.09589928984,0.0235090751944,0.0993332693372
2007-04-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0062761506276200005,2.0,381.91067902300006,0.0,0.011795356492399999,0.00285226909485,49.0,1.07298798012,1.09589928984,0.0209064007322,0.0993332693372
2007-04-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0053707553707600005,2.0,514.71010570500005,0.0,0.011795356492399999,0.0134684683698,50.0,1.08645644849,1.09589928984,0.00861652291707,0.0993332693372
2007-04-30,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0015509219369300002,2.0,373.20514508800005,0.0,0.011795356492399999,0.0116701836117,51.0,1.0981266321,1.0981266321,0.0,0.0993332693372
2007-05-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00051617343427399999,2.0,56.718810729300003,0.0,0.011795356492399999,0.00340621736651,52.0,1.10153284947,1.10153284947,0.0,0.0993332693372
2007-05-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.010722533817200001,2.0,86.354260597000007,0.0,0.011795356492399999,0.00113716398775,53.0,1.10267001346,1.10267001346,0.0,0.0993332693372
2007-05-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0086710021677500002,2.0,2117.7764297799999,0.0,0.011795356492399999,0.023646833017,54.0,1.12631684648,1.12631684648,0.0,0.0993332693372
2007-05-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0023144321375400002,2.0,1127.32840994,0.0,0.011795356492399999,0.0195325916347,55.0,1.14584943811,1.14584943811,0.0,0.0993332693372
2007-05-14,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0075653370013799995,2.0,16.1332161588,0.0,0.011795356492399999,-0.00530398152869,56.0,1.14054545658,1.14584943811,0.00462886427508,0.0993332693372
2007-05-15,"('CAR25', 'less than threshold of', 0.0)",0,0.0062976466688799996,0,0,0,0,-0.0172572214889,57.0,1.12328823509,1.14584943811,0.0196895004415,0.0993332693372
2007-05-16,"('CAR25', 'less than threshold of', 0.0)",0,-0.0018115942029000001,0,0,0,0,0.0,57.0,1.12328823509,1.14584943811,0.0196895004415,0.0993332693372
2007-05-17,"('CAR25', 'less than threshold of', 0.0)",0,0.0084144530605500013,0,0,0,0,0.0,57.0,1.12328823509,1.14584943811,0.0196895004415,0.0993332693372
2007-05-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00068563592732300005,2.0,910.44166393600005,0.0,0.011795356492399999,0.0,57.0,1.12328823509,1.14584943811,0.0196895004415,0.0993332693372
2007-05-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00034258307639599997,2.0,21.977112784599999,0.0,0.011795356492399999,0.00154033354144,58.0,1.12482856863,1.14584943811,0.0183452282446,0.0993332693372
2007-05-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00016390755613799997,2.0,68.426557302999996,0.0,0.011795356492399999,-0.000770694462922,59.0,1.12405787417,1.14584943811,0.019017824868,0.0993332693372
2007-05-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0091773189118299989,2.0,4.8644589831599996,0.0,0.011795356492399999,0.000368483158226,60.0,1.12442635733,1.14584943811,0.0186962440861,0.0993332693372
2007-05-24,"('CAR25', 'less than threshold of', 0.0)",0,0.0038041680449899997,0,0,0,0,-0.0206384385482,61.0,1.10378791878,1.14584943811,0.0367077191209,0.0993332693372
2007-05-25,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0028388928318000004,2.0,1626.92350784,0.0,0.011795356492399999,0.0,61.0,1.10378791878,1.14584943811,0.0367077191209,0.0993332693372
2007-05-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.000651890482399,2.0,2330.0828867599998,0.0,0.011795356492399999,-0.00626707122091,62.0,1.09752084756,1.14584943811,0.0421770862231,0.0993332693372
2007-05-31,"('CAR25', 'less than threshold of', 0.0)",0,0.0042400521852600003,0,0,0,0,-0.00143092678952,63.0,1.09608992077,1.14584943811,0.0434258775057,0.0993332693372
2007-06-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00048717115946699994,2.0,241.25726582799999,0.0,0.011795356492399999,0.0,63.0,1.09608992077,1.14584943811,0.0434258775057,0.0993332693372
2007-06-04,"('CAR25', 'less than threshold of', 0.0)",0,-0.00422009414056,0,0,0,0,-0.00106796679516,64.0,1.09502195398,1.14584943811,0.0443579081545,0.0993332693372
2007-06-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.017225910640599997,2.0,13187.2974392,0.0,0.011795356492399999,0.0,64.0,1.09502195398,1.14584943811,0.0443579081545,0.0993332693372
2007-06-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.017969007583299997,2.0,2479.6376713499999,0.0,0.011795356492399999,0.0377255006574,65.0,1.13274745463,1.14584943811,0.0114342975974,0.0993332693372
2007-06-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00141093474427,2.0,14312.677881799998,0.0,0.011795356492399999,-0.0407086952045,66.0,1.09203875943,1.14584943811,0.0469613868036,0.0993332693372
2007-06-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0018062397372700001,2.0,62192.237389800001,0.0,0.011795356492399999,0.00308159085553,67.0,1.09512035028,1.14584943811,0.0442720362196,0.0993332693372
2007-06-11,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0070043103448299993,2.0,50.492750529399999,0.0,0.011795356492399999,-0.00395609978755,68.0,1.0911642505,1.14584943811,0.047724583872,0.0993332693372
2007-06-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0150912106136,2.0,2786.8617104599998,0.0,0.011795356492399999,0.0152857060953,69.0,1.10644995659,1.14584943811,0.0343845187754,0.0993332693372
2007-06-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0060447639274599993,2.0,7702.3906401900003,0.0,0.011795356492399999,0.0333953386567,70.0,1.13984529525,1.14584943811,0.00523990557752,0.0993332693372
2007-06-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0053588827541400002,2.0,474.96020585599996,0.0,0.011795356492399999,0.0137801914472,71.0,1.1536254867,1.1536254867,0.0,0.0993332693372
2007-06-15,"('CAR25', 'less than threshold of', 0.0)",0,-0.00113067355839,0,0,0,0,-0.0123642874508,72.0,1.14126119924,1.1536254867,0.0107177655083,0.0993332693372
2007-06-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.015103617843299999,2.0,387.55644184599998,0.0,0.011795356492399999,0.0,72.0,1.14126119924,1.1536254867,0.0107177655083,0.0993332693372
2007-06-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0,2.0,7730.2845891899997,0.0,0.011795356492399999,0.0344743460256,73.0,1.17573554527,1.17573554527,0.0,0.0993332693372
2007-06-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0057301899148700002,2.0,5942.4834977500004,0.0,0.011795356492399999,0.0,74.0,1.17573554527,1.17573554527,0.0,0.0993332693372
2007-06-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0099300016278699998,2.0,425.00346162300002,0.0,0.011795356492399999,0.0134743759281,75.0,1.1892099212,1.1892099212,0.0,0.0993332693372
2007-06-22,"('CAR25', 'less than threshold of', 0.0)",0,-0.0046037487668500006,0,0,0,0,-0.0236177129068,76.0,1.16559220829,1.1892099212,0.0198600032557,0.0993332693372
