dates,signals,gainAhead,prior_index
2002-05-23,-1.0,-0.0133739044877,772
2002-05-24,-1.0,-0.0162791556631,773
2002-05-29,-1.0,0.00200872952551,774
2002-05-30,-1.0,0.00310073162278,775
2002-05-31,-1.0,-0.0289036234591,776
2002-06-03,1.0,0.00108669519642,777
2002-06-04,-1.0,0.0073584506907,778
2002-06-05,1.0,-0.0184238632896,779
2002-06-06,-1.0,0.000621769712043,780
2002-06-07,1.0,0.00253407899336,781
2002-06-10,1.0,-0.0184200586885,782
2002-06-11,-1.0,0.00414385082137,783
2002-06-12,-1.0,-0.00707442888725,784
2002-06-13,1.0,-0.00123695017565,785
2002-06-14,-1.0,0.0281779451105,786
2002-06-17,-1.0,0.00775724169831,787
2002-06-18,1.0,-0.0226622935771,788
2002-06-19,-1.0,-0.0155954955043,789
2002-06-20,1.0,-0.0166476171545,790
2002-06-21,1.0,0.00822720840914,791
2002-06-24,1.0,-0.0222346973555,792
2002-06-25,1.0,-0.00271694553806,793
2002-06-26,1.0,0.0202424155195,794
2002-06-27,-1.0,-0.000503829101169,795
2002-06-28,1.0,-0.0221191652384,796
2002-07-01,1.0,-0.0212792280094,797
2002-07-02,-1.0,0.00325496144609,798
2002-07-03,1.0,0.0245272519188,799
2002-07-08,1.0,-0.0213472437152,800
2002-07-09,1.0,-0.0376149286866,801
2002-07-10,-1.0,0.00890078561946,802
2002-07-11,1.0,-0.00665444348576,803
2002-07-12,1.0,0.000510298253043,804
2002-07-15,1.0,-0.0169614758546,805
2002-07-16,1.0,-0.00107079382251,806
2002-07-17,1.0,-0.0330202232291,807
2002-07-18,1.0,-0.0347420630386,808
2002-07-19,1.0,-0.0309369894154,809
2002-07-22,1.0,-0.0277828684529,810
2002-07-23,1.0,0.0628715048696,811
2002-07-24,1.0,-0.0104400671569,812
2002-07-25,1.0,0.0154131071151,813
2002-07-26,1.0,0.0500558922163,814
2002-07-29,1.0,0.0128979482065,815
2002-07-30,1.0,0.00758933510344,816
2002-07-31,1.0,-0.0303043611928,817
2002-08-01,1.0,-0.0207210471489,818
2002-08-02,1.0,-0.036075202923,819
2002-08-05,1.0,0.0344504954058,820
2002-08-06,1.0,0.0154920104826,821
2002-08-07,1.0,0.0341311348117,822
2002-08-08,1.0,0.00390888111039,823
2002-08-09,1.0,-0.010438091886,824
2002-08-12,1.0,-0.0178396763294,825
2002-08-13,1.0,0.0371535597479,826
2002-08-14,1.0,0.0151015865395,827
2002-08-15,1.0,-0.00202085348812,828
2002-08-16,-1.0,0.0194954869563,829
2002-08-19,1.0,-0.00563115412247,830
2002-08-20,1.0,0.00618366110987,831
2002-08-21,-1.0,0.0132311168837,832
2002-08-22,-1.0,-0.0176126060404,833
2002-08-23,1.0,0.0106721547993,834
2002-08-26,1.0,-0.0168783457542,835
2002-08-27,1.0,-0.0225918729047,836
2002-08-28,1.0,0.00572389836803,837
2002-08-29,1.0,-0.00247637666993,838
2002-08-30,-1.0,-0.0291696609394,839
2002-09-04,-1.0,-0.00809752924419,840
2002-09-05,-1.0,0.0103684942504,841
2002-09-06,1.0,0.0127464804494,842
2002-09-09,-1.0,0.00559134556947,843
2002-09-10,1.0,-0.00725250815907,844
2002-09-11,-1.0,-0.0162934593715,845
2002-09-12,-1.0,0.000630126813021,846
2002-09-13,1.0,0.00529647913457,847
2002-09-16,-1.0,-0.0289268216291,848
2002-09-17,-1.0,-0.00489563654794,849
2002-09-18,-1.0,-0.0256983110885,850
2002-09-19,-1.0,-0.00111682726009,851
2002-09-20,-1.0,-0.00557848536391,852
2002-09-23,-1.0,-0.0195564805512,853
2002-09-24,1.0,0.0248386585172,854
2002-09-25,-1.0,0.0164633057556,855
2002-09-26,-1.0,-0.0339274839556,856
2002-09-27,-1.0,-0.0136136063328,857
2002-09-30,-1.0,0.046553927834,858
2002-10-01,-1.0,-0.0220771290338,859
2002-10-02,-1.0,-0.0137374513665,860
2002-10-03,1.0,-0.0192982028929,861
2002-10-04,1.0,-0.0215402187543,862
2002-10-07,1.0,0.0152514845455,863
2002-10-08,1.0,-0.0266828305047,864
2002-10-09,-1.0,0.0290065357799,865
2002-10-10,1.0,0.0486161371634,866
2002-10-11,1.0,0.00535497536711,867
2002-10-14,-1.0,0.0436413995549,868
2002-10-15,-1.0,-0.0218666001293,869
2002-10-16,-1.0,0.0171724081954,870
2002-10-17,1.0,0.00751219734622,871
2002-10-18,1.0,0.018374574296,872
2002-10-21,-1.0,-0.00843267745842,873
2002-10-22,-1.0,0.00509815346002,874
2002-10-23,-1.0,-0.0204786907907,875
2002-10-24,1.0,0.0233878860993,876
2002-10-25,-1.0,-0.0102979281814,877
2002-10-28,-1.0,-0.00958480813529,878
2002-10-29,1.0,0.00763540650314,879
2002-10-30,1.0,-0.00142993863649,880
2002-10-31,-1.0,0.0117039509291,881
2002-11-01,-1.0,0.012081225063,882
2002-11-04,-1.0,0.00711375399185,883
2002-11-05,-1.0,0.0106171273618,884
2002-11-06,-1.0,-0.0217793501899,885
2002-11-07,1.0,-0.0128962328843,886
2002-11-08,1.0,-0.0152720509143,887
2002-11-11,-1.0,0.0110371508221,888
2002-11-12,1.0,-0.00384896741883,889
2002-11-13,-1.0,0.0191045383164,890
2002-11-14,-1.0,0.00713937297681,891
2002-11-15,-1.0,-0.0126144769285,892
2002-11-18,-1.0,0.00263093353548,893
2002-11-19,1.0,0.0231159243034,894
2002-11-20,-1.0,0.0183987741396,895
2002-11-21,-1.0,-0.00959342652865,896
2002-11-22,-1.0,0.00409434226546,897
2002-11-25,-1.0,-0.0241761543497,898
2002-11-26,-1.0,0.0350128659086,899
2002-11-27,-1.0,-0.00525913176516,900
2002-12-02,-1.0,-0.0139062449934,901
2002-12-03,-1.0,-0.00473327917682,902
2002-12-04,1.0,-0.0105780950723,903
2002-12-05,-1.0,0.00272779268776,904
2002-12-06,-1.0,-0.0290136457374,905
2002-12-09,-1.0,0.0160869417865,906
2002-12-10,-1.0,0.000733798072112,907
2002-12-11,-1.0,0.000544390005444,908
2002-12-12,-1.0,-0.0143463101557,909
2002-12-13,-1.0,0.0286145596287,910
2002-12-16,-1.0,-0.00930935535452,911
2002-12-17,-1.0,-0.0121606084726,912
2002-12-18,-1.0,-0.00775549487443,913
2002-12-19,-1.0,0.0111884326044,914
2002-12-20,-1.0,-0.00255423568122,915
2002-12-23,-1.0,-0.00105114843558,916
2002-12-24,-1.0,-0.0264294989477,917
2002-12-27,-1.0,0.0118315300502,918
2002-12-30,-1.0,-0.00568181818182,919
2002-12-31,-1.0,0.0368228571429,920
2003-01-03,-1.0,0.0227067304513,921
2003-01-06,-1.0,-0.00423573537971,922
2003-01-07,-1.0,-0.0142549437704,923
2003-01-08,-1.0,0.0158226458187,924
2003-01-09,-1.0,7.56650416698e-05,925
2003-01-10,-1.0,0.00451794206658,926
2003-01-13,-1.0,-0.00130194323097,927
2003-01-14,1.0,-0.0119266944633,928
2003-01-15,1.0,0.000654236179261,929
2003-01-16,-1.0,-0.0169554320584,930
2003-01-17,-1.0,-0.0282882922828,931
2003-01-22,1.0,0.00584061508978,932
2003-01-23,1.0,-0.0229205888357,933
2003-01-24,-1.0,-0.0178055320186,934
2003-01-27,1.0,0.00932414705917,935
2003-01-28,1.0,0.00916775946047,936
2003-01-29,-1.0,-0.0269053613486,937
2003-01-30,1.0,0.0217355017169,938
2003-01-31,1.0,0.00346577980046,939
2003-02-03,1.0,-0.0128500325612,940
2003-02-04,1.0,-0.00578416011875,941
2003-02-05,1.0,-0.000876818806579,942
2003-02-06,1.0,-0.0167216147625,943
2003-02-07,1.0,0.00960054033192,944
2003-02-10,1.0,-0.00789649734792,945
2003-02-11,1.0,-0.0169542548196,946
2003-02-12,1.0,0.00162912333566,947
2003-02-13,1.0,0.0282737367314,948
2003-02-14,-1.0,0.0103824746682,949
2003-02-19,-1.0,-0.0126181480043,950
2003-02-20,-1.0,0.00767717708768,951
2003-02-21,-1.0,-0.0155804516793,952
2003-02-24,-1.0,0.00818391578138,953
2003-02-25,-1.0,-0.0121821844492,954
2003-02-26,-1.0,0.0104741103643,955
2003-02-27,-1.0,0.00414382784605,956
2003-02-28,-1.0,-0.00739718859263,957
2003-03-03,-1.0,-0.0145332119237,958
2003-03-04,-1.0,0.0085713243608,959
2003-03-05,-1.0,-0.00902888278123,960
2003-03-06,-1.0,0.00862456968385,961
2003-03-07,-1.0,-0.0283419364176,962
2003-03-10,-1.0,-0.0107489511705,963
2003-03-11,-1.0,0.0105646173149,964
2003-03-12,-1.0,0.0347023912989,965
2003-03-13,-1.0,0.00161992872314,966
2003-03-14,-1.0,0.0320586543991,967
2003-03-17,-1.0,0.00444583739611,968
2003-03-18,-1.0,0.00894477123805,969
2003-03-19,-1.0,0.000549796689766,970
2003-03-20,1.0,0.0253683330853,971
2003-03-21,-1.0,-0.0397347296498,972
2003-03-24,-1.0,0.0090570863853,973
2003-03-25,-1.0,0.00337600387146,974
2003-03-26,1.0,-0.00705082565857,975
2003-03-27,-1.0,0.000994587593098,976
2003-03-28,-1.0,-0.0239388127643,977
2003-03-31,-1.0,0.0157074879856,978
2003-04-01,-1.0,0.0218625085947,979
2003-04-02,-1.0,-0.00125449050579,980
2003-04-03,-1.0,0.0046017699115,981
2003-04-04,-1.0,0.00393280138216,982
2003-04-07,-1.0,-0.00417779991848,983
2003-04-08,-1.0,-0.0150304132795,984
2003-04-09,-1.0,0.00385534380663,985
2003-04-10,-1.0,-0.00163280324721,986
2003-04-11,-1.0,0.0204434206738,987
2003-04-14,-1.0,0.0105304740406,988
2003-04-15,-1.0,-0.015413311293,989
2003-04-16,-1.0,0.0119337969213,990
2003-04-17,-1.0,0.0192478000112,991
2003-04-22,-1.0,0.00888673808319,992
2003-04-23,-1.0,-0.00700970238744,993
2003-04-24,-1.0,-0.00991359908659,994
2003-04-25,-1.0,0.0150137496673,995
2003-04-28,-1.0,0.00133277982914,996
2003-04-29,-1.0,-0.000894610517129,997
2003-04-30,-1.0,0.000895411561729,998
2003-05-01,-1.0,0.0156884137028,999
2003-05-02,-1.0,-0.00520956411523,1000
2003-05-05,-1.0,0.0111647392915,1001
2003-05-06,-1.0,-0.00712249191111,1002
2003-05-07,-1.0,-0.0112712411271,1003
2003-05-08,-1.0,0.0177848844798,1004
2003-05-09,-1.0,0.00906302435688,1005
2003-05-12,-1.0,-0.00419424879521,1006
2003-05-13,-1.0,0.00110615939331,1007
2003-05-14,-1.0,0.00648088139987,1008
2003-05-15,-1.0,-0.0063335901956,1009
2003-05-16,-1.0,-0.0179639446315,1010
2003-05-19,-1.0,-0.00911923151814,1011
2003-05-20,-1.0,0.00817694516316,1012
2003-05-21,-1.0,0.0102980032053,1013
2003-05-22,-1.0,-0.00222939152617,1014
2003-05-23,-1.0,0.0211083778238,1015
2003-05-28,-1.0,-0.00114669247601,1016
2003-05-29,-1.0,0.0156087080161,1017
2003-05-30,-1.0,0.00277924690705,1018
2003-06-02,-1.0,0.00382638551351,1019
2003-06-03,-1.0,0.0154738479607,1020
2003-06-04,-1.0,0.00626971968875,1021
2003-06-05,-1.0,-0.00776311411778,1022
2003-06-06,-1.0,-0.00937846103824,1023
2003-06-09,-1.0,0.00939544997641,1024
2003-06-10,-1.0,0.011157402703,1025
2003-06-11,-1.0,0.00494432608433,1026
2003-06-12,-1.0,-0.01,1027
2003-06-13,-1.0,0.0192626262626,1028
