Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20030110,120770.0,121123.0,120516.0,120895.0,1140044,701982,0,0,0.0
20030113,120663.0,120803.0,120335.0,120660.0,950995,694171,0,0,0.0
20030114,120791.0,120899.0,120452.0,120884.0,1217279,689508,0,0,0.0
20030115,120908.0,121080.0,120601.0,121012.0,1013128,692621,0,0,0.0
20030116,120929.0,121155.0,120804.0,121076.0,1107573,703221,0,0,0.0
20030117,121271.0,121785.0,121167.0,121738.0,0,0,0,0,0.0
20030120,121698.0,122041.0,121541.0,122005.0,1136488,829469,0,0,0.0
20030121,121911.0,122286.0,121797.0,122219.0,1209096,818999,0,0,0.0
20030122,122253.0,122435.0,122085.0,122240.0,960400,787846,0,0,0.0
20030123,122136.0,122680.0,121968.0,122603.0,1163578,974345,0,0,0.0
20030124,122595.0,123288.0,122512.0,123211.0,1110639,828224,0,0,0.0
20030127,123001.0,123437.0,122811.0,122880.0,1216373,795493,0,0,0.0
20030128,122788.0,122999.0,122576.0,122805.0,1250820,810084,0,0,0.0
20030129,122927.0,123266.0,122693.0,122730.0,1205452,812029,0,0,0.0
20030130,122607.0,122711.0,122351.0,122420.0,1209508,793408,0,0,0.0
20030131,122628.0,122988.0,122447.0,122655.0,969064,799261,0,0,0.0
20030203,122532.0,122743.0,122287.0,122612.0,718816,779034,0,0,0.0
20030204,122639.0,123255.0,122661.0,123188.0,952237,812194,0,0,0.0
20030205,123247.0,123490.0,122554.0,122558.0,1070721,799334,0,0,0.0
20030206,122799.0,123223.0,122714.0,123177.0,1038841,791014,0,0,0.0
20030207,123055.0,123447.0,122821.0,123358.0,863838,787010,0,0,0.0
20030210,123204.0,123436.0,122864.0,123006.0,809439,793566,0,0,0.0
20030211,122926.0,123585.0,122747.0,123337.0,1126390,770493,0,0,0.0
20030212,123385.0,123862.0,123334.0,123775.0,1046557,743449,0,0,0.0
20030213,124004.0,124289.0,123889.0,124245.0,1009931,733985,0,0,0.0
20030214,124121.0,124161.0,123451.0,123626.0,1158923,0,0,0,0.0
20030217,123491.0,123638.0,123259.0,123487.0,463372,715230,0,0,0.0
20030218,123512.0,123702.0,123366.0,123519.0,866400,682588,0,0,0.0
20030219,123704.0,124182.0,123654.0,124138.0,927999,724112,0,0,0.0
20030220,124120.0,124395.0,124081.0,124330.0,919849,709852,0,0,0.0
20030221,124312.0,124502.0,123814.0,123999.0,1051313,716822,200306,200306,0.0
20030224,124120.0,124502.0,124145.0,124330.0,740477,65868,0,0,-830.0
20030225,124496.0,124792.0,124382.0,124470.0,1094305,75757,0,0,0.0
20030226,124270.0,124534.0,124167.0,124492.0,1067703,93339,0,0,0.0
20030227,124636.0,124652.0,123737.0,123965.0,1383167,121755,0,0,0.0
20030228,124055.0,124502.0,123866.0,124492.0,978609,164974,0,0,0.0
20030303,124302.0,124620.0,124199.0,124546.0,880438,239577,0,0,0.0
20030304,124646.0,124749.0,124425.0,124449.0,1725008,438015,0,0,0.0
20030305,124753.0,124813.0,124479.0,124546.0,1590146,615082,0,0,0.0
20030306,124527.0,125049.0,124199.0,124987.0,1529179,699576,0,0,0.0
20030307,124882.0,125328.0,124909.0,125170.0,1042493,677310,0,0,0.0
20030310,125323.0,125575.0,125296.0,125568.0,556352,671928,0,0,0.0
20030311,125613.0,125607.0,125188.0,125321.0,840796,668745,0,0,0.0
20030312,125205.0,125414.0,125102.0,125149.0,792705,680596,0,0,0.0
20030313,124861.0,124920.0,123769.0,123913.0,1707495,642913,0,0,0.0
20030314,123732.0,123974.0,123242.0,123386.0,1466099,644269,0,0,0.0
20030317,123861.0,124006.0,122113.0,122214.0,1469851,691143,0,0,0.0
20030318,122195.0,122716.0,121952.0,122300.0,1460675,710616,0,0,0.0
20030319,122174.0,122619.0,121361.0,121504.0,1313808,728270,0,0,0.0
20030320,121335.0,122254.0,121264.0,121923.0,1282380,687673,0,0,0.0
20030321,121797.0,121878.0,120866.0,121095.0,717044,681967,0,0,0.0
20030324,121475.0,121867.0,121479.0,121783.0,1090684,707225,0,0,0.0
20030325,121905.0,122297.0,121554.0,121751.0,941373,674904,0,0,0.0
20030326,121851.0,121921.0,121436.0,121848.0,996215,681972,0,0,0.0
20030327,122001.0,122491.0,121920.0,121988.0,1156703,659520,0,0,0.0
20030328,122162.0,122620.0,122017.0,122515.0,908140,639854,0,0,0.0
20030331,122775.0,123372.0,122802.0,123343.0,806838,622271,0,0,0.0
20030401,123323.0,123587.0,123135.0,123504.0,990288,676513,0,0,0.0
20030402,123194.0,123179.0,122361.0,122440.0,1040351,668385,0,0,0.0
20030403,122592.0,122695.0,121565.0,122182.0,1423746,693534,0,0,0.0
20030404,122098.0,122265.0,121716.0,122074.0,943539,686865,0,0,0.0
20030407,121335.0,121502.0,121125.0,121472.0,879306,718483,0,0,0.0
20030408,121604.0,121824.0,121308.0,121752.0,930622,724184,0,0,0.0
20030409,122013.0,122415.0,121641.0,122397.0,1136425,708985,0,0,0.0
20030410,122475.0,122641.0,122318.0,122515.0,1030884,681503,0,0,0.0
20030411,122410.0,122394.0,121555.0,122042.0,1062595,719254,0,0,0.0
20030414,122023.0,122007.0,121598.0,121633.0,686274,734269,0,0,0.0
20030415,121518.0,122157.0,121361.0,122009.0,948963,772422,0,0,0.0
20030416,121787.0,122544.0,121770.0,122547.0,926420,755717,0,0,0.0
20030417,122626.0,122823.0,122093.0,122224.0,0,0,0,0,0.0
20030422,122207.0,122930.0,122211.0,122654.0,671058,688344,0,0,0.0
20030423,122551.0,122565.0,122254.0,122310.0,813825,691674,0,0,0.0
20030424,122540.0,123102.0,122491.0,123073.0,1085404,741779,0,0,0.0
20030425,123045.0,123145.0,122814.0,123041.0,709794,703932,0,0,0.0
20030428,123282.0,123328.0,122857.0,122955.0,794295,705211,0,0,0.0
20030429,122916.0,122963.0,122524.0,122761.0,919421,663036,0,0,0.0
20030430,122851.0,123457.0,122621.0,123428.0,0,0,0,0,0.0
20030502,123604.0,123672.0,123094.0,123256.0,695440,684426,0,0,0.0
20030505,123142.0,123522.0,123116.0,123385.0,357165,669975,0,0,0.0
20030506,123551.0,123554.0,123267.0,123428.0,535018,672277,0,0,0.0
20030507,124056.0,124392.0,123891.0,124353.0,1126991,702875,0,0,0.0
20030508,124540.0,124865.0,124375.0,124815.0,1101180,697747,0,0,0.0
20030509,124658.0,124854.0,124504.0,124718.0,776936,737998,0,0,0.0
20030512,125024.0,125176.0,124762.0,124793.0,791020,727098,0,0,0.0
20030513,124959.0,125079.0,124547.0,125073.0,1072440,717355,0,0,0.0
20030514,125056.0,125111.0,124622.0,124998.0,1224647,727714,0,0,0.0
20030515,125185.0,125433.0,124998.0,125428.0,1100533,709884,0,0,0.0
20030516,125250.0,125852.0,125224.0,125665.0,1023203,772655,0,0,0.0
20030519,126153.0,126508.0,126073.0,126450.0,936620,765016,0,0,0.0
20030520,126293.0,126594.0,125965.0,126590.0,871095,755725,0,0,0.0
20030521,126702.0,126787.0,126331.0,126612.0,1132075,741361,0,0,0.0
20030522,126390.0,126884.0,126385.0,126816.0,806272,767957,200309,200309,0.0
20030523,126895.0,127389.0,126880.0,127375.0,806272,58789,0,0,-520.0
20030526,127284.0,127594.0,127226.0,127623.0,0,0,0,0,0.0
20030527,127554.0,127929.0,126967.0,127083.0,1307208,101113,0,0,0.0
20030528,126971.0,127022.0,125973.0,126284.0,1695573,131128,0,0,0.0
20030529,126496.0,126936.0,126016.0,126975.0,805141,144974,0,0,0.0
20030530,126928.0,127368.0,126394.0,126921.0,954419,161457,0,0,0.0
20030602,126712.0,126709.0,126232.0,126435.0,966021,225136,0,0,0.0
20030603,126658.0,127756.0,126513.0,127763.0,1779970,390065,0,0,0.0
20030604,127684.0,127734.0,127139.0,127385.0,2138321,557257,0,0,0.0
20030605,127295.0,127950.0,126891.0,127644.0,2060530,741594,0,0,0.0
20030606,127533.0,127918.0,126956.0,127385.0,1288799,729225,0,0,0.0
20030609,127490.0,128123.0,127388.0,128065.0,1288799,729225,0,0,0.0
20030610,128073.0,128706.0,127777.0,128659.0,954167,745234,0,0,0.0
20030611,128548.0,128857.0,128231.0,128702.0,1111750,748739,0,0,0.0
20030612,128516.0,128781.0,128296.0,128724.0,1134686,764801,0,0,0.0
20030613,128613.0,129299.0,128566.0,129253.0,965521,768293,0,0,0.0
20030616,129185.0,129547.0,128652.0,128756.0,922946,786468,0,0,0.0
20030617,128807.0,128867.0,127756.0,127978.0,1436458,771798,0,0,0.0
20030618,127900.0,127971.0,126903.0,127060.0,1612997,753593,0,0,0.0
20030619,127166.0,127464.0,126633.0,127352.0,1370505,781208,0,0,0.0
20030620,127144.0,127691.0,126719.0,126736.0,878358,746242,0,0,0.0
20030623,126842.0,127281.0,126762.0,127244.0,737718,805290,0,0,0.0
20030624,127479.0,127465.0,126881.0,127330.0,975095,736409,0,0,0.0
20030625,127544.0,127994.0,127410.0,127686.0,993655,743648,0,0,0.0
20030626,126723.0,126979.0,125876.0,125969.0,1635756,753379,0,0,0.0
20030627,125730.0,126213.0,125368.0,125386.0,1105772,762121,0,0,0.0
20030630,125525.0,126191.0,125519.0,126164.0,835316,768019,0,0,0.0
20030701,126216.0,126461.0,125962.0,126024.0,1094484,759409,0,0,0.0
20030702,125827.0,125813.0,125163.0,125592.0,1535963,778956,0,0,0.0
20030703,125525.0,125662.0,124774.0,124944.0,1459872,784657,0,0,0.0
20030704,124823.0,125489.0,124839.0,125516.0,0,0,0,0,0.0
20030707,125169.0,125230.0,124699.0,124846.0,745955,760280,0,0,0.0
20030708,124672.0,125316.0,124494.0,124889.0,1099656,777215,0,0,0.0
20030709,125136.0,125435.0,125023.0,125213.0,962473,762449,0,0,0.0
20030710,125492.0,125770.0,125379.0,125796.0,836570,762557,0,0,0.0
20030711,125773.0,125748.0,125379.0,125742.0,740584,766290,0,0,0.0
20030714,125924.0,126137.0,125865.0,125947.0,493238,764770,0,0,0.0
20030715,125611.0,125630.0,124267.0,124295.0,1256127,791944,0,0,0.0
20030716,123883.0,124680.0,123738.0,124425.0,1470030,859512,0,0,0.0
20030717,124704.0,124766.0,123803.0,124544.0,1274125,806376,0,0,0.0
20030718,124650.0,124658.0,124321.0,124587.0,654873,795907,0,0,0.0
20030721,124456.0,124550.0,123986.0,124177.0,846864,782784,0,0,0.0
20030722,123657.0,124399.0,123619.0,124015.0,1183055,791142,0,0,0.0
20030723,124391.0,125047.0,124191.0,125041.0,1199762,948609,0,0,0.0
20030724,124866.0,125036.0,124137.0,124350.0,1135697,786981,0,0,0.0
20030725,124391.0,125090.0,124396.0,124760.0,816379,767752,0,0,0.0
20030728,124531.0,124593.0,123770.0,123907.0,1126416,786022,0,0,0.0
20030729,123689.0,124550.0,123662.0,123885.0,1314993,793160,0,0,0.0
20030730,123603.0,124118.0,123349.0,123917.0,1237692,796450,0,0,0.0
20030731,124100.0,124312.0,123047.0,123107.0,1369808,840496,0,0,0.0
20030801,122966.0,123502.0,122658.0,122999.0,1280940,833015,0,0,0.0
20030804,123312.0,123588.0,123079.0,123593.0,657955,792573,0,0,0.0
20030805,123766.0,123793.0,123209.0,123258.0,798891,790448,0,0,0.0
20030806,123226.0,123620.0,122971.0,123593.0,851736,783330,0,0,0.0
20030807,123766.0,124095.0,123641.0,123928.0,699641,777865,0,0,0.0
20030808,124166.0,124905.0,124127.0,124911.0,649677,795418,0,0,0.0
20030811,124501.0,124570.0,123987.0,124079.0,641016,759233,0,0,0.0
20030812,124134.0,124484.0,124041.0,124241.0,678974,737814,0,0,0.0
20030813,123961.0,123987.0,123112.0,123269.0,1063010,777503,0,0,0.0
20030814,123162.0,123253.0,122615.0,122740.0,1087732,792915,0,0,0.0
20030815,123022.0,123437.0,122982.0,123334.0,597960,794496,0,0,0.0
20030818,123152.0,123459.0,122842.0,123453.0,483882,787825,0,0,0.0
20030819,123314.0,123729.0,122766.0,123723.0,839104,811911,0,0,0.0
20030820,123552.0,123869.0,122950.0,123248.0,884906,826760,0,0,0.0
20030821,123142.0,123308.0,122723.0,122859.0,873198,828251,200312,200312,0.0
20030822,122829.0,123081.0,122853.0,123043.0,569265,74236,0,0,-840.0
20030825,122981.0,123418.0,122929.0,123010.0,374927,74649,0,0,0.0
20030826,122981.0,123190.0,122820.0,123228.0,850282,77607,0,0,0.0
20030827,123242.0,123310.0,122885.0,122923.0,673082,95470,0,0,0.0
20030828,122894.0,123343.0,122689.0,123326.0,968157,138430,0,0,0.0
20030829,123384.0,123354.0,122950.0,123337.0,692195,119338,0,0,0.0
20030901,123166.0,123147.0,122700.0,122739.0,0,0,0,0,0.0
20030902,122589.0,122560.0,121503.0,121488.0,1536721,292753,0,0,0.0
20030903,121403.0,121799.0,121427.0,121488.0,1282087,406946,0,0,0.0
20030904,121512.0,121973.0,121492.0,121967.0,1675125,528420,0,0,0.0
20030905,121980.0,122408.0,121971.0,122293.0,875590,764874,0,0,0.0
20030908,122480.0,122876.0,122265.0,122728.0,1844905,716463,0,0,0.0
20030909,122219.0,122658.0,122178.0,122336.0,893569,760283,0,0,0.0
20030910,122545.0,122930.0,122406.0,122836.0,982462,767938,0,0,0.0
20030911,122980.0,123148.0,122450.0,122651.0,1156454,771048,0,0,0.0
20030912,122654.0,123888.0,122581.0,123761.0,1107017,780808,0,0,0.0
20030915,123600.0,123670.0,123332.0,123565.0,822156,784004,0,0,0.0
20030916,123578.0,123605.0,123288.0,123358.0,799137,764565,0,0,0.0
20030917,123404.0,123746.0,123201.0,123673.0,1138465,800505,0,0,0.0
20030918,123730.0,124007.0,123332.0,123542.0,1017082,809133,0,0,0.0
20030919,123708.0,123876.0,123604.0,123749.0,699636,827674,0,0,0.0
20030922,123567.0,124333.0,123560.0,124282.0,1035070,801824,0,0,0.0
20030923,124361.0,124387.0,124028.0,124336.0,879556,805798,0,0,0.0
20030924,124317.0,124507.0,124072.0,124456.0,879556,805798,0,0,0.0
20030925,124535.0,124670.0,124290.0,124423.0,1156085,778316,0,0,0.0
20030926,124415.0,125094.0,124410.0,124967.0,975023,802238,0,0,0.0
20030929,125046.0,125050.0,124519.0,124902.0,879085,793848,0,0,0.0
20030930,124883.0,125529.0,124911.0,125283.0,1087062,822760,0,0,0.0
20031001,125373.0,125562.0,125227.0,125327.0,824462,802878,0,0,0.0
20031002,125297.0,125268.0,124248.0,124359.0,1504111,790063,0,0,0.0
20031003,124383.0,124463.0,123280.0,123271.0,1072292,792449,0,0,0.0
20031006,123263.0,123854.0,123226.0,123761.0,741307,792871,0,0,0.0
20031007,123753.0,123810.0,123422.0,123576.0,962370,792004,0,0,0.0
20031008,123503.0,123734.0,123041.0,123641.0,1173259,793261,0,0,0.0
20031009,123623.0,123723.0,122878.0,123043.0,1054691,813633,0,0,0.0
20031010,123101.0,123647.0,122943.0,123522.0,738258,833832,0,0,0.0
20031013,123373.0,123364.0,122747.0,122902.0,554916,827640,0,0,0.0
20031014,122699.0,123005.0,122551.0,122869.0,864200,839109,0,0,0.0
20031015,122753.0,122766.0,122246.0,122282.0,1131722,861106,0,0,0.0
20031016,122350.0,122788.0,122105.0,122184.0,1061668,856107,0,0,0.0
20031017,122056.0,122570.0,121594.0,122423.0,1270874,894625,0,0,0.0
20031020,122165.0,122624.0,122040.0,122597.0,678386,894373,0,0,0.0
20031021,122437.0,123026.0,122356.0,123010.0,885466,935772,0,0,0.0
20031022,122959.0,123254.0,122628.0,123206.0,1207147,975729,0,0,0.0
20031023,123546.0,123635.0,122639.0,122695.0,956429,909670,0,0,0.0
20031024,122882.0,123146.0,122683.0,123152.0,749129,886453,0,0,0.0
20031027,122882.0,122961.0,122422.0,122869.0,675248,895381,0,0,0.0
20031028,122654.0,122787.0,122476.0,122543.0,729155,870056,0,0,0.0
20031029,123057.0,123113.0,122487.0,122619.0,1012000,940349,0,0,0.0
20031030,122350.0,122634.0,122063.0,122162.0,1147511,919273,0,0,0.0
20031031,122328.0,122884.0,122281.0,122662.0,776180,919314,0,0,0.0
20031103,122415.0,122547.0,121857.0,122042.0,764146,929893,0,0,0.0
20031104,122187.0,122438.0,122096.0,122368.0,730037,942330,0,0,0.0
20031105,122220.0,122384.0,122020.0,122303.0,977754,917844,0,0,0.0
20031106,122089.0,122101.0,121378.0,121454.0,1223775,965155,0,0,0.0
20031107,121469.0,121666.0,121041.0,121171.0,997249,983399,0,0,0.0
20031110,121241.0,121459.0,121248.0,121269.0,500952,964138,0,0,0.0
20031111,121350.0,121503.0,121346.0,121378.0,382995,953598,0,0,0.0
20031112,121361.0,121579.0,121085.0,121596.0,784869,935779,0,0,0.0
20031113,121492.0,122025.0,121368.0,121944.0,928293,940936,0,0,0.0
20031114,122134.0,122569.0,122108.0,122455.0,930925,916345,0,0,0.0
20031117,122656.0,122884.0,122532.0,122738.0,789681,898180,0,0,0.0
20031118,122623.0,123025.0,122423.0,122901.0,1008903,875220,0,0,0.0
20031119,123091.0,123221.0,122369.0,122564.0,1051137,867573,0,0,0.0
20031120,122493.0,123134.0,122456.0,122651.0,1016858,849152,0,0,0.0
20031121,122754.0,122971.0,122652.0,122945.0,614879,831482,200403,200403,0.0
20031124,122765.0,122775.0,122141.0,122173.0,733733,76443,0,0,-500.0
20031125,122066.0,122185.0,121922.0,122086.0,952579,84225,0,0,0.0
20031126,122044.0,122349.0,121977.0,121955.0,885065,96468,0,0,0.0
20031127,121858.0,121890.0,121649.0,121638.0,0,0,0,0,0.0
20031128,121716.0,122108.0,121583.0,121693.0,737265,137361,0,0,0.0
20031201,121563.0,121671.0,121375.0,121474.0,879931,179503,0,0,0.0
20031202,121563.0,121715.0,121320.0,121682.0,1405060,356239,0,0,0.0
20031203,121814.0,121879.0,121560.0,121616.0,1288274,448137,0,0,0.0
20031204,121530.0,122043.0,121505.0,122042.0,1454281,616803,0,0,0.0
20031205,122087.0,123015.0,121953.0,123004.0,1821124,791033,0,0,0.0
20031208,123081.0,123048.0,122685.0,122676.0,735380,831711,0,0,0.0
20031209,122688.0,122972.0,122477.0,122785.0,655118,819180,0,0,0.0
20031210,122273.0,122896.0,122226.0,122752.0,716706,844781,0,0,0.0
20031211,122743.0,122721.0,122401.0,122697.0,578400,808208,0,0,0.0
20031212,123016.0,123387.0,122849.0,123254.0,696117,848049,0,0,0.0
20031215,122896.0,123540.0,122838.0,123571.0,437677,825621,0,0,0.0
20031216,123595.0,123573.0,123199.0,123396.0,601516,810830,0,0,0.0
20031217,123671.0,123890.0,123483.0,123899.0,502414,817513,0,0,0.0
20031218,123857.0,124196.0,123625.0,123823.0,653872,832206,0,0,0.0
20031219,123933.0,123988.0,123461.0,123659.0,308946,830812,0,0,0.0
20031222,123988.0,124010.0,123734.0,123801.0,162289,805010,0,0,0.0
20031223,123857.0,124032.0,123800.0,123943.0,187938,795225,0,0,0.0
20031224,123857.0,124032.0,123800.0,123943.0,0,0,0,0,0.0
20031229,124239.0,124218.0,123800.0,123823.0,131690,800225,0,0,0.0
20031230,123671.0,123705.0,123221.0,123615.0,217389,800225,0,0,0.0
20040102,123420.0,124240.0,122991.0,123200.0,331165,807523,0,0,0.0
20040105,123344.0,123333.0,123046.0,123320.0,623411,812999,0,0,0.0
20040106,123475.0,124032.0,123429.0,124041.0,856978,845513,0,0,0.0
20040107,123868.0,124283.0,123735.0,124096.0,941463,836670,0,0,0.0
20040108,124032.0,124447.0,123801.0,124336.0,1128168,878201,0,0,0.0
20040109,124240.0,125223.0,124184.0,125112.0,1189791,925129,0,0,0.0
20040112,125223.0,125365.0,124949.0,125287.0,889531,938179,0,0,0.0
20040113,125223.0,125190.0,125004.0,125134.0,925762,951105,0,0,0.0
20040114,125354.0,125354.0,124753.0,125221.0,1249632,930966,0,0,0.0
20040115,125201.0,125288.0,124961.0,125090.0,1184070,919844,0,0,0.0
20040116,125081.0,125659.0,124863.0,124948.0,1441704,935335,0,0,0.0
20040119,124808.0,125080.0,124808.0,124915.0,0,0,0,0,0.0
20040120,124742.0,125331.0,124753.0,125287.0,939071,942313,0,0,0.0
20040121,125223.0,125440.0,125004.0,125134.0,1101559,966058,0,0,0.0
20040122,125365.0,125374.0,125037.0,125342.0,930271,972126,0,0,0.0
20040123,125441.0,125811.0,125212.0,125309.0,957836,972336,0,0,0.0
20040126,125190.0,125287.0,124950.0,125080.0,921155,968816,0,0,0.0
20040127,124884.0,125221.0,124819.0,125146.0,944804,962017,0,0,0.0
20040128,125124.0,125352.0,124972.0,125375.0,1009585,965699,0,0,0.0
20040129,124643.0,124631.0,124010.0,124064.0,1649505,999335,0,0,0.0
20040130,124239.0,124500.0,124163.0,124414.0,973119,968252,0,0,0.0
20040202,124381.0,124598.0,124327.0,124534.0,594599,969694,0,0,0.0
20040203,124654.0,124860.0,124622.0,124884.0,930883,945187,0,0,0.0
20040204,124894.0,125024.0,124764.0,124862.0,841211,946484,0,0,0.0
20040205,124839.0,125057.0,124731.0,124949.0,908056,983000,0,0,0.0
20040206,124752.0,125461.0,124578.0,125430.0,1264718,995173,0,0,0.0
20040209,125473.0,125548.0,125343.0,125452.0,622934,968371,0,0,0.0
20040210,125560.0,125646.0,125387.0,125408.0,643038,967092,0,0,0.0
20040211,125341.0,125788.0,125168.0,125736.0,999154,968335,0,0,0.0
20040212,125734.0,125766.0,125551.0,125670.0,772399,971218,0,0,0.0
20040213,125581.0,126116.0,125573.0,125801.0,1052512,991726,0,0,0.0
20040216,125843.0,125810.0,125650.0,125746.0,0,0,0,0,0.0
20040217,125657.0,126083.0,125683.0,126008.0,819024,992524,0,0,0.0
20040218,126138.0,126269.0,125989.0,126030.0,797359,957124,0,0,0.0
20040219,125821.0,125876.0,125519.0,125910.0,1062047,999778,0,0,0.0
20040220,125887.0,125876.0,125530.0,125560.0,869953,979956,0,0,0.0
20040223,125330.0,125734.0,125322.0,125713.0,823069,953637,200406,200406,0.0
20040224,125854.0,126138.0,125825.0,126106.0,939334,124493,0,0,-970.0
20040225,126063.0,126237.0,126001.0,126238.0,1001922,140863,0,0,0.0
20040226,126206.0,126171.0,125858.0,126150.0,1027997,174584,0,0,0.0
20040227,126173.0,126535.0,126189.0,126558.0,1051267,217392,0,0,0.0
20040301,126581.0,126634.0,126288.0,126536.0,897186,269068,0,0,0.0
20040302,126471.0,126458.0,126090.0,126084.0,1198328,366378,0,0,0.0
20040303,126118.0,126083.0,125704.0,125875.0,1542838,493565,0,0,0.0
20040304,125986.0,126160.0,125627.0,126184.0,1977998,757068,0,0,0.0
20040305,126085.0,127273.0,126068.0,127275.0,2374344,990063,0,0,0.0
20040308,127220.0,127758.0,127148.0,127694.0,1084211,1043041,0,0,0.0
20040309,127738.0,128000.0,127501.0,127826.0,955297,1043235,0,0,0.0
20040310,127705.0,127780.0,127600.0,127793.0,938683,1014403,0,0,0.0
20040311,127639.0,128320.0,127633.0,127793.0,1293352,1046857,0,0,0.0
20040312,128102.0,128188.0,127820.0,127859.0,751731,1033540,0,0,0.0
20040315,127860.0,128210.0,127864.0,127980.0,838153,1038959,0,0,0.0
20040316,127981.0,128122.0,127522.0,127682.0,936085,1008523,0,0,0.0
20040317,128245.0,128276.0,127996.0,128002.0,1109872,1074101,0,0,0.0
20040318,128069.0,128221.0,127809.0,128101.0,1039785,1050951,0,0,0.0
20040319,127959.0,128144.0,127952.0,128046.0,500236,1030795,0,0,0.0
20040322,128157.0,128386.0,128073.0,128244.0,500246,1051115,0,0,0.0
20040323,128333.0,128353.0,128040.0,128211.0,842811,1043497,0,0,0.0
20040324,128256.0,128529.0,128249.0,128464.0,950183,1084218,0,0,0.0
20040325,128476.0,128617.0,128381.0,128651.0,847762,1072710,0,0,0.0
20040326,128542.0,128683.0,128205.0,128199.0,779828,1032013,0,0,0.0
20040329,128101.0,128099.0,127389.0,127604.0,1153956,1039363,0,0,0.0
20040330,127704.0,127724.0,127587.0,127692.0,808820,1052306,0,0,0.0
20040331,127660.0,127933.0,127378.0,127912.0,1001030,1021534,0,0,0.0
20040401,127891.0,128021.0,127290.0,127714.0,1268120,1122617,0,0,0.0
20040402,127682.0,127657.0,125769.0,126292.0,1093852,1056263,0,0,0.0
20040405,126139.0,126445.0,126023.0,126138.0,1065037,1031489,0,0,0.0
20040406,126194.0,126467.0,126199.0,126458.0,787040,1037663,0,0,0.0
20040407,126547.0,126709.0,126519.0,126667.0,777468,1115146,0,0,0.0
20040408,126580.0,126599.0,126310.0,126546.0,0,0,0,0,0.0
20040413,126327.0,126291.0,125726.0,125797.0,1030616,1034941,0,0,0.0
20040414,125677.0,125916.0,125472.0,125698.0,1063261,1041517,0,0,0.0
20040415,125765.0,125872.0,125582.0,125907.0,863485,1045977,0,0,0.0
20040416,125908.0,126214.0,125858.0,126050.0,720488,1017617,0,0,0.0
20040419,126084.0,126247.0,126089.0,126127.0,544649,1023033,0,0,0.0
20040420,125996.0,125972.0,125703.0,125951.0,801835,1037956,0,0,0.0
20040421,125544.0,125785.0,125383.0,125609.0,1190942,1014451,0,0,0.0
20040422,125643.0,125829.0,125592.0,125774.0,890653,1021458,0,0,0.0
20040423,125863.0,125994.0,125471.0,125476.0,968352,1039113,0,0,0.0
20040426,125433.0,125509.0,125251.0,125454.0,752468,1009963,0,0,0.0
20040427,125477.0,125652.0,125394.0,125498.0,826119,1006004,0,0,0.0
20040428,125598.0,125641.0,125383.0,125388.0,782391,1019266,0,0,0.0
20040429,125135.0,125751.0,125096.0,125311.0,1255058,1027076,0,0,0.0
20040430,125234.0,125707.0,125206.0,125730.0,829911,1025872,0,0,0.0
20040503,125476.0,125938.0,125515.0,125928.0,305330,1028577,0,0,0.0
20040504,125840.0,125905.0,125780.0,125873.0,489577,1018730,0,0,0.0
20040505,125719.0,126070.0,125681.0,125675.0,821683,1024101,0,0,0.0
20040506,125587.0,125618.0,125163.0,125212.0,1082643,1021076,0,0,0.0
20040507,125201.0,125750.0,124458.0,124507.0,1372381,1064943,0,0,0.0
20040510,124518.0,124692.0,124491.0,124661.0,706184,1061998,0,0,0.0
20040511,124628.0,124670.0,124480.0,124628.0,718404,1087755,0,0,0.0
20040512,124661.0,124703.0,124293.0,124341.0,999638,1101957,0,0,0.0
20040513,124198.0,124251.0,124062.0,124187.0,1079582,1090548,0,0,0.0
20040514,124088.0,124615.0,123963.0,124562.0,1228747,1140315,0,0,0.0
20040517,124650.0,124912.0,124691.0,124838.0,774469,1109751,0,0,0.0
20040518,124793.0,124824.0,124625.0,124695.0,749468,1092917,0,0,0.0
20040519,124617.0,124582.0,124162.0,124265.0,953906,1120628,0,0,0.0
20040520,124342.0,124516.0,124239.0,124463.0,573865,1087019,0,0,0.0
20040521,124518.0,124835.0,124360.0,124386.0,721406,1091950,200409,200409,0.0
20040524,124298.0,124460.0,124261.0,124507.0,632015,173667,0,0,-490.0
20040525,124530.0,124637.0,124482.0,124551.0,893926,205252,0,0,0.0
20040526,124497.0,124903.0,124482.0,124916.0,1058603,234441,0,0,0.0
20040527,124995.0,125312.0,124936.0,125314.0,1103094,252828,0,0,0.0
20040528,125205.0,125223.0,124803.0,124904.0,1134062,279892,0,0,0.0
20040531,124917.0,124957.0,124371.0,124417.0,0,0,0,0,0.0
20040601,124541.0,124614.0,124415.0,124483.0,901171,328768,0,0,0.0
20040602,124607.0,124625.0,124315.0,124317.0,1211696,422368,0,0,0.0
20040603,124264.0,124393.0,124094.0,124439.0,1874434,582682,0,0,0.0
20040604,124474.0,124526.0,123795.0,124229.0,2069582,746663,0,0,0.0
20040607,124009.0,124482.0,124050.0,124472.0,1656472,925250,0,0,0.0
20040608,124441.0,124604.0,124338.0,124616.0,1046280,948324,0,0,0.0
20040609,124740.0,124726.0,124172.0,124262.0,778978,973259,0,0,0.0
20040610,124264.0,124272.0,124017.0,124196.0,937931,958541,0,0,0.0
20040611,124120.0,124106.0,123873.0,123897.0,503187,966262,0,0,0.0
