trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,commission,index
<<<<<<< HEAD:data/paper/trades/c2_strat103USDJPYv1_trades.csv
1,-2.94228,,,,0.0,,USDJPY,short,20160317 14:59:40 EST,20160317 14:59:40 EST,open,20160317 14:59:40 EST,111.45,10000.0,,0.0,15.0,,USDJPY,strat103USDJPYv1,2.94228,
=======
1,-67.3766016,20160317 17:53:03 EST,20160317 17:53:03 EST,20160317 17:53:03 EST,126.049,,EURJPY,short,20160317 16:43:07 EST,20160317 16:43:07 EST,closed,20160317 16:43:07 EST,126.095,10000.0,,15.0,15.0,,EURJPY,strat103EURJPYv2,6.6566016,
2,-517.4836392,20160317 20:42:04 EST,20160317 20:42:04 EST,20160317 20:42:04 EST,125.633,,EURJPY,short,20160317 19:22:57 EST,20160317 19:22:57 EST,closed,20160317 19:22:57 EST,126.02,10000.0,,15.0,15.0,,EURJPY,strat103EURJPYv2,6.6436392,
>>>>>>> 45a5abfefbb190afc2de4e02a4dd90342770ebd0:data/paper/c2_strat103EURJPYv2_trades.csv
