,dates, OPEN, HIGH, LOW, CLOSE, VOL, OI,F_ES,F_CL,F_DX,F_ED,F_GC,F_US,S_HSI,S_SEC,S_XLB,S_XLE,S_XLF,S_XLI,S_XLK,S_XLP,S_XLU,S_XLV,S_XLY,"Long1 ZZ 0.005,-0.005","Short-1 ZZ 0.005,-0.005",TOX25>0.012159,TOX20>0.014299,Pri_RSI,Pri_RSI_Y1,Pri_RSI_Y2,Pri_RSI_Y3,Pri_RSI_Y4,Pri_ATR,Pri_ATR_Y1,Pri_ATR_Y2,Pri_ATR_Y3,Rel_ATR,priceChange,priceChangeY1,priceChangeY2,priceChangeY3,Pri_DPO,GARCH,GARCH_Y1,GARCH_Y2,GARCH_Y3,autoCor,autoCor_Y1,autoCor_Y2,autoCor_Y3,K_Eff,K_Eff_Y1,K_Eff_Y2,K_Eff_Y3,volSpike,volSpike_Y1,volSpike_Y2,volSpike_Y3,F_CL_WOWzScore,F_DX_WOWzScore,F_ED_WOWzScore,F_GC_WOWzScore,F_US_WOWzScore,S_HSI_WOWzScore,S_SEC_WOWzScore,S_XLB_WOWzScore,S_XLE_WOWzScore,S_XLF_WOWzScore,S_XLI_WOWzScore,S_XLK_WOWzScore,S_XLP_WOWzScore,S_XLU_WOWzScore,S_XLV_WOWzScore,S_XLY_WOWzScore,runsScore10,percentUpDays10,mean60_ga,std60_ga,kurt60_ga,skew60_ga,gainAhead
35,1999-06-01,64937.5,65150.0,64125.0,64775.0,39143.0,22101.0,-0.0013490075159,16340.0,102100.0,236362.5,26950.0,116093.8,12363.55957,1311.593994,25.72,27.47,24.72,28.14,36.11,25.34,29.59,28.19,28.19,1.0,1.0,-1,-1,0.486624768397,0.752537953346,0.16799663849,0.752954285263,0.000396437917947,0.223084553748,0.990003025541,1.59082940518,1.17948065726,-0.323005606432,-0.0013490075159,0.00874805598756,-0.0141816788041,0.0155702608019,-0.000327844803349,-0.83221346574,-0.540821415071,-0.205826969127,-0.103222366974,-0.876266525497,-0.945383117156,-0.97726255614,0.213411722299,0.238197928803,0.271049976165,1.09877941289,0.516737204048,-0.621033012678,-1.77931610183,0.620584056057,1.00468718051,-0.042203985932,0.0069033530572,-0.00174216027875,-0.0178571428571,-0.0182342494715,-0.00589383332492,0.0806984006339,-0.0201904761905,-0.00181686046512,-0.0174880763116,-0.0164278224397,-0.0174149659864,0.00356435643564,-0.00970548862115,-0.0098349139445,0.00106534090909,-0.335410196625,0.5,0.00088611511402,0.0123579097679,-0.187739565564,-0.263759703787,0.000578927055191
37,1999-06-03,64800.0,65325.0,64625.0,65250.0,37345.0,22428.0,0.00675024108004,16740.0,102950.0,236425.0,26760.0,116062.5,12471.610352,1268.323975,25.77,27.88,24.55,28.81,36.25,25.19,29.31,28.31,28.78,1.0,1.0,1,1,0.988821829329,0.707843018242,0.486624768397,0.752537953346,0.16799663849,-0.871859427689,-0.211698412372,0.223084553748,0.990003025541,-0.290792728722,0.00675024108004,0.000578927055191,-0.0013490075159,0.00874805598756,0.00342647800976,-0.586772976561,-0.834816363115,-0.83221346574,-0.540821415071,-0.15275230292,-0.956436286561,-0.876266525497,-0.945383117156,-0.883139166275,0.0686967259019,0.238197928803,0.271049976165,-0.615052776361,0.172045389636,-0.621033012678,-1.77931610183,-0.0351585014409,0.00802898266915,-0.00132002745657,-0.0121816168328,-0.0143312101911,0.00503258844393,0.0261138771952,0.000776699029126,-0.0109968073785,-0.0296442687747,0.0176616036736,-0.0130683365097,0.0076,-0.0249500998004,0.00318922749823,0.0209294075913,0.49170755108,0.4,0.000412135048425,0.011932766726,-0.0408807671089,-0.296503883784,0.0189655172414
44,1999-06-14,65387.5,65850.0,65275.0,65475.0,39440.0,9452.0,0.000190949016613,18440.0,101800.0,236287.5,26200.0,114406.3,13007.570312,1427.707031,26.58,28.88,24.41,29.11,36.45,24.7,30.61,28.12,27.84,1.0,1.0,-1,-1,0.0857637436284,0.00222914108215,0.0125471059721,0.233679978717,0.999786612399,-0.457437981778,0.000953817955821,-1.1471983752,-0.971092509312,-0.229739347758,0.000190949016613,-0.00851950018932,-0.00863363363363,-0.00187336080929,-0.00300256562203,-0.501308008594,0.380147874909,0.324915108434,-0.590342607713,0.859393937764,0.93528288276,0.431634204558,-0.0604948304681,0.00941120776579,-0.0844317145955,-1.42661164283,-1.02866745292,-0.447934798726,1.17186447805,1.2571164417,0.394991041996,0.0324748040314,-0.0128963444197,-0.000581579782172,-0.0194610778443,-0.0142698976844,0.0132566408488,0.0762817325297,0.0094948727687,0.00837988826816,-0.0416175893208,-0.00952705001701,-0.0407894736842,-0.0441176470588,0.0203333333333,-0.0219130434783,-0.0426409903714,-0.913171166292,0.6,-5.11694303901e-05,0.011862800281,0.04444690697,-0.174946582194,0.00687285223368
45,1999-06-15,65475.0,66275.0,65337.5,65925.0,43135.0,10049.0,0.00687285223368,18670.0,101900.0,236325.0,26100.0,114406.3,12935.410156,1387.592041,26.81,29.23,24.53,29.2,36.78,24.77,30.64,28.44,27.66,1.0,1.0,1,1,0.943108498589,0.0857637436284,0.00222914108215,0.0125471059721,0.233679978717,0.417136151075,-0.457437981778,0.000953817955821,-1.1471983752,-0.3836187536,0.00687285223368,0.000190949016613,-0.00851950018932,-0.00863363363363,0.0019211273765,-0.024217380923,-0.501308008594,0.380147874909,0.324915108434,-0.503687729816,0.859393937764,0.93528288276,0.431634204558,-1.48941952371,0.00941120776579,-0.0844317145955,-1.42661164283,-0.109481750544,-0.447934798726,1.17186447805,1.2571164417,0.0571913929785,0.00503008186212,-0.000317258883249,-0.0106141015921,-0.0102730423258,0.00548391525984,0.0404515719792,0.0311538461538,0.0368925150763,-0.019584332534,0.00274725274725,-0.00915948275862,-0.0278649921507,0.0213333333333,-0.00280504908836,-0.034217877095,-0.913171166292,0.6,0.000154987912246,0.0118740389356,0.0482602914226,-0.223170271877,0.0185817216534
73,1999-07-26,68137.5,68375.0,67637.5,67737.5,41383.0,16703.0,-0.00587048248028,20520.0,100340.0,236362.5,25570.0,115593.8,12866.519531,1602.031006,25.67,27.75,25.41,29.44,39.77,25.31,31.06,28.84,28.47,1.0,1.0,-1,-1,6.72355256087e-05,0.000369672417419,0.000844524202556,0.00959790528376,0.0125229456648,0.274146397402,1.62879327175,2.03896355822,1.75209289253,-2.75339778155,-0.00587048248028,-0.00365563882288,-0.0128112594731,-0.00144144144144,-0.00629842491136,-0.396320776149,-0.5194509372,0.256629875468,-0.511645457349,0.90244163862,0.735479605744,0.621490500206,0.722783338927,0.117407117287,-0.328136905753,-0.678153699453,-1.71414794659,-0.701207507773,-1.20661653355,1.15963299677,0.269618533931,-0.00629539951574,-0.0229795520935,-0.000687030969242,0.00708940527767,-0.0138629639614,-0.0431772695774,0.0831295699771,-0.0119322555812,-0.0437629221227,-0.0297823596793,-0.0180120080053,-0.0817363195567,-0.0136399064692,0.00387847446671,-0.0296096904441,-0.0500500500501,-1.39113905025,0.3,-8.00943059993e-06,0.00946845884269,0.474899640916,-0.401024058623,0.00664329212032
74,1999-07-27,67725.0,68887.5,67712.5,68187.5,42164.0,16789.0,0.00664329212032,20380.0,100580.0,236375.0,25550.0,115875.0,13075.089844,1590.713013,26.03,27.75,25.75,29.83,40.75,25.39,31.25,29.38,28.62,1.0,1.0,-1,-1,0.821502175835,6.72355256087e-05,0.000369672417419,0.000844524202556,0.00959790528376,0.618482547938,0.274146397402,1.62879327175,2.03896355822,0.834316690849,0.00664329212032,-0.00587048248028,-0.00365563882288,-0.0128112594731,0.000151489513637,-0.400733705755,-0.396320776149,-0.5194509372,0.256629875468,-0.231860214285,0.90244163862,0.735479605744,0.621490500206,-0.548098032626,0.117407117287,-0.328136905753,-0.678153699453,-0.50552074905,-0.701207507773,-1.20661653355,1.15963299677,0.0318987341772,-0.0158512720157,-0.000950972104818,0.00550964187328,-0.013042741318,-0.0386246383855,0.0102311412615,0.00346954510409,-0.0176991150442,-0.00425367362722,-0.00400667779633,-0.0185452793834,-0.00196540880503,0.00546975546976,-0.0070969922271,-0.0195272353546,-1.39113905025,0.3,0.000243747179549,0.00944064083586,0.559247307202,-0.468637106544,0.00293308890926
81,1999-08-05,65475.0,66112.5,64575.0,66062.5,60459.0,23490.0,0.00935828877005,20560.0,99260.0,236337.5,25760.0,115437.5,13254.339844,1653.536987,26.58,29.2,23.84,28.75,39.61,24.44,30.81,27.67,26.23,-1.0,-1.0,-1,-1,0.741440085228,0.00841739645629,0.0980471507184,0.51258642356,0.0106190413456,1.22487494945,1.36392942303,1.67382872139,1.64307471565,0.729948963292,0.00935828877005,-0.014863593603,-0.00561272217025,0.00337901257744,-0.000211600423139,-0.201257606733,1.49896433443,-0.405564933504,-0.634099713876,0.131304629361,0.61515109568,-0.349956619637,0.720576692123,0.156237603562,1.76989867969,1.18038834923,0.983670028236,1.04248049689,0.486710719577,1.20387628692,-0.353915210791,-0.0195517405818,-0.00341365461847,0.0,-0.00348162475822,0.00108401084011,0.0104056766681,0.0361416430903,0.0346438302842,0.0436025732666,-0.048683160415,-0.0106675843083,-0.0205242334322,-0.0137207425343,0.00456472122595,-0.0345429169574,-0.0662157351371,0.245495126515,0.3,-0.00041298456944,0.0097867075851,0.152667062031,-0.359427471854,-0.0107852412488
82,1999-08-06,66075.0,66375.0,64912.5,65350.0,51100.0,23398.0,-0.0107852412488,20880.0,99380.0,236150.0,25830.0,114218.8,13167.05957,1646.593018,26.19,29.16,23.22,28.48,39.62,24.03,30.69,27.38,26.03,-1.0,-1.0,-1,-1,0.139902498546,0.741440085228,0.00841739645629,0.0980471507184,0.51258642356,1.12320706669,1.22487494945,1.36392942303,1.67382872139,0.311539197568,-0.0107852412488,0.00935828877005,-0.014863593603,-0.00561272217025,-0.00552766688644,0.194296110493,-0.201257606733,1.49896433443,-0.405564933504,-0.86999289955,0.131304629361,0.61515109568,-0.349956619637,0.763317183916,0.156237603562,1.76989867969,1.18038834923,-0.593554519548,1.04248049689,0.486710719577,1.20387628692,0.017048222114,-0.00160739401246,-0.000529044545551,0.00271739130435,-0.00652350898679,-0.00150155393107,0.028183072093,0.0190661478599,0.0202939118265,-0.0522448979592,-0.008356545961,-0.00999500249875,-0.0247564935065,-0.00130165961601,-0.0382859149982,-0.0555152394775,0.49170755108,0.4,-0.000724648523378,0.0098147296098,0.0826822708384,-0.289179476166,-0.00306044376435
83,1999-08-09,65262.5,65725.0,65037.5,65150.0,41725.0,24427.0,-0.00306044376435,21270.0,99820.0,236025.0,25900.0,113687.5,12945.469727,1628.83606,25.94,29.86,23.28,28.39,39.17,23.97,30.81,27.41,25.69,-1.0,-1.0,-1,-1,0.0654153372877,0.139902498546,0.741440085228,0.00841739645629,0.0980471507184,0.423430205449,1.12320706669,1.22487494945,1.36392942303,0.00518425954402,-0.00306044376435,-0.0107852412488,0.00935828877005,-0.014863593603,-0.00430404215773,-0.920154338184,0.194296110493,-0.201257606733,1.49896433443,-0.182553918977,-0.86999289955,0.131304629361,0.61515109568,0.814844223764,0.763317183916,0.156237603562,1.76989867969,-1.8306237461,-0.593554519548,1.04248049689,0.486710719577,0.040097799511,0.0012036108325,-0.0008466504392,0.00935307872175,-0.0114130434783,-0.0364677552098,0.00777098650987,0.00620636152056,0.0683363148479,-0.045118949959,-0.0142361111111,-0.0192789183776,-0.0271915584416,-0.0125,-0.0307637906648,-0.0610380116959,0.49170755108,0.4,-0.000848701938443,0.00979610184704,0.0912342387091,-0.254252094507,-0.00959324635457
84,1999-08-10,65150.0,65275.0,63550.0,64525.0,67980.0,25479.0,-0.00959324635457,21300.0,99700.0,236050.0,25950.0,113625.0,12596.709961,1602.146973,25.84,29.69,22.88,28.12,38.52,23.89,30.25,26.86,25.69,1.0,1.0,-1,-1,0.00701949614322,0.0654153372877,0.139902498546,0.741440085228,0.00841739645629,0.653412619096,0.423430205449,1.12320706669,1.22487494945,0.157161424722,-0.00959324635457,-0.00306044376435,-0.0107852412488,0.00935828877005,-0.0069763314075,-0.016931312395,-0.920154338184,0.194296110493,-0.201257606733,0.823831910161,-0.182553918977,-0.86999289955,0.131304629361,1.15256522453,0.814844223764,0.763317183916,0.156237603562,1.2732114534,-1.8306237461,-0.593554519548,1.04248049689,0.0492610837438,-0.000901893977352,-0.0007408191343,0.0069848661234,-0.00980392156863,-0.0650987315535,-0.0151790924131,0.00271633682577,0.0487460261392,-0.0490440565254,-0.0239500173551,-0.0316742081448,-0.0378574305276,-0.0241935483871,-0.0461647727273,-0.0492227979275,0.49170755108,0.4,-0.000575256044352,0.00929848354312,-0.143607394326,-0.0561806400705,0.010461061604
85,1999-08-11,64500.0,65375.0,64437.5,65200.0,50965.0,25773.0,0.010461061604,21610.0,100060.0,236062.5,26120.0,113968.8,12437.799805,1583.401001,26.5,29.88,23.31,28.62,39.75,23.64,30.09,27.12,26.25,1.0,1.0,-1,-1,0.82940075287,0.00701949614322,0.0654153372877,0.139902498546,0.741440085228,-0.745423438372,0.653412619096,0.423430205449,1.12320706669,0.0579250403416,0.010461061604,-0.00959324635457,-0.00306044376435,-0.0107852412488,0.00170297012748,-0.174960507179,-0.016931312395,-0.920154338184,0.194296110493,-0.348162106901,0.823831910161,-0.182553918977,-0.86999289955,-1.06079767383,1.15256522453,0.814844223764,0.763317183916,-0.900192549156,1.2732114534,-1.8306237461,-0.593554519548,0.057240704501,0.00999293428889,-0.000846516057351,0.0120108485083,-0.00788857453754,-0.0848515980254,-0.0398556382085,0.00416824554756,0.0411149825784,-0.0185263157895,0.00104931794334,0.0114503816794,-0.0303527481542,-0.0144120537177,-0.0227027027027,-0.00831129580657,0.245495126515,0.3,-0.000422683376152,0.00940438755676,-0.238028980076,-0.0764610551853,0.000575153374233
86,1999-08-12,65212.5,65975.0,65100.0,65237.5,49680.0,26126.0,0.000575153374233,21580.0,99940.0,236062.5,26270.0,113625.0,12779.75,1575.641968,26.73,29.94,23.42,28.52,39.25,24.08,29.94,27.12,26.56,1.0,1.0,1,1,0.861307525521,0.82940075287,0.00701949614322,0.0654153372877,0.139902498546,-2.14705447864,-0.745423438372,0.653412619096,0.423430205449,0.0653050559487,0.000575153374233,0.010461061604,-0.00959324635457,-0.00306044376435,0.00113825438589,-1.0757090619,-0.174960507179,-0.016931312395,-0.920154338184,-0.398885993446,-0.348162106901,0.823831910161,-0.182553918977,-1.25723430126,-1.06079767383,1.15256522453,0.814844223764,-0.784211842792,-0.900192549156,1.2732114534,-1.8306237461,0.0496108949416,0.00685069514407,-0.00116359020469,0.019798136646,-0.0157011369789,-0.0358063735792,-0.0471081201161,0.00564334085779,0.0253424657534,-0.0176174496644,-0.008,-0.00908861398637,-0.0147299509002,-0.0282375851996,-0.0198771232382,0.012581014106,0.245495126515,0.3,-0.000416204620562,0.00940494817181,-0.238494747276,-0.0785690682618,0.0216516574056
