,dates, OPEN, HIGH, LOW, CLOSE, VOL, OI,F_ES,F_CL,F_DX,F_ED,F_GC,F_US,S_HSI,S_SEC,S_XLB,S_XLE,S_XLF,S_XLI,S_XLK,S_XLP,S_XLU,S_XLV,S_XLY,"Long1 ZZ 0.005,-0.005","Short-1 ZZ 0.005,-0.005",TOX25>0.012159,TOX20>0.014299,Pri_RSI,Pri_RSI_Y1,Pri_RSI_Y2,Pri_RSI_Y3,Pri_RSI_Y4,Pri_ATR,Pri_ATR_Y1,Pri_ATR_Y2,Pri_ATR_Y3,Rel_ATR,priceChange,priceChangeY1,priceChangeY2,priceChangeY3,Pri_DPO,GARCH,GARCH_Y1,GARCH_Y2,GARCH_Y3,autoCor,autoCor_Y1,autoCor_Y2,autoCor_Y3,K_Eff,K_Eff_Y1,K_Eff_Y2,K_Eff_Y3,volSpike,volSpike_Y1,volSpike_Y2,volSpike_Y3,F_CL_WOWzScore,F_DX_WOWzScore,F_ED_WOWzScore,F_GC_WOWzScore,F_US_WOWzScore,S_HSI_WOWzScore,S_SEC_WOWzScore,S_XLB_WOWzScore,S_XLE_WOWzScore,S_XLF_WOWzScore,S_XLI_WOWzScore,S_XLK_WOWzScore,S_XLP_WOWzScore,S_XLU_WOWzScore,S_XLV_WOWzScore,S_XLY_WOWzScore,runsScore10,percentUpDays10,mean60_ga,std60_ga,kurt60_ga,skew60_ga,gainAhead
13,1999-04-28,68812.5,68837.5,67725.0,67950.0,36323.0,20583.0,-0.0127134035598,18450.0,100660.0,237487.5,28410.0,121437.5,13133.389648,1091.088989,27.25,27.88,26.97,28.92,37.5,26.06,29.23,29.56,30.12,-1.0,-1.0,-1,-1,0.0690405370394,0.975740688088,0.902787961153,0.554332172588,0.991948265497,-1.48968812749,-1.95682958833,-1.35035250813,-0.680374462768,0.560438662259,-0.0127134035598,0.00364564345607,0.0047619047619,-0.00292184075968,-0.00429166046121,-0.0395881527384,-0.787535584488,-0.83613448308,-0.867064336998,-0.637306543073,0.310747622083,-0.348357707757,0.85697803201,-0.499061644824,0.99716927753,0.457566976868,0.0801604870565,0.233227752856,0.329098389841,-1.49828524504,-1.56151547385,0.0295758928571,-0.001883986118,0.0,-0.00490367775832,-0.00512032770097,0.0470058334183,-0.0463050217706,0.0619641465316,0.0473328324568,0.00334821428571,0.024805102764,0.0344827586207,-0.0102544625902,-0.00747028862479,0.0151098901099,0.0060120240481,-1.00623058987,0.5,0.00146961252226,0.0134144504262,-0.561495587715,-0.265141007813,-0.00846210448859
18,1999-05-06,67587.5,67712.5,66362.5,67112.5,50792.0,20148.0,-0.00721153846154,18320.0,99300.0,237387.5,29070.0,118718.8,13570.240234,1128.223999,28.14,28.47,25.88,29.44,36.38,25.8,29.06,29.38,28.81,1.0,1.0,-1,-1,0.172818518279,0.948439982193,0.699241672712,0.00370079107387,0.0170334748311,0.913452452615,0.521780686232,0.143759573683,-0.159602685677,-0.579966008651,-0.00721153846154,0.00670141474311,0.00486344930789,-0.00816326530612,-0.00226153212572,0.432726592556,-0.341850295656,-0.500671622314,-0.338259722706,-0.161316752533,-0.320403875525,0.418541091566,0.994380998332,-1.04607332312,-0.711913337316,-1.38353414427,-1.18674538833,1.28353219891,1.42568987549,1.14162158249,0.249527624315,-0.0070460704607,-0.0135108285317,-0.00042107479341,0.0232312565998,-0.0223876479671,0.0332625923473,0.0340348132686,0.0326605504587,0.0211621233859,-0.0404152762329,0.0179806362379,-0.0298666666667,-0.00997697620875,-0.0058159425248,-0.00608930987821,-0.0434926958831,-0.210731807606,0.6,0.00102801447948,0.0129387178018,-0.441754043473,-0.253010087094,0.00670515924753
19,1999-05-07,67062.5,67687.5,66750.0,67562.5,39203.0,19138.0,0.00670515924753,18220.0,99850.0,237425.0,28370.0,118468.8,12997.429688,1120.738037,28.2,28.64,26.38,30.0,37.0,26.02,29.42,29.28,29.47,1.0,1.0,-1,-1,0.826746486996,0.172818518279,0.948439982193,0.699241672712,0.00370079107387,0.230413256387,0.913452452615,0.521780686232,0.143759573683,-0.415896415379,0.00670515924753,-0.00721153846154,0.00670141474311,0.00486344930789,0.00220933960482,0.0657873385655,0.432726592556,-0.341850295656,-0.500671622314,-0.990445859873,-0.161316752533,-0.320403875525,0.418541091566,-0.464931603709,-1.04607332312,-0.711913337316,-1.38353414427,-0.502704709386,1.28353219891,1.42568987549,1.14162158249,-0.0167296276309,-0.00962110692323,-0.000421008314914,-0.0125304559694,-0.0306826772968,-0.0138296398479,0.0038812150496,0.0273224043716,-0.00278551532033,-0.0251293422025,0.0334137099552,-0.00296416060361,0.0061871616396,-0.00809170600135,0.00205338809035,0.00101902173913,0.335410196625,0.5,0.00160300387715,0.0123911447152,-0.449774650494,-0.209827406028,-0.00314523589269
20,1999-05-10,67550.0,67937.5,66650.0,67350.0,41606.0,18858.0,-0.00314523589269,18500.0,99510.0,237425.0,27840.0,118843.8,13163.200195,1071.927002,28.05,28.31,26.28,29.59,37.31,25.61,29.34,29.22,29.44,1.0,1.0,-1,-1,0.288409120963,0.826746486996,0.172818518279,0.948439982193,0.699241672712,0.305728287944,0.230413256387,0.913452452615,0.521780686232,-2.55837766963,-0.00314523589269,0.00670515924753,-0.00721153846154,0.00670141474311,-0.000471644935123,-0.601350161758,0.0657873385655,0.432726592556,-0.341850295656,-0.883978709813,-0.990445859873,-0.161316752533,-0.320403875525,-0.692445368008,-0.464931603709,-1.04607332312,-0.711913337316,-0.362084655934,-0.502704709386,1.28353219891,1.42568987549,-0.0085744908896,-0.0136782634552,-0.000210548478787,-0.0326615705351,-0.0111800312012,-0.0127501273148,-0.0437138189307,0.0342920353982,0.00283386468296,-0.0153615586362,0.0313698152666,0.013583265417,0.00352664576803,0.00239152716092,0.00758620689655,0.00340831629175,0.335410196625,0.5,0.00156410044574,0.0124025113549,-0.462071723127,-0.200370873688,0.00835189309577
21,1999-05-11,67312.5,68325.0,67237.5,67912.5,47970.0,19558.0,0.00835189309577,17990.0,100140.0,237425.0,27880.0,118218.8,12874.370117,1095.401978,28.0,28.41,26.59,30.09,37.88,25.72,29.45,29.69,30.03,1.0,1.0,-1,-1,0.926016088218,0.288409120963,0.826746486996,0.172818518279,0.948439982193,-0.201930949173,0.305728287944,0.230413256387,0.913452452615,2.07544395905,0.00835189309577,-0.00314523589269,0.00670515924753,-0.00721153846154,0.00392270629278,0.830737806068,-0.601350161758,0.0657873385655,0.432726592556,-0.344147472442,-0.883978709813,-0.990445859873,-0.161316752533,0.515531088867,-0.692445368008,-0.464931603709,-1.04607332312,0.118153348873,-0.362084655934,-0.502704709386,1.28353219891,-0.0491543340381,-0.00368122574868,-0.000157919671527,-0.02823283374,-0.0120135755493,-0.0505409999246,-0.014861608694,0.0152284263959,-0.0193303417328,0.0164373088685,0.0241660993873,0.0361050328228,-0.0065662417922,0.0,0.0237931034483,0.0104306864065,0.335410196625,0.5,0.00154772507093,0.0123927228709,-0.455885433358,-0.198186167715,0.00791459598748
22,1999-05-12,67912.5,68687.5,66450.0,68450.0,43281.0,20138.0,0.00791459598748,17570.0,100610.0,237425.0,27780.0,118500.0,13012.969727,1099.995972,27.3,27.88,26.97,29.8,38.62,26.09,29.53,29.97,30.22,1.0,1.0,-1,-1,0.985990637698,0.926016088218,0.288409120963,0.826746486996,0.172818518279,0.477918673807,-0.201930949173,0.305728287944,0.230413256387,1.05152788869,0.00791459598748,0.00835189309577,-0.00314523589269,0.00670515924753,0.00589916776719,0.546396255707,0.830737806068,-0.601350161758,0.0657873385655,0.60572922827,-0.344147472442,-0.883978709813,-0.990445859873,2.13768938386,0.515531088867,-0.692445368008,-0.464931603709,-0.967079387419,0.118153348873,-0.362084655934,-0.502704709386,-0.0742887249737,0.00872267896531,-0.000157919671527,-0.0370883882149,-0.0114702815433,-0.0421927995847,-0.0151629955036,-0.0218559656037,-0.0234676007005,0.0250855188141,0.0142954390742,0.0351112302332,-0.00191277735272,-0.00538901987201,0.0246153846154,0.0254496097727,0.335410196625,0.5,0.0013847683642,0.0122401821051,-0.386717761887,-0.20213251332,0.00438276113952
23,1999-05-13,68425.0,69100.0,68387.5,68750.0,38688.0,20719.0,0.00438276113952,17920.0,100590.0,237450.0,27810.0,119656.3,13053.669922,1088.863037,27.19,28.02,27.22,29.5,38.52,26.22,29.92,29.78,30.06,-1.0,-1.0,1,1,0.99570562653,0.985990637698,0.926016088218,0.288409120963,0.826746486996,0.00720882273463,0.477918673807,-0.201930949173,0.305728287944,0.212522722459,0.00438276113952,0.00791459598748,0.00835189309577,-0.00314523589269,0.00512746537336,-0.830761089146,0.546396255707,0.830737806068,-0.601350161758,0.98889544309,0.60572922827,-0.344147472442,-0.883978709813,1.98342457422,2.13768938386,0.515531088867,-0.692445368008,-1.40409907867,-0.967079387419,0.118153348873,-0.362084655934,-0.0218340611354,0.0129909365559,0.000263282607551,-0.0433436532508,0.00789681162545,-0.0380664087807,-0.0348875418666,-0.0337597725657,-0.0158061116965,0.0517774343122,0.00203804347826,0.0588235294118,0.0162790697674,0.029593943565,0.0136147038802,0.0433877125998,0.335410196625,0.5,0.00167511979607,0.0120980496592,-0.26971415351,-0.253860911751,-0.026
24,1999-05-14,68700.0,68800.0,66825.0,66962.5,43459.0,20517.0,-0.026,17980.0,100790.0,237337.5,27620.0,117468.8,12855.519531,1063.276978,27.11,27.81,26.38,29.12,37.5,25.75,29.36,29.25,29.47,1.0,1.0,-1,-1,0.0459709578408,0.99570562653,0.985990637698,0.926016088218,0.288409120963,1.20371034498,0.00720882273463,0.477918673807,-0.201930949173,1.60419717169,-0.026,0.00438276113952,0.00791459598748,0.00835189309577,-0.0106144066736,2.83465102219,-0.830761089146,0.546396255707,0.830737806068,-0.665050678866,0.98889544309,0.60572922827,-0.344147472442,0.00795528163603,1.98342457422,2.13768938386,0.515531088867,-0.118833249552,-1.40409907867,-0.967079387419,0.118153348873,-0.01317233809,0.00941412118177,-0.000368537432874,-0.026436376454,-0.00844104101671,-0.0109183246539,-0.0512707315206,-0.0386524822695,-0.0289804469274,0.0,-0.0293333333333,0.0135135135135,-0.010376633359,-0.00203942895989,-0.00102459016393,0.0,0.49170755108,0.6,0.00101827431969,0.0125128452719,-0.278782309405,-0.270545663747,0.00130670151204
25,1999-05-17,66912.5,67300.0,66275.0,67050.0,40250.0,19491.0,0.00130670151204,17830.0,100730.0,237292.5,27480.0,117531.3,12588.599609,1065.557007,27.08,27.7,25.88,29.06,38.03,25.92,29.97,29.06,28.88,1.0,1.0,-1,-1,0.226539292704,0.0459709578408,0.99570562653,0.985990637698,0.926016088218,0.874620880202,1.20371034498,0.00720882273463,0.477918673807,0.427691239309,0.00130670151204,-0.026,0.00438276113952,0.00791459598748,-0.00468261217175,-0.479184137896,2.83465102219,-0.830761089146,0.546396255707,0.317242222255,-0.665050678866,0.98889544309,0.60572922827,-0.211799126146,0.00795528163603,1.98342457422,2.13768938386,-0.7558622303,-0.118833249552,-1.40409907867,-0.967079387419,-0.0362162162162,0.0122600743644,-0.00055807096978,-0.0129310344828,-0.0110439080541,-0.0436520433852,-0.00594256417472,-0.0345811051693,-0.0215471564818,-0.0152207001522,-0.0179114565732,0.0192977753953,0.0121046466224,0.021472392638,-0.00547570157426,-0.0190217391304,0.49170755108,0.6,0.000832665753474,0.0124227739119,-0.224838648358,-0.243739726134,0.000186428038777
26,1999-05-18,67062.5,67512.5,66300.0,67062.5,36329.0,19389.0,0.000186428038777,17050.0,100620.0,237242.5,27420.0,117531.3,12627.099609,1059.874023,26.42,27.06,25.94,28.69,38.38,25.58,29.31,28.75,29.06,1.0,1.0,-1,-1,0.31865226167,0.226539292704,0.0459709578408,0.99570562653,0.985990637698,-0.95255038844,0.874620880202,1.20371034498,0.00720882273463,-1.2727871114,0.000186428038777,0.00130670151204,-0.026,0.00438276113952,-0.00225359582615,-0.465023603747,-0.479184137896,2.83465102219,-0.830761089146,-0.987482495358,0.317242222255,-0.665050678866,0.98889544309,-0.355205320086,-0.211799126146,0.00795528163603,1.98342457422,-1.11643741891,-0.7558622303,-0.118833249552,-1.40409907867,-0.0522512506948,0.00479328939485,-0.000768663788565,-0.0164992826399,-0.00581548789194,-0.0192064159841,-0.0324337144843,-0.0564285714286,-0.0475184794087,-0.0244452801805,-0.0465270854104,0.0131995776135,-0.0054432348367,-0.00475382003396,-0.0316604917481,-0.032301032301,1.0638122149,0.7,0.000930063432387,0.0123939025845,-0.19023288067,-0.267320867773,0.00596458527493
27,1999-05-19,66975.0,67512.5,66662.5,67462.5,40202.0,19734.0,0.00596458527493,16890.0,100990.0,237242.5,27350.0,118250.0,12403.139648,1109.088989,26.69,27.44,26.12,29.12,38.5,25.94,29.92,29.09,28.72,-1.0,-1.0,-1,-1,0.96602556237,0.31865226167,0.226539292704,0.0459709578408,0.99570562653,-0.6086265179,-0.95255038844,0.874620880202,1.20371034498,0.138023388855,0.00596458527493,0.000186428038777,0.00130670151204,-0.026,0.00184536218482,-0.339094182473,-0.465023603747,-0.479184137896,2.83465102219,0.617216761277,-0.987482495358,0.317242222255,-0.665050678866,-1.02301557195,-0.355205320086,-0.211799126146,0.00795528163603,0.0619881983339,-1.11643741891,-0.7558622303,-0.118833249552,-0.0387023335231,0.0037769605407,-0.000768663788565,-0.0154787616991,-0.00210970464135,-0.0468632519551,0.008266409361,-0.0223443223443,-0.0157819225251,-0.0315164998146,-0.0228187919463,-0.00310719834283,-0.00574932924492,0.0132069082289,-0.0293626960294,-0.0496360026473,1.0638122149,0.7,0.00114718949068,0.0123655820365,-0.143869387518,-0.317741835686,-0.00500277932185
28,1999-05-20,67462.5,67800.0,67050.0,67125.0,33880.0,20267.0,-0.00500277932185,17070.0,101280.0,237262.5,27470.0,118062.5,12375.419922,1147.707031,26.38,27.75,25.78,29.2,38.0,26.0,29.86,29.48,28.97,-1.0,-1.0,-1,-1,0.19288153361,0.96602556237,0.31865226167,0.226539292704,0.0459709578408,-2.03789385863,-0.6086265179,-0.95255038844,0.874620880202,2.80939397123,-0.00500277932185,0.00596458527493,0.000186428038777,0.00130670151204,-0.00158583543056,-0.308691307249,-0.339094182473,-0.465023603747,-0.479184137896,-0.344038831638,0.617216761277,-0.987482495358,0.317242222255,-0.511224787633,-1.02301557195,-0.355205320086,-0.211799126146,-1.18665727517,0.0619881983339,-1.11643741891,-0.7558622303,-0.0474330357143,0.0068595287802,-0.000789639924195,-0.0122258180511,-0.0133198168421,-0.0519585682841,0.0540416856854,-0.0297903641045,-0.00963597430407,-0.052902277737,-0.0101694915254,-0.0134994807892,-0.00839054157132,-0.00200534759358,-0.0100738750839,-0.0362608117099,0.245495126515,0.7,0.000889272523847,0.0123291193351,-0.139697154158,-0.265400039769,-0.00577281191806
