,dates, OPEN, HIGH, LOW, CLOSE, VOL, OI,F_ES,F_CL,F_DX,F_ED,F_GC,F_US,S_HSI,S_SEC,S_XLB,S_XLE,S_XLF,S_XLI,S_XLK,S_XLP,S_XLU,S_XLV,S_XLY,"Long1 ZZ 0.005,-0.005","Short-1 ZZ 0.005,-0.005",TOX25>0.01195,TOX20>0.013919,Pri_RSI,Pri_RSI_Y1,Pri_RSI_Y2,Pri_RSI_Y3,Pri_RSI_Y4,Pri_ATR,Pri_ATR_Y1,Pri_ATR_Y2,Pri_ATR_Y3,Rel_ATR,priceChange,priceChangeY1,priceChangeY2,priceChangeY3,Pri_DPO,GARCH,GARCH_Y1,GARCH_Y2,GARCH_Y3,autoCor,autoCor_Y1,autoCor_Y2,autoCor_Y3,K_Eff,K_Eff_Y1,K_Eff_Y2,K_Eff_Y3,volSpike,volSpike_Y1,volSpike_Y2,volSpike_Y3,F_CL_WOWzScore,F_DX_WOWzScore,F_ED_WOWzScore,F_GC_WOWzScore,F_US_WOWzScore,S_HSI_WOWzScore,S_SEC_WOWzScore,S_XLB_WOWzScore,S_XLE_WOWzScore,S_XLF_WOWzScore,S_XLI_WOWzScore,S_XLK_WOWzScore,S_XLP_WOWzScore,S_XLU_WOWzScore,S_XLV_WOWzScore,S_XLY_WOWzScore,runsScore10,percentUpDays10,mean60_ga,std60_ga,kurt60_ga,skew60_ga,gainAhead
391,2000-12-13,70025.0,70462.5,68775.0,68887.5,91989.0,27509.0,-0.0153653743077,28120.0,114440.0,234650.0,27120.0,104093.8,15621.730469,2056.120117,20.44,31.5,28.78,31.55,36.69,27.62,34.36,28.66,24.5,-1.0,-1.0,1,1,0.0819398768216,0.717243008412,0.983148757754,0.832082439154,0.0790995324918,0.724850034093,0.473389193169,1.69415508534,2.5004755062,0.357155394098,-0.0153653743077,-0.00267284390592,0.0335174953959,0.0155227230223,-0.00375826692071,-0.270249204325,-0.680706262585,1.54384870046,-0.202347353591,-0.554151435585,0.689252053395,0.362205416735,-0.111808436753,-0.898587166737,0.161729580687,0.348981730855,-1.54802555499,0.754606928863,-1.59479389125,-0.591537214681,-0.124564654171,-0.0579564489112,0.0104185060922,0.000106553010123,-0.0219978362784,0.00513023536512,0.0346236173541,-0.00939804523727,-0.0106485963214,0.0327868852459,0.0278571428571,-0.00723725613593,-0.0115840517241,0.022962962963,0.00497221409769,0.02284082798,-0.0331491712707,-0.210731807606,0.4,-0.00149899372228,0.0160524936628,0.376850146452,0.433139155621,-0.0143349664308
392,2000-12-14,68900.0,69175.0,67800.0,67900.0,98326.0,31718.0,-0.0143349664308,27170.0,113220.0,234675.0,27150.0,104531.3,15496.990234,2051.079102,20.25,30.53,27.95,30.88,36.12,27.42,34.16,28.41,24.42,-1.0,-1.0,1,1,0.0161671219886,0.0819398768216,0.717243008412,0.983148757754,0.832082439154,-0.858537795481,0.724850034093,0.473389193169,1.69415508534,0.298843512222,-0.0143349664308,-0.0153653743077,-0.00267284390592,0.0335174953959,-0.0091017744478,-0.335564967993,-0.270249204325,-0.680706262585,1.54384870046,0.917106193263,-0.554151435585,0.689252053395,0.362205416735,-0.815918240391,-0.898587166737,0.161729580687,0.348981730855,1.69165724891,0.754606928863,-1.59479389125,-0.591537214681,-0.0742759795571,-0.00255484098317,0.000266396717992,-0.0166606302064,0.00783368106843,0.0323398775186,-0.0115490773377,0.0109835247129,-0.0151612903226,-0.00392017106201,-0.0255601136005,0.00166389351082,0.00109529025192,-0.000292654375183,0.0312159709619,-0.0232,-0.210731807606,0.4,-0.00168304917552,0.0161364870517,0.332572642865,0.453009317894,-0.0235640648012
393,2000-12-15,67512.5,67937.5,66175.0,66300.0,98832.0,31810.0,-0.0235640648012,27860.0,112630.0,234725.0,27290.0,104781.3,14975.530273,2039.364014,19.97,30.8,27.73,30.25,34.69,27.22,33.62,27.69,23.72,1.0,1.0,1,1,0.00215479799307,0.0161671219886,0.0819398768216,0.717243008412,0.983148757754,-1.41621966746,-0.858537795481,0.724850034093,0.473389193169,-0.143272286337,-0.0235640648012,-0.0143349664308,-0.0153653743077,-0.00267284390592,-0.0164932972226,0.276538836389,-0.335564967993,-0.270249204325,-0.680706262585,0.987177092991,0.917106193263,-0.554151435585,0.689252053395,0.961868870258,-0.815918240391,-0.898587166737,0.161729580687,1.1792642104,1.69165724891,0.754606928863,-1.59479389125,-0.0203938115331,-0.00975909970107,0.000852787549302,-0.00799709196656,0.0136038694075,-0.0140756573135,-0.0163031419131,-0.0201177625123,-0.00581020012912,-0.0398199445983,-0.061433447099,-0.0778841041999,-0.00219941348974,0.00839832033593,-0.0159914712154,-0.0613375544123,-0.210731807606,0.4,-0.00196569992529,0.0163709882967,0.227498246656,0.446019074713,0.0154600301659
394,2000-12-18,66500.0,67637.5,66475.0,67325.0,91761.0,34533.0,0.0154600301659,28590.0,112920.0,234812.5,27200.0,104656.3,15024.530273,2044.545044,19.75,31.75,28.55,30.81,34.0,27.38,33.31,27.53,24.23,-1.0,-1.0,1,1,0.735754408885,0.00215479799307,0.0161671219886,0.0819398768216,0.717243008412,-0.987401993707,-1.41621966746,-0.858537795481,0.724850034093,-0.0338012517908,0.0154600301659,-0.0235640648012,-0.0143349664308,-0.0153653743077,-0.000644542131603,-0.524680997596,0.276538836389,-0.335564967993,-0.270249204325,0.224858721909,0.987177092991,0.917106193263,-0.554151435585,-0.361042563465,0.961868870258,-0.815918240391,-0.898587166737,0.487192078503,1.1792642104,1.69165724891,0.754606928863,-0.0154958677686,-0.00999473961073,0.00154617189166,-0.0040278286342,0.013007138536,-0.0249218787132,-0.000748264464559,-0.0309126594701,0.0215572715573,-0.0192373754723,-0.0546179809758,-0.130657120941,0.0174656261613,-0.00388755980861,-0.0319971870605,-0.0288577154309,-0.913171166292,0.4,-0.00174681821685,0.0165165040003,0.108269219443,0.413487365229,-0.0211659858893
395,2000-12-19,67337.5,68337.5,65862.5,65900.0,98115.0,36592.0,-0.0211659858893,27960.0,113040.0,234775.0,27200.0,104500.0,15188.040039,2049.031982,20.38,32.3,28.23,30.28,33.0,27.64,32.16,27.56,23.66,-1.0,-1.0,1,1,0.12040971718,0.735754408885,0.00215479799307,0.0161671219886,0.0819398768216,-0.256984372587,-0.987401993707,-1.41621966746,-0.858537795481,1.486008791,-0.0211659858893,0.0154600301659,-0.0235640648012,-0.0143349664308,-0.0110185276189,0.285629573658,-0.524680997596,0.276538836389,-0.335564967993,-0.803162098905,0.224858721909,0.987177092991,0.917106193263,1.06767606146,-0.361042563465,0.961868870258,-0.815918240391,0.737942393925,0.487192078503,1.1792642104,1.69165724891,-0.039175257732,-0.00850802561179,0.00127945409958,-0.00439238653001,0.0102719033233,-0.00923439447935,-0.00486679901013,0.00493096646943,0.0273536895674,-0.0187695516163,-0.0569915914045,-0.138606108066,0.0229459659511,-0.0408589322994,-0.0329824561404,-0.0536,-0.210731807606,0.4,-0.00204706944657,0.0167051311028,0.0282281179395,0.427891666336,-0.0292109256449
396,2000-12-20,65937.5,66300.0,63800.0,63975.0,107160.0,43025.0,-0.0292109256449,25770.0,111760.0,235062.5,27470.0,105125.0,14930.719727,2071.268066,19.61,31.34,27.97,29.28,30.53,27.7,31.86,26.31,23.38,1.0,1.0,-1,-1,0.0181094517094,0.12040971718,0.735754408885,0.00215479799307,0.0161671219886,0.723530907609,-0.256984372587,-0.987401993707,-1.41621966746,0.960130093097,-0.0292109256449,-0.0211659858893,0.0154600301659,-0.0235640648012,-0.020360056346,1.0708884155,0.285629573658,-0.524680997596,0.276538836389,0.353722196332,-0.803162098905,0.224858721909,0.987177092991,1.89408794141,1.06767606146,-0.361042563465,0.961868870258,0.696086846836,0.737942393925,0.487192078503,1.1792642104,-0.0835704125178,-0.02341838518,0.00175793735351,0.0129056047198,0.00990644975974,-0.04423394344,0.00736724906038,-0.0406066536204,-0.00507936507937,-0.0281445448228,-0.0719492868463,-0.167893158899,0.00289645184649,-0.0727590221187,-0.0819958129798,-0.0457142857143,0.245495126515,0.3,-0.00232042073047,0.0170155349345,-0.0542131352599,0.387860826197,0.00664322000782
397,2000-12-21,64025.0,65212.5,63512.5,64400.0,99017.0,48531.0,0.00664322000782,25980.0,111340.0,235300.0,27570.0,105406.3,14659.320312,2076.885986,20.31,31.58,28.62,29.45,30.62,27.61,31.67,26.5,24.09,1.0,1.0,1,1,0.493314982974,0.0181094517094,0.12040971718,0.735754408885,0.00215479799307,0.531128182166,0.723530907609,-0.256984372587,-0.987401993707,-0.747164354574,0.00664322000782,-0.0292109256449,-0.0211659858893,0.0154600301659,-0.00697435101422,-1.02248037736,1.0708884155,0.285629573658,-0.524680997596,0.681296821862,0.353722196332,-0.803162098905,0.224858721909,1.12142610087,1.89408794141,1.06767606146,-0.361042563465,-0.164654897052,0.696086846836,0.737942393925,0.487192078503,-0.0437983069562,-0.0166048401343,0.00266325769681,0.0154696132597,0.00837069853718,-0.0540537168412,0.0125821007951,0.00296296296296,0.0343924009171,0.0239713774597,-0.0463082901554,-0.15227021041,0.00692924872356,-0.0728922716628,-0.0672298486448,-0.0135135135135,0.245495126515,0.3,-0.00202713664013,0.0170158587857,-0.0812479372645,0.339195680457,0.0300854037267
398,2000-12-22,64487.5,66375.0,64487.5,66337.5,55440.0,45180.0,0.0300854037267,26180.0,110610.0,235362.5,27550.0,105593.8,14738.209961,2069.768066,21.36,32.0,28.86,30.16,32.73,27.5,32.17,26.95,24.5,1.0,1.0,-1,-1,0.957887384649,0.493314982974,0.0181094517094,0.12040971718,0.735754408885,0.924960689886,0.531128182166,0.723530907609,-0.256984372587,-0.84729021471,0.0300854037267,0.00664322000782,-0.0292109256449,-0.0211659858893,0.0113209810968,0.781091332962,-1.02248037736,1.0708884155,0.285629573658,-0.463056746424,0.681296821862,0.353722196332,-0.803162098905,-0.9841922476,1.12142610087,1.89408794141,1.06767606146,-2.02593042025,-0.164654897052,0.696086846836,0.737942393925,-0.0603015075377,-0.0179348308621,0.00271594419001,0.00952729937706,0.00775424622523,-0.0158472059202,0.0149085949302,0.0696044066099,0.038961038961,0.0407500901551,-0.00297520661157,-0.0565004324013,0.0102865540044,-0.0431290898275,-0.0267244492597,0.0328836424958,-0.210731807606,0.4,-0.00165350332817,0.0174723425819,-0.213487690445,0.352781719006,0.00772564537403
399,2000-12-26,66200.0,66900.0,65925.0,66850.0,44483.0,49136.0,0.00772564537403,26640.0,110130.0,235337.5,27590.0,105375.0,14738.2,2076.266113,21.3,33.34,29.38,30.5,32.19,28.05,33.08,27.0,24.03,1.0,1.0,-1,-1,0.980967388815,0.957887384649,0.493314982974,0.0181094517094,0.12040971718,-0.198898750988,0.924960689886,0.531128182166,0.723530907609,-0.857094105065,0.00772564537403,0.0300854037267,0.00664322000782,-0.0292109256449,0.00947638320132,-1.01120705977,0.781091332962,-1.02248037736,1.0708884155,0.778812862569,-0.463056746424,0.681296821862,0.353722196332,-1.18817504139,-0.9841922476,1.12142610087,1.89408794141,-1.71865940987,-2.02593042025,-0.164654897052,0.696086846836,-0.0682056663169,-0.0247077577046,0.00223582645728,0.0143382352941,0.00686724067256,-0.0190575191235,0.0155149768371,0.0784810126582,0.0500787401575,0.0290718038529,-0.0100616682895,-0.0532352941176,0.0244704163623,-0.00690483338337,-0.0192517253905,-0.00825423029303,-0.210731807606,0.4,-0.00141765205227,0.017502320499,-0.251386531118,0.312202781883,0.0100972326103
400,2000-12-27,66875.0,67575.0,66375.0,67525.0,65383.0,36510.0,0.0100972326103,26470.0,110160.0,235250.0,27690.0,104812.5,14748.360352,2058.243896,21.64,33.31,29.56,31.0,32.5,28.23,33.08,27.09,25.19,1.0,1.0,-1,-1,0.995870679475,0.980967388815,0.957887384649,0.493314982974,0.0181094517094,-1.14175927829,-0.198898750988,0.924960689886,0.531128182166,-1.76736599591,0.0100972326103,0.00772564537403,0.0300854037267,0.00664322000782,0.00973887212468,-0.920914566055,-1.01120705977,0.781091332962,-1.02248037736,0.919960682695,0.778812862569,-0.463056746424,0.681296821862,-0.784927086731,-1.18817504139,-0.9841922476,1.12142610087,-0.578381196323,-1.71865940987,-2.02593042025,-0.164654897052,-0.0532904148784,-0.0254777070064,0.00202321371526,0.0180147058824,0.00299043062201,-0.028949073473,0.0044957394911,0.0618253189401,0.0312693498452,0.0471130003542,0.0237780713342,-0.0151515151515,0.0213458755427,0.0286069651741,-0.017053701016,0.0646661031276,-0.913171166292,0.4,-0.00125503763538,0.0175641475532,-0.300512544271,0.285106801981,0.0020362828582
401,2000-12-28,67487.5,67712.5,67075.0,67662.5,56807.0,37684.0,0.0020362828582,25850.0,110290.0,235200.0,27370.0,104781.3,14796.549805,2053.704102,21.84,33.86,29.86,31.45,32.34,28.66,32.81,27.56,25.5,-1.0,-1.0,1,-1,0.997702794117,0.995870679475,0.980967388815,0.957887384649,0.493314982974,-1.53700167748,-1.14175927829,-0.198898750988,0.924960689886,0.183811714181,0.0020362828582,0.0100972326103,0.00772564537403,0.0300854037267,0.00586291653118,-1.02928972453,-0.920914566055,-1.01120705977,0.781091332962,0.903176937526,0.919960682695,0.778812862569,-0.463056746424,-0.664430996682,-0.784927086731,-1.18817504139,-0.9841922476,-0.627921039196,-0.578381196323,-1.71865940987,-2.02593042025,0.00310438494373,-0.0131531853973,0.000584950810955,-0.00364033491081,-0.0032694411415,-0.00898616573435,-0.00847981209594,0.113717491076,0.0804084237396,0.0675723989989,0.0741120218579,0.0592859482476,0.0346570397112,0.0298179535468,0.0475104522995,0.0906757912746,-1.00623058987,0.5,-0.00120975786153,0.017569154964,-0.306846500472,0.276979433939,-0.0134860520968
402,2000-12-29,67637.5,67825.0,66300.0,66750.0,50363.0,37977.0,-0.0134860520968,26800.0,109280.0,235275.0,27360.0,104625.0,15095.530273,2073.477051,21.42,33.19,29.5,31.25,31.31,28.56,33.19,27.25,25.59,-1.0,-1.0,1,1,0.0634580104224,0.997702794117,0.995870679475,0.980967388815,0.957887384649,-1.45257316029,-1.53700167748,-1.14175927829,-0.198898750988,0.808303634722,-0.0134860520968,0.0020362828582,0.0100972326103,0.00772564537403,-0.00386598990153,-0.346907723985,-1.02928972453,-0.920914566055,-1.01120705977,-0.515981297426,0.903176937526,0.919960682695,0.778812862569,-0.815166383194,-0.664430996682,-0.784927086731,-1.18817504139,-0.416667495724,-0.627921039196,-0.578381196323,-1.71865940987,0.0315627405697,-0.0185018861146,-0.000106247343816,-0.0076169749728,-0.00741227042406,0.0297564929148,-0.0016413683866,0.0546528803545,0.0509816339455,0.0307477288609,0.0611205432937,0.0225342913129,0.0344078232524,0.0479949479002,0.0283018867925,0.0622665006227,-0.913171166292,0.6,-0.00134940452484,0.017633838824,-0.334590646456,0.29279332249,-0.026404494382
403,2001-01-02,66550.0,66837.5,64462.5,64987.5,92668.0,44738.0,-0.026404494382,27210.0,108640.0,235600.0,27000.0,106281.3,14869.94043,2103.468994,21.0,33.27,28.67,29.86,29.5,28.19,32.69,26.14,25.55,1.0,1.0,1,1,0.00631845775308,0.0634580104224,0.997702794117,0.995870679475,0.980967388815,-0.490764795577,-1.45257316029,-1.53700167748,-1.14175927829,0.645359498519,-0.026404494382,-0.0134860520968,0.0020362828582,0.0100972326103,-0.0153152202696,1.30285097161,-0.346907723985,-1.02928972453,-0.920914566055,0.885901087807,-0.515981297426,0.903176937526,0.919960682695,0.630944665609,-0.815166383194,-0.664430996682,-0.784927086731,2.20943039682,-0.416667495724,-0.627921039196,-0.578381196323,0.0393430099312,-0.0178103245638,0.00100908173562,-0.0199637023593,0.00651079892948,0.0089380236371,0.0162824659215,-0.0168539325843,0.0396875,-0.00658350658351,-0.00994694960212,-0.0986862205927,0.0250909090909,0.0161641280696,-0.0300556586271,0.0428571428571,-0.210731807606,0.6,-0.00158414062217,0.0178744559336,-0.399380101026,0.277649638255,0.0457780342374
404,2001-01-03,65050.0,68362.5,64437.5,67962.5,130687.0,43668.0,0.0457780342374,28000.0,110110.0,236025.0,26930.0,104437.5,14589.580078,2123.898926,21.12,32.25,30.22,31.16,34.25,26.89,32.0,28.2,27.56,-1.0,-1.0,-1,-1,0.88444732091,0.00631845775308,0.0634580104224,0.997702794117,0.995870679475,0.900683239911,-0.490764795577,-1.45257316029,-1.53700167748,-2.57278029409,0.0457780342374,-0.026404494382,-0.0134860520968,0.0020362828582,0.0146626636491,2.26534604192,1.30285097161,-0.346907723985,-1.02928972453,-0.563572245322,0.885901087807,-0.515981297426,0.903176937526,-0.423183221162,0.630944665609,-0.815166383194,-0.664430996682,2.09883611343,2.20943039682,-0.416667495724,-0.627921039196,0.0510510510511,-0.00018160355943,0.00292133637861,-0.0239217107648,-0.00889679715302,-0.0100839941105,0.0229415741565,-0.00845070422535,-0.0326934613077,0.0285908781484,0.0216393442623,0.0639950295123,-0.0413547237077,-0.0326481257557,0.0444444444444,0.146899708697,-0.913171166292,0.6,-0.000867373431083,0.0188857621154,-0.276055157844,0.39387798894,-0.00809269817914
405,2001-01-04,68000.0,68275.0,67075.0,67412.5,110846.0,47325.0,-0.00809269817914,28140.0,108750.0,236600.0,26840.0,105125.0,15235.030273,2117.405029,21.83,31.25,29.69,31.41,34.59,25.83,31.5,29.03,27.95,-1.0,-1.0,1,1,0.486795332418,0.88444732091,0.00631845775308,0.0634580104224,0.997702794117,1.08423151858,0.900683239911,-0.490764795577,-1.45257316029,0.137126839869,-0.00809269817914,0.0457780342374,-0.026404494382,-0.0134860520968,0.00321528109984,-0.722526835779,2.26534604192,1.30285097161,-0.346907723985,-0.277268884839,-0.563572245322,0.885901087807,-0.515981297426,-0.727057331013,-0.423183221162,0.630944665609,-0.815166383194,0.626888267655,2.09883611343,2.20943039682,-0.416667495724,0.0630902908954,-0.0127995642702,0.005738575983,-0.030697002528,0.00298151460942,0.0329982390845,0.0287434997937,0.00878003696858,-0.0618432903032,0.00439783491204,0.0132258064516,0.0643076923077,-0.0850159404888,-0.0477629987908,0.0716131413806,0.109567288607,-0.913171166292,0.6,-0.00133627615241,0.0187062403407,-0.147729248998,0.457641338538,-0.0324494715372
406,2001-01-05,67287.5,69000.0,65150.0,65225.0,117777.0,53523.0,-0.0324494715372,27950.0,108480.0,237000.0,26900.0,105593.8,15447.610352,2125.300049,21.38,31.92,29.06,30.5,32.5,26.0,31.19,28.25,27.03,1.0,1.0,-1,-1,0.0489683994738,0.486795332418,0.88444732091,0.00631845775308,0.0634580104224,1.89704620519,1.08423151858,0.900683239911,-0.490764795577,0.00048938531152,-0.0324494715372,-0.00809269817914,0.0457780342374,-0.026404494382,-0.0148876531948,0.485667766816,-0.722526835779,2.26534604192,1.30285097161,-0.514179115029,-0.277268884839,-0.563572245322,0.885901087807,0.53101991214,-0.727057331013,-0.423183221162,0.630944665609,0.453360818687,0.626888267655,2.09883611343,2.20943039682,0.0812379110251,-0.0164112793544,0.00765306122449,-0.0171720862258,0.00775424622523,0.0440008350312,0.0348618610297,-0.0210622710623,-0.0572947430597,-0.0267916945747,-0.0302066772655,0.00494743351886,-0.092812281926,-0.0493751904907,0.0250362844702,0.06,-0.210731807606,0.6,-0.00162585858227,0.0190537785654,-0.207972199163,0.410454473213,0.00383288616328
407,2001-01-08,65412.5,65625.0,64375.0,65475.0,120010.0,54621.0,0.00383288616328,27320.0,108840.0,237000.0,26900.0,105593.8,15436.530273,2102.063965,21.44,31.81,28.77,30.25,32.41,26.17,31.66,27.84,26.67,1.0,1.0,-1,-1,0.371819597887,0.0489683994738,0.486795332418,0.88444732091,0.00631845775308,1.16973395135,1.89704620519,1.08423151858,0.900683239911,0.247044370901,0.00383288616328,-0.0324494715372,-0.00809269817914,0.0457780342374,-0.00558695550479,-0.776123593276,0.485667766816,-0.722526835779,2.26534604192,0.572930154823,-0.514179115029,-0.277268884839,-0.563572245322,0.64052616959,0.53101991214,-0.727057331013,-0.423183221162,0.151321818542,0.453360818687,0.626888267655,2.09883611343,0.0194029850746,-0.00402635431918,0.00733184571246,-0.0168128654971,0.00925973715651,0.0225894681295,0.0137869449706,0.00093370681606,-0.0415787887918,-0.0247457627119,-0.032,0.0351325455126,-0.0836834733894,-0.0460982223561,0.0216513761468,0.042203985932,-0.913171166292,0.6,-0.000842573305574,0.0182669895787,-0.27855536006,0.539284911726,0.0
408,2001-01-09,65600.0,66275.0,65187.5,65475.0,115971.0,55145.0,0.0,27640.0,109500.0,236737.5,26850.0,105281.3,15500.589844,2101.13501,20.56,31.17,28.28,30.34,33.12,26.45,31.8,28.19,26.45,1.0,1.0,1,-1,0.371819597887,0.371819597887,0.0489683994738,0.486795332418,0.88444732091,0.0258665114744,1.16973395135,1.89704620519,1.08423151858,0.0433770619275,0.0,0.00383288616328,-0.0324494715372,-0.00809269817914,-0.00280130313037,-0.644768884357,-0.776123593276,0.485667766816,-0.722526835779,-0.994535478228,0.572930154823,-0.514179115029,-0.277268884839,0.544767014404,0.64052616959,0.53101991214,-0.727057331013,-0.298334322314,0.151321818542,0.453360818687,0.626888267655,0.0158030135979,0.00791605301915,0.00482809847199,-0.00555555555556,-0.00940899292726,0.0424110249109,-0.00110958802181,-0.0209523809524,-0.0631199278629,-0.0136030694105,0.0160750167448,0.122711864407,-0.0617240156084,-0.0272254512083,0.0784238714614,0.0352250489237,-0.210731807606,0.6,-0.000695796406461,0.0182372699817,-0.278707463158,0.518409870093,0.0133638793433
409,2001-01-10,65475.0,66437.5,64862.5,66350.0,131079.0,56216.0,0.0133638793433,29480.0,109790.0,236587.5,26560.0,104500.0,15435.790039,2125.61499,20.75,31.38,28.75,30.62,34.12,26.3,31.72,28.41,26.62,1.0,1.0,-1,-1,0.979540789413,0.371819597887,0.371819597887,0.0489683994738,0.486795332418,0.114027077245,0.0258665114744,1.16973395135,1.89704620519,0.619826099981,0.0133638793433,0.0,0.00383288616328,-0.0324494715372,0.00523502030728,-0.434692599608,-0.644768884357,-0.776123593276,0.485667766816,0.5,-0.994535478228,0.572930154823,-0.514179115029,-1.10226347115,0.544767014404,0.64052616959,0.53101991214,-0.277120557432,-0.298334322314,0.151321818542,0.453360818687,0.0528571428571,-0.00290618472437,0.0023832221163,-0.0137393241738,0.000598444045482,0.0580009812809,0.000807978185305,-0.0175189393939,-0.026976744186,-0.0486432825943,-0.0173299101412,-0.00379562043796,-0.0219412420974,-0.00875,0.00744680851064,-0.0341074020319,-0.210731807606,0.6,-5.90427208217e-05,0.0180459032261,-0.287950984873,0.475817410508,0.00565184626978
410,2001-01-11,66287.5,67175.0,65975.0,66725.0,96100.0,54603.0,0.00565184626978,28220.0,108950.0,236662.5,26480.0,103718.8,15090.769531,2119.141113,20.19,31.72,28.81,31.0,35.56,25.78,30.98,29.05,26.86,1.0,1.0,-1,-1,0.993342411844,0.979540789413,0.371819597887,0.371819597887,0.0489683994738,-0.958993678558,0.114027077245,0.0258665114744,1.16973395135,0.429594629713,0.00565184626978,0.0133638793433,0.0,0.00383288616328,0.00542859654102,-0.605270903086,-0.434692599608,-0.644768884357,-0.776123593276,0.731307135604,0.5,-0.994535478228,0.572930154823,-1.13251372673,-1.10226347115,0.544767014404,0.64052616959,-0.954962092275,-0.277120557432,-0.298334322314,0.151321818542,0.00284292821606,0.00183908045977,0.000264158918005,-0.0134128166915,-0.0133764565993,-0.00946901577581,0.000819911153616,-0.0751259734311,0.01504,-0.0296396092961,-0.013053167781,0.0280427869326,-0.00193573364305,-0.0165079365079,0.000688942473303,-0.0389982110912,-0.210731807606,0.6,-0.000473088744006,0.017612796497,-0.118678637806,0.493824821534,-0.0031847133758
411,2001-01-12,66600.0,67237.5,66100.0,66512.5,109664.0,59082.0,-0.0031847133758,28760.0,109320.0,236362.5,26460.0,102906.3,15295.419922,2104.74707,19.72,31.52,28.27,30.91,35.03,25.75,31.22,29.44,26.84,1.0,1.0,-1,-1,0.341197153948,0.993342411844,0.979540789413,0.371819597887,0.371819597887,-1.02498218246,-0.958993678558,0.114027077245,0.0258665114744,0.356630112775,-0.0031847133758,0.00565184626978,0.0133638793433,0.0,0.001112059268,-0.619846567813,-0.605270903086,-0.434692599608,-0.644768884357,0.623906362199,0.731307135604,0.5,-0.994535478228,-1.09130350055,-1.13251372673,-1.10226347115,0.544767014404,-0.708735867473,-0.954962092275,-0.277120557432,-0.298334322314,0.0289803220036,0.00774336283186,-0.00268987341772,-0.0163568773234,-0.0254513049062,-0.00985203708095,-0.00967062463,-0.0776426566885,-0.0125313283208,-0.0271851342051,0.0134426229508,0.0778461538462,-0.00961538461538,0.000961846745752,0.0421238938053,-0.00702922678505,-0.210731807606,0.6,-0.000598343409977,0.0176047768489,-0.0978445979868,0.516160552021,0.00394662657395
418,2001-02-07,67750.0,67825.0,66975.0,67475.0,105781.0,67010.0,-0.00497695852535,31270.0,110920.0,237050.0,26490.0,104343.8,16049.469727,1979.938965,20.9,33.2,29.1,30.89,34.71,27.03,31.78,29.55,27.92,-1.0,-1.0,-1,-1,0.0662932273445,0.318363151929,0.903946292778,0.295289935486,0.997835370737,-1.06806811821,-0.855417631193,-0.668731597264,-0.737334082554,-0.451215871149,-0.00497695852535,-0.00422173274596,0.0100111234705,-0.00553097345133,-0.00221680239791,0.130959204097,-0.112261663933,1.5768481481,-0.223558903241,-0.533530423411,-0.481473671641,-0.579437648611,0.268286841158,-0.123321658789,0.758038852125,1.59690595318,0.270562828703,0.284767052087,-1.09323231684,-1.3833838536,-0.234389649686,0.124820143885,0.0013541572628,0.00221963851601,0.00416982562547,0.00270318318318,0.0516325568545,-0.026858079799,0.0310804144055,0.059349074665,0.0100659493232,-0.0086649550706,-0.0274586718969,0.0472685005812,0.0318181818182,-0.014014014014,0.030638612034,0.245495126515,0.7,-0.000165295090544,0.0165759856526,0.155885444311,0.43832375538,-0.0107447202668
419,2001-02-08,67437.5,67825.0,66687.5,66750.0,102133.0,64997.0,-0.0107447202668,31590.0,112090.0,237050.0,26220.0,104343.8,15909.400391,1930.137939,20.62,33.38,29.02,30.85,34.2,26.95,32.06,29.73,27.1,-1.0,-1.0,-1,-1,0.00697516501772,0.0662932273445,0.318363151929,0.903946292778,0.295289935486,-1.65217447115,-1.06806811821,-0.855417631193,-0.668731597264,-0.460623470209,-0.0107447202668,-0.00497695852535,-0.00422173274596,0.0100111234705,-0.0065109703744,2.27217934961,0.130959204097,-0.112261663933,1.5768481481,0.987007099283,-0.533530423411,-0.481473671641,-0.579437648611,-0.446040966963,-0.123321658789,0.758038852125,1.59690595318,0.364800715416,0.284767052087,-1.09323231684,-1.3833838536,0.101848622253,0.02002002002,0.000897239668549,-0.00981873111782,-0.00387780429594,0.0245126227803,-0.0552941578424,0.0228174603175,0.0855284552846,0.0221909122931,-0.016262755102,-0.0894568690096,0.0357417371253,0.0229738353542,-0.00502008032129,0.0153615586362,0.49170755108,0.6,-0.000311016168256,0.0166307421049,0.132136754543,0.456712066442,-0.0101123595506
