,dates, OPEN, HIGH, LOW, CLOSE, VOL, OI,F_ES,F_CL,F_DX,F_ED,F_GC,F_US,S_HSI,S_SEC,S_XLB,S_XLE,S_XLF,S_XLI,S_XLK,S_XLP,S_XLU,S_XLV,S_XLY,"Long1 ZZ 0.005,-0.005","Short-1 ZZ 0.005,-0.005",TOX25>0.012159,TOX20>0.014299,Pri_RSI,Pri_RSI_Y1,Pri_RSI_Y2,Pri_RSI_Y3,Pri_RSI_Y4,Pri_ATR,Pri_ATR_Y1,Pri_ATR_Y2,Pri_ATR_Y3,Rel_ATR,priceChange,priceChangeY1,priceChangeY2,priceChangeY3,Pri_DPO,GARCH,GARCH_Y1,GARCH_Y2,GARCH_Y3,autoCor,autoCor_Y1,autoCor_Y2,autoCor_Y3,K_Eff,K_Eff_Y1,K_Eff_Y2,K_Eff_Y3,volSpike,volSpike_Y1,volSpike_Y2,volSpike_Y3,F_CL_WOWzScore,F_DX_WOWzScore,F_ED_WOWzScore,F_GC_WOWzScore,F_US_WOWzScore,S_HSI_WOWzScore,S_SEC_WOWzScore,S_XLB_WOWzScore,S_XLE_WOWzScore,S_XLF_WOWzScore,S_XLI_WOWzScore,S_XLK_WOWzScore,S_XLP_WOWzScore,S_XLU_WOWzScore,S_XLV_WOWzScore,S_XLY_WOWzScore,runsScore10,percentUpDays10,mean60_ga,std60_ga,kurt60_ga,skew60_ga,gainAhead
85,1999-08-11,64500.0,65375.0,64437.5,65200.0,50965.0,25773.0,0.010461061604,21610.0,100060.0,236062.5,26120.0,113968.8,12437.799805,1583.401001,26.5,29.88,23.31,28.62,39.75,23.64,30.09,27.12,26.25,1.0,1.0,-1,-1,0.82940075287,0.00701949614322,0.0654153372877,0.139902498546,0.741440085228,-0.745423438372,0.653412619096,0.423430205449,1.12320706669,0.0579250403416,0.010461061604,-0.00959324635457,-0.00306044376435,-0.0107852412488,0.00170297012748,-0.174960507179,-0.016931312395,-0.920154338184,0.194296110493,-0.348162106901,0.823831910161,-0.182553918977,-0.86999289955,-1.06079767383,1.15256522453,0.814844223764,0.763317183916,-0.900192549156,1.2732114534,-1.8306237461,-0.593554519548,0.057240704501,0.00999293428889,-0.000846516057351,0.0120108485083,-0.00788857453754,-0.0848515980254,-0.0398556382085,0.00416824554756,0.0411149825784,-0.0185263157895,0.00104931794334,0.0114503816794,-0.0303527481542,-0.0144120537177,-0.0227027027027,-0.00831129580657,0.245495126515,0.3,-0.000422683376152,0.00940438755676,-0.238028980076,-0.0764610551853,0.000575153374233
86,1999-08-12,65212.5,65975.0,65100.0,65237.5,49680.0,26126.0,0.000575153374233,21580.0,99940.0,236062.5,26270.0,113625.0,12779.75,1575.641968,26.73,29.94,23.42,28.52,39.25,24.08,29.94,27.12,26.56,1.0,1.0,1,1,0.861307525521,0.82940075287,0.00701949614322,0.0654153372877,0.139902498546,-2.14705447864,-0.745423438372,0.653412619096,0.423430205449,0.0653050559487,0.000575153374233,0.010461061604,-0.00959324635457,-0.00306044376435,0.00113825438589,-1.0757090619,-0.174960507179,-0.016931312395,-0.920154338184,-0.398885993446,-0.348162106901,0.823831910161,-0.182553918977,-1.25723430126,-1.06079767383,1.15256522453,0.814844223764,-0.784211842792,-0.900192549156,1.2732114534,-1.8306237461,0.0496108949416,0.00685069514407,-0.00116359020469,0.019798136646,-0.0157011369789,-0.0358063735792,-0.0471081201161,0.00564334085779,0.0253424657534,-0.0176174496644,-0.008,-0.00908861398637,-0.0147299509002,-0.0282375851996,-0.0198771232382,0.012581014106,0.245495126515,0.3,-0.000416204620562,0.00940494817181,-0.238494747276,-0.0785690682618,0.0216516574056
99,1999-08-31,66325.0,66850.0,65412.5,65987.5,68267.0,22473.0,-0.00471342383107,22110.0,99860.0,234987.5,25670.0,113968.8,13482.769531,1627.115967,24.55,28.89,23.42,28.95,41.42,25.06,29.27,27.19,26.5,1.0,1.0,-1,-1,0.00190350434727,0.0039079627716,0.0295389994644,0.159720317479,0.998897492983,1.21213872891,1.16695240644,0.862368066081,0.897718589608,1.00924550994,-0.00471342383107,-0.0190493804328,-0.0116980442332,-0.0110267534346,-0.00887799576968,-0.915068209646,1.63438303848,0.398901648287,-0.0280857038404,0.890515260515,0.992788684709,0.182809861167,-0.432299568509,0.351299995837,0.0740379425883,-0.912245164924,0.37429884396,2.35569428562,-0.920740859247,0.511358829649,0.535221953604,0.029809035864,-0.00597252637866,-0.00164630908125,0.00983477576711,-0.00950526887561,-0.0110827362079,-0.0129532475756,-0.0763732129421,-0.0308621268031,-0.0794025157233,-0.0288493794029,-0.00480538202787,-0.00752475247525,-0.0204149933066,-0.022294138799,-0.0460763138949,-1.00623058987,0.5,-0.000112755758602,0.0094997427174,-0.252014675207,0.119950448197,0.0107974995264
100,1999-09-01,66000.0,66750.0,66000.0,66700.0,53345.0,22951.0,0.0107974995264,21990.0,99680.0,234975.0,25500.0,113812.5,13544.19043,1599.552002,24.88,28.81,23.53,29.03,41.64,24.97,29.38,27.22,26.53,-1.0,-1.0,-1,-1,0.854233912629,0.00190350434727,0.0039079627716,0.0295389994644,0.159720317479,0.740903590676,1.21213872891,1.16695240644,0.862368066081,-0.281475386509,0.0107974995264,-0.00471342383107,-0.0190493804328,-0.0116980442332,0.000910991139231,-0.361094218482,-0.915068209646,1.63438303848,0.398901648287,-0.253295363062,0.890515260515,0.992788684709,0.182809861167,-0.886225072341,0.351299995837,0.0740379425883,-0.912245164924,0.0411368537699,2.35569428562,-0.920740859247,0.511358829649,0.0685131195335,-0.015214384509,-0.00196442792673,0.00512416239653,-0.0201779843194,0.00482676163556,-0.0161234943292,-0.0408635312259,-0.0289855072464,-0.0673801030519,-0.0368281353683,-0.0202352941176,-0.0396153846154,-0.0303630363036,-0.0408738548273,-0.0545260156807,-1.61561052498,0.4,3.90546966935e-05,0.00960125928561,-0.349689080361,0.0927226443157,-0.0103073463268
101,1999-09-02,66687.5,66737.5,65237.5,66012.5,56701.0,24470.0,-0.0103073463268,21490.0,99250.0,234950.0,25610.0,113093.8,13367.55957,1611.958008,24.62,28.5,23.08,28.78,41.48,24.94,28.97,26.94,26.22,1.0,1.0,1,1,0.166843774658,0.854233912629,0.00190350434727,0.0039079627716,0.0295389994644,1.28367400582,0.740903590676,1.21213872891,1.16695240644,-0.242430141759,-0.0103073463268,0.0107974995264,-0.00471342383107,-0.0190493804328,-0.00472509405951,-0.319885512273,-0.361094218482,-0.915068209646,1.63438303848,-0.810786028837,-0.253295363062,0.890515260515,0.992788684709,-0.0781778068235,-0.886225072341,0.351299995837,0.0740379425883,0.292212421759,0.0411368537699,2.35569428562,-0.920740859247,0.0257756563246,-0.0187839841819,-0.00116909342119,0.00787091696183,-0.0263653370502,-0.0176964719585,-0.0160386364374,-0.0397815912637,-0.014181943964,-0.0640713706407,-0.0400266844563,-0.0119104335398,-0.0250195465207,-0.0442098317387,-0.0433238636364,-0.047238372093,-1.00623058987,0.5,-0.000101511728599,0.00969105105123,-0.422332121416,0.113985184044,0.0320015148646
103,1999-09-07,68087.5,68275.0,67537.5,67625.0,40674.0,23554.0,-0.00733944954128,22610.0,99950.0,235025.0,25660.0,113625.0,13396.089844,1562.779053,24.81,29.38,23.59,29.81,43.02,25.19,29.31,28.12,26.52,1.0,1.0,-1,-1,0.447593944864,0.937651560915,0.166843774658,0.854233912629,0.00190350434727,0.503234456698,1.79505732759,1.28367400582,0.740903590676,-0.190982380846,-0.00733944954128,0.0320015148646,-0.0103073463268,0.0107974995264,0.00296292638964,-0.645240341575,2.37641934145,-0.319885512273,-0.361094218482,-0.0295324834846,-0.729357731816,-0.810786028837,-0.253295363062,-1.01278516283,-0.474710686503,-0.0781778068235,-0.886225072341,-1.10163067488,-1.76027530389,0.292212421759,0.0411368537699,0.0272603362108,-0.00941526263627,0.00015958295654,0.00588004704038,-0.00519879389382,-0.0213731883666,-0.0347489400101,-0.0139109697933,0.0308771929825,0.00597014925373,0.0318449290412,0.0477350219191,-0.00356012658228,-0.0064406779661,0.0307917888563,-0.0108168593808,-0.335410196625,0.5,0.000595408257172,0.0104567408609,0.370311124085,0.403806835469,0.00646950092421
104,1999-09-08,68375.0,68650.0,67775.0,68062.5,62430.0,1180.0,0.00646950092421,22660.0,99450.0,235250.0,25700.0,113812.5,13356.629883,1571.598022,24.81,29.47,23.44,29.91,42.72,25.2,28.89,28.0,26.38,1.0,1.0,-1,-1,0.83191998133,0.447593944864,0.937651560915,0.166843774658,0.854233912629,0.881075489873,0.503234456698,1.79505732759,1.28367400582,-0.187035860303,0.00646950092421,-0.00733944954128,0.0320015148646,-0.0103073463268,0.00470356986345,-0.69962495208,-0.645240341575,2.37641934145,-0.319885512273,-0.762385669244,-0.0295324834846,-0.729357731816,-0.810786028837,-0.319916203592,-1.01278516283,-0.474710686503,-0.0781778068235,0.719347251968,-1.10163067488,-1.76027530389,0.292212421759,0.0248756218905,-0.00410574804727,0.00111708069578,0.00116867939229,-0.00137142796976,-0.00935561849589,-0.0341204598357,0.0105906313646,0.0200761509173,0.000853970964987,0.0331606217617,0.0313858039594,0.00558659217877,-0.0129825760164,0.0297903641045,-0.00452830188679,0.49170755108,0.4,0.000700050788966,0.0104840045318,0.319004376848,0.372772648428,-0.000734618916437
106,1999-09-10,68000.0,68825.0,67525.0,68475.0,53553.0,7382.0,0.00680022054769,23530.0,100600.0,235312.5,25710.0,113968.8,13855.929688,1659.928955,25.34,30.03,23.33,29.61,43.56,24.88,29.11,27.97,26.97,-1.0,-1.0,-1,-1,0.971410255133,0.595265769828,0.83191998133,0.447593944864,0.937651560915,-2.13550099762,-1.08700506256,0.881075489873,0.503234456698,-0.234430052051,0.00680022054769,-0.000734618916437,0.00646950092421,-0.00733944954128,0.00437700821861,-0.544149052133,-0.727341402756,-0.69962495208,-0.645240341575,0.314904476327,-0.676610316319,-0.762385669244,-0.0295324834846,0.932286220773,-0.236520186888,-0.319916203592,-1.01278516283,0.201012483151,-0.236582904672,0.719347251968,-1.10163067488,0.0949278734295,0.0136020151134,0.00154288146414,0.00390472471691,0.00773694048657,0.0365339773085,0.0297594272071,0.0292445166531,0.0536842105263,0.0108318890815,0.0288394718555,0.0501446480231,-0.00240577385726,0.00483258543321,0.0382331106162,0.0286041189931,1.0638122149,0.3,0.000376901251369,0.0102180414477,0.567792536031,0.406672254195,-0.00529390288426
107,1999-09-13,68462.5,68487.5,67862.5,68112.5,41593.0,8379.0,-0.00529390288426,24020.0,99930.0,235237.5,25700.0,113625.0,13860.849609,1670.142944,25.53,29.56,23.11,29.39,42.97,24.84,29.38,27.92,26.89,-1.0,-1.0,-1,-1,0.209261261676,0.971410255133,0.595265769828,0.83191998133,0.447593944864,-1.73123007334,-2.13550099762,-1.08700506256,0.881075489873,-0.404752994748,-0.00529390288426,0.00680022054769,-0.000734618916437,0.00646950092421,-0.000470254096016,-0.485289868885,-0.544149052133,-0.727341402756,-0.69962495208,-0.403475213392,0.314904476327,-0.676610316319,-0.762385669244,-0.558702684474,0.932286220773,-0.236520186888,-0.319916203592,-0.709360223705,0.201012483151,-0.236582904672,0.719347251968,0.0918181818182,0.00200541461947,0.000478468899522,0.0078431372549,-0.00655737704918,0.0517926851979,0.0518021640814,0.013497419611,0.0249653259362,-0.0470103092784,-0.00305291723202,-0.000697674418605,-0.0212765957447,-0.00474254742547,0.00431654676259,-0.0018559762435,1.19414690977,0.4,0.000133544195355,0.0101755294627,0.665571441382,0.471138544518,-0.0069737566526
108,1999-09-14,68112.5,68250.0,67275.0,67637.5,51211.0,9524.0,-0.0069737566526,23750.0,100340.0,235125.0,25740.0,112937.5,13804.030273,1672.891968,25.12,29.23,22.69,29.12,43.44,24.44,29.39,27.64,26.75,-1.0,-1.0,1,1,0.0340796889017,0.209261261676,0.971410255133,0.595265769828,0.83191998133,-1.38568864978,-1.73123007334,-2.13550099762,-1.08700506256,-0.148525800963,-0.0069737566526,-0.00529390288426,0.00680022054769,-0.000734618916437,-0.00373425846242,-0.277638058042,-0.485289868885,-0.544149052133,-0.727341402756,-0.129178468984,-0.403475213392,0.314904476327,-0.676610316319,-1.75722306423,-0.558702684474,0.932286220773,-0.236520186888,-0.00892803729587,-0.709360223705,0.201012483151,-0.236582904672,0.0504201680672,0.00390195097549,0.000425486650356,0.00311769290725,-0.00605060506051,0.0304522016313,0.0704596819292,0.012494961709,-0.00510551395507,-0.03815175922,-0.0231465951023,0.00976290097629,-0.0297737197301,0.00272944387581,-0.0170697012802,0.00867269984917,1.89658626845,0.4,1.94543545625e-06,0.0102161348734,0.635972893362,0.499610451909,-0.0153391240067
116,1999-09-24,64537.5,64750.0,63750.0,64425.0,63839.0,18208.0,-0.00193648334624,24760.0,99270.0,235325.0,26980.0,115375.0,13032.070312,1619.32605,22.86,27.0,22.25,28.05,41.09,23.27,28.73,26.55,25.53,1.0,1.0,-1,-1,0.000659233121134,0.000917369189414,0.0249711097617,0.0260831577397,0.555130668987,1.68484006764,1.67498695794,0.0978719586854,0.333695015689,-0.0866558718354,-0.00193648334624,-0.0232646113108,-0.000189107413011,-0.0198331788693,-0.00810944994797,-0.75911992143,1.91595566672,-0.67584567985,2.31421326531,0.563128099709,0.512992113488,0.57788205965,-0.449129657207,1.69601953958,2.18283786247,1.22573634641,1.44960098056,0.605879381072,0.935097434152,0.678730416941,0.87321272139,0.0239867659222,-0.00700210063019,0.000425124880434,0.0576244609957,0.0115068493151,-0.0335761890566,-0.0177318197488,-0.0688391038697,-0.0670352453352,-0.0288083806198,-0.0436413228776,-0.0486223662885,-0.0423868312757,-0.0234534330387,-0.0575079872204,-0.0285388127854,-0.572821961869,0.3,-0.00110778905908,0.0106845264941,0.65422341598,0.341769706301,0.00601474582848
117,1999-09-27,64525.0,65425.0,64525.0,64812.5,53951.0,19827.0,0.00601474582848,24610.0,99330.0,235200.0,28380.0,114625.0,12760.459961,1602.157959,23.44,27.25,21.88,28.41,41.52,23.19,29.16,26.75,25.97,-1.0,-1.0,-1,-1,0.813608115543,0.000659233121134,0.000917369189414,0.0249711097617,0.0260831577397,0.484143445626,1.68484006764,1.67498695794,0.0978719586854,0.14306582894,0.00601474582848,-0.00193648334624,-0.0232646113108,-0.000189107413011,-0.00107289005927,-0.636073128418,-0.75911992143,1.91595566672,-0.67584567985,-0.266370478337,0.563128099709,0.512992113488,0.57788205965,0.861628733227,1.69601953958,2.18283786247,1.22573634641,-0.438887448127,0.605879381072,0.935097434152,0.678730416941,0.0318658280922,-0.00858369098712,0.000159464200287,0.112941176471,0.00796877912887,-0.0528422356139,-0.0193881283949,-0.0314049586777,-0.0438596491228,-0.0335689045936,-0.0323569482289,-0.0428769017981,-0.0492004920049,-0.00375811411001,-0.0388070427596,-0.0106666666667,-0.791467279517,0.2,-0.00113117878167,0.0106670677069,0.678540383618,0.3465223494,-0.00154291224687
