symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
EURGBP,EUR,,-1000000.0,-1000000.0,0.7857468,0.7857468,-1097203.4073,21.944068146,0.0,-192.511418146,55.43265,Paper,GBP
