symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,balance,margin_available,purebalance
USDCAD,open,short,1.0,0.0,1.31087,0.0,-2.0,0.0,2.0,684.0,,,,,USDCAD,,20160329 13:00:05 EST,20160329 13:00:05 EST,-1.0,16386.8583993,317486.52056,19560.8583993
GBPUSD,open,long,1.0,0.0,1.44058,0.0,-2.0,0.0,2.0,709.0,,,,,GBPUSD,,20160330 02:38:27 EST,20160330 02:38:27 EST,1.0,16272.3610793,312873.51636,19550.3610793
EURUSD,open,long,1.0,0.0,1.13187,0.0,-2.0,0.0,2.0,715.0,,,,,EURUSD,,20160330 05:58:46 EST,20160330 05:58:46 EST,1.0,16299.5441793,315962.06212,19601.5441793
EURJPY,open,long,1.0,0.0,127.119,0.0,-2.0,0.0,2.0,716.0,,,,,EURJPY,,20160330 06:00:19 EST,20160330 06:00:19 EST,1.0,16286.6561793,316093.23412,19592.6561793
AUDUSD,open,long,1.0,0.0,0.76623,0.0,-2.0,0.0,2.0,717.0,,,,,AUDUSD,,20160330 06:17:16 EST,20160330 06:17:16 EST,1.0,16318.5561793,319617.90612,19628.5561793
USDCHF,open,short,1.0,0.0,0.96283,0.0,-2.0,0.0,2.0,718.0,,,,,USDCHF,,20160330 07:48:16 EST,20160330 07:48:16 EST,-1.0,16304.3329593,317534.44086,19618.3329593
USDJPY,open,short,1.0,0.0,112.437,0.0,-2.0,0.0,2.0,719.0,,,,,USDJPY,,20160330 08:14:29 EST,20160330 08:14:29 EST,-1.0,16288.5409593,317386.63012,19606.5409593
