symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
USDJPY,USD,,10000.0,10000.0,112.477,112.477,0.0,2.0,0.0,10.0,44.0,Paper,JPY
