symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
NZDUSD,NZD,,1000000.0,1000000.0,0.6924754,0.6924754,-685545.3,13.710906,0.0,-15.710906,0.0,Paper,USD
