trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-2.0,,,,0.0,,EURJPY,long,,20160330 08:15:49 EST,open,20160330 08:15:49 EST,127.407,,,0.0,1.0,,EURJPY,,0.0,1.0,19998.0,2.0,388788.184,20000.0
2.0,-2.0,,,,0.0,,EURUSD,long,,20160330 08:16:41 EST,open,20160330 08:16:41 EST,1.13288,,,0.0,1.0,,EURUSD,,0.0,1.0,19996.0,2.0,377459.384,20000.0
3.0,-2.0,,,,0.0,,GBPUSD,long,,20160330 08:16:47 EST,open,20160330 08:16:47 EST,1.44229,,,0.0,1.0,,GBPUSD,,0.0,1.0,19994.0,2.0,363036.484,20000.0
4.0,-2.0,,,,0.0,,AUDUSD,long,,20160330 08:16:55 EST,open,20160330 08:16:55 EST,0.76782,,,0.0,1.0,,AUDUSD,,0.0,1.0,19992.0,2.0,355358.284,20000.0
5.0,-2.0,,,,0.0,,USDCAD,short,,20160330 08:17:00 EST,open,20160330 08:17:00 EST,1.30126,,,0.0,1.0,,USDCAD,,0.0,-1.0,19990.0,2.0,345632.66676,20000.0
6.0,-2.0,,,,0.0,,NZDJPY,long,,20160330 08:17:04 EST,open,20160330 08:17:04 EST,77.994,,,0.0,1.0,,NZDJPY,,0.0,1.0,19988.0,2.0,338769.19476,20000.0
8.0,-2.0,,,,0.0,,CHFJPY,long,,20160330 08:17:15 EST,open,20160330 08:17:15 EST,116.759,,,0.0,1.0,,CHFJPY,,0.0,1.0,19984.0,2.0,320889.88276,20000.0
9.0,-2.0,,,,0.0,,EURCHF,long,,20160330 08:17:20 EST,open,20160330 08:17:20 EST,1.0914,,,0.0,1.0,,EURCHF,,0.0,1.0,19982.0,2.0,309842.73196,20000.0
11.0,-2.0,,,,0.0,,NZDUSD,long,,20160330 08:17:28 EST,open,20160330 08:17:28 EST,0.69374,,,0.0,1.0,,NZDUSD,,0.0,1.0,19978.0,2.0,295305.91596,20000.0
7.0,3.216,20160330 08:19:36 EST,20160330 08:19:36 EST,20160330 08:19:36 EST,86.497,,CADJPY,long,,20160330 08:17:09 EST,closed,20160330 08:17:09 EST,86.415,,,1.0,1.0,,CADJPY,,7.216,-1.0,19983.216,4.0,302917.65196,20007.216
12.0,-2.0,,,,0.0,,CADJPY,long,,20160330 08:21:55 EST,open,20160330 08:21:55 EST,86.583,,,0.0,1.0,,CADJPY,,0.0,1.0,19981.216,2.0,295298.34796,20007.216
10.0,-6.728,20160330 08:26:19 EST,20160330 08:26:19 EST,20160330 08:26:19 EST,86.326,,AUDJPY,long,,20160330 08:17:24 EST,closed,20160330 08:17:24 EST,86.357,,,1.0,1.0,,AUDJPY,,-2.728,-1.0,19976.488,4.0,302895.03596,20004.488
13.0,-2.0,,,,0.0,,AUDJPY,short,,20160330 08:26:19 EST,open,20160330 08:26:19 EST,86.326,,,0.0,1.0,,AUDJPY,,0.0,-1.0,19974.488,2.0,295298.34796,20004.488
