19860506,1917.94479511,1936.38657198,1883.11032767,1923.06751091,     813,     299,198605
19860507,1927.16568354,1936.38657198,1927.16568354,1935.36202882,     493,     378,198605
19860508,1939.46020146,1943.55837410,1937.41111514,1940.48474462,     649,     546,198605
19860509,1941.50928778,1941.50928778,1927.16568354,1928.19022670,     685,     736,198605
19860512,1930.23931302,1930.23931302,1907.69936351,1908.72390667,     945,     967,198605
19860513,1902.57664771,1903.60119087,1880.03669819,1880.03669819,     969,    1234,198605
19860514,1872.86489608,1894.38030243,1870.81580976,1885.15941399,     852,    1347,198605
19860515,1893.35575927,1900.52756139,1854.42311920,1862.61946448,    1136,    1575,198605
19860516,1860.57037816,1866.71763712,1841.10405812,1850.32494656,     903,    1628,198605
19860519,1844.17768760,1866.71763712,1834.95679916,1837.00588548,     828,    1588,198605
19860520,1830.85862653,1848.27586024,1830.85862653,1842.12860128,     844,    1737,198605
19860521,1840.19596577,1852.31580748,1840.19596577,1848.27586024,     842,    2060,198606
19860522,1849.28584705,1874.53551727,1849.28584705,1875.54550408,    1019,    2279,198606
19860523,1875.54550408,1888.67533260,1867.46560961,1868.47559642,    1537,    2792,198606
19860526,1868.47559642,1871.50555685,1857.36574152,1862.41567557,    1001,    3094,198606
19860527,1862.41567557,1873.52553046,1860.39570195,1862.41567557,    1007,    3324,198606
19860528,1860.39570195,1860.39570195,1836.15601854,1838.17599215,    1572,    3641,198606
19860529,1838.17599215,1843.22592620,1823.02619002,1823.02619002,    2034,    4385,198606
19860530,1814.94629555,1831.10608449,1810.90634831,1830.09609768,    2309,    5007,198606
19860602,1834.13604492,1834.13604492,1819.99622959,1826.05615045,    1164,    5264,198606
19860603,1825.04616364,1825.04616364,1802.82645384,1803.83644065,    1526,    5384,198606
19860604,1795.75654618,1808.88637470,1794.74655937,1799.79649342,    1079,    5413,198606
19860605,1800.80648022,1812.92632193,1787.67665171,1787.67665171,    1853,    5763,198606
19860606,1780.60674405,1784.64669128,1774.54682319,1784.64669128,    1990,    6033,198606
19860609,1785.65667809,1793.73657256,1772.52684958,1774.54682319,    1871,    6405,198606
19860610,1770.50687596,1783.63670447,1761.41699468,1782.62671766,    1686,    6593,198606
19860612,1777.57678362,1792.72658575,1775.55681000,1782.62671766,    1314,    6712,198606
19860613,1784.64669128,1792.72658575,1780.60674405,1791.71659894,     894,    6298,198606
19860617,1799.79649342,1813.93630874,1797.77651980,1813.93630874,    1382,    5682,198606
19860618,1817.97625598,1823.02619002,1810.90634831,1813.93630874,    1104,    4162,198606
19860619,1811.91633512,1812.92632193,1801.81646703,1809.89636150,     718,    3943,198606
19860620,1807.87638789,1811.91633512,1806.86640108,1811.91633512,     417,    3436,198606
19860623,1813.93630874,1815.95628236,1800.80648022,1800.80648022,     528,    3194,198606
19860624,1802.82645384,1803.83644065,1790.70661214,1793.73657256,     463,    2937,198606
19860625,1793.73657256,1795.75654618,1786.66666490,1788.68663852,     278,    2772,198606
19860626,1784.64669128,1788.68663852,1766.46692872,1769.49688915,     601,    2301,198606
19860627,1761.53581666,1768.46709868,1754.60453463,1767.47691553,    1992,    4090,198607
19860630,1767.47691553,1767.47691553,1749.65361890,1749.65361890,    1323,    4419,198607
19860701,1745.69288632,1747.67325261,1742.72233688,1745.69288632,    1747,    4996,198607
19860702,1745.69288632,1765.49654924,1745.69288632,1764.50636609,    1358,    4892,198607
19860703,1768.46709868,1776.38856385,1757.57508407,1765.49654924,    2296,    4563,198607
19860704,1765.49654924,1768.46709868,1756.58490093,1764.50636609,    1355,    4613,198607
