19860501,455.68465745,459.02300659,444.83502275,446.08690368,   30794,   31231,198607
19860502,443.58314182,448.17337189,443.16584818,445.66961003,   18154,   30634,198607
19860505,446.92149096,449.00795917,445.66961003,448.79931235,   10850,   30184,198607
19860506,446.92149096,449.21660599,443.79178864,447.54743143,   15474,   30027,198607
19860507,444.62637593,447.13013778,442.74855454,444.83502275,   13552,   29730,198607
19860508,451.51172103,462.36135573,448.17337189,449.84254646,   24379,   30378,198607
19860509,450.67713374,453.59818924,448.17337189,452.55495513,   10739,   29659,198607
19860512,448.17337189,449.84254646,444.41772911,447.75607825,   13841,   29337,198607
19860513,449.84254646,452.34630831,449.00795917,450.67713374,    9689,   28944,198607
19860514,448.17337189,451.09442739,448.17337189,450.05119328,    6293,   28251,198607
19860515,451.51172103,452.13766149,441.07937997,442.74855454,   17231,   27759,198607
19860516,440.24479268,444.00043547,439.82749904,442.74855454,    9130,   26321,198607
19860519,440.87073315,443.58314182,439.82749904,443.37449500,    7022,   26019,198607
19860520,444.65719301,446.37567492,441.43503944,443.58314182,    7733,   25745,198611
19860521,443.36833158,444.22757254,439.93136777,440.57579849,    7626,   25545,198611
19860522,440.36098825,442.07947016,438.85731658,440.36098825,    7122,   25152,198611
19860523,439.93136777,443.58314182,439.50174730,442.29428039,    6583,   25755,198611
19860527,440.03877289,442.50909063,439.28693706,440.57579849,    5544,   25435,198611
19860528,440.57579849,441.64984968,438.21288587,438.85731658,    7576,   25275,198611
19860529,437.99807563,440.79060873,437.56845515,439.28693706,    8041,   25780,198611
19860530,438.42769611,439.50174730,435.20554253,435.42035277,    7520,   25239,198611
19860602,434.34630158,435.63516301,432.19819920,434.13149134,    8069,   25432,198611
19860603,435.42035277,436.92402444,434.13149134,435.42035277,    5621,   25880,198611
19860604,435.52775789,436.49440396,433.70187087,435.42035277,    4978,   25998,198611
19860605,435.84997325,436.49440396,433.27225039,436.27959372,    6044,   25804,198611
19860606,437.78326539,439.71655754,437.35364492,438.85731658,    7899,   26406,198611
19860609,438.21288587,438.64250634,433.05744015,433.48706063,   12086,   26378,198611
19860610,433.27225039,437.13883468,431.76857872,436.70921420,    8964,   26523,198611
19860611,437.56845515,437.78326539,434.34630158,435.42035277,    6605,   25830,198611
19860612,433.91668111,434.34630158,432.62781968,433.48706063,    5833,   25784,198611
19860613,432.41300944,434.77592206,428.33161491,429.19085587,   11232,   26450,198611
19860616,429.83528658,431.33895825,428.11680467,428.54642515,    7823,   27173,198611
19860617,429.62047634,439.93136777,428.76123539,434.13149134,   19948,   27722,198611
19860618,434.13149134,438.21288587,433.27225039,435.42035277,    9749,   28228,198611
19860619,434.77592206,439.93136777,434.77592206,439.07212682,   14204,   29263,198611
19860620,436.70921420,437.35364492,434.77592206,435.84997325,    8643,   28057,198611
19860623,432.62781968,433.70187087,431.33895825,432.84262991,    9822,   28137,198611
19860624,431.76857872,433.27225039,428.33161491,430.05009682,   14987,   29271,198611
19860625,430.05009682,430.47971729,424.46503063,424.67984086,   17716,   29619,198611
19860626,424.89465110,427.25756372,423.60578967,423.82059991,   10204,   30398,198611
19860627,424.57243574,425.32427158,422.53173848,423.82059991,    9285,   30482,198611
19860630,421.45768729,421.88730777,416.30224158,416.51705181,    9692,   30234,198611
19860701,416.08743134,419.73920539,415.44300062,415.87262110,   12590,   30845,198611
19860702,418.02072348,420.59844634,416.73186205,419.52439515,    7239,   31109,198611
19860703,421.02806681,422.31692824,419.95401562,421.67249753,    6691,   31791,198611
19860707,419.09477467,419.73920539,413.29489824,415.87262110,   11915,   32394,198611
19860708,418.45034396,424.46503063,417.59110300,419.52439515,   22410,   30377,198611
19860709,421.45768729,422.74654872,417.16148253,417.37629277,   10927,   29826,198611
19860710,415.44300062,415.87262110,412.00603681,414.79856991,   11634,   29220,198611
19860711,418.02072348,420.16882586,416.94667229,419.30958491,    9922,   29625,198611
19860714,416.08743134,421.02806681,414.58375967,420.16882586,   18060,   30510,198611
19860715,426.18351253,432.62781968,425.32427158,430.90933777,   26627,   31223,198611
19860716,439.07212682,445.08681349,435.20554253,443.79795206,   34599,   32653,198611
19860717,442.72390087,443.79795206,436.49440396,437.13883468,   24288,   33100,198611
19860718,433.91668111,436.49440396,432.19819920,434.13149134,   18182,   33067,198611
19860721,438.42769611,445.94605444,437.78326539,443.15352135,   22030,   35603,198611
19860722,437.99807563,439.07212682,432.62781968,435.20554253,   21021,   33073,198611
19860723,439.93136777,440.79060873,435.20554253,435.63516301,   12527,   33192,198611
19860724,436.49440396,436.92402444,430.05009682,430.47971729,   14692,   32092,198611
19860725,428.11680467,434.77592206,427.04275348,434.56111182,   15048,   32705,198611
19860728,435.20554253,438.64250634,432.62781968,435.20554253,   12769,   33083,198611
19860729,435.63516301,436.49440396,432.84262991,434.34630158,   10788,   33067,198611
19860730,440.79060873,442.07947016,438.42769611,440.14617801,   16759,   34702,198611
19860731,435.84997325,436.49440396,427.47237396,430.05009682,   25859,   34492,198611
19860801,426.82794325,434.34630158,421.88730777,429.19085587,   28447,   33670,198611
19860804,420.16882586,422.74654872,417.59110300,420.59844634,   15002,   32561,198611
19860805,418.02072348,419.30958491,412.43565729,412.86527776,   19538,   32653,198611
19860806,410.28755491,414.58375967,409.85793443,413.08008800,   15490,   33574,198611
19860807,413.50970848,414.79856991,407.70983205,407.92464229,   18827,   35302,198611
19860808,407.49502181,410.71717538,406.85059110,407.92464229,   12912,   35506,198611
19860811,406.42097062,412.43565729,405.99135014,410.71717538,   10532,   35206,198611
19860812,410.50236514,411.57641634,408.13945252,408.78388324,    7787,   35614,198611
19860813,401.69514538,404.27286824,400.40628395,404.05805800,   17906,   35601,198611
19860814,406.20616038,412.00603681,405.99135014,409.21350372,   14211,   35860,198611
19860815,412.00603681,412.43565729,406.42097062,407.70983205,    8597,   36337,198611
19860818,407.28021157,412.22084705,405.99135014,410.50236514,   11819,   37064,198611
19860819,413.29489824,414.15413919,404.70248871,404.91729895,   18553,   38171,198611
19860820,403.62843752,405.13210919,402.12476586,402.55438633,   10153,   37949,198611
19860821,402.76919657,407.06540133,402.55438633,404.91729895,   10370,   38339,198611
19860822,407.49502181,407.70983205,401.05071466,402.55438633,   15844,   38979,198611
19860825,402.33957609,404.70248871,399.76185324,402.33957609,   11532,   39466,198611
19860826,403.62843752,405.13210919,401.90995562,402.76919657,    8911,   39672,198611
19860827,403.19881705,405.99135014,401.48033514,404.48767848,   13756,   39828,198611
19860828,404.80989383,407.70983205,403.41362728,403.62843752,    7875,   39803,198611
19860829,407.92464229,412.43565729,406.42097062,412.00603681,   17578,   39091,198611
19860902,405.13210919,406.42097062,401.48033514,403.84324776,   18065,   38214,198611
19860903,404.27286824,407.06540133,402.55438633,406.42097062,   11311,   38115,198611
19860904,409.21350372,410.28755491,407.06540133,410.07274467,   11767,   38108,198611
19860905,412.00603681,412.43565729,408.78388324,410.93198562,   12907,   37874,198611
19860908,408.03204741,410.50236514,406.85059110,409.85793443,    8958,   37890,198611
19860909,412.22084705,413.29489824,408.56907300,411.14679586,   13021,   37238,198611
19860910,410.50236514,412.43565729,406.42097062,406.63578086,   16124,   37300,198611
19860911,405.99135014,407.70983205,404.91729895,407.49502181,    8767,   36613,198611
19860912,410.07274467,410.28755491,407.49502181,409.42831395,   10300,   36834,198611
19860915,407.06540133,407.92464229,405.99135014,406.63578086,    7120,   37080,198611
19860916,406.20616038,408.99869348,405.99135014,408.35426276,    9273,   37557,198611
19860917,409.53571907,410.28755491,408.56907300,410.07274467,    9025,   37304,198611
