19860501, 0.09885427, 0.09885427, 0.09539244, 0.09693103,     361,    1247,198606
19860502, 0.09750800, 0.10048902, 0.09750800, 0.09931584,     124,    1202,198606
19860505, 0.09866194, 0.09866194, 0.09500780, 0.09500780,     198,    1167,198606
19860506, 0.09654638, 0.09654638, 0.09539244, 0.09710412,     163,     980,198606
19860507, 0.10000821, 0.10231609, 0.09962356, 0.10156603,     650,    1365,198606
19860508, 0.10270074, 0.10289306, 0.10164296, 0.10260457,     416,    1556,198606
19860509, 0.10154680, 0.10298922, 0.10116215, 0.10404700,     160,    1483,198606
19860512, 0.10347003, 0.10577791, 0.10347003, 0.10404700,     210,    1338,198606
19860513, 0.10193144, 0.10500862, 0.10173912, 0.10500862,     383,    1328,198606
19860514, 0.10356619, 0.10500862, 0.10221993, 0.10362389,     256,    1370,198606
19860515, 0.10289306, 0.10298922, 0.10231609, 0.10260457,      24,    1285,198606
19860516, 0.10385468, 0.10500862, 0.10385468, 0.10458551,     363,    1166,198606
19860519, 0.10587407, 0.10750882, 0.10558559, 0.10750882,     304,    1390,198606
19860520, 0.10602793, 0.10625872, 0.10289306, 0.10289306,     120,    1221,198606
19860521, 0.10385468, 0.10385468, 0.09904659, 0.09923891,     352,    1297,198606
19860522, 0.09948185, 0.10203267, 0.09905671, 0.10096982,     210,    1884,198608
19860523, 0.10171381, 0.10352064, 0.10171381, 0.10288294,      57,    1850,198608
19860527, 0.10213895, 0.10330807, 0.10160753, 0.10182010,      50,    1840,198608
19860528, 0.10054469, 0.10096982, 0.09926928, 0.10001327,       6,    1838,198608
19860529, 0.09756874, 0.09756874, 0.09608076, 0.09735617,     165,    1806,198608
19860530, 0.09699480, 0.09735617, 0.09459278, 0.09482661,     298,    1764,198608
19860602, 0.09161683, 0.09161683, 0.09087284, 0.09172311,      59,    1751,198608
19860603, 0.09097913, 0.09214825, 0.09055399, 0.09087284,     187,    1808,198608
19860604, 0.08662148, 0.08662148, 0.08662148, 0.08662148,      87,    1826,198608
19860605, 0.08704662, 0.08906601, 0.08555864, 0.08840705,     367,    1926,198608
19860606, 0.08725919, 0.08757804, 0.08555864, 0.08640891,     390,    1776,198608
19860609, 0.08492094, 0.08598378, 0.08492094, 0.08523979,      73,    1784,198608
19860610, 0.08545236, 0.08587749, 0.08460208, 0.08492094,     242,    1664,198608
19860611, 0.08853459, 0.08864088, 0.08853459, 0.08917230,      50,    1642,198608
19860612, 0.08864088, 0.09161683, 0.08821574, 0.09161683,     242,    1672,198608
19860613, 0.09076656, 0.09289224, 0.08991629, 0.09189317,     127,    1685,198608
19860616, 0.09225453, 0.09246710, 0.08927858, 0.08966120,     165,    1555,198608
19860617, 0.08874716, 0.08946989, 0.08842831, 0.08881093,     118,    1538,198608
19860618, 0.08757804, 0.08800317, 0.08587749, 0.08666399,     246,    1565,198608
19860619, 0.08609006, 0.08768432, 0.08566493, 0.08751427,     154,    1545,198608
19860620, 0.08721667, 0.08747175, 0.08694033, 0.08768432,     107,    1572,198608
19860623, 0.08704662, 0.08715290, 0.08598378, 0.08617509,     432,    1639,198608
19860624, 0.08577121, 0.08630263, 0.08545236, 0.08551613,     327,    1564,198608
19860625, 0.08651520, 0.08976749, 0.08651520, 0.08885345,     165,    1633,198608
19860626, 0.08949115, 0.08970372, 0.08736547, 0.08730170,      70,    1640,198608
19860627, 0.08715290, 0.08779061, 0.08694033, 0.08776935,     139,    1687,198608
19860630, 0.08449580, 0.08545236, 0.08351799, 0.08351799,     223,    1633,198608
19860701, 0.08077586, 0.08237012, 0.08077586, 0.08198750,     170,    1674,198608
19860702, 0.08226384, 0.08247640, 0.07992559, 0.07992559,      89,    1674,198608
19860707, 0.07620565, 0.07620565, 0.07439882, 0.07439882,     196,    1624,198608
19860708, 0.07397368, 0.07535537, 0.07376111, 0.07482395,     192,    1632,198608
19860709, 0.07418625, 0.07429253, 0.07121030, 0.07163543,     260,    1564,198608
19860710, 0.07397368, 0.07439882, 0.07333598, 0.07333598,     174,    1531,198608
19860711, 0.07269827, 0.07333598, 0.07078516, 0.07078516,     102,    1506,198608
19860714, 0.06802178, 0.06802178, 0.06770292, 0.06802178,      26,    1506,198608
19860715, 0.07014746, 0.07322969, 0.07014746, 0.07250696,     333,    1423,198608
19860716, 0.07216685, 0.07546166, 0.07142287, 0.07537663,     305,    1478,198608
19860717, 0.07626942, 0.07652450, 0.07174172, 0.07282581,     100,    1399,198608
19860718, 0.07291084, 0.07503652, 0.07121030, 0.07386740,     159,    1451,198608
19860721, 0.07631193, 0.07673707, 0.07418625, 0.07473893,     124,    1418,198608
