19860501,21.53446867,22.17252700,21.53446867,22.02896388,   13119,   31979,198606
19860502,22.79463388,23.84743012,22.49155617,23.49649804,   20012,   30290,198606
19860505,23.52840096,23.68791554,22.52345909,22.85843971,   14005,   33617,198606
19860506,22.90817477,23.23660739,22.49763401,22.84248825,    9162,   34319,198607
19860507,23.72925631,24.38612153,23.56504000,24.25474849,   12850,   35290,198607
19860508,24.05768892,25.12509491,23.89347261,24.96087861,   14449,   36278,198607
19860509,24.63244599,25.20720307,24.38612153,25.05940839,   10781,   37200,198607
19860512,24.96087861,25.48637079,24.71455415,24.87877045,   10590,   38070,198607
19860513,24.05768892,25.04298676,23.97558077,24.97730024,   14182,   37451,198607
19860514,24.87877045,25.28931122,24.40254316,24.51749458,   13846,   37736,198607
19860515,24.46822969,24.92803535,24.30401338,24.87877045,   11394,   38581,198607
19860516,24.87877045,25.86406829,24.79666230,25.60132220,   11599,   37235,198607
19860519,26.11039275,27.17779875,25.97901971,27.11211222,   24112,   38483,198607
19860520,26.63588493,26.76725798,25.46994916,25.46994916,   19336,   38623,198607
19860521,25.94617645,26.11039275,24.22190523,24.33685664,   22010,   39087,198607
19860522,23.92631587,24.96087861,23.81136446,24.89519208,   15480,   37777,198607
19860523,25.01014350,25.78196014,24.51749458,25.60132220,    8938,   36809,198607
19860527,25.28931122,25.40426263,24.71455415,24.79666230,   10678,   36104,198607
19860528,24.30401338,24.79666230,23.97558077,24.35327827,   14794,   36629,198607
19860529,23.69641305,24.10695381,23.23660739,23.87705098,   16779,   33726,198607
19860530,24.04126729,24.30401338,23.33513717,23.48293185,   10191,   33176,198607
19860602,22.95743967,23.07239108,22.54689890,22.67827194,   15416,   34553,198607
19860603,22.79322336,23.15449923,22.57974216,22.77680173,    9268,   32050,198607
19860604,21.28243334,21.75866063,20.93757909,21.51233617,   16480,   32708,198607
19860605,21.64370921,22.21846629,21.10179540,21.72581737,   13650,   31540,198607
19860606,21.57802269,21.64370921,20.90473583,20.95400072,   11104,   30711,198607
19860609,20.62538579,21.11881608,20.47735671,20.74051953,    8199,   34530,198608
19860610,21.10236840,21.10236840,20.55959509,20.60893812,    8244,   33602,198608
19860611,20.77341488,22.17146734,20.67472882,22.07278129,   19165,   36168,198608
19860612,21.94119988,22.36883946,21.62869403,22.08922896,   15972,   38372,198608
19860613,21.85896150,22.40173481,21.56290333,22.23725805,   13163,   36549,198608
19860616,22.23725805,22.51686854,21.62869403,21.74382777,   12785,   38036,198608
19860617,21.69448474,21.87540918,21.43132192,21.77672312,   13470,   37635,198608
19860618,21.74382777,21.77672312,21.21750213,21.31618819,   12889,   38806,198608
19860619,20.97078699,21.54645565,20.88854861,21.44776960,   12092,   37499,198608
19860620,21.25039748,21.54645565,21.05302537,21.28329284,   18686,   41424,198608
19860623,21.21750213,21.71093241,21.13526375,21.38197889,   12350,   38330,198608
19860624,21.26684516,21.29974051,21.08592072,21.18460678,    6377,   36879,198608
19860625,21.11881608,22.23725805,21.08592072,21.80961847,   17958,   37250,198608
19860626,22.22081037,22.41818249,21.46421727,21.61224636,    9990,   34479,198608
19860627,21.64514171,22.28660108,21.61224636,22.03988594,    8783,   34593,198608
19860630,21.05302537,21.38197889,20.88854861,21.02013002,   12574,   34526,198608
19860701,20.60893812,20.72407185,20.24708924,20.36222298,   14346,   33093,198608
19860702,20.46090903,20.51025206,19.67142058,19.72076361,   12165,   30225,198608
19860707,18.71745537,18.91482748,18.25692044,18.40494952,   10052,   29223,198608
19860708,18.12708878,18.58517406,17.91440633,18.45429255,   13458,   33379,198609
19860709,18.27433048,18.32341104,17.30907936,17.35815993,   18971,   34720,198609
19860710,17.79988502,18.24161010,17.58720257,17.97984709,   12628,   34923,198609
19860711,17.91440633,17.99620728,17.09639691,17.24363861,   16230,   36727,198609
19860714,16.68739220,17.42360068,16.52379032,17.35815993,   19671,   38981,198609
