20040326,20305.43770487,20497.26989859,20027.28102398,20084.83068210,     182,     161,200411
20040329,19979.32297556,20113.60551116,19979.32297556,20123.19712084,      32,     153,200411
20040330,20199.92999833,20199.92999833,20142.38034021,20161.56355959,      13,     155,200411
20040331,20209.52160802,20267.07126613,20132.78873053,20219.11321770,       6,     169,200411
20040401,20228.70482739,20382.17058236,20171.15516927,20305.43770487,      13,     181,200411
20040402,20151.97194990,20315.02931456,20065.64746273,20142.38034021,     145,     270,200411
20040405,19950.54814650,20516.45311796,19950.54814650,20180.74677896,      55,     270,200411
20040406,20247.88804676,20324.62092424,20247.88804676,20295.84609519,       3,     370,200411
20040407,20478.08667922,20631.55243419,20478.08667922,20689.10209231,      32,     161,200411
20040408,20554.81955670,20554.81955670,20554.81955670,20554.81955670,       0,     161,200411
20040412,20449.31185016,20449.31185016,20449.31185016,20449.31185016,      32,     400,200411
20040413,20794.60979885,20794.60979885,20794.60979885,20794.60979885,       1,     396,200411
20040414,20948.07555382,20948.07555382,20746.65175042,20708.28531168,       3,     396,200411
20040415,20785.01818916,20785.01818916,20785.01818916,20785.01818916,       0,     316,200411
20040416,20775.42657948,20775.42657948,20660.32726325,20737.06014074,      15,     316,200411
20040419,20775.42657948,20775.42657948,20775.42657948,20775.42657948,       0,     331,200411
20040420,20900.11750539,20900.11750539,20823.38462791,20986.44199257,      13,     344,200411
20040421,20698.69370199,20698.69370199,20698.69370199,20698.69370199,      26,     368,200411
20040422,20612.36921482,20612.36921482,20209.52160802,20238.29643707,       4,     367,200411
20040423,20305.43770487,20391.76219205,20305.43770487,20353.39575330,      18,     385,200411
20040426,20410.94541142,20468.49506953,20334.21253393,20334.21253393,     109,     454,200411
20040427,20343.80414362,20343.80414362,20334.21253393,20334.21253393,      32,     484,200411
20040428,20372.57897267,20526.04472765,20334.21253393,20391.76219205,     191,     574,200411
20040429,20286.25448550,20621.96082451,20286.25448550,20506.86150828,     193,     701,200411
20040430,20343.80414362,20535.63633733,20334.21253393,20545.22794702,     108,     720,200411
20040503,20430.12863079,20430.12863079,20382.17058236,20267.07126613,      11,     731,200411
20040504,20219.11321770,20276.66287582,20151.97194990,20267.07126613,     191,     731,200411
20040505,20315.02931456,20315.02931456,20046.46424336,20094.42229179,     123,     823,200411
20040506,20286.25448550,20430.12863079,20286.25448550,20362.98736299,      21,     830,200411
20040507,20132.78873053,20478.08667922,20132.78873053,20516.45311796,     161,     928,200411
20040510,20746.65175042,20871.34267634,20717.87692136,20823.38462791,      38,     965,200411
20040511,20497.26989859,20679.51048262,20478.08667922,20574.00277608,      29,     964,200411
20040512,20813.79301822,20813.79301822,20458.90345985,20353.39575330,      12,     970,200411
20040513,20286.25448550,20286.25448550,20190.33838864,20257.47965644,       3,     970,200411
20040514,20286.25448550,20286.25448550,20286.25448550,20286.25448550,       0,     968,200411
20040517,20439.72024047,20535.63633733,20343.80414362,20420.53702110,      15,     959,200411
20040518,20382.17058236,20382.17058236,20382.17058236,20382.17058236,       1,     957,200411
20040519,20027.28102398,20334.21253393,20008.09780461,20286.25448550,       7,     966,200411
20040520,20267.07126613,20267.07126613,20267.07126613,20219.11321770,       2,     966,200411
20040521,20228.70482739,20238.29643707,20219.11321770,20238.29643707,      15,     968,200411
20040524,20142.38034021,20142.38034021,20142.38034021,20142.38034021,      15,     968,200411
20040525,20238.29643707,20247.88804676,19710.75790435,19758.71595278,      55,    1024,200411
20040526,19864.22365933,19864.22365933,19768.30756247,19825.85722058,       6,    1030,200411
20040527,19710.75790435,19998.50619493,19710.75790435,19892.99848838,      43,    1030,200411
20040528,19902.59009807,19902.59009807,19902.59009807,19902.59009807,      43,    1031,200411
20040601,19825.85722058,19998.50619493,19825.85722058,19921.77331744,       8,    1032,200411
20040602,20142.38034021,20142.38034021,19854.63204964,19825.85722058,     156,    1033,200411
20040603,19950.54814650,19950.54814650,19950.54814650,19892.99848838,       3,    1036,200411
20040604,19969.73136587,20017.68941430,19969.73136587,19998.50619493,     152,    1175,200411
20040607,19768.30756247,19768.30756247,19768.30756247,19777.89917215,      10,    1185,200411
20040608,19758.71595278,19758.71595278,19576.47536875,19653.20824624,      23,    1207,200411
20040609,19710.75790435,19710.75790435,19710.75790435,19806.67400121,       5,    1207,200411
20040610,19787.49078184,19787.49078184,19787.49078184,19787.49078184,       0,    1201,200411
20040614,19854.63204964,19950.54814650,19854.63204964,19921.77331744,      41,    1201,200411
20040615,19883.40687870,19921.77331744,19854.63204964,19806.67400121,     370,    1539,200411
20040616,19806.67400121,19806.67400121,19269.54385881,19240.76902975,      82,    1571,200411
20040617,19375.05156535,19375.05156535,19231.17742006,19221.58581038,     365,    1575,200411
20040618,19365.45995566,19365.45995566,19183.21937163,19221.58581038,     169,    1737,200411
20040621,19192.81098132,19250.36063943,19116.07810383,19279.13546849,      41,    1761,200411
