Date,Open,High,Low,Close,Volume
2016.05.13 12:25,0.70664,0.70721,0.70661,0.70719,462
2016.05.13 12:30,0.70720,0.70752,0.70708,0.70752,414
2016.05.13 12:35,0.70752,0.70770,0.70724,0.70738,372
2016.05.13 12:40,0.70739,0.70758,0.70727,0.70741,332
2016.05.13 12:45,0.70743,0.70792,0.70741,0.70787,317
2016.05.13 12:50,0.70788,0.70788,0.70736,0.70753,531
2016.05.13 12:55,0.70751,0.70822,0.70748,0.70816,469
2016.05.13 13:00,0.70816,0.70852,0.70798,0.70798,459
2016.05.13 13:05,0.70797,0.70798,0.70768,0.70792,280
2016.05.13 13:10,0.70791,0.70799,0.70731,0.70732,349
2016.05.13 13:15,0.70737,0.70774,0.70737,0.70757,346
2016.05.13 13:20,0.70759,0.70765,0.70748,0.70760,281
2016.05.13 13:25,0.70759,0.70771,0.70730,0.70739,340
2016.05.13 13:30,0.70738,0.70810,0.70737,0.70802,339
2016.05.13 13:35,0.70802,0.70805,0.70773,0.70787,343
2016.05.13 13:40,0.70788,0.70800,0.70768,0.70778,356
2016.05.13 13:45,0.70778,0.70781,0.70749,0.70771,498
2016.05.13 13:50,0.70771,0.70787,0.70759,0.70772,394
2016.05.13 13:55,0.70772,0.70811,0.70765,0.70799,409
2016.05.13 14:00,0.70798,0.70805,0.70784,0.70796,425
2016.05.13 14:05,0.70797,0.70803,0.70746,0.70750,358
2016.05.13 14:10,0.70749,0.70793,0.70740,0.70792,391
2016.05.13 14:15,0.70791,0.70809,0.70786,0.70800,339
2016.05.13 14:20,0.70799,0.70823,0.70761,0.70762,395
2016.05.13 14:25,0.70761,0.70772,0.70746,0.70753,308
2016.05.13 14:30,0.70753,0.70766,0.70728,0.70766,343
2016.05.13 14:35,0.70765,0.70770,0.70725,0.70738,349
2016.05.13 14:40,0.70738,0.70761,0.70731,0.70735,284
2016.05.13 14:45,0.70735,0.70759,0.70729,0.70747,340
2016.05.13 14:50,0.70747,0.70756,0.70716,0.70716,330
2016.05.13 14:55,0.70716,0.70718,0.70675,0.70706,296
2016.05.13 15:00,0.70704,0.70736,0.70696,0.70725,453
2016.05.13 15:05,0.70725,0.70744,0.70682,0.70682,389
2016.05.13 15:10,0.70683,0.70745,0.70678,0.70740,383
2016.05.13 15:15,0.70740,0.70781,0.70717,0.70779,545
2016.05.13 15:20,0.70779,0.70785,0.70726,0.70741,509
2016.05.13 15:25,0.70740,0.70785,0.70724,0.70741,549
2016.05.13 15:30,0.70741,0.70832,0.70723,0.70832,872
2016.05.13 15:35,0.70829,0.70984,0.70810,0.70980,214
2016.05.13 15:40,0.70980,0.71025,0.70953,0.70968,1021
2016.05.13 15:45,0.70969,0.70977,0.70913,0.70943,688
2016.05.13 15:50,0.70943,0.70963,0.70897,0.70897,543
2016.05.13 15:55,0.70897,0.70924,0.70864,0.70921,899
2016.05.13 16:00,0.70920,0.70923,0.70801,0.70833,993
2016.05.13 16:05,0.70835,0.70871,0.70815,0.70857,915
2016.05.13 16:10,0.70857,0.70872,0.70780,0.70814,901
2016.05.13 16:15,0.70814,0.70823,0.70763,0.70769,803
2016.05.13 16:20,0.70768,0.70832,0.70767,0.70813,595
2016.05.13 16:25,0.70813,0.70831,0.70788,0.70791,582
2016.05.13 16:30,0.70791,0.70857,0.70788,0.70840,812
2016.05.13 16:35,0.70840,0.70912,0.70832,0.70890,825
2016.05.13 16:40,0.70890,0.70948,0.70875,0.70876,993
2016.05.13 16:45,0.70881,0.70933,0.70876,0.70918,759
2016.05.13 16:50,0.70919,0.70943,0.70870,0.70916,734
2016.05.13 16:55,0.70918,0.70966,0.70901,0.70930,671
2016.05.13 17:00,0.70931,0.70959,0.70831,0.70887,978
2016.05.13 17:05,0.70887,0.70939,0.70830,0.70857,1096
2016.05.13 17:10,0.70855,0.70872,0.70811,0.70831,1155
2016.05.13 17:15,0.70832,0.70891,0.70819,0.70870,917
2016.05.13 17:20,0.70870,0.70876,0.70823,0.70834,817
2016.05.13 17:25,0.70835,0.70871,0.70818,0.70852,871
2016.05.13 17:30,0.70851,0.70876,0.70817,0.70854,849
2016.05.13 17:35,0.70854,0.70884,0.70846,0.70853,733
2016.05.13 17:40,0.70852,0.70874,0.70834,0.70856,795
2016.05.13 17:45,0.70857,0.70888,0.70849,0.70857,567
2016.05.13 17:50,0.70855,0.70901,0.70837,0.70849,521
2016.05.13 17:55,0.70849,0.70949,0.70847,0.70920,699
2016.05.13 18:00,0.70920,0.70981,0.70918,0.70971,670
2016.05.13 18:05,0.70968,0.71009,0.70954,0.70967,496
2016.05.13 18:10,0.70965,0.70984,0.70916,0.70920,452
2016.05.13 18:15,0.70919,0.70955,0.70880,0.70947,491
2016.05.13 18:20,0.70948,0.70980,0.70943,0.70962,436
2016.05.13 18:25,0.70962,0.71011,0.70957,0.70995,529
2016.05.13 18:30,0.70998,0.71011,0.70963,0.70970,395
2016.05.13 18:35,0.70971,0.70972,0.70931,0.70962,375
2016.05.13 18:40,0.70961,0.70968,0.70917,0.70927,261
2016.05.13 18:45,0.70927,0.70969,0.70927,0.70965,310
2016.05.13 18:50,0.70963,0.70971,0.70932,0.70941,532
2016.05.13 18:55,0.70941,0.70960,0.70924,0.70935,466
2016.05.13 19:00,0.70934,0.70936,0.70904,0.70920,485
2016.05.13 19:05,0.70922,0.70942,0.70912,0.70926,464
2016.05.13 19:10,0.70928,0.70930,0.70890,0.70899,329
2016.05.13 19:15,0.70899,0.70939,0.70898,0.70923,485
2016.05.13 19:20,0.70924,0.70994,0.70920,0.70994,413
2016.05.13 19:25,0.70995,0.70996,0.70960,0.70966,360
2016.05.13 19:30,0.70967,0.71005,0.70967,0.70973,356
2016.05.13 19:35,0.70974,0.70985,0.70962,0.70967,341
2016.05.13 19:40,0.70968,0.70970,0.70926,0.70950,395
2016.05.13 19:45,0.70949,0.70973,0.70936,0.70970,392
2016.05.13 19:50,0.70971,0.71024,0.70963,0.70998,475
2016.05.13 19:55,0.70997,0.71029,0.70993,0.70998,430
2016.05.13 20:00,0.70997,0.71008,0.70986,0.70997,377
2016.05.13 20:05,0.70996,0.71021,0.70989,0.71000,423
2016.05.13 20:10,0.71001,0.71015,0.70986,0.71013,372
2016.05.13 20:15,0.71014,0.71022,0.70994,0.71017,348
2016.05.13 20:20,0.71015,0.71020,0.70995,0.70995,225
2016.05.13 20:25,0.70996,0.71011,0.70989,0.71001,398
2016.05.13 20:30,0.71000,0.71003,0.70969,0.70983,349
2016.05.13 20:35,0.70984,0.70984,0.70947,0.70947,291
2016.05.13 20:40,0.70948,0.70956,0.70924,0.70936,286
2016.05.13 20:45,0.70936,0.70962,0.70933,0.70944,361
2016.05.13 20:50,0.70945,0.70945,0.70907,0.70920,409
2016.05.13 20:55,0.70921,0.70924,0.70908,0.70912,261
2016.05.13 21:00,0.70909,0.70911,0.70887,0.70898,216
