Date,Open,High,Low,Close,Volume
2016.06.23 23:00,1.48796,1.49175,1.48439,1.48680,9463
2016.06.24 00:00,1.48664,1.50151,1.48130,1.50035,6406
2016.06.24 01:00,1.50019,1.50020,1.48775,1.48779,10740
2016.06.24 02:00,1.48778,1.48799,1.42888,1.45534,17743
2016.06.24 03:00,1.45530,1.46488,1.44555,1.45183,12213
2016.06.24 04:00,1.45148,1.45760,1.39943,1.43969,21662
2016.06.24 05:00,1.43975,1.44768,1.35182,1.35710,25002
2016.06.24 06:00,1.35710,1.36790,1.32952,1.34437,22253
2016.06.24 07:00,1.34380,1.35408,1.32217,1.33727,18266
2016.06.24 08:00,1.33725,1.36831,1.33478,1.36764,16623
2016.06.24 09:00,1.36765,1.37497,1.35502,1.35975,22418
2016.06.24 10:00,1.35997,1.38671,1.35470,1.38089,23257
2016.06.24 11:00,1.38087,1.39795,1.37450,1.39043,18155
2016.06.24 12:00,1.39042,1.39168,1.38534,1.39104,14058
2016.06.24 13:00,1.39104,1.39304,1.36548,1.37021,17331
2016.06.24 14:00,1.37020,1.37233,1.36666,1.36726,13523
2016.06.24 15:00,1.36722,1.37721,1.36508,1.36724,15676
2016.06.24 16:00,1.36724,1.37963,1.36037,1.37654,19278
2016.06.24 17:00,1.37656,1.38363,1.36181,1.36193,17531
2016.06.24 18:00,1.36201,1.36621,1.35936,1.36323,14278
2016.06.24 19:00,1.36315,1.37807,1.35613,1.37567,13443
2016.06.24 20:00,1.37568,1.37659,1.36993,1.37361,8803
2016.06.24 21:00,1.37361,1.37428,1.36324,1.36361,7904
2016.06.24 22:00,1.36362,1.36907,1.36143,1.36315,7942
2016.06.24 23:00,1.36821,1.36821,1.36821,1.36821,9
2016.06.27 00:00,1.34255,1.34491,1.34140,1.34172,2506
2016.06.27 01:00,1.34171,1.34829,1.34166,1.34626,8813
2016.06.27 02:00,1.34629,1.34722,1.33631,1.34382,7912
2016.06.27 03:00,1.34381,1.34537,1.33642,1.33821,9799
2016.06.27 04:00,1.33827,1.33964,1.33533,1.33904,8177
2016.06.27 05:00,1.33904,1.34019,1.33754,1.33968,5825
2016.06.27 06:00,1.33967,1.34131,1.33891,1.34057,6185
2016.06.27 07:00,1.34058,1.34120,1.33834,1.33969,5869
2016.06.27 08:00,1.33970,1.34065,1.33877,1.34016,6749
2016.06.27 09:00,1.34016,1.34495,1.33736,1.34388,13601
2016.06.27 10:00,1.34388,1.34734,1.33841,1.34046,16781
2016.06.27 11:00,1.34051,1.34443,1.33237,1.33238,16380
2016.06.27 12:00,1.33240,1.33351,1.32207,1.32692,17691
2016.06.27 13:00,1.32704,1.32805,1.31912,1.32094,15194
2016.06.27 14:00,1.32094,1.32301,1.31509,1.31612,13420
2016.06.27 15:00,1.31608,1.32074,1.31560,1.32028,16499
2016.06.27 16:00,1.32028,1.32476,1.31779,1.32143,18544
2016.06.27 17:00,1.32141,1.32452,1.31188,1.31491,15618
2016.06.27 18:00,1.31504,1.32273,1.31454,1.32139,15629
2016.06.27 19:00,1.32138,1.32194,1.31570,1.32118,13329
2016.06.27 20:00,1.32118,1.32317,1.31488,1.31647,10396
2016.06.27 21:00,1.31647,1.32079,1.31534,1.31763,9827
2016.06.27 22:00,1.31765,1.32188,1.31711,1.32117,8551
2016.06.27 23:00,1.32117,1.32265,1.31939,1.32199,6796
2016.06.28 00:00,1.32200,1.32342,1.32001,1.32240,1562
