Date,Open,High,Low,Close,Volume
2016.04.15 09:45,9197.41,9210.05,9195.61,9201.58,358
2016.04.19 09:45,9181.25,9181.25,9181.25,9181.25,4
2016.06.24 09:45,8394.64,8394.64,8394.64,8394.64,5
2016.06.27 04:15,8393.48,8393.48,8393.48,8393.48,1
2016.06.27 04:30,8408.18,8462.40,8400.05,8446.00,408
2016.06.27 04:45,8449.16,8469.77,8426.62,8469.22,409
2016.06.27 05:00,8466.62,8480.26,8436.58,8438.87,391
2016.06.27 05:15,8439.84,8459.22,8435.46,8448.73,374
2016.06.27 05:30,8449.02,8462.80,8438.82,8446.56,348
2016.06.27 05:45,8446.76,8450.74,8431.41,8449.01,351
2016.06.27 08:00,8477.80,8494.92,8473.22,8488.53,316
2016.06.27 08:15,8489.11,8528.51,8484.40,8518.31,360
2016.06.27 08:30,8521.55,8530.12,8503.33,8510.44,351
2016.06.27 08:45,8507.82,8527.61,8485.77,8490.38,348
2016.06.27 09:00,8489.61,8517.88,8482.66,8511.77,344
2016.06.27 09:15,8515.67,8530.16,8506.05,8524.56,345
2016.06.27 09:30,8526.09,8534.14,8501.64,8504.59,343
2016.06.27 09:45,8506.05,8531.79,8501.33,8517.11,387
2016.06.28 04:15,8412.77,8550.04,8412.77,8550.04,2
2016.06.28 04:30,8427.80,8461.26,8421.68,8426.96,406
2016.06.28 04:45,8432.54,8478.53,8420.27,8475.40,394
2016.06.28 05:00,8476.00,8476.00,8431.36,8435.50,378
2016.06.28 05:15,8437.23,8448.91,8430.23,8440.22,351
2016.06.28 05:30,8442.13,8444.65,8422.86,8429.83,331
2016.06.28 05:45,8429.86,8455.69,8425.65,8433.01,316
2016.06.28 07:00,8454.44,8454.44,8454.44,8454.44,1
2016.06.28 08:00,8462.75,8476.37,8454.35,8464.95,294
2016.06.28 08:15,8466.68,8482.63,8463.17,8481.45,300
2016.06.28 08:30,8479.79,8483.27,8465.41,8475.14,317
2016.06.28 08:45,8481.18,8481.18,8455.16,8469.77,309
2016.06.28 09:00,8468.20,8483.19,8462.81,8476.58,307
2016.06.28 09:15,8478.34,8491.71,8470.74,8485.37,325
2016.06.28 09:30,8489.50,8515.20,8484.24,8495.39,360
2016.06.28 09:45,8493.28,8516.58,8492.16,8514.66,316
2016.06.29 04:15,8491.59,8491.59,8491.59,8491.59,1
2016.06.29 04:30,8492.32,8546.32,8487.77,8545.10,423
2016.06.29 04:45,8550.04,8551.72,8520.88,8531.15,416
2016.06.29 05:00,8543.14,8553.41,8530.54,8535.37,404
2016.06.29 05:15,8548.97,8548.97,8506.21,8511.02,384
2016.06.29 05:30,8519.37,8527.09,8498.98,8519.75,365
2016.06.29 05:45,8528.40,8534.48,8515.53,8521.06,364
2016.06.29 08:00,8502.49,8508.74,8491.67,8497.50,349
2016.06.29 08:15,8503.44,8505.13,8483.50,8491.79,376
2016.06.29 08:30,8498.64,8498.76,8476.21,8491.78,338
2016.06.29 08:45,8496.28,8514.11,8490.56,8499.06,346
2016.06.29 09:00,8512.31,8516.01,8493.39,8504.12,350
2016.06.29 09:15,8516.16,8520.41,8502.50,8512.82,373
2016.06.29 09:30,8521.43,8534.20,8510.23,8519.73,360
2016.06.29 09:45,8526.14,8528.58,8502.38,8509.28,363
