Date,Open,High,Low,Close,Volume
2016.04.15 17:30,1931.33,1933.27,1930.00,1931.88,81
2016.04.18 10:00,1919.73,1925.71,1916.54,1922.59,111
2016.04.18 10:30,1922.30,1927.01,1921.53,1923.24,113
2016.04.18 11:00,1922.96,1928.40,1922.96,1925.20,114
2016.04.18 11:30,1924.91,1929.46,1922.96,1928.12,96
2016.04.18 12:00,1927.92,1932.48,1927.81,1931.05,102
2016.04.18 12:30,1930.90,1930.90,1927.85,1928.89,100
2016.04.18 13:00,1929.04,1931.33,1928.13,1930.50,102
2016.04.18 13:30,1930.52,1932.19,1930.31,1931.62,104
2016.04.18 14:00,1931.75,1933.05,1930.80,1932.54,101
2016.04.18 14:30,1932.42,1935.79,1932.06,1932.53,95
2016.04.18 15:00,1932.46,1932.95,1929.99,1930.55,94
2016.04.18 15:30,1930.59,1933.06,1923.41,1923.99,101
2016.04.18 16:00,1924.18,1929.43,1924.18,1929.43,113
2016.04.18 16:30,1929.30,1933.60,1927.34,1932.44,109
2016.04.18 17:00,1932.55,1937.77,1932.22,1937.22,119
2016.04.18 17:30,1937.33,1942.66,1937.33,1942.66,76
2016.04.19 10:00,1955.33,1956.26,1950.69,1953.73,114
2016.04.19 10:30,1953.95,1965.83,1953.51,1965.83,114
2016.04.19 11:00,1965.41,1967.86,1959.54,1960.88,109
2016.04.19 11:30,1960.50,1963.64,1959.06,1959.06,108
2016.04.19 12:00,1958.90,1960.18,1955.29,1959.88,105
2016.04.19 12:30,1959.63,1961.82,1958.26,1959.49,87
2016.04.19 13:00,1959.37,1959.46,1956.91,1958.08,91
2016.04.19 13:30,1959.67,1961.92,1957.31,1961.92,95
2016.04.19 14:00,1961.88,1963.27,1960.88,1961.72,97
2016.04.19 14:30,1961.58,1965.14,1961.44,1964.21,106
2016.04.19 15:00,1964.25,1964.25,1960.64,1960.84,108
2016.04.19 15:30,1960.76,1960.85,1956.75,1956.75,111
2016.04.19 16:00,1956.08,1956.32,1953.64,1954.78,116
2016.04.19 16:30,1954.52,1963.29,1954.25,1962.72,119
2016.04.19 17:00,1962.96,1966.74,1960.72,1963.60,118
2016.04.19 17:30,1963.30,1963.83,1960.12,1960.19,80
2016.04.20 10:00,1956.58,1959.08,1948.86,1949.46,122
2016.04.20 10:30,1950.54,1953.81,1947.01,1953.73,118
