rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-06-13 16:46:30 2.0 HG20170727 $0,HG20170727,HG,HG,2017-06-13 16:46:30,259.65,2017-06-13 17:00:00,259.65,0.0,0.0,Open,-1.0,0.0,5.0,-14.0
ib: 2017-06-13 14:00:45 2.0 LE20170831 $20,LE20170831,LE,LC,2017-06-13 14:00:45,120.9,2017-06-13 14:05:00,120.875,0.000206825232678,0.000206825232678,Open,-1.0,20.0,5.0,-5.0
ib: 2017-06-13 16:46:36 2.0 GC20170829 $-79,GC20170829,GC,GC,2017-06-13 16:46:36,1268.2,2017-06-13 17:00:00,1268.6,-0.000315308213779,0.000315308213779,Open,-1.0,-79.0,5.0,-14.0
ib: 2017-06-13 16:46:22 6.0 MXP20170619 $-60,MXP20170619,MXP,MP,2017-06-13 16:46:22,0.05535,2017-06-13 17:00:00,0.05533,0.000361467558287,0.000361467558287,Open,1.0,-60.0,15.0,-14.0
ib: 2017-06-13 16:46:24 2.0 EMD20170616 $-200,EMD20170616,EMD,EMD,2017-06-13 16:46:24,1771.1,2017-06-13 17:00:00,1770.1,0.000564939833908,0.000564939833908,Open,1.0,-200.0,5.0,-14.0
ib: 2017-06-13 14:14:23 6.0 ZC20170714 $-75,ZC20170714,ZC,C,2017-06-13 14:14:23,380.75,2017-06-13 14:20:00,381.0,-0.000656167979003,0.000656167979003,Open,-1.0,-75.0,15.0,-6.0
ib: 2017-06-13 14:14:25 4.0 ZM20170714 $-79,ZM20170714,ZM,SM,2017-06-13 14:14:25,301.3,2017-06-13 14:20:00,301.5,-0.000663349917081,0.000663349917081,Open,-1.0,-79.0,10.0,-6.0
ib: 2017-06-13 16:46:34 2.0 NG20170628 $-40,NG20170628,NG,NG,2017-06-13 16:46:34,2.964,2017-06-13 17:00:00,2.966,-0.000674308833446,0.000674308833446,Open,-1.0,-40.0,5.0,-14.0
ib: 2017-06-13 14:00:49 2.0 GF20170831 $-125,GF20170831,GF,FC,2017-06-13 14:00:49,149.825,2017-06-13 14:05:00,149.95,-0.000833611203735,0.000833611203735,Open,-1.0,-125.0,5.0,-5.0
ib: 2017-06-13 16:46:32 4.0 CAD20170620 $320,CAD20170620,CAD,CD,2017-06-13 16:46:32,0.7551,2017-06-13 17:00:00,0.7559,-0.0010583410504,0.0010583410504,Open,1.0,320.0,10.0,-14.0
ib: 2017-06-13 16:46:38 2.0 PL20170727 $-139,PL20170727,PL,PL,2017-06-13 16:46:38,925.6,2017-06-13 17:00:00,924.2,0.00151482363125,0.00151482363125,Open,1.0,-139.0,5.0,-14.0
ib: 2017-06-13 16:46:28 2.0 SI20170727 $379,SI20170727,SI,SI,2017-06-13 16:46:28,1680.5,2017-06-13 17:00:00,1676.7,0.00226635653367,0.00226635653367,Open,-1.0,379.0,5.0,-14.0
ib: 2017-06-13 16:46:30 2.0 HO20170630 $-571,HO20170630,HO,HO,2017-06-13 16:46:30,1.4409,2017-06-13 17:00:00,1.4477,-0.00469710575395,0.00469710575395,Open,-1.0,-571.0,5.0,-14.0
ib: 2017-06-13 16:46:20 2.0 RB20170630 $-1142,RB20170630,RB,RB,2017-06-13 16:46:20,1.4859,2017-06-13 17:00:00,1.4995,-0.00906968989663,0.00906968989663,Open,-1.0,-1142.0,5.0,-14.0
