rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-11-10 02:21:15 ctwo:8867.2 csi:8867.2 IBX6,IBX6,2016-11-10 02:21:15,8867.2,2016-11-09 20:00:00,8867.2,0.0,0.0,Open,0 days 06:21:15.000000000,0.264756944444
2016-11-10 02:21:00 ctwo:8867.2 csi:8867.2 IBX6,IBX6,2016-11-10 02:21:00,8867.2,2016-11-09 20:00:00,8867.2,0.0,0.0,Close,0 days 06:21:00.000000000,0.264583333333
2016-11-09 22:49:24 ctwo:1538.0 csi:1538.2 @EMDZ6,@EMDZ6,2016-11-09 22:49:24,1538.0,2016-11-09 20:00:00,1538.2,-0.000130022103758,0.000130022103758,Close,0 days 02:49:24.000000000,0.117638888889
2016-11-09 22:49:31 ctwo:509.0 csi:509.1 @RSF7,@RSF7,2016-11-09 22:49:31,509.0,2016-11-09 20:00:00,509.1,-0.000196425063838,0.000196425063838,Close,0 days 02:49:31.000000000,0.117719907407
2016-11-09 22:49:21 ctwo:0.7458 csi:0.746 @CDZ6,@CDZ6,2016-11-09 22:49:21,0.7458,2016-11-09 20:00:00,0.746,-0.000268096514745,0.000268096514745,Close,0 days 02:49:21.000000000,0.117604166667
2016-11-09 22:49:22 ctwo:0.7457 csi:0.746 @CDZ6,@CDZ6,2016-11-09 22:49:22,0.7457,2016-11-09 20:00:00,0.746,-0.000402144772118,0.000402144772118,Open,0 days 02:49:22.000000000,0.117615740741
2016-11-10 09:32:21 ctwo:46.525 csi:46.55 @HEZ6,@HEZ6,2016-11-10 09:32:21,46.525,2016-11-09 20:00:00,46.55,-0.000537056928034,0.000537056928034,Open,0 days 13:32:21.000000000,0.564131944444
2016-11-10 09:31:14 ctwo:46.525 csi:46.55 @HEZ6,@HEZ6,2016-11-10 09:31:14,46.525,2016-11-09 20:00:00,46.55,-0.000537056928034,0.000537056928034,Close,0 days 13:31:14.000000000,0.563356481481
2016-11-09 22:49:22 ctwo:1.09535 csi:1.0946 @EUZ6,@EUZ6,2016-11-09 22:49:22,1.09535,2016-11-09 20:00:00,1.0946,0.000685181801571,0.000685181801571,Open,0 days 02:49:22.000000000,0.117615740741
2016-11-09 22:49:22 ctwo:1.0954 csi:1.0946 @EUZ6,@EUZ6,2016-11-09 22:49:22,1.0954,2016-11-09 20:00:00,1.0946,0.000730860588343,0.000730860588343,Close,0 days 02:49:22.000000000,0.117615740741
2016-11-09 22:49:24 ctwo:1537.0 csi:1538.2 @EMDZ6,@EMDZ6,2016-11-09 22:49:24,1537.0,2016-11-09 20:00:00,1538.2,-0.000780132622546,0.000780132622546,Open,0 days 02:49:24.000000000,0.117638888889
2016-11-09 22:49:31 ctwo:508.7 csi:509.1 @RSF7,@RSF7,2016-11-09 22:49:31,508.7,2016-11-09 20:00:00,509.1,-0.000785700255353,0.000785700255353,Open,0 days 02:49:31.000000000,0.117719907407
