rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-11-15 07:37:20 2.0 ZB20171219 $500,ZB20171219,ZB,US,2017-11-15 07:37:20,153.75,2017-11-15 17:00:00,154.0,-0.00162337662338,0.00162337662338,Open,1.0,500.0,5.0,-563.0
ib: 2017-11-15 07:37:04 2.0 HG20171227 $-250,HG20171227,HG,HG,2017-11-15 07:37:04,304.95,2017-11-15 17:00:00,305.45,-0.00163692912097,0.00163692912097,Open,-1.0,-250.0,5.0,-563.0
ib: 2017-11-15 07:37:24 2.0 PL20180129 $-160,PL20180129,PL,PL,2017-11-15 07:37:24,934.7,2017-11-15 17:00:00,933.1,0.00171471439288,0.00171471439288,Open,1.0,-160.0,5.0,-563.0
ib: 2017-11-15 07:36:37 2.0 PA20171227 $-620,PA20171227,PA,PA,2017-11-15 07:36:37,982.0,2017-11-15 17:00:00,985.1,-0.00314688864075,0.00314688864075,Open,-1.0,-620.0,5.0,-564.0
ib: 2017-11-15 09:30:00 2.0 GF20180125 $-550,GF20180125,GF,FC,2017-11-15 09:30:00,153.7,2017-11-15 14:05:00,154.25,-0.00356564019449,0.00356564019449,Open,-1.0,-550.0,5.0,-275.0
ib: 2017-11-15 07:37:33 2.0 RB20171229 $-579,RB20171229,RB,RB,2017-11-15 07:37:33,1.7261,2017-11-15 17:00:00,1.733,-0.00398153491056,0.00398153491056,Open,-1.0,-579.0,5.0,-563.0
ib: 2017-11-15 07:37:32 2.0 EUR20171218 $1187,EUR20171218,EUR,CU,2017-11-15 07:37:32,1.18605,2017-11-15 17:00:00,1.1813,0.00402099382037,0.00402099382037,Open,-1.0,1187.0,5.0,-563.0
ib: 2017-11-15 07:36:27 2.0 NZD20171218 $640,NZD20171218,NZD,NE,2017-11-15 07:36:27,0.6901,2017-11-15 17:00:00,0.6869,0.00465861115155,0.00465861115155,Open,-1.0,640.0,5.0,-564.0
ib: 2017-11-15 07:36:41 4.0 ZS20180112 $-950,ZS20180112,ZS,S,2017-11-15 07:36:41,971.5,2017-11-15 14:20:00,976.25,-0.00486555697823,0.00486555697823,Open,-1.0,-950.0,10.0,-404.0
ib: 2017-11-15 07:36:47 2.0 CL20171219 $-600,CL20171219,CL,CL,2017-11-15 07:36:47,55.22,2017-11-15 17:00:00,55.52,-0.00540345821326,0.00540345821326,Open,-1.0,-600.0,5.0,-564.0
ib: 2017-11-15 09:30:00 1.0 LE20180228 $-319,LE20180228,LE,LC,2017-11-15 09:30:00,124.95,2017-11-15 14:05:00,125.75,-0.00636182902584,0.00636182902584,Open,-1.0,-319.0,2.5,-275.0
ib: 2017-11-15 07:37:02 6.0 MXP20171218 $1020,MXP20171218,MXP,MP,2017-11-15 07:37:02,0.05184,2017-11-15 17:00:00,0.0515,0.00660194174757,0.00660194174757,Open,-1.0,1020.0,15.0,-563.0
ib: 2017-11-15 07:37:00 2.0 GC20171227 $-1700,GC20171227,GC,GC,2017-11-15 07:37:00,1286.2,2017-11-15 17:00:00,1277.7,0.00665257885263,0.00665257885263,Open,1.0,-1700.0,5.0,-563.0
ib: 2017-11-15 07:36:58 2.0 NG20171227 $540,NG20171227,NG,NG,2017-11-15 07:36:58,3.206,2017-11-15 17:00:00,3.179,0.00849323686694,0.00849323686694,Open,-1.0,540.0,5.0,-564.0
ib: 2017-11-15 07:37:06 2.0 NIY20171207 $-1860,NIY20171207,NIY,NIY,2017-11-15 07:37:06,21890.0,2017-11-15 17:00:00,22100.0,-0.00950226244344,0.00950226244344,Open,-1.0,-1860.0,5.0,-563.0
ib: 2017-11-15 07:37:14 1.0 HO20171229 $-793,HO20171229,HO,HO,2017-11-15 07:37:14,1.8931,2017-11-15 17:00:00,1.912,-0.00988493723849,0.00988493723849,Open,-1.0,-793.0,2.5,-563.0
ib: 2017-11-15 07:37:08 2.0 ZW20180314 $550,ZW20180314,ZW,W,2017-11-15 07:37:08,443.25,2017-11-15 14:20:00,437.75,0.0125642490006,0.0125642490006,Open,-1.0,550.0,5.0,-403.0
ib: 2017-11-15 07:36:35 6.0 ZL20180112 $-2195,ZL20180112,ZL,BO,2017-11-15 07:36:35,34.27,2017-11-15 14:20:00,34.88,-0.0174885321101,0.0174885321101,Open,-1.0,-2195.0,15.0,-404.0
