rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-26 23:47:47 ctwo:2132.25 csi:2134.0 @ESZ6,@ESZ6,2016-10-26 23:47:47,2132.25,2016-10-26 20:00:00,2134.0,-0.000820056232427,0.000820056232427,Close,0 days 03:47:47.000000000,0.15818287037
2016-10-26 23:47:49 ctwo:129.796875 csi:129.9375 @TYZ6,@TYZ6,2016-10-26 23:47:49,129.796875,2016-10-26 20:00:00,129.9375,-0.00108225108225,0.00108225108225,Close,0 days 03:47:49.000000000,0.158206018519
2016-10-26 23:47:47 ctwo:49.24 csi:49.18 QCLZ6,QCLZ6,2016-10-26 23:47:47,49.24,2016-10-26 20:00:00,49.18,0.00122000813339,0.00122000813339,Open,0 days 03:47:47.000000000,0.15818287037
2016-10-26 23:47:46 ctwo:49.25 csi:49.18 QCLZ6,QCLZ6,2016-10-26 23:47:46,49.25,2016-10-26 20:00:00,49.18,0.00142334282229,0.00142334282229,Close,0 days 03:47:46.000000000,0.158171296296
2016-10-26 23:47:46 ctwo:354.75 csi:354.0 @CZ6,@CZ6,2016-10-26 23:47:46,354.75,2016-10-26 20:00:00,354.0,0.0021186440678,0.0021186440678,Close,0 days 03:47:46.000000000,0.158171296296
2016-10-26 23:47:45 ctwo:35.81 csi:35.72 @BOZ6,@BOZ6,2016-10-26 23:47:45,35.81,2016-10-26 20:00:00,35.72,0.0025195968645,0.0025195968645,Close,0 days 03:47:45.000000000,0.158159722222
2016-10-26 23:47:48 ctwo:3.197 csi:3.187 QNGF7,QNGF7,2016-10-26 23:47:48,3.197,2016-10-26 20:00:00,3.187,0.00313774709758,0.00313774709758,Open,0 days 03:47:48.000000000,0.158194444444
2016-10-26 23:47:48 ctwo:3.198 csi:3.187 QNGF7,QNGF7,2016-10-26 23:47:48,3.198,2016-10-26 20:00:00,3.187,0.00345152180734,0.00345152180734,Close,0 days 03:47:48.000000000,0.158194444444
2016-10-26 23:47:47 ctwo:904.0 csi:909.8 @MMEZ6,@MMEZ6,2016-10-26 23:47:47,904.0,2016-10-26 20:00:00,909.8,-0.00637502747857,0.00637502747857,Close,0 days 03:47:47.000000000,0.15818287037
2016-10-26 23:47:48 ctwo:903.9 csi:909.8 @MMEZ6,@MMEZ6,2016-10-26 23:47:48,903.9,2016-10-26 20:00:00,909.8,-0.00648494174544,0.00648494174544,Open,0 days 03:47:48.000000000,0.158194444444
