rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo closed: 2017-04-27 14:15:02 1.0 @BON7 $-11,@BON7,2017-04-27 14:15:02,31.94,2017-04-27 14:20:00,31.96,-0.000625782227785,0.000625782227785,Close,-1.0,-11.0,2.5,-1 days +23:55:02.000000000,-5.0
ctwo opened: 2017-04-27 07:13:12 1 QHGN7 $0,QHGN7,2017-04-27 07:13:12,259.75,2017-04-27 17:00:00,259.3,0.00173544157347,0.00173544157347,Open,0.0,0.0,2.5,-1 days +14:13:12.000000000,-587.0
ctwo opened: 2017-04-27 07:13:12 1 QNGM7 $0,QNGM7,2017-04-27 07:13:12,3.246,2017-04-27 17:00:00,3.239,0.00216116085211,0.00216116085211,Open,0.0,0.0,2.5,-1 days +14:13:12.000000000,-587.0
