rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-13 21:26:04 ctwo:349.5 csi:349.5 @CZ6,@CZ6,2016-10-13 21:26:04,349.5,2016-10-13 20:00:00,349.5,0.0,0.0,Open,0 days 01:26:04.000000000,0.0597685185185
2016-10-13 21:26:03 ctwo:349.5 csi:349.5 @CZ6,@CZ6,2016-10-13 21:26:03,349.5,2016-10-13 20:00:00,349.5,0.0,0.0,Close,0 days 01:26:03.000000000,0.0597569444444
2016-10-13 21:26:06 ctwo:97.535 csi:97.518 @DXZ6,@DXZ6,2016-10-13 21:26:06,97.535,2016-10-13 20:00:00,97.518,0.000174326790952,0.000174326790952,Open,0 days 01:26:06.000000000,0.0597916666667
2016-10-13 21:26:05 ctwo:97.54 csi:97.518 @DXZ6,@DXZ6,2016-10-13 21:26:05,97.54,2016-10-13 20:00:00,97.518,0.000225599376526,0.000225599376526,Close,0 days 01:26:05.000000000,0.0597800925926
2016-10-13 21:26:03 ctwo:33.4 csi:33.38 @BOZ6,@BOZ6,2016-10-13 21:26:03,33.4,2016-10-13 20:00:00,33.38,0.000599161174356,0.000599161174356,Open,0 days 01:26:03.000000000,0.0597569444444
2016-10-13 21:26:02 ctwo:33.4 csi:33.38 @BOZ6,@BOZ6,2016-10-13 21:26:02,33.4,2016-10-13 20:00:00,33.38,0.000599161174356,0.000599161174356,Close,0 days 01:26:02.000000000,0.0597453703704
2016-10-13 21:26:08 ctwo:130.07813 csi:130.1875 @TYZ6,@TYZ6,2016-10-13 21:26:08,130.07813,2016-10-13 20:00:00,130.1875,-0.000840096015362,0.000840096015362,Open,0 days 01:26:08.000000000,0.0598148148148
2016-10-13 21:26:08 ctwo:130.078125 csi:130.1875 @TYZ6,@TYZ6,2016-10-13 21:26:08,130.078125,2016-10-13 20:00:00,130.1875,-0.000840134421507,0.000840134421507,Close,0 days 01:26:08.000000000,0.0598148148148
2016-10-13 21:26:05 ctwo:50.95 csi:50.85 QCLZ6,QCLZ6,2016-10-13 21:26:05,50.95,2016-10-13 20:00:00,50.85,0.00196656833825,0.00196656833825,Open,0 days 01:26:05.000000000,0.0597800925926
2016-10-13 21:26:04 ctwo:50.95 csi:50.85 QCLZ6,QCLZ6,2016-10-13 21:26:04,50.95,2016-10-13 20:00:00,50.85,0.00196656833825,0.00196656833825,Close,0 days 01:26:04.000000000,0.0597685185185
2016-10-13 21:26:08 ctwo:3.35 csi:3.341 QNGX6,QNGX6,2016-10-13 21:26:08,3.35,2016-10-13 20:00:00,3.341,0.00269380425022,0.00269380425022,Open,0 days 01:26:08.000000000,0.0598148148148
2016-10-13 21:26:07 ctwo:3.35 csi:3.341 QNGX6,QNGX6,2016-10-13 21:26:07,3.35,2016-10-13 20:00:00,3.341,0.00269380425022,0.00269380425022,Close,0 days 01:26:07.000000000,0.0598032407407
2016-10-13 21:26:07 ctwo:212.85 csi:212.2 QHGZ6,QHGZ6,2016-10-13 21:26:07,212.85,2016-10-13 20:00:00,212.2,0.00306314797361,0.00306314797361,Open,0 days 01:26:07.000000000,0.0598032407407
2016-10-13 21:26:06 ctwo:212.9 csi:212.2 QHGZ6,QHGZ6,2016-10-13 21:26:06,212.9,2016-10-13 20:00:00,212.2,0.00329877474081,0.00329877474081,Close,0 days 01:26:06.000000000,0.0597916666667
