rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-28 05:02:21 ctwo:125.2 csi:125.15 LGZ6,LGZ6,2016-10-28 05:02:21,125.2,2016-10-27 20:00:00,125.15,0.00039952057531,0.00039952057531,Open,0 days 09:02:21.000000000,0.376631944444
2016-10-27 21:41:11 ctwo:1497.9 csi:1498.5 @EMDZ6,@EMDZ6,2016-10-27 21:41:11,1497.9,2016-10-27 20:00:00,1498.5,-0.0004004004004,0.0004004004004,Open,0 days 01:41:11.000000000,0.0702662037037
2016-10-27 21:41:07 ctwo:49.7 csi:49.72 QCLZ6,QCLZ6,2016-10-27 21:41:07,49.7,2016-10-27 20:00:00,49.72,-0.000402252614642,0.000402252614642,Close,0 days 01:41:07.000000000,0.0702199074074
2016-10-27 21:41:08 ctwo:49.7 csi:49.72 QCLZ6,QCLZ6,2016-10-27 21:41:08,49.7,2016-10-27 20:00:00,49.72,-0.000402252614642,0.000402252614642,Open,0 days 01:41:08.000000000,0.0702314814815
2016-10-27 21:41:17 ctwo:0.05287 csi:0.0529 @PXZ6,@PXZ6,2016-10-27 21:41:17,0.05287,2016-10-27 20:00:00,0.0529,-0.000567107750473,0.000567107750473,Open,0 days 01:41:17.000000000,0.0703356481481
2016-10-27 21:41:23 ctwo:162.34375 csi:162.4375 @USZ6,@USZ6,2016-10-27 21:41:23,162.34375,2016-10-27 20:00:00,162.4375,-0.000577145055791,0.000577145055791,Open,0 days 01:41:23.000000000,0.0704050925926
2016-10-27 21:41:23 ctwo:129.4375 csi:129.515625 @TYZ6,@TYZ6,2016-10-27 21:41:23,129.4375,2016-10-27 20:00:00,129.515625,-0.000603209072264,0.000603209072264,Open,0 days 01:41:23.000000000,0.0704050925926
2016-10-28 05:01:02 ctwo:2634.0 csi:2632.0 @CCH7,@CCH7,2016-10-28 05:01:02,2634.0,2016-10-27 20:00:00,2632.0,0.000759878419453,0.000759878419453,Close,0 days 09:01:02.000000000,0.375717592593
2016-10-27 21:41:15 ctwo:51.56 csi:51.6 EBF7,EBF7,2016-10-27 21:41:15,51.56,2016-10-27 20:00:00,51.6,-0.00077519379845,0.00077519379845,Close,0 days 01:41:15.000000000,0.0703125
2016-10-28 04:45:27 ctwo:164.95 csi:164.8 @KCZ6,@KCZ6,2016-10-28 04:45:27,164.95,2016-10-27 20:00:00,164.8,0.000910194174757,0.000910194174757,Open,0 days 08:45:27.000000000,0.364895833333
2016-10-27 21:41:17 ctwo:526.0 csi:525.5 @MWZ6,@MWZ6,2016-10-27 21:41:17,526.0,2016-10-27 20:00:00,525.5,0.000951474785918,0.000951474785918,Open,0 days 01:41:17.000000000,0.0703356481481
2016-10-27 21:41:18 ctwo:0.7116 csi:0.7108 @NEZ6,@NEZ6,2016-10-27 21:41:18,0.7116,2016-10-27 20:00:00,0.7108,0.00112549240293,0.00112549240293,Open,0 days 01:41:18.000000000,0.0703472222222
2016-10-27 21:41:08 ctwo:6968.0 csi:6976.0 @CTZ6,@CTZ6,2016-10-27 21:41:08,6968.0,2016-10-27 20:00:00,6976.0,-0.00114678899083,0.00114678899083,Open,0 days 01:41:08.000000000,0.0702314814815
2016-10-27 21:41:11 ctwo:2126.25 csi:2123.5 @ESZ6,@ESZ6,2016-10-27 21:41:11,2126.25,2016-10-27 20:00:00,2123.5,0.00129503178714,0.00129503178714,Open,0 days 01:41:11.000000000,0.0702662037037
2016-10-27 21:41:19 ctwo:10.405 csi:10.42 @RRF7,@RRF7,2016-10-27 21:41:19,10.405,2016-10-27 20:00:00,10.42,-0.00143953934741,0.00143953934741,Open,0 days 01:41:19.000000000,0.0703587962963
2016-10-27 21:41:14 ctwo:216.0 csi:216.35 QHGZ6,QHGZ6,2016-10-27 21:41:14,216.0,2016-10-27 20:00:00,216.35,-0.0016177490178,0.0016177490178,Close,0 days 01:41:14.000000000,0.0703009259259
2016-10-27 21:41:19 ctwo:4815.5 csi:4807.0 @NQZ6,@NQZ6,2016-10-27 21:41:19,4815.5,2016-10-27 20:00:00,4807.0,0.00176825462867,0.00176825462867,Close,0 days 01:41:19.000000000,0.0703587962963
2016-10-28 09:30:48 ctwo:118.775 csi:118.525 @GFF7,@GFF7,2016-10-28 09:30:48,118.775,2016-10-27 20:00:00,118.525,0.00210925964986,0.00210925964986,Open,0 days 13:30:48.000000000,0.563055555556
2016-10-27 21:41:21 ctwo:328.4 csi:327.6 @SMZ6,@SMZ6,2016-10-27 21:41:21,328.4,2016-10-27 20:00:00,327.6,0.002442002442,0.002442002442,Open,0 days 01:41:21.000000000,0.0703819444444
2016-10-28 04:46:13 ctwo:595.2 csi:596.8 QWZ6,QWZ6,2016-10-28 04:46:13,595.2,2016-10-27 20:00:00,596.8,-0.00268096514745,0.00268096514745,Close,0 days 08:46:13.000000000,0.365428240741
2016-10-28 09:30:58 ctwo:45.5 csi:45.375 @HEZ6,@HEZ6,2016-10-28 09:30:58,45.5,2016-10-27 20:00:00,45.375,0.00275482093664,0.00275482093664,Close,0 days 13:30:58.000000000,0.563171296296
2016-10-28 09:31:02 ctwo:45.5 csi:45.375 @HEZ6,@HEZ6,2016-10-28 09:31:02,45.5,2016-10-27 20:00:00,45.375,0.00275482093664,0.00275482093664,Open,0 days 13:31:02.000000000,0.563217592593
2016-10-27 21:41:14 ctwo:1.6002 csi:1.6055 QHOF7,QHOF7,2016-10-27 21:41:14,1.6002,2016-10-27 20:00:00,1.6055,-0.00330115228901,0.00330115228901,Close,0 days 01:41:14.000000000,0.0703009259259
2016-10-27 21:41:16 ctwo:464.0 csi:465.75 GASZ6,GASZ6,2016-10-27 21:41:16,464.0,2016-10-27 20:00:00,465.75,-0.00375738056897,0.00375738056897,Close,0 days 01:41:16.000000000,0.0703240740741
2016-10-27 21:41:15 ctwo:418.75 csi:417.0 @KWZ6,@KWZ6,2016-10-27 21:41:15,418.75,2016-10-27 20:00:00,417.0,0.00419664268585,0.00419664268585,Open,0 days 01:41:15.000000000,0.0703125
2016-10-27 21:41:20 ctwo:8612.5 csi:8650.0 INX6,INX6,2016-10-27 21:41:20,8612.5,2016-10-27 20:00:00,8650.0,-0.00433526011561,0.00433526011561,Open,0 days 01:41:20.000000000,0.0703703703704
2016-10-27 21:41:24 ctwo:16.0 csi:16.075 @VXX6,@VXX6,2016-10-27 21:41:24,16.0,2016-10-27 20:00:00,16.075,-0.00466562986003,0.00466562986003,Open,0 days 01:41:24.000000000,0.0704166666667
2016-10-27 21:41:06 ctwo:35.28 csi:35.11 @BOZ6,@BOZ6,2016-10-27 21:41:06,35.28,2016-10-27 20:00:00,35.11,0.00484192537739,0.00484192537739,Open,0 days 01:41:06.000000000,0.0702083333333
2016-10-27 21:41:18 ctwo:3.254 csi:3.237 QNGF7,QNGF7,2016-10-27 21:41:18,3.254,2016-10-27 20:00:00,3.237,0.00525177633611,0.00525177633611,Close,0 days 01:41:18.000000000,0.0703472222222
2016-10-28 05:01:47 ctwo:6916.0 csi:6956.5 LFZ6,LFZ6,2016-10-28 05:01:47,6916.0,2016-10-27 20:00:00,6956.5,-0.00582189319342,0.00582189319342,Close,0 days 09:01:47.000000000,0.376238425926
2016-10-27 21:41:24 ctwo:417.0 csi:414.5 @WZ6,@WZ6,2016-10-27 21:41:24,417.0,2016-10-27 20:00:00,414.5,0.00603136308806,0.00603136308806,Open,0 days 01:41:24.000000000,0.0704166666667
2016-10-28 04:40:45 ctwo:4503.5 csi:4531.0 MTX6,MTX6,2016-10-28 04:40:45,4503.5,2016-10-27 20:00:00,4531.0,-0.00606930037519,0.00606930037519,Open,0 days 08:40:45.000000000,0.361631944444
2016-10-27 21:41:22 ctwo:308.15 csi:310.3 SSV6,SSV6,2016-10-27 21:41:22,308.15,2016-10-27 20:00:00,310.3,-0.00692877860135,0.00692877860135,Open,0 days 01:41:22.000000000,0.0703935185185
2016-10-28 04:40:36 ctwo:7973.0 csi:7918.0 SWZ6,SWZ6,2016-10-28 04:40:36,7973.0,2016-10-27 20:00:00,7918.0,0.00694619853498,0.00694619853498,Close,0 days 08:40:36.000000000,0.361527777778
2016-10-28 04:52:57 ctwo:10622.0 csi:10710.5 DXMZ6,DXMZ6,2016-10-28 04:52:57,10622.0,2016-10-27 20:00:00,10710.5,-0.00826291956491,0.00826291956491,Open,0 days 08:52:57.000000000,0.370104166667
2016-10-28 04:40:54 ctwo:7847.0 csi:7918.0 SWZ6,SWZ6,2016-10-28 04:40:54,7847.0,2016-10-27 20:00:00,7918.0,-0.00896691083607,0.00896691083607,Open,0 days 08:40:54.000000000,0.361736111111
