symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
EURUSD,-25,1458134932,,,1.10712,,forex,long,2016-03-16 09:28:52,1458134932,open,2016-03-16 09:28:48,1.10705,10000,,0,3,,,101273904,
GBPUSD,-14,1458142908,,,1.40950,,forex,long,2016-03-16 11:41:48,1458142908,open,2016-03-16 11:41:45,1.40948,10000,,0,3,,,101279124,
EURJPY,8,1458142318,,,125.78300,,forex,short,2016-03-16 11:31:58,1458142318,open,2016-03-16 11:31:55,125.78400,10000,,0,3,,,101278782,
AUDUSD,,,,,,,,none,,,,,,,,0,0,,,,
