rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-07-31 16:45:09 1 @JYU7 $12,@JYU7,2017-07-31 16:45:09,0.00909,2017-07-31 17:00:00,0.009091,-0.000109998900011,0.000109998900011,Open,1.0,12.0,2.5,-1 days +23:45:09.000000000,-15.0
ctwo opened: 2017-07-31 16:45:03 1 @ADU7 $-9,@ADU7,2017-07-31 16:45:03,0.7995,2017-07-31 17:00:00,0.7994,0.000125093820365,0.000125093820365,Open,1.0,-9.0,2.5,-1 days +23:45:03.000000000,-15.0
ctwo opened: 2017-07-31 16:45:07 1 QHGU7 $-12,QHGU7,2017-07-31 16:45:07,289.2,2017-07-31 17:00:00,289.15,0.000172920629431,0.000172920629431,Open,1.0,-12.0,2.5,-1 days +23:45:07.000000000,-15.0
ctwo opened: 2017-07-31 16:45:10 3 @PXU7 $15,@PXU7,2017-07-31 16:45:10,0.05572,2017-07-31 17:00:00,0.05571,0.000179500987255,0.000179500987255,Open,-1.0,15.0,7.5,-1 days +23:45:10.000000000,-15.0
ctwo opened: 2017-07-31 16:45:12 1 @NQU7 $25,@NQU7,2017-07-31 16:45:12,5883.75,2017-07-31 17:00:00,5882.5,0.000212494687633,0.000212494687633,Open,-1.0,25.0,2.5,-1 days +23:45:12.000000000,-15.0
ctwo opened: 2017-07-31 16:45:12 1 QRBU7 $-16,QRBU7,2017-07-31 16:45:12,1.677,2017-07-31 17:00:00,1.6766,0.000238578074675,0.000238578074675,Open,1.0,-16.0,2.5,-1 days +23:45:12.000000000,-15.0
ctwo opened: 2017-07-31 14:12:18 2 @BOZ7 $-11,@BOZ7,2017-07-31 14:12:18,35.14,2017-07-31 14:20:00,35.13,0.000284656988329,0.000284656988329,Open,1.0,-11.0,5.0,-1 days +23:52:18.000000000,-8.0
ctwo opened: 2017-07-31 16:45:08 1 QHOU7 $-33,QHOU7,2017-07-31 16:45:08,1.6682,2017-07-31 17:00:00,1.6674,0.000479788892887,0.000479788892887,Open,1.0,-33.0,2.5,-1 days +23:45:08.000000000,-15.0
ctwo opened: 2017-07-31 16:45:06 1 @EMDU7 $90,@EMDU7,2017-07-31 16:45:06,1760.7,2017-07-31 17:00:00,1759.8,0.000511421752472,0.000511421752472,Open,-1.0,90.0,2.5,-1 days +23:45:06.000000000,-15.0
ctwo opened: 2017-07-31 14:12:19 1 @SX7 $-37,@SX7,2017-07-31 14:12:19,1008.0,2017-07-31 14:20:00,1007.25,0.000744601638124,0.000744601638124,Open,1.0,-37.0,2.5,-1 days +23:52:19.000000000,-8.0
ctwo opened: 2017-07-31 16:45:05 1 @EUU7 $-143,@EUU7,2017-07-31 16:45:05,1.1872,2017-07-31 17:00:00,1.18605,0.000969604991358,0.000969604991358,Open,1.0,-143.0,2.5,-1 days +23:45:05.000000000,-15.0
ctwo opened: 2017-07-31 16:45:04 1 @BPU7 $-81,@BPU7,2017-07-31 16:45:04,1.323,2017-07-31 17:00:00,1.3217,0.000983581750775,0.000983581750775,Open,1.0,-81.0,2.5,-1 days +23:45:04.000000000,-15.0
ctwo opened: 2017-07-31 13:59:40 1 @HEV7 $-30,@HEV7,2017-07-31 13:59:40,65.95,2017-07-31 14:05:00,66.025,-0.00113593335858,0.00113593335858,Open,-1.0,-30.0,2.5,-1 days +23:54:40.000000000,-6.0
ctwo opened: 2017-07-31 16:45:07 1 QGCZ7 $-189,QGCZ7,2017-07-31 16:45:07,1275.3,2017-07-31 17:00:00,1273.4,0.00149206847809,0.00149206847809,Open,1.0,-189.0,2.5,-1 days +23:45:07.000000000,-15.0
ctwo opened: 2017-07-31 16:45:13 1 QSIU7 $-145,QSIU7,2017-07-31 16:45:13,16.815,2017-07-31 17:00:00,16.786,0.001727630168,0.001727630168,Open,1.0,-145.0,2.5,-1 days +23:45:13.000000000,-15.0
ctwo opened: 2017-07-31 14:12:20 1 @WU7 $99,@WU7,2017-07-31 14:12:20,476.5,2017-07-31 14:20:00,474.5,0.00421496311907,0.00421496311907,Open,-1.0,99.0,2.5,-1 days +23:52:20.000000000,-8.0
ctwo opened: 2017-07-31 16:45:11 1 QNGU7 $249,QNGU7,2017-07-31 16:45:11,2.819,2017-07-31 17:00:00,2.794,0.00894774516822,0.00894774516822,Open,-1.0,249.0,2.5,-1 days +23:45:11.000000000,-15.0
